"","name","coefficient"
"260","SNCA",-7.7488265081544
"81","CX3CL1",-5.33397949385132
"202","MAPT",-5.29091296641361
"34","CCL21",-5.09607253421926
"173","IL33",-4.74728255901697
"266","TARDBP",-4.47585005534121
"303","VCAM1",-4.39136817043093
"237","PGF",-3.94201632873988
"250","SDC1",-3.93120883169417
"161","IL1R2",-3.82538196193069
"17","BACE1",-3.69572217731338
"288","TNFRSF8",-3.67185043130089
"35","CCL22",-3.4338820546491
"26","CCL13",-3.4035225571648
"162","IL1RL1",-3.38434502297897
"5","AGRP",-3.29571451417708
"214","MPO",-3.10738355754949
"20","BMP7",-2.92187068355615
"232","PDCD1LG2",-2.88494618214615
"233","PDGFA",-2.7941284745823
"59","CD80",-2.75193043585163
"221","NGF",-2.73760244015165
"224","NPTXR",-2.71294470901557
"285","TNFRSF1B",-2.63551853840864
"192","KLRK1",-2.52261330673216
"291","TNFSF11",-2.52183188347339
"110","FURIN",-2.52059528380068
"2","ACHE",-2.50164317852251
"107","FLT4",-2.4212369415932
"19","BDNF",-2.38678482383201
"61","CD93",-2.37852460914424
"10","APOE",-2.37228641552714
"4","AGRN",-2.32977123567048
"241","PSEN1",-2.30286132378624
"123","HLA-DRA",-2.28763987358928
"265","TAFA5",-2.16369593410286
"21","BST2",-2.11778985171572
"200","LTA",-2.08002922653149
"38","CCL25",-2.06181081467793
"190","KITLG",-2.0237627743401
"308","VSNL1",-2.02032960725058
"96","ENO2",-1.96087906717717
"156","IL18BP",-1.94977528048704
"231","PDCD1",-1.93820704854636
"87","CXCL13",-1.92737854756743
"252","SELP",-1.92654594235026
"130","IFNG",-1.90319016939995
"179","IL4",-1.7698781853976
"46","CCL8",-1.67000352032415
"296","TNFSF4",-1.66041014655671
"305","VEGFC",-1.62558894984398
"243","PTX3",-1.61039245472071
"99","FASLG",-1.60068335614424
"271","THPO",-1.51905433819834
"145","IL15",-1.5164994086349
"264","SQSTM1",-1.46071359147483
"14","Aβ38",-1.45933201675779
"191","KLK6",-1.43652101076701
"216","MUC16",-1.42505775796572
"228","OSM",-1.39947473602788
"236","PDLIM5",-1.36997689610637
"57","CD63",-1.36779553032346
"73","CSF2RB",-1.34973483463015
"254","SFTPD",-1.3489576519865
"295","TNFSF18",-1.33824743117955
"184","IL6R",-1.32899207516953
"304","VEGFA",-1.32092311042791
"299","TREM1",-1.28200272168846
"281","TNFRSF14",-1.27888912441956
"235","PDGFRB",-1.27130121068838
"104","FGF23",-1.2599886973581
"289","TNFRSF9",-1.20910689335801
"95","EGF",-1.20244271658727
"270","THBS2",-1.18042660575179
"100","FCN2",-1.14381871179652
"78","CTF1",-1.13064895559922
"180","IL4R",-1.12825079330301
"176","IL36B",-1.11864467972471
"244","REST",-1.09820890331757
"82","CXADR",-1.09139421280797
"246","S100A9",-1.08321188350367
"312","YWHAZ",-1.06528571604675
"310","WNT16",-0.995181249726541
"108","FOLR1",-0.993324192959173
"127","IFNA1; IFNA13",-0.984071040687615
"138","IL10RB",-0.98368678350893
"9","ANXA5",-0.907500364114912
"280","TNFRSF13C",-0.899105088742974
"29","CCL16",-0.897728357554352
"126","ICOSLG",-0.83802792378727
"186","IL7R",-0.751356656514374
"90","CXCL2",-0.709643364678594
"263","SPP1",-0.684060877483363
"114","GDNF",-0.675249555548763
"198","LIF",-0.664018780656579
"83","CXCL1",-0.64294950162017
"205","MICA",-0.636322385869726
"149","IL17A|IL17F",-0.617328881264114
"238","PGK1",-0.599987747430703
"283","TNFRSF18",-0.584359820014128
"16","Aβ42",-0.574310605900618
"75","CSF3R",-0.536281621239742
"69","CRP",-0.523849907573725
"167","IL23",-0.519384706070343
"168","IL24",-0.490145904679549
"39","CCL26",-0.48068344332083
"157","IL18R1",-0.456085585459472
"150","IL17B",-0.449165172897156
"118","GZMA",-0.429992999979421
"203","MDH1",-0.419282661535559
"93","CXCL8",-0.39920454172545
"52","CD3E",-0.397901314814837
"27","CCL14",-0.387907754862268
"77","CST7",-0.363424399812489
"50","CD274",-0.355806886008137
"242","PTN",-0.347085232143108
"172","IL32",-0.336451841973627
"258","SMOC1",-0.318903211497156
"286","TNFRSF21",-0.306816404943264
"148","IL17A",-0.285631624702652
"139","IL11",-0.252888777953823
"294","TNFSF15",-0.241510421492185
"128","IFNA2",-0.238157566056468
"37","CCL24",-0.219826333129298
"74","CSF3",-0.209311894784414
"302","UCHL1",-0.206230757201429
"166","IL22",-0.199662698557891
"60","CD83",-0.193139940570494
"311","WNT7A",-0.172125037690578
"230","Oligo-SNCA",-0.169694991274068
"209","MMP1",-0.149317055558395
"272","TIMP1",-0.138336240352694
"247","S100B",-0.135490242372768
"53","CD4",-0.118657336469109
"45","CCL7",-0.114118339134778
"297","TNFSF8",-0.103774838290697
"47","CD200",-0.0978582173564124
"174","IL34",-0.076276574211592
"163","IL1RN",-0.0660181264950079
"151","IL17C",-0.0632982129514654
"158","IL19",-0.0549672911681263
"97","EPO",-0.0539164123323096
"178","IL3RA",-0.0502379258040535
"152","IL17F",-0.0463695182072439
"105","FLT1",-0.0325271195680603
"8","ANXA1",-0.0204364903157072
"11","APOE4",-0.0153595965625267
"98","FABP3",-0.0121560246685783
"245","RUVBL2",-0.00168472205152548
"217","NAMPT",0.0121128208942359
"307","VGF",0.0219529165199915
"169","IL27",0.0226154204008285
"262","SOD1",0.0234087739982166
"80","CTSS",0.0235555935867973
"137","IL10",0.0282118771520565
"111","GDF15",0.0452420160638266
"253","SFRP1",0.0518296122063667
"251","SELE",0.0531234751258002
"211","MMP3",0.0723230477212713
"88","CXCL14",0.0793345338156994
"219","NEFH",0.0837543610494569
"212","MMP8",0.108923652375796
"3","AGER",0.125861159333799
"234","PDGFB",0.126585448799613
"18","BASP1",0.126601674136839
"181","IL5",0.139822413927122
"227","NTF3",0.139980280121966
"160","IL1R1",0.151111355687911
"24","CALCA",0.154204385248901
"273","TIMP2",0.1544638547656
"143","IL13",0.181208376374421
"155","IL18",0.196503192444742
"309","VSTM1",0.239786184561028
"119","GZMB",0.261220924244899
"269","TGFB3",0.278013922297294
"85","CXCL11",0.293773355017879
"314","pTDP43-409",0.298237955560829
"66","CNTF",0.299008858561297
"23","CALB2",0.30715450695925
"71","CSF1R",0.315282424235617
"92","CXCL6",0.337905969445812
"144","IL13RA2",0.348232692135445
"284","TNFRSF1A",0.359687247137709
"55","CD40LG",0.376500917103169
"58","CD70",0.377438474175075
"49","CD27",0.390497319529541
"122","HGF",0.400177512466286
"183","IL6",0.414161247275334
"201","LTA|LTB",0.419003365141498
"131","IFNL1",0.437922609051581
"62","CEACAM5",0.45162281223229
"25","CCL11",0.45229390407441
"134","IGF1R",0.452817573459539
"43","CCL4",0.468880326991458
"255","SIRPA",0.475068950786953
"89","CXCL16",0.479241757322452
"64","CHIT1",0.486406734270564
"116","GOT1",0.49464792626866
"171","IL2RB",0.496448612811677
"226","NRGN",0.502195369008107
"44","CCL5",0.5035493711692
"256","SLAMF1",0.511299265495236
"86","CXCL12",0.535744362173878
"42","CCL3",0.539435141569306
"91","CXCL5",0.57153545662155
"33","CCL20",0.576177077559171
"68","CRH",0.577757623975798
"94","CXCL9",0.583240394616861
"276","TNF",0.598713873460444
"41","CCL28",0.601434466866666
"125","ICAM1",0.601747720665536
"207","MIF",0.619034518144485
"56","CD46",0.620569416437446
"248","SAA1",0.635414214628312
"194","LAG3",0.640068319539
"220","NEFL",0.655040163554867
"132","IFNL2; IFNL3",0.662533275449982
"215","MSLN",0.669764826758489
"102","FGF2",0.670883656392873
"154","IL17RB",0.683596973547231
"72","CSF2",0.723889097485637
"249","SCG2",0.742991224376952
"140","IL12B",0.751554347940896
"206","MICB",0.776850079205596
"51","CD276",0.781568867912422
"189","KDR",0.793407030730521
"301","TSLP",0.794635288313145
"31","CCL19",0.800972022646092
"277","TNFRSF11A",0.802746309463092
"222","NPTX1",0.859896207895077
"101","FGF19",0.862755010713625
"317","pTau-231",0.883693814860801
"185","IL6ST",0.899974683102884
"30","CCL17",0.902108010725127
"278","TNFRSF11B",0.902414862010006
"124","HTT",0.906473825942558
"70","CSF1",0.942295497338738
"129","IFNB1",0.945439393460069
"115","GFAP",0.94776801545142
"199","LILRB2",0.962018246692671
"28","CCL15",0.974390932506772
"274","TIMP3",0.979890135341335
"316","pTau-217",0.993800814804193
"15","Aβ40",1.02421451930794
"177","IL36G",1.02542335447163
"275","TLR3",1.02981455876797
"159","IL1B",1.03277884815496
"298","TNFSF9",1.05179189630786
"164","IL2",1.07122444939194
"6","ANGPT1",1.08602497910379
"142","IL12p70",1.09411750727433
"279","TNFRSF13B",1.11477430803901
"121","HBA1",1.12725270206796
"208","MME",1.14494155670899
"36","CCL23",1.1485548756017
"12","AREG",1.22938929041882
"182","IL5RA",1.24022542914961
"290","TNFSF10",1.2596726037616
"225","NPY",1.28508238993327
"196","LCN2",1.29187248989713
"112","GDF2",1.31286107850327
"197","LGALS9",1.32411753549007
"120","HAVCR1",1.34149817280995
"153","IL17RA",1.35968737544816
"133","IFNW1",1.36380065035316
"40","CCL27",1.38090246194694
"165","IL20",1.4554853604921
"113","GDI1",1.48709216542903
"268","TGFB1",1.50980964883443
"267","TEK",1.51881242895179
"261","SNCB",1.54473761877444
"240","PRDX6",1.58402448399227
"259","SNAP25",1.60256850006303
"188","IRAK4",1.64341113631659
"315","pTau-181",1.67721101410851
"103","FGF21",1.68509114890285
"257","SLIT2",1.70341011364167
"210","MMP12",1.76491779572455
"7","ANGPT2",1.76673540393358
"79","CTLA4",1.77737406378061
"213","MMP9",1.79269324579928
"117","GRN",1.80893844192638
"54","CD40",1.86538112992674
"292","TNFSF12",1.8709039867171
"67","CNTN2",1.87432816626454
"204","MERTK",2.00765822106213
"13","ARSA",2.0267684314197
"22","C1QA",2.07922545448209
"106","FLT3LG",2.09062302288911
"109","FTH1",2.16258177073645
"223","NPTX2",2.2485767179167
"63","CHI3L1",2.28833726237213
"187","IL9",2.35601400325283
"141","IL12RB1",2.50512512616609
"65","CLEC4A",2.53524156013595
"135","IGFBP7",2.57437604082512
"136","IKBKG",2.60704537051906
"32","CCL2",2.62051863908265
"84","CXCL10",2.68923890445051
"195","LAMP3",2.69968476109414
"193","KNG1",2.6996972525384
"175","IL36A",2.79491966479811
"218","NCR1",2.96081559063727
"282","TNFRSF17",2.99856582117387
"170","IL2RA",3.50885202704198
"239","POSTN",3.56497592380072
"76","CST3",3.83278230781368
"313","pSNCA-129",3.94321062533984
