"","name","coefficient"
"31","CCL21",-4.55611911043875
"72","CX3CL1",-4.40251835098312
"153","IL33",-3.67253267270605
"227","SDC1",-3.48663766290929
"181","MAPT",-3.48177467839483
"16","BACE1",-3.43904240663557
"141","IL1R2",-3.36485804769197
"32","CCL22",-3.28987222441608
"260","TNFRSF8",-3.27792936840002
"5","AGRP",-3.18028675690591
"19","BMP7",-3.1533794241219
"142","IL1RL1",-3.1529078721374
"171","KLRK1",-2.80126089683109
"274","VCAM1",-2.75194078716625
"235","SNCA",-2.43747174367361
"213","PGF",-2.40816392617999
"193","MPO",-2.36656302269877
"240","TARDBP",-2.2470164974267
"278","VSNL1",-2.21768538435984
"239","TAFA5",-2.15052003165168
"203","NPTXR",-2.1485086221128
"120","IL10RB",-2.02506345660078
"258","TNFRSF1B",-1.96385779777853
"262","TNFSF11",-1.96246323931983
"25","CCL13",-1.93968118639142
"50","CD80",-1.91630858207894
"20","BST2",-1.88519232905974
"35","CCL25",-1.8697026662502
"4","AGRN",-1.84362091885048
"18","BDNF",-1.84033806827131
"209","PDCD1LG2",-1.83010774637093
"127","IL15",-1.79874532305874
"208","PDCD1",-1.77697634695261
"97","FURIN",-1.76842900771787
"244","THPO",-1.66411312153432
"45","CD274",-1.58778969648451
"52","CD93",-1.58658466911637
"210","PDGFA",-1.52236393601139
"163","IL6R",-1.5180070798188
"78","CXCL13",-1.46657843105167
"195","MUC16",-1.46612886638591
"170","KLK6",-1.43110954507667
"113","IFNG",-1.42986442558767
"266","TNFSF18",-1.39767178450886
"200","NGF",-1.35961930798102
"159","IL4",-1.35067996558078
"160","IL4R",-1.34196404734379
"42","CCL8",-1.33173143665522
"91","FGF23",-1.32434354129049
"137","IL18BP",-1.30709181834983
"48","CD63",-1.28519041249133
"86","FASLG",-1.28468613580297
"254","TNFRSF14",-1.25620103378883
"9","APOE",-1.23629632208745
"169","KITLG",-1.16262467410597
"217","PSEN1",-1.12915500579807
"229","SELP",-1.12358767644914
"87","FCN2",-1.12129386089744
"212","PDLIM5",-1.11179001870398
"109","HLA-DRA",-1.09750650869043
"2","ACHE",-1.09613263502511
"27","CCL16",-1.08327459374072
"143","IL1RN",-1.07787105127494
"281","YWHAZ",-1.06303946112299
"165","IL7R",-0.96665337074978
"223","S100A9",-0.935043934786794
"95","FOLR1",-0.901179273636036
