"","name","coefficient"
"43","CX3CL1",-3.22407014074612
"10","BMP7",-3.04124842831074
"114","KLRK1",-3.01509264160098
"3","AGRP",-2.92347649010331
"148","SDC1",-2.40941083468303
"30","CD63",-2.27717981558534
"137","NPTXR",-2.13729928021354
"160","THPO",-2.03733982350934
"172","TNFRSF8",-1.98934559357499
"20","CCL22",-1.91727873570436
"92","IL1RL1",-1.8812708308289
"19","CCL21",-1.68149401397241
"91","IL1R2",-1.67497610794802
"100","IL33",-1.56765083486656
"104","IL4R",-1.54690793924048
"156","TAFA5",-1.52113092960845
"174","TNFSF11",-1.44118759049703
"184","VSNL1",-1.38617923891516
"129","MUC16",-1.29886200743218
"21","CCL25",-1.22293431839719
"2","AGER",-1.20893770669167
"58","FGF23",-1.20389369175261
"11","BST2",-1.15959801000019
"109","IL7R",-1.14109271233461
"157","TEK",-1.12941891119867
"121","MAPT",-1.0406530011724
"113","KLK6",-1.0211377656248
"27","CD274",-0.988009924146162
"143","REST",-0.982216434175956
"77","IL10RB",-0.944610353454074
"5","APOE",-0.943680800446077
"82","IL15",-0.903827059172338
"41","CST7",-0.854202486321867
"53","FASLG",-0.853045826249932
"38","CSF2RB",-0.819721962472863
"187","YWHAZ",-0.811049986010021
"93","IL1RN",-0.808860586668123
"22","CCL26",-0.801405517734482
"74","IFNG",-0.790861374756796
"87","IL17RA",-0.729670633837371
"149","SELE",-0.723737043287895
"170","TNFRSF1B",-0.645838167762091
"155","SQSTM1",-0.629302337148773
"49","CXCL6",-0.619197265331644
"139","PDCD1",-0.617484782542246
"140","PDLIM5",-0.596875286254832
"145","S100A9",-0.595086516790865
"54","FCN2",-0.58196552417162
"159","THBS2",-0.525646093716856
"17","CCL19",-0.477224923554077
"16","CCL16",-0.47061815935523
"173","TNFSF10",-0.456777685130155
"18","CCL20",-0.452314578771713
"86","IL17B",-0.4200477272818
"66","GDNF",-0.410920807313043
"108","IL6R",-0.403309946042901
"61","FOLR1",-0.384796323923382
"167","TNFRSF13C",-0.368742610915467
"48","CXCL13",-0.368194973314207
"28","CD3E",-0.351928980965738
"107","IL6",-0.336592882902039
"39","CSF3",-0.324593742134741
"44","CXCL1",-0.320707535194208
"68","GOT1",-0.319255222543246
"154","SPP1",-0.316968025222736
"103","IL4",-0.310186335809168
"97","IL24",-0.300923506747909
"99","IL32",-0.286104513832293
"89","IL18R1",-0.260927963866527
"8","BACE1",-0.255591491134738
"144","S100A12",-0.223824817434569
"115","KNG1",-0.219347738019923
"4","ANXA5",-0.18507913650229
"96","IL22",-0.177076115943558
"32","CD83",-0.157375530721057
"73","IFNA1; IFNA13",-0.156626961305003
"134","NGF",-0.150557086600338
"185","VSTM1",-0.130435342575122
"85","IL17A",-0.121819668212762
"162","TIMP2",-0.121307026445182
"122","MDH1",-0.119089118850834
"153","SOD1",-0.109180931823626
"46","CXCL11",-0.0979640732629162
"37","CRP",-0.0902382573877426
"164","TNF",-0.0592944542382117
"142","PTX3",-0.037384917777099
"50","CXCL8",-0.0323940889132249
"6","APOE4",-0.0321936540487102
"63","GDF15",-0.0182819522101551
"127","MPO",-0.00426788940589776
"147","SCG2",0.00182692039108915
"188","pTDP43-409",0.00621944920103149
"130","NAMPT",0.0257279936001926
"9","BASP1",0.0343483963260116
"42","CTLA4",0.034676639571306
"81","IL13",0.0554950230043493
"146","S100B",0.062371142102633
"80","IL12p70",0.0655401477387622
"14","CCL13",0.0688013456846202
"47","CXCL12",0.0931774228331383
"161","TIMP1",0.0969894713673997
"95","IL20",0.100342815933677
"35","CHIT1",0.103491028656641
"78","IL12B",0.12538775914422
"158","TGFB1",0.140302313037154
"120","LTA|LTB",0.154554058084821
"60","FLT4",0.161221766111163
"165","TNFRSF11B",0.168016145947005
"29","CD46",0.190674840994764
"56","FGF2",0.198387823385785
"182","UCHL1",0.203264745697736
"72","HLA-DRA",0.226023487131197
"163","TIMP3",0.233146340495215
"31","CD70",0.237199224704457
"186","WNT16",0.2775705409454
"71","HBA1",0.284897413786769
"26","CD200R1",0.288003003471206
"132","NEFH",0.292199534660214
"180","TREM1",0.305731307617227
"24","CCL28",0.31285010290157
"52","FABP3",0.335548916131243
"152","SNCB",0.367128174988889
"135","NPTX1",0.373953728450645
"176","TNFSF13",0.375095013927409
"105","IL5",0.379343784780251
"64","GDF2",0.401613327440481
"125","MMP3",0.406471749871591
"7","AREG",0.410698193056644
"175","TNFSF12",0.414847222146122
"123","MME",0.422317890418845
"111","IRAK4",0.426265254722282
"126","MMP9",0.439764365601173
"70","HAVCR1",0.447793638949388
"76","IKBKG",0.459139917892319
"116","LAG3",0.475090945897764
"141","POSTN",0.514417231948131
"151","SMOC1",0.515473457878804
"75","IFNW1",0.516199688699287
"25","CCL4",0.534229315809745
"118","LCN2",0.550424159545753
"169","TNFRSF1A",0.557043192617089
"33","CEACAM5",0.559022939656463
"15","CCL15",0.56768625647658
"128","MSLN",0.583528023947612
"59","FLT3LG",0.611632540523214
"179","TNFSF9",0.639156029524507
"69","GRN",0.640458534879555
"55","FGF19",0.658439847785719
"189","pTau-181",0.68877972246656
"110","IL9",0.699715448234973
"88","IL18",0.702432522067898
"133","NEFL",0.707602671677948
"178","TNFSF4",0.7928849855131
"112","KDR",0.817001274526735
"150","SLIT2",0.821630868814389
"51","CXCL9",0.835894002115621
"57","FGF21",0.857543451669737
"101","IL36A",0.868411053386128
"23","CCL27",0.891133904209003
"131","NCR1",0.900201799313941
"62","FTH1",0.929459982057507
"171","TNFRSF4",0.946255932226557
"98","IL2RA",0.979713713374885
"90","IL1R1",0.997624198087052
"102","IL3RA",1.032420834734
"12","C1QA",1.03708851817754
"166","TNFRSF13B",1.21592305319912
"168","TNFRSF17",1.21878098092256
"94","IL2",1.2311495128519
"136","NPTX2",1.25160442317972
