"","name","coefficient"
"35","CCL21",-4.31572624669005
"82","CX3CL1",-4.21723574073269
"17","BACE1",-3.75525708152667
"20","BMP7",-3.58886885864963
"255","SDC1",-3.52339103571152
"205","MAPT",-3.22424348258178
"5","AGRP",-3.19006618508591
"36","CCL22",-3.16161897029589
"293","TNFRSF8",-3.1446439357451
"175","IL33",-3.11888918766676
"309","VCAM1",-3.06324278125329
"163","IL1R2",-2.9848762779816
"164","IL1RL1",-2.9112076817666
"286","TNFRSF14",-2.70435116273129
"195","KLRK1",-2.55215400685881
"265","SNCA",-2.48108587807715
"314","VSNL1",-2.45195139155147
"140","IL10RB",-2.37049876215471
"241","PGF",-2.26788903323029
"227","NPTXR",-2.15536406931742
"276","THPO",-2.15101470909708
"270","TAFA5",-2.11807660817699
"60","CD80",-2.10113071444758
"271","TARDBP",-2.09732071194554
"217","MPO",-2.07488588629929
"194","KLK6",-2.03642685065875
"296","TNFSF11",-2.03308757726325
"27","CCL13",-1.95634896146467
"237","PDGFA",-1.93546838396537
"39","CCL25",-1.88996535138879
"62","CD93",-1.87741154382228
"235","PDCD1",-1.7709602854339
"101","FASLG",-1.74071674119309
"21","BST2",-1.7058698066106
"290","TNFRSF1B",-1.66574672012737
"257","SELP",-1.6588582414845
"305","TREM1",-1.65215646425692
"158","IL18BP",-1.65024487433752
"236","PDCD1LG2",-1.63974475345025
"4","AGRN",-1.59060068725084
"147","IL15",-1.5714941624528
"10","APOE",-1.57082738013863
"224","NGF",-1.52328964783028
"47","CCL8",-1.52058059645682
"112","FURIN",-1.49156298157291
"182","IL4R",-1.49119692489141
"219","MUC16",-1.4181787349381
"88","CXCL13",-1.39905626949585
"106","FGF23",-1.36986985908223
"58","CD63",-1.34692423755519
"181","IL4",-1.34333976413625
"310","VEGFA",-1.32847363602443
"318","YWHAZ",-1.27753357638546
"132","IFNG",-1.26482792402924
"186","IL6R",-1.24343342284585
"2","ACHE",-1.23663790239103
"275","THBS2",-1.21956566360597
"102","FCN2",-1.20958688983678
"19","BDNF",-1.20619177791046
"301","TNFSF18",-1.19340791720661
"269","SQSTM1",-1.17126135229149
"109","FLT4",-1.16331823931522
"51","CD274",-1.15934578040034
"247","PTX3",-1.15663490373576
"74","CSF2RB",-1.12473845279013
"240","PDLIM5",-1.07387433587417
"245","PSEN1",-1.04904575825365
"98","ENO2",-1.02537168955167
"125","HLA-DRA",-1.00721481482706
"189","IL7R",-1.00087488816403
"30","CCL16",-0.992969496924089
"311","VEGFC",-0.9094295250649
"285","TNFRSF13C",-0.8918627888048
"79","CTF1",-0.879362114737914
"83","CXADR",-0.874306332177213
"76","CSF3R",-0.855497968528149
"120","GZMA",-0.821993712964089
"40","CCL26",-0.806567614905036
"251","S100A9",-0.799512868900937
"239","PDGFRB",-0.774076951109565
"9","ANXA5",-0.741649252483275
"14","Aβ38",-0.719271128304254
"159","IL18R1",-0.701339828872117
"129","IFNA1; IFNA13",-0.701178931199865
"259","SFTPD",-0.697721947642523
"110","FOLR1",-0.689710671587011
"316","WNT16",-0.685622719240319
"178","IL36B",-0.684429729904791
"116","GDNF",-0.683455907529071
"165","IL1RN",-0.680742069787436
"3","AGER",-0.665629885248395
"268","SPP1",-0.664964780813243
"288","TNFRSF18",-0.661863129969432
"193","KITLG",-0.653023130038245
"203","LTA",-0.623756296021013
"231","OSM",-0.604223137910701
"248","REST",-0.586807046508823
"256","SELE",-0.559693265115622
"267","SOD1",-0.534177954231679
"250","S100A12",-0.502517740941686
"302","TNFSF4",-0.493332759156192
"278","TIMP2",-0.479775644048985
"252","S100B",-0.458443613442471
"84","CXCL1",-0.456069057916522
"201","LIF",-0.443137255582743
"317","WNT7A",-0.438058718413927
"78","CST7",-0.432883521547226
"70","CRP",-0.426866924676184
"174","IL32",-0.422695310084681
"208","MICA",-0.412643825649794
"272","TEK",-0.402958612503511
"150","IL17A",-0.394112156461627
"170","IL24",-0.388614869391879
"95","CXCL8",-0.372050324178724
"308","UCHL1",-0.367453971067536
"75","CSF3",-0.359204779263003
"91","CXCL2",-0.356036362450978
"294","TNFRSF9",-0.349902767188999
"152","IL17B",-0.344034471186777
"242","PGK1",-0.340859152642051
"291","TNFRSF21",-0.334408059946704
"28","CCL14",-0.328379531790933
"92","CXCL3",-0.295658590620636
