"","name","coefficient"
"265","SNCA",-12.6594588579957
"205","MAPT",-6.8216213521502
"35","CCL21",-5.92015249706362
"175","IL33",-5.89568218753676
"82","CX3CL1",-5.77522121400656
"308","VCAM1",-5.56331175765802
"241","PGF",-5.38179263534709
"271","TARDBP",-4.7185220347639
"255","SDC1",-4.46334846147068
"27","CCL13",-4.45141871340603
"293","TNFRSF8",-4.06816158914953
"217","MPO",-4.04949825073727
"163","IL1R2",-3.93345431307609
"237","PDGFA",-3.87737400371458
"60","CD80",-3.82066109575564
"224","NGF",-3.81395656202462
"2","ACHE",-3.63687514403377
"236","PDCD1LG2",-3.51320586871021
"245","PSEN1",-3.47726126322127
"164","IL1RL1",-3.41649070606072
"10","APOE",-3.41277355830032
"5","AGRP",-3.37715601566338
"36","CCL22",-3.36294940047145
"203","LTA",-3.35933446030508
"109","FLT4",-3.34890314510754
"125","HLA-DRA",-3.32039341467179
"227","NPTXR",-3.19164449645028
"310","VEGFC",-3.11173188031664
"17","BACE1",-3.09064402034503
"290","TNFRSF1B",-3.08131236642962
"112","FURIN",-3.07880213000093
"98","ENO2",-2.96655224260086
"62","CD93",-2.93579145785627
"296","TNFSF11",-2.8745067681878
"19","BDNF",-2.8441545675498
"4","AGRN",-2.80829447225404
"294","TNFRSF9",-2.73629132085875
"302","TNFSF4",-2.59284723766441
"20","BMP7",-2.49199033856022
"132","IFNG",-2.45148199421073
"309","VEGFA",-2.36922386464432
"21","BST2",-2.33660152736652
"257","SELP",-2.33002460464994
"231","OSM",-2.29194485110187
"88","CXCL13",-2.26388953764647
"39","CCL25",-2.21746076369121
"97","EGF",-2.16809918520028
"269","SQSTM1",-2.1557732463019
"195","KLRK1",-2.09453965509773
"259","SFTPD",-2.06444497521777
"193","KITLG",-2.03538617851013
"247","PTX3",-1.99185926803026
"147","IL15",-1.95440157884563
"101","FASLG",-1.91862804977619
"270","TAFA5",-1.88527048711614
"181","IL4",-1.88197779173982
"128","ICOSLG",-1.87153585239394
"47","CCL8",-1.80860209756447
"235","PDCD1",-1.77126547228342
"158","IL18BP",-1.68672347328802
"14","Aβ38",-1.66817907340446
"74","CSF2RB",-1.6161224884547
"58","CD63",-1.60469474634981
"240","PDLIM5",-1.59548723638851
"239","PDGFRB",-1.5563085271207
"178","IL36B",-1.51772597204854
"248","REST",-1.5016584202845
"242","PGK1",-1.48369511695007
"194","KLK6",-1.48233335818707
"219","MUC16",-1.44909520621998
"275","THBS2",-1.41765652014412
"83","CXADR",-1.40506519553012
"285","TNFRSF13C",-1.37593811769645
"313","VSNL1",-1.37452178604532
"301","TNFSF18",-1.35574358230264
"186","IL6R",-1.3535240922925
"286","TNFRSF14",-1.28321210687096
"315","WNT16",-1.26346410596633
"276","THPO",-1.22472205845386
"102","FCN2",-1.18817131364358
"9","ANXA5",-1.11657055343493
"251","S100A9",-1.11401871884825
"129","IFNA1; IFNA13",-1.10987272811403
"277","TIMP1",-1.09099680069174
"106","FGF23",-1.07339640950826
"151","IL17A|IL17F",-1.04422238266793
"288","TNFRSF18",-1.018886246149
"91","CXCL2",-1.00750771049865
"79","CTF1",-0.923253933971212
"208","MICA",-0.898437187647247
"54","CD4",-0.8702566375516
"305","TREM1",-0.833583789018485
"120","GZMA",-0.816554502510154
"16","Aβ42",-0.814561432986358
"317","YWHAZ",-0.795704051442568
"201","LIF",-0.781686960688055
"110","FOLR1",-0.776199680715264
"189","IL7R",-0.775698991029076
"116","GDNF",-0.762359321182453
"303","TNFSF8",-0.761155090631121
"100","FABP3",-0.727956483936744
"84","CXCL1",-0.725394844640478
"53","CD3E",-0.699982760497932
"30","CCL16",-0.681141253907228
"268","SPP1",-0.679150379016325
"130","IFNA2",-0.678163540691181
"180","IL3RA",-0.674070387880464
"188","IL7",-0.638687975406117
"76","CSF3R",-0.612442969593285
"170","IL24",-0.609107436276296
"291","TNFRSF21",-0.598112927617822
"25","CCL1",-0.595625723545213
"233","Oligo-SNCA",-0.590607258098654
"249","RUVBL2",-0.585383296813141
"152","IL17B",-0.578399579377394
"46","CCL7",-0.571104443185832
"70","CRP",-0.55733334075216
"95","CXCL8",-0.534864549191935
"169","IL23",-0.523399172342932
"263","SMOC1",-0.51319302033244
"300","TNFSF15",-0.508104399416527
"107","FLT1",-0.488950783736618
"246","PTN",-0.474612460803568
"182","IL4R",-0.468228741394618
"28","CCL14",-0.453271184448969
"57","CD46",-0.452192592513958
"206","MDH1",-0.399176627143996
"159","IL18R1",-0.378844840955891
"141","IL11",-0.34953747974314
"40","CCL26",-0.283603106689376
"75","CSF3",-0.278036566711043
"174","IL32",-0.232071851212525
"212","MMP1",-0.230142275166959
"214","MMP3",-0.209548028778543
"78","CST7",-0.197985514665845
"160","IL19",-0.183725060588705
"38","CCL24",-0.178509527861022
"150","IL17A",-0.175941055123338
"289","TNFRSF1A",-0.172800540542441
"168","IL22",-0.146689027350086
"48","CD200",-0.138920953122447
"183","IL5",-0.124377129662901
"154","IL17F",-0.109349881153738
"99","EPO",-0.107376822702255
"215","MMP8",-0.106542404603211
"316","WNT7A",-0.10108495915784
"171","IL27",-0.0927245743122297
"61","CD83",-0.0771863141947298
"176","IL34",-0.0474611593119387
"312","VGF",-0.035618410386345
"220","NAMPT",-0.00722064765589916
"139","IL10",0.00160636757871197
"267","SOD1",0.00422420241417425
"11","APOE4",0.00433468839094368
"187","IL6ST",0.00456972411714799
"8","ANXA1",0.0063112944863984
"222","NEFH",0.0110912531753778
"199","LCN2",0.0130636329414439
"252","S100B",0.0139183126794139
"197","LAG3",0.0282345208947552
"81","CTSS",0.0505749860048891
"18","BASP1",0.0751989741174539
"92","CXCL3",0.0825187705503269
"162","IL1R1",0.108936937184858
"90","CXCL16",0.110823146049087
"157","IL18",0.111198902609645
"274","TGFB3",0.113019197501201
"153","IL17C",0.115229518092272
"234","PARK7",0.128382452870305
"26","CCL11",0.140920440929788
"260","SIRPA",0.159111312626913
"258","SFRP1",0.164572779266045
"113","GDF15",0.173124091696188
"230","NTF3",0.181668638859411
"124","HGF",0.211440255551921
"89","CXCL14",0.212315265537301
"24","CALCA",0.290152381503373
"238","PDGFB",0.298082035295482
"299","TNFSF14",0.300606126004671
"67","CNTF",0.308414995503896
"146","IL13RA2",0.327641682334662
"250","S100A12",0.329556501356376
"140","IL10RB",0.35139926285249
"204","LTA|LTB",0.38223189678579
"42","CCL28",0.402915610459773
"63","CEACAM5",0.404692416982622
"96","CXCL9",0.419488899952287
"59","CD70",0.426497676221177
"117","GFAP",0.446856722797867
"319","pTDP43-409",0.455109006499254
"278","TIMP2",0.465836631193436
"145","IL13",0.468632468527632
"218","MSLN",0.490412827121567
"256","SELE",0.502788443057029
"86","CXCL11",0.504187402393519
"44","CCL4",0.523484281710512
"43","CCL3",0.530377344997384
"314","VSTM1",0.547247270899888
"72","CSF1R",0.548787381401784
"56","CD40LG",0.564992598210494
"133","IFNL1",0.577524962881144
"202","LILRB2",0.594122607366936
"65","CHIT1",0.604403079311295
"261","SLAMF1",0.614437331359294
"87","CXCL12",0.622314900067794
"51","CD274",0.651574624869632
"23","CALB2",0.67778452598573
"118","GOT1",0.678323940633466
"185","IL6",0.69629192744372
"69","CRH",0.699974557267701
"253","SAA1",0.727125043936461
"45","CCL5",0.737161685906911
"254","SCG2",0.739845510223432
"121","GZMB",0.740546072911476
"229","NRGN",0.748313969079938
"73","CSF2",0.749556445698991
"192","KDR",0.775066989298101
"93","CXCL5",0.777354614925063
"103","FGF19",0.777518209732354
"94","CXCL6",0.785624158152912
"165","IL1RN",0.803922093422419
"209","MICB",0.818087590456826
"142","IL12B",0.821075337964579
"210","MIF",0.839759119859098
"225","NPTX1",0.847569344943762
"136","IGF1R",0.852534136150999
"127","ICAM1",0.884140983829223
"223","NEFL",0.919904003691801
"321","pTau-217",0.923282786396286
"322","pTau-231",0.927614658307666
"31","CCL17",0.929184878470296
"184","IL5RA",0.960608257758048
"173","IL2RB",0.97774473210962
"104","FGF2",1.00109246454555
"34","CCL20",1.00875194149151
"50","CD27",1.01278399038758
"71","CSF1",1.0488192359489
"281","TNF",1.05446450869969
"156","IL17RB",1.05484845276941
"166","IL2",1.06005321573958
"29","CCL15",1.06259959415631
"304","TNFSF9",1.08427034973783
"52","CD276",1.0854090452652
"280","TLR3",1.11037095530205
"307","TSLP",1.11429721283914
"279","TIMP3",1.13027736346884
"126","HTT",1.1551781142057
"131","IFNB1",1.184764033513
"228","NPY",1.18793444281069
"41","CCL27",1.19941850883405
"3","AGER",1.21122320180168
"264","SNAP25",1.23588513223932
"134","IFNL2; IFNL3",1.24051044402598
"6","ANGPT1",1.27014668824798
"211","MME",1.29733346701658
"161","IL1B",1.30007540120833
"179","IL36G",1.30968442297609
"123","HBA1",1.3123427202577
"283","TNFRSF11B",1.3728002449688
"115","GDI1",1.37969342052853
"37","CCL23",1.46356220131691
"32","CCL19",1.47860572420763
"282","TNFRSF11A",1.48105730587506
"266","SNCB",1.60907243343044
