"","Feature","Gain","Cover","Frequency"
"1","GFAP",0.245656893136796,0.0229527974664455,0.0180032733224223
"2","NEFL",0.21630882693285,0.0152314884632785,0.0114566284779051
"3","FABP3",0.129702420569469,0.0117428241089831,0.00818330605564648
"4","CCL11",0.0911094861868486,0.0147589604383451,0.0130932896890344
"5","pTau-181",0.0478465033226374,0.00735937264364349,0.00981996726677578
"6","AGRP",0.0318917153391843,0.00933996883325793,0.0130932896890344
"7","CHI3L1",0.0152518279389031,0.00402151510581612,0.00654664484451719
"8","VEGFD",0.0119765413310635,0.0191826270547429,0.0130932896890344
"9","CHIT1",0.0106905473293278,0.0150404664957523,0.016366612111293
"10","FASLG",0.0100380332404392,0.0106871763937063,0.0114566284779051
"11","C1QA",0.00733783862385136,0.00410194540793244,0.00490998363338789
"12","TREM2",0.0072959010792095,0.00545920675614538,0.00818330605564648
"13","CCL13",0.00685615347412075,0.00554969084602624,0.00654664484451719
"14","WNT16",0.00632080337146767,0.0181470869149952,0.0147299509001637
"15","FGF23",0.00623205031936637,0.0112803498718142,0.00654664484451719
"16","TNFSF15",0.00508343721030654,0.00498667873121198,0.00327332242225859
"17","IL19",0.00454799375136569,0.00522796963756095,0.00490998363338789
"18","CD40",0.004372402896013,0.0014980143769165,0.00327332242225859
"19","IL5",0.0040958484218276,0.0137837430251847,0.00818330605564648
"20","CXCL10",0.00409332158307676,0.00158849846679737,0.0016366612111293
"21","IL22",0.00388729665598893,0.00233247876137335,0.00490998363338789
"22","S100A9",0.00375593939584743,0.00130699240939024,0.0016366612111293
"23","IL17B",0.00374600059475356,0.00309656663147841,0.00327332242225859
"24","PGF",0.00365159730978579,0.00357914844417634,0.00490998363338789
"25","FGF21",0.00351335617423137,0.00772130900316694,0.00654664484451719
"26","HBA1",0.00339993963708456,0.0148896596792842,0.00981996726677578
"27","SCG2",0.00333747681453941,0.00156839089126829,0.00327332242225859
"28","HAVCR1",0.00333560804701645,0.0153219725531594,0.00981996726677578
"29","TEK",0.00331385927646454,0.0067863067410647,0.00818330605564648
"30","IL1RL1",0.00316860574078945,0.00465490373498215,0.00490998363338789
"31","pTau-231",0.00284380150375927,0.00236264012466697,0.00490998363338789
"32","IL1RN",0.00277780925377409,0.00334791132559192,0.00490998363338789
"33","IL10",0.00274196241720127,0.00146785301362288,0.00490998363338789
"34","FCN2",0.00258709130951693,0.00832453626903936,0.00654664484451719
"35","GDI1",0.00244941825376728,0.00580103554013975,0.00818330605564648
"36","TNFSF4",0.00229763254802494,0.000914894686573166,0.00327332242225859
"37","NPTX1",0.00228202433119147,0.00300608254159755,0.00490998363338789
"38","LAMP3",0.00215023090413201,0.00402151510581612,0.00490998363338789
"39","AGER",0.00214688252657879,0.00662544613683205,0.00981996726677578
"40","FGF2",0.00212425308322578,0.0077112552154024,0.00654664484451719
"41","MMP3",0.00201104167703211,0.00943045292313879,0.00818330605564648
"42","TNFRSF13C",0.00199408119776993,0.00163876740562007,0.0016366612111293
"43","MMP1",0.00194417604352073,0.0129492786407279,0.00654664484451719
"44","KITLG",0.0019261900754046,0.000844518172221384,0.0016366612111293
"45","REST",0.00190896974520327,0.00391092344040617,0.00490998363338789
"46","BDNF",0.00180911716444078,0.00349871814206002,0.00654664484451719
"47","IL27",0.00175619231148773,0.00914894686573166,0.00818330605564648
"48","WNT7A",0.00173775776017907,0.00830442869351028,0.00654664484451719
"49","IL13",0.00172952173728287,0.00385060071381893,0.00490998363338789
"50","GDNF",0.00169681598991465,0.0143165937767054,0.016366612111293
"51","CCL14",0.00167120493220464,0.001246669682803,0.0016366612111293
"52","IL7R",0.00158747785250465,0.00375006283617353,0.00490998363338789
"53","TNFRSF1A",0.00155285836413192,0.00307645905594933,0.00327332242225859
"54","HGF",0.00152121845200369,0.0012969386216257,0.00327332242225859
"55","NEFH",0.00145992877980679,0.0035188257175891,0.00490998363338789
"56","CD63",0.00144749377562856,0.00842507414668476,0.00818330605564648
"57","TREM1",0.00142817147586887,0.00159855225456191,0.0016366612111293
"58","CST7",0.00141228272496845,0.00215151058161162,0.00490998363338789
"59","BMP7",0.00136417529817477,0.00546926054390992,0.00490998363338789
"60","CX3CL1",0.00122116933266763,0.00239280148796059,0.00327332242225859
"61","NPTXR",0.00121816589115055,0.00161865983009099,0.00327332242225859
"62","MUC16",0.00117303054258123,0.0139345498416528,0.00818330605564648
"63","IFNW1",0.00116548545771347,0.00143769165032926,0.00327332242225859
"64","CSF3",0.00116020308219353,0.0170110088976022,0.0130932896890344
"65","SELE",0.00112572539309846,0.00285527572512944,0.00490998363338789
"66","TNFSF12",0.0011062733074845,0.00807319157492585,0.0114566284779051
"67","FTH1",0.00108599499741555,0.00189011209973357,0.00327332242225859
"68","IL6R",0.00104666135972039,0.00920926959231891,0.00981996726677578
"69","CXCL6",0.00095853212944817,0.00109586286633489,0.0016366612111293
"70","CCL27",0.000943778723779782,0.00120645453174483,0.0016366612111293
"71","SMOC1",0.000895414785970586,0.005489368119439,0.00654664484451719
"72","BACE1",0.000866036378974201,0.0184487005479314,0.016366612111293
"73","IL17RA",0.000865608617711479,0.000743980294575982,0.0016366612111293
"74","MPO",0.000861580638893366,0.0040918916201679,0.00327332242225859
"75","IFNA2",0.000786159399506394,0.00652490825918665,0.00490998363338789
"76","IL5RA",0.000780417369706117,0.00113607801739305,0.00327332242225859
"77","CCL5",0.000758825416159965,0.00349871814206002,0.00327332242225859
"78","IL17C",0.000688783209466273,0.00221183330819886,0.00327332242225859
"79","IL4",0.000674959835085815,0.00754034082340522,0.00654664484451719
"80","IFNL1",0.000659679162557851,0.000492635600462474,0.0016366612111293
"81","YWHAZ",0.000648153617960923,0.011350726386166,0.00981996726677578
"82","MDH1",0.000625529360164682,0.0034182878399437,0.00490998363338789
"83","IL2RB",0.000600856401339002,0.00372995526064445,0.00490998363338789
"84","IL1B",0.000594324161328552,0.000522796963756095,0.0016366612111293
"85","CEACAM5",0.000586584634347692,0.00353893329311818,0.00327332242225859
"86","FLT4",0.000577396877437332,0.00245312421454783,0.00327332242225859
"87","TNF",0.000572353701718281,0.00335796511335646,0.00327332242225859
"88","IL36A",0.000567718659246402,0.00440355904086865,0.00490998363338789
"89","TIMP2",0.000561681323807797,0.00782184688081235,0.00654664484451719
"90","LAG3",0.00047635962955418,0.00500678630674106,0.00654664484451719
"91","IL20",0.000475087794221813,0.00189011209973357,0.00327332242225859
"92","IL9",0.000470418442167437,0.003368018901121,0.00327332242225859
"93","VSNL1",0.000460304458283146,0.0113205650228724,0.00654664484451719
"94","ANXA1",0.000432880615267065,0.00283516814960036,0.0016366612111293
"95","IL1R2",0.000418287456532511,0.00113607801739305,0.00327332242225859
"96","VSTM1",0.000406956015176562,0.001246669682803,0.00327332242225859
"97","MMP12",0.000400388899260524,0.00528829236414819,0.00654664484451719
"98","IL13RA2",0.000382236989803406,0.00292565223948122,0.00327332242225859
"99","CSF2RB",0.00037382765089554,0.00401146131805158,0.00327332242225859
"100","IL2RA",0.00036339483280369,0.00749007188458252,0.00654664484451719
"101","KDR",0.00035899168892949,0.00869652641632735,0.00818330605564648
"102","SIRPA",0.000355484913328736,0.00203086512843714,0.00327332242225859
"103","CD200R1",0.00032256881908765,0.00969185140501684,0.00818330605564648
"104","THPO",0.000291883729318568,0.0104358316995928,0.00818330605564648
"105","NPTX2",0.000281620025766262,0.0227517217111547,0.0147299509001637
"106","Oligo-SNCA",0.000278442123934126,0.00497662494344744,0.00654664484451719
"107","TARDBP",0.000274107741551212,0.000432312873875233,0.0016366612111293
"108","VGF",0.000257297550177826,0.000563012114814256,0.0016366612111293
"109","KLK6",0.000253848649598088,0.00228220982255065,0.0016366612111293
"110","FLT1",0.000253434481716153,0.00115618559292213,0.0016366612111293
"111","IGFBP7",0.000245463845031915,0.000552958327049716,0.0016366612111293
"112","BASP1",0.000240839586284277,0.000864625747750465,0.0016366612111293
"113","PTN",0.000240534109060311,0.00442366661639773,0.00490998363338789
"114","TNFSF10",0.000239799208744733,0.0049665711556829,0.00327332242225859
"115","CLEC4A",0.000235802387185081,0.00521791584979641,0.00654664484451719
"116","IL12RB1",0.000229347316761028,0.00118634695621575,0.0016366612111293
"117","GZMA",0.000225608220734575,0.0111194892675816,0.00818330605564648
"118","CCL15",0.000221098902531242,0.00142763786256472,0.0016366612111293
"119","CTLA4",0.000206341107248923,0.000884733323279546,0.0016366612111293
"120","KNG1",0.000205037112138807,0.0137435278741266,0.0114566284779051
"121","GOT1",0.00019955449897917,0.0149700899814005,0.00981996726677578
"122","NAMPT",0.000194696621790054,0.00189011209973357,0.00327332242225859
"123","TAFA5",0.000194495436935001,0.00654501583471573,0.00654664484451719
"124","CXCL13",0.000191179346033251,0.00106570150304127,0.0016366612111293
"125","IL17A",0.000172188629121472,0.00190016588749811,0.00327332242225859
"126","TNFRSF21",0.000170098303209246,0.000673603780224199,0.0016366612111293
"127","CST3",0.000165950187446147,0.000573065902578797,0.0016366612111293
"128","OSMR",0.000164908354111964,0.00732921128034987,0.00654664484451719
"129","SELP",0.000164693052928664,0.00514753933544463,0.00490998363338789
"130","TSLP",0.000157982292101834,0.000552958327049716,0.0016366612111293
"131","LTA",0.000152794687999642,0.00137736892374202,0.0016366612111293
"132","TGFB1",0.00014286745084919,0.00497662494344744,0.00490998363338789
"133","IGF1R",0.000136620545503726,0.00381038556276077,0.00327332242225859
"134","CXCL14",0.000134940587768095,0.00253355451666415,0.00490998363338789
"135","IL18",0.000128044188183718,0.00100537877645403,0.0016366612111293
"136","IFNG",0.000127223305437769,0.0105665309405318,0.00654664484451719
"137","IL36B",0.000126187181963306,0.000764087870105062,0.0016366612111293
"138","CXCL16",0.000125610887898293,0.00793243854622229,0.00490998363338789
"139","IFNB1",0.000124577272619735,0.00240285527572513,0.00327332242225859
"140","VCAM1",0.000122429776540508,0.00148796058915196,0.0016366612111293
"141","NTF3",0.000120153544297306,0.0019705424018499,0.00654664484451719
"142","CRP",0.00011511186503755,0.000552958327049716,0.0016366612111293
"143","IL12p70",0.000114929270978252,0.00323731966018197,0.0016366612111293
"144","NCR1",0.00011129686545095,0.000743980294575982,0.0016366612111293
"145","AREG",0.000104509732878249,0.00181973558538179,0.00327332242225859
"146","IL1R1",0.000103046507992863,0.00172925149550093,0.0016366612111293
"147","CNTF",9.71423492985304e-05,0.00583119690343337,0.00327332242225859
"148","ACHE",9.24410532601724e-05,0.00120645453174483,0.00327332242225859
"149","SDC1",9.18581411581489e-05,0.00332780375006284,0.00327332242225859
"150","UCHL1",8.73592341908199e-05,0.00137736892374202,0.00490998363338789
"151","RUVBL2",8.73020428781989e-05,0.00899814004926356,0.00490998363338789
"152","CXCL8",8.6751610449209e-05,0.00253355451666415,0.0016366612111293
"153","APOE4",8.45547876015875e-05,0.00273463027195496,0.00327332242225859
"154","Aβ40",8.40255474218662e-05,0.0070376514351782,0.00654664484451719
"155","CD200",8.26656085907366e-05,0.00363947117076359,0.00490998363338789
"156","TNFRSF11A",7.95982075359016e-05,0.00130699240939024,0.00327332242225859
"157","IL23",7.95062403527429e-05,0.00180968179761725,0.0016366612111293
"158","CD276",7.45618087171116e-05,0.000502689388227015,0.0016366612111293
"159","AGRN",7.14093361201709e-05,0.00247323179007691,0.00327332242225859
"160","CD93",7.08531943736555e-05,0.00193032725079174,0.00327332242225859
"161","CCL21",6.59666285417184e-05,0.0020710802794953,0.00327332242225859
"162","TNFRSF13B",6.22039329184359e-05,0.0054390991806163,0.00327332242225859
"163","CCL7",6.12341600634279e-05,0.000794249233398683,0.0016366612111293
"164","S100B",5.76699269321128e-05,0.00254360830442869,0.00490998363338789
"165","SFRP1",5.75689452082914e-05,0.00100537877645403,0.0016366612111293
"166","PDLIM5",5.55756733564338e-05,0.012094706680742,0.00654664484451719
"167","IL32",5.1705227784195e-05,0.00158849846679737,0.0016366612111293
"168","CCL25",4.74477230154567e-05,0.0027949529985422,0.0016366612111293
"169","IL33",4.27452374003987e-05,0.00376011662393807,0.00327332242225859
"170","GDF2",4.19901229560478e-05,0.00235258633690243,0.0016366612111293
"171","pTDP43-409",4.03357980499836e-05,0.00148796058915196,0.0016366612111293
"172","FGF19",3.88752960698788e-05,0.00240285527572513,0.00327332242225859
"173","MERTK",3.81825189146572e-05,0.00112602422962851,0.0016366612111293
"174","THBS2",3.65603006511937e-05,0.00283516814960036,0.0016366612111293
"175","IL17RB",3.60554722770055e-05,0.00326748102347559,0.00327332242225859
"176","IL11",3.54550808797888e-05,0.00248328557784145,0.0016366612111293
"177","CSF2",3.34198609966882e-05,0.00230231739807973,0.00327332242225859
"178","MSLN",3.34116548693618e-05,0.00323731966018197,0.0016366612111293
"179","pSNCA-129",3.2722279448058e-05,0.00323731966018197,0.0016366612111293
"180","CTSS",3.14838460630945e-05,0.00238274770019605,0.00327332242225859
"181","CD46",3.10921429630237e-05,0.000422259086110692,0.0016366612111293
"182","SNAP25",3.02258258694315e-05,0.0062635097773086,0.00327332242225859
"183","MICB",2.92525726621732e-05,0.00165887498114915,0.00327332242225859
"184","TNFRSF8",2.90173943245393e-05,0.00441361282863319,0.00327332242225859
"185","GRN",2.89350920454213e-05,0.00403156889358066,0.00490998363338789
"186","IFNA1;_IFNA13",2.81420914266405e-05,0.00567033629920072,0.00490998363338789
"187","IL17A|IL17F",2.75707421836433e-05,0.00323731966018197,0.0016366612111293
"188","NPY",2.67060771594243e-05,0.00323731966018197,0.0016366612111293
"189","CALB2",2.66133313836761e-05,0.00123661589503846,0.0016366612111293
"190","TLR3",2.59807086389176e-05,0.000633388629166038,0.0016366612111293
"191","CXCL2",2.48507539135232e-05,0.00435329010204595,0.00327332242225859
"192","HTT",2.46704370748913e-05,0.000653496204695119,0.0016366612111293
"193","IL36G",2.43275180056229e-05,0.00323731966018197,0.0016366612111293
"194","CNTN2",2.39072883791547e-05,0.0015482833157392,0.0016366612111293
"195","FOLR1",2.38196999660183e-05,0.000864625747750465,0.0016366612111293
"196","PDGFB",2.34522975214244e-05,0.00520786206203187,0.00327332242225859
"197","NGF",2.32859324547359e-05,0.00298597496606847,0.0016366612111293
"198","IL15RA",2.20923413400421e-05,0.0020208113406726,0.0016366612111293
"199","TNFSF18",2.18638254994406e-05,0.00297592117830393,0.00327332242225859
"200","CXCL11",2.00872100482762e-05,0.00540893781732268,0.00327332242225859
"201","EPO",1.99428185344228e-05,0.000643442416930579,0.0016366612111293
