"","name","coefficient"
"1","(Intercept)",-17.9094174132561
"5","AGRP",-1.94394778420829
"195","KLRK1",-1.84382454433259
"182","IL4R",-1.83925617712428
"20","BMP7",-1.74304129856488
"159","IL18R1",-1.45514628051426
"255","SDC1",-1.39565120018109
"276","THPO",-1.3587322529843
"227","NPTXR",-1.34243122622935
"82","CX3CL1",-1.27895610811612
"58","CD63",-1.27212535024413
"314","VSNL1",-1.13400788248279
"189","IL7R",-1.05925965146625
"35","CCL21",-1.04353318911989
"275","THBS2",-0.981498362746112
"17","BACE1",-0.924521178627502
"296","TNFSF11",-0.924471382169913
"272","TEK",-0.915646526267238
"21","BST2",-0.905306329463239
"10","APOE",-0.89306472256594
"224","NGF",-0.888815535693442
"194","KLK6",-0.87139718672193
"102","FCN2",-0.825573686346469
"152","IL17B",-0.802307351715213
"3","AGER",-0.786883427373285
"295","TNFSF10",-0.764796742545456
"36","CCL22",-0.734231740690433
"219","MUC16",-0.727498249227595
"164","IL1RL1",-0.711206195380698
"147","IL15",-0.710700756859009
"293","TNFRSF8",-0.70309355414739
"196","KNG1",-0.668932431401052
"285","TNFRSF13C",-0.644746058701085
"101","FASLG",-0.641588726761446
"66","CLEC4A",-0.623468984138049
"256","SELE",-0.602788826257889
"4","AGRN",-0.595947443497981
"78","CST7",-0.587975304245894
"39","CCL25",-0.587469321951067
"175","IL33",-0.56248972862949
"69","CRH",-0.55889144570441
"40","CCL26",-0.554388404020131
"270","TAFA5",-0.532217270448018
"155","IL17RA",-0.512291214731458
"51","CD274",-0.509111113666357
"235","PDCD1",-0.500386045133738
"74","CSF2RB",-0.498433561686557
"106","FGF23",-0.49577417771607
"248","REST",-0.493503270333973
"163","IL1R2",-0.487558212609654
"251","S100A9",-0.485726982652219
"118","GOT1",-0.459253632948239
"203","LTA",-0.455618593506889
"286","TNFRSF14",-0.429828470624225
"34","CCL20",-0.420822763552957
"209","MICB",-0.411783665658183
"318","YWHAZ",-0.399528430506789
"217","MPO",-0.397806360147417
"261","SLAMF1",-0.388383566304447
"240","PDLIM5",-0.385661123062131
"53","CD3E",-0.385046474461502
"71","CSF1",-0.383520828435841
"288","TNFRSF18",-0.369306602913482
"83","CXADR",-0.360863871971949
"140","IL10RB",-0.353334594586925
"205","MAPT",-0.345300876915842
"75","CSF3",-0.345278387565304
"116","GDNF",-0.330182900160499
"120","GZMA",-0.322675114996901
"250","S100A12",-0.31645898536151
"49","CD200R1",-0.315262515315121
"61","CD83",-0.314438453775076
"294","TNFRSF9",-0.310940298727779
"267","SOD1",-0.307774068180878
"207","MERTK",-0.287434186131863
"231","OSM",-0.282433126291688
"94","CXCL6",-0.280166996429765
"170","IL24",-0.265096014293
"168","IL22",-0.263640715409128
"269","SQSTM1",-0.261246937104732
"8","ANXA1",-0.258847253248437
"88","CXCL13",-0.255666301385925
"201","LIF",-0.244524970068281
"32","CCL19",-0.240332418198666
"264","SNAP25",-0.233009995210192
"262","SLIT2",-0.230343284428028
"171","IL27",-0.229224256958536
"228","NPY",-0.227800856862585
"89","CXCL14",-0.2196724289083
"237","PDGFA",-0.217806621691465
"158","IL18BP",-0.215825523827781
"290","TNFRSF1B",-0.211550997959335
"268","SPP1",-0.208117862643441
"161","IL1B",-0.206188616370109
"206","MDH1",-0.201308305769064
"179","IL36G",-0.200381854827424
"133","IFNL1",-0.198895158337236
"280","TLR3",-0.197872348306959
"153","IL17C",-0.194265685290605
"130","IFNA2",-0.188506252770634
"70","CRP",-0.187739527718312
"12","AREG",-0.184293877071134
"136","IGF1R",-0.182586006120481
"132","IFNG",-0.180325164877201
"238","PDGFB",-0.178583365150218
"230","NTF3",-0.177470979348249
"139","IL10",-0.175693139830175
"247","PTX3",-0.174348652169601
"178","IL36B",-0.16422611033253
"54","CD4",-0.158691645623899
"245","PSEN1",-0.15536973778071
"282","TNFRSF11A",-0.154540371853276
"246","PTN",-0.150685408146019
"185","IL6",-0.142037897898716
"315","VSTM1",-0.140031070457141
"62","CD93",-0.137864025588537
"129","IFNA1; IFNA13",-0.136319091291629
"84","CXCL1",-0.131068829317699
"131","IFNB1",-0.127792042649963
"274","TGFB3",-0.124253220086225
"150","IL17A",-0.120899465444195
"281","TNF",-0.108658887563739
"14","Aβ38",-0.106273121878096
"165","IL1RN",-0.105404226935028
"156","IL17RB",-0.103158474356241
"72","CSF1R",-0.10090521541601
"308","UCHL1",-0.0976179160152161
"47","CCL8",-0.0969650223183788
"45","CCL5",-0.0968705076721921
"127","ICAM1",-0.0921626914264586
"311","VEGFC",-0.0919188386213748
"19","BDNF",-0.0918411387952698
"9","ANXA5",-0.0881243962259526
"7","ANGPT2",-0.0742429522681601
"260","SIRPA",-0.0720975433832419
"177","IL36A",-0.0720471903994227
"67","CNTF",-0.065144746877911
"160","IL19",-0.0647907983341803
"128","ICOSLG",-0.0622482297791716
"95","CXCL8",-0.0620041914590803
"11","APOE4",-0.0610453891480182
"30","CCL16",-0.05974992512204
"239","PDGFRB",-0.0589642490476744
"310","VEGFA",-0.0539610129147525
"87","CXCL12",-0.0533115040028528
"244","PRDX6",-0.0415229743373544
"31","CCL17",-0.0388489783392403
"254","SCG2",-0.033084880984741
"174","IL32",-0.0327655850055212
"56","CD40LG",-0.0327557735059426
"204","LTA|LTB",-0.03146792448363
"243","POSTN",-0.029519872847388
"151","IL17A|IL17F",-0.0294184332522835
"48","CD200",-0.0276579240601874
"86","CXCL11",-0.0247609699942345
"181","IL4",-0.0221848355429298
"97","EGF",-0.0207368943799152
"208","MICA",-0.0189872190781216
"24","CALCA",-0.0182866431184009
"91","CXCL2",-0.0139693225205405
"119","GRN",-0.00564330759481277
"216","MMP9",-0.00102784330435675
"258","SFRP1",-0.00102438648619901
"188","IL7",0.00189556821589187
"134","IFNL2; IFNL3",0.00699829256228835
"80","CTLA4",0.0110395658899467
"90","CXCL16",0.01297931432444
"141","IL11",0.0165761291331433
"81","CTSS",0.0166089905227269
"291","TNFRSF21",0.0166441860423058
"233","Oligo-SNCA",0.0172281762751175
"154","IL17F",0.0205120495411663
"249","RUVBL2",0.0220949607773774
"229","NRGN",0.0257778229820269
