"","name","coefficient"
"50","CX3CL1",-3.58651544422628
"115","KLRK1",-3.23660214041864
"92","IL18R1",-3.02169586982451
"5","AGRP",-2.85213291794976
"106","IL4R",-2.16006246447451
"10","BACE1",-2.13419412988377
"13","BMP7",-2.12044973908279
"150","SDC1",-1.75089213750663
"178","VSNL1",-1.61643161357212
"33","CD63",-1.59192473346849
"135","NPTXR",-1.5423221859023
"160","THPO",-1.47771080823239
"22","CCL21",-1.47527205695348
"14","BST2",-1.38463619601801
"169","TNFRSF8",-1.32422701080278
"114","KLK6",-1.24059798502712
"23","CCL22",-1.23459083577725
"156","TAFA5",-1.13962459935941
"109","IL7R",-1.13169126959992
"129","MUC16",-1.109637951951
"7","APOE",-1.07412578114099
"95","IL1RL1",-0.988982976048652
"25","CCL25",-0.976567951818563
"39","CLEC4A",-0.933559495620249
"104","IL33",-0.917071357938558
"171","TNFSF11",-0.90530232139385
"153","SLAMF1",-0.902191266120133
"159","THBS2",-0.850397244083452
"48","CST7",-0.848700328818272
"62","FGF23",-0.829640201289996
"165","TNFRSF13C",-0.795094281864715
"36","CD83",-0.774424787914174
"170","TNFSF10",-0.727362268640485
"26","CCL26",-0.718505798651939
"88","IL17B",-0.718490986082392
"122","MAPT",-0.717892905598486
"155","SQSTM1",-0.650074526014567
"44","CSF2RB",-0.630292060724856
"132","NGF",-0.595081591693282
"143","PDLIM5",-0.588616226352515
"21","CCL20",-0.577751213435927
"145","REST",-0.546314009084519
"51","CXADR",-0.526145505351278
"45","CSF3",-0.519185554772604
"58","FCN2",-0.489881863546554
"69","GZMA",-0.431909632670702
"121","LTA",-0.429172812701544
"147","S100A9",-0.400060035143896
"146","S100A12",-0.394393491500471
"67","GDNF",-0.382546137016625
"90","IL17RA",-0.357402734584054
"180","YWHAZ",-0.35311560430643
"167","TNFRSF1B",-0.34946280368921
"96","IL1RN",-0.346424954316992
"75","IFNG",-0.32728763907345
"84","IL15",-0.302066422668195
"4","AGRN",-0.293634088792067
"3","AGER",-0.280790711773663
"42","CRH",-0.27092599971501
"123","MICB",-0.24968325684535
"53","CXCL13",-0.249659669922036
"55","CXCL6",-0.239110247641936
"6","ANXA1",-0.22578879768136
"30","CCL8",-0.225098645831649
