"","name","coefficient"
"49","CX3CL1",-3.44142678634875
"112","KLRK1",-3.16386662051161
"89","IL18R1",-2.91291296750317
"5","AGRP",-2.81433121642387
"103","IL4R",-2.26810795885567
"13","BMP7",-2.0742821635271
"10","BACE1",-1.9585880258232
"147","SDC1",-1.76119041010437
"33","CD63",-1.64658356240526
"175","VSNL1",-1.61971365137086
"132","NPTXR",-1.57768763907942
"157","THPO",-1.50688293581555
"22","CCL21",-1.37023808769055
"14","BST2",-1.3464143443654
"166","TNFRSF8",-1.21625963632022
"23","CCL22",-1.20571872832073
"111","KLK6",-1.15595042816322
"106","IL7R",-1.13294476457745
"126","MUC16",-1.09506895977481
"7","APOE",-1.05937738077885
"153","TAFA5",-1.05223141747203
"25","CCL25",-0.936907737770892
"168","TNFSF11",-0.931805890824678
"92","IL1RL1",-0.918836876131245
"39","CLEC4A",-0.877898183864567
"47","CST7",-0.842374887153861
"61","FGF23",-0.817588808558538
"150","SLAMF1",-0.812431366215413
"101","IL33",-0.803209470112863
"156","THBS2",-0.793043634458961
"162","TNFRSF13C",-0.766872540325448
"36","CD83",-0.70200647043669
"26","CCL26",-0.697500057556685
"119","MAPT",-0.693497932016134
"85","IL17B",-0.689530994783561
"167","TNFSF10",-0.661275768628994
"152","SQSTM1",-0.61685121743217
"43","CSF2RB",-0.611141361915393
"129","NGF",-0.60943165251495
"140","PDLIM5",-0.577771012587341
"21","CCL20",-0.563793890015902
"142","REST",-0.556736481713122
"44","CSF3",-0.490548047148525
"57","FCN2",-0.479800255927562
"118","LTA",-0.450100739852859
"50","CXADR",-0.410558949373658
"144","S100A9",-0.391576363845029
"66","GDNF",-0.383093213346484
"143","S100A12",-0.36423645833054
"164","TNFRSF1B",-0.318445950007526
"68","GZMA",-0.316591271123516
"93","IL1RN",-0.310934714484349
"177","YWHAZ",-0.303863551929291
"73","IFNG",-0.302983119127406
"81","IL15",-0.297237836159139
"42","CRH",-0.29013987787525
"3","AGER",-0.266175039557329
"120","MICB",-0.256748161865662
"32","CD3E",-0.22936326759933
"154","TEK",-0.226544172865726
"148","SELE",-0.221122661525749
"6","ANXA1",-0.213035884311161
"98","IL24",-0.212404454920196
"87","IL17RA",-0.206759948468404
"52","CXCL13",-0.198298198769538
"86","IL17C",-0.186235534235716
"90","IL1B",-0.185158702030141
"19","CCL19",-0.18513876920248
"54","CXCL6",-0.181717610548898
"4","AGRN",-0.180017513056899
"96","IL22",-0.177562368741665
"72","IFNA1; IFNA13",-0.173041985275427
"99","IL27",-0.156832606818766
"30","CCL8",-0.147631946449935
"113","KNG1",-0.142355040366712
"137","PDCD1",-0.126907894303807
"31","CD274",-0.12135688242431
"12","BDNF",-0.116279176129728
"55","CXCL8",-0.102334331542147
"133","NTF3",-0.0805710845852018
"74","IFNL1",-0.064534818115362
"105","IL6",-0.0615427893045038
"8","APOE4",-0.0560922903922815
"134","OSM",-0.0490913143509331
"84","IL17A",-0.0378736103857572
"116","LIF",-0.0297960699901098
"139","PDGFRB",-0.0265306813058036
"146","SAA1",0.000922628688202678
"48","CTSS",0.0108468329714894
"40","CNTF",0.014836843440781
"159","TIMP3",0.0219398807137934
"77","IKBKG",0.034879651236615
"95","IL20",0.0467534090502243
"102","IL34",0.0495226454990459
"34","CD70",0.0506236206584928
"9","Aβ42",0.0575856600285996
"63","FLT4",0.0618032672046355
"100","IL2RA",0.0642464585716017
"136","PARK7",0.0715646391000708
"20","CCL2",0.0815528159764183
"149","SFTPD",0.089811693002576
"158","TIMP1",0.0941046796212094
"79","IL13",0.101100979271204
"123","MMP1",0.101236983223861
"53","CXCL3",0.106213191606328
"24","CCL24",0.111945552632185
"29","CCL4",0.11717655979843
"75","IFNW1",0.12615147199526
"11","BASP1",0.137378789842458
"115","LCN2",0.168644781866743
"130","NPTX1",0.183304579440368
"141","PGF",0.200051852502805
"160","TNFRSF11B",0.202577697162373
"28","CCL28",0.208627601338215
"122","MME",0.215678929732947
"97","IL23",0.2277974276554
"121","MIF",0.229944665914024
"45","CSF3R",0.231235674079438
"151","SMOC1",0.234517141887601
"80","IL13RA2",0.243994934612483
"59","FGF2",0.260117461660386
"108","IRAK4",0.263087234760563
"70","HBA1",0.334514229818106
"69","HAVCR1",0.365951051156024
"127","NEFH",0.368947812703329
"125","MSLN",0.372545235938243
"176","WNT16",0.375058047302882
"58","FGF19",0.403065964668868
"17","CCL13",0.410080152538455
"15","C1QA",0.427935455974028
"178","pTau-181",0.470481181932374
"56","CXCL9",0.528603029932333
"171","TREM1",0.53170893049413
"117","LILRB2",0.55581816541279
"88","IL18",0.580897855558273
"76","IGFBP7",0.589318388066148
"145","S100B",0.600282783179757
"107","IL9",0.634641091866417
"37","CEACAM5",0.643950825438178
"110","KITLG",0.648903861933362
"64","FTH1",0.652972628761266
"91","IL1R1",0.694718825297993
"78","IL12p70",0.74079960718063
"109","KDR",0.75833446176828
"131","NPTX2",0.75886036436118
"163","TNFRSF17",0.774368944267739
"170","TNFSF4",0.785547774453496
"165","TNFRSF4",0.865656714245794
"71","HLA-DRA",0.877112117365581
"60","FGF21",0.953678982397821
"2","ACHE",0.991107994578094
"35","CD80",1.01462171340368
"62","FLT3LG",1.0226205366972
"128","NEFL",1.02960232804674
"138","PDCD1LG2",1.04026675628717
"124","MMP12",1.05065730791587
"65","GDI1",1.07586156381616
"67","GFAP",1.12107073622471
"38","CHI3L1",1.12533998455086
"173","VCAM1",1.1286025939742
"94","IL2",1.19017599949185
"18","CCL15",1.23441584576659
"41","CNTN2",1.27399726193431
"51","CXCL10",1.30591747535225
"27","CCL27",1.51876546543892
"82","IL15RA",1.55993626997126
"46","CST3",1.56179825045421
"161","TNFRSF13B",1.63790872474375
"114","LAMP3",1.6427324527331
"104","IL5RA",1.72543989947757
"155","TGFB1",2.03798982920841
"83","IL16",2.26790636884701
"135","OSMR",2.36000244531417
"16","CCL11",2.68516198857906
"172","TREM2",3.03825803238304
"174","VEGFD",3.16991619698042
"169","TNFSF15",3.89485209214011
"1","(Intercept)",9.09043882063636
