"","name","coefficient"
"1","(Intercept)",-3.86184909355448
"41","CX3CL1",-3.13261019536137
"99","KLRK1",-3.01814536073965
"4","AGRP",-2.84548874965972
"79","IL18R1",-2.65086749233569
"90","IL4R",-2.49096589704579
"10","BMP7",-1.97654327156994
"130","SDC1",-1.7475158395455
"27","CD63",-1.68670011437965
"156","VSNL1",-1.6556043418439
"118","NPTXR",-1.64564096131247
"140","THPO",-1.5074006323557
"8","BACE1",-1.46341521350555
"11","BST2",-1.30249782340697
"18","CCL21",-1.18491117110148
"19","CCL22",-1.14314788715502
"147","TNFRSF8",-1.12223449588892
"93","IL7R",-1.10830181815187
"112","MUC16",-1.05002968787958
"6","APOE",-1.0053956545349
"149","TNFSF11",-0.958027266456844
"98","KLK6",-0.911639862436984
"136","TAFA5",-0.858804879988893
"21","CCL25",-0.839222597303225
"40","CST7",-0.829287487820952
"53","FGF23",-0.791831361979177
"82","IL1RL1",-0.788821129635101
"139","THBS2",-0.760748822950482
"33","CLEC4A",-0.715852553874193
"143","TNFRSF13C",-0.699649791624287
"22","CCL26",-0.65537792515459
"76","IL17B",-0.632031436778909
"148","TNFSF10",-0.592449446315123
"36","CSF2RB",-0.579541967382925
"30","CD83",-0.552219070631547
"124","PDLIM5",-0.543115476695739
"89","IL33",-0.536126740813982
"17","CCL20",-0.535015990612945
"115","NGF",-0.514548581573821
"126","REST",-0.504575269905901
"133","SLAMF1",-0.486834540515377
"49","FCN2",-0.485021685937759
"135","SQSTM1",-0.484086638574073
"37","CSF3",-0.446814819509234
"105","MAPT",-0.391462328870973
"128","S100A9",-0.376181224977069
"58","GDNF",-0.37470520075676
"104","LTA",-0.359062061370667
"127","S100A12",-0.332851885077536
"35","CRH",-0.330676132744051
"83","IL1RN",-0.307495360905343
"131","SELE",-0.29002679883784
"145","TNFRSF1B",-0.278838851157459
"3","AGER",-0.27423303928876
"106","MICB",-0.248400723172504
"42","CXADR",-0.248087229615057
"26","CD3E",-0.236552790643678
"65","IFNG",-0.236393876601976
"72","IL15",-0.23353829226059
"137","TEK",-0.222774801723769
"16","CCL19",-0.218815958223632
"158","YWHAZ",-0.212877053862144
"87","IL24",-0.207355527484993
"85","IL22",-0.187122595103683
"5","ANXA1",-0.186112618029694
"80","IL1B",-0.180720685714101
"46","CXCL6",-0.132635455020706
"77","IL17C",-0.126858654385722
"60","GZMA",-0.119934732338401
"121","OSM",-0.110552460988725
"44","CXCL13",-0.0986329512836036
"64","IFNA1; IFNA13",-0.0866578623163337
"25","CD274",-0.0862766879258819
"88","IL27",-0.0856644979857263
"120","NTF3",-0.0679347579238934
"7","APOE4",-0.0590756727979774
"66","IFNL1",-0.0485791992924397
"100","KNG1",-0.0443035063844184
"47","CXCL8",-0.0373433639870548
"92","IL6",-0.0248899027267717
"75","IL17A",-0.0241529186202562
"102","LCN2",0.0056295210652654
"28","CD70",0.00688955064490649
"55","FLT4",0.00981353514659919
"119","NRGN",0.0146583194484186
"67","IFNW1",0.0366414872444456
"24","CCL28",0.0489424716705575
"45","CXCL3",0.0820623458060906
"141","TNFRSF11B",0.0826522016037456
"70","IL13",0.0832313042564172
"109","MMP1",0.0899433882998664
"20","CCL24",0.0982686649644317
"38","CSF3R",0.0987392372836476
"116","NPTX1",0.108637303198432
"9","BASP1",0.124800782241308
"132","SFTPD",0.164211128275393
"108","MME",0.193619824402906
"86","IL23",0.193904767146892
"107","MIF",0.196896757478976
"51","FGF2",0.228173421757453
"71","IL13RA2",0.232883836534827
"95","IRAK4",0.241433635993407
"134","SMOC1",0.245188173069418
"61","HAVCR1",0.262735459856719
"111","MSLN",0.287471834092208
"125","PGF",0.300320398025713
"62","HBA1",0.3182200635225
"12","C1QA",0.33161480383575
"159","pTau-181",0.347768382190042
"50","FGF19",0.370044800963797
"113","NEFH",0.389416683310291
"146","TNFRSF4",0.400162457212401
"157","WNT16",0.432511200295094
"103","LILRB2",0.471315423644794
"48","CXCL9",0.488425925368941
"14","CCL13",0.50301026104624
"129","S100B",0.516131175341738
"56","FTH1",0.51637158452409
"78","IL18",0.548778578956089
"68","IGFBP7",0.570873879334622
"31","CEACAM5",0.60626348624997
"94","IL9",0.608367911506794
"117","NPTX2",0.610658772357949
"152","TREM1",0.624574588489603
"144","TNFRSF17",0.644461881942712
"81","IL1R1",0.7114568348755
"96","KDR",0.715235697248805
"69","IL12p70",0.716286478940684
"151","TNFSF4",0.723226145937256
"97","KITLG",0.737306441504242
"52","FGF21",0.888769736496742
"29","CD80",0.905343981017933
"57","GDI1",0.920500829413257
"2","ACHE",0.9355092062063
"63","HLA-DRA",0.958618649808572
"54","FLT3LG",0.96088343076816
"154","VCAM1",0.961162268370152
"123","PDCD1LG2",0.964733076338801
"114","NEFL",1.00554720970106
"15","CCL15",1.02625776512189
"110","MMP12",1.03217154014941
"84","IL2",1.03833865258246
"59","GFAP",1.140751838728
"32","CHI3L1",1.1408907611617
"43","CXCL10",1.14285705389306
"34","CNTN2",1.23456045850875
"73","IL15RA",1.28876291517538
"23","CCL27",1.56140760738626
"142","TNFRSF13B",1.57040068538227
"91","IL5RA",1.61964864262555
"101","LAMP3",1.62286209992126
"39","CST3",1.66066722036543
"138","TGFB1",1.98989813900994
"74","IL16",2.02244812943055
"122","OSMR",2.19397211147546
"13","CCL11",2.72681316643751
"155","VEGFD",2.94004294661012
"153","TREM2",2.9878519693497
"150","TNFSF15",4.03593495026054
