"","name","coefficient"
"195","KLRK1",-2.5472935216318
"20","BMP7",-2.40062471672444
"82","CX3CL1",-2.34194948699909
"5","AGRP",-2.33546335880605
"159","IL18R1",-2.33347955741951
"182","IL4R",-2.08356242980758
"17","BACE1",-2.06940512821973
"276","THPO",-1.81299757016826
"255","SDC1",-1.60226459821901
"194","KLK6",-1.5125623887307
"227","NPTXR",-1.42049849191285
"314","VSNL1",-1.39679749679766
"35","CCL21",-1.38930448413821
"275","THBS2",-1.35519064747677
"189","IL7R",-1.33283912111158
"58","CD63",-1.29329901977708
"21","BST2",-1.19542592567951
"36","CCL22",-1.11327009417639
"164","IL1RL1",-1.10219325968756
"175","IL33",-1.07541870775748
"10","APOE",-1.07320777052434
"270","TAFA5",-1.02507047754252
"4","AGRN",-1.02434261758529
"261","SLAMF1",-0.999349102049755
"285","TNFRSF13C",-0.982158167131262
"102","FCN2",-0.970875640447766
"295","TNFSF10",-0.958103409656466
"272","TEK",-0.955184002153565
"219","MUC16",-0.954606363049291
"296","TNFSF11",-0.953005372479311
"224","NGF",-0.949377213359217
"147","IL15",-0.946539169110965
"293","TNFRSF8",-0.940342373029655
"205","MAPT",-0.924151600938505
"152","IL17B",-0.920594525746776
"39","CCL25",-0.883627611737034
"66","CLEC4A",-0.860704712072758
"155","IL17RA",-0.853956536710511
"286","TNFRSF14",-0.841123066292151
"140","IL10RB",-0.827879471944841
"196","KNG1",-0.818171654759381
"235","PDCD1",-0.769474957705112
"78","CST7",-0.74650750374508
"40","CCL26",-0.734831174052607
"3","AGER",-0.733078384027752
"106","FGF23",-0.651223644663703
"318","YWHAZ",-0.625149710645728
"288","TNFRSF18",-0.616857178089495
"74","CSF2RB",-0.611443950983594
"209","MICB",-0.604568520012224
"61","CD83",-0.593978149806252
"269","SQSTM1",-0.585369428006194
"294","TNFRSF9",-0.582752180592572
"256","SELE",-0.572474660377833
"248","REST",-0.565399258485485
"83","CXADR",-0.551265397612781
"136","IGF1R",-0.550037380336111
"120","GZMA",-0.541047633450373
"251","S100A9",-0.538291282162556
"240","PDLIM5",-0.538137265207201
"69","CRH",-0.52485363512752
"49","CD200R1",-0.49457318870065
"237","PDGFA",-0.488006030842093
"34","CCL20",-0.472996208805633
"75","CSF3",-0.468551406684757
"88","CXCL13",-0.45592812515875
"203","LTA",-0.451923551819432
"217","MPO",-0.436721596686389
"267","SOD1",-0.409248522185551
"133","IFNL1",-0.394413043171508
"290","TNFRSF1B",-0.387299128142769
"132","IFNG",-0.386708021083095
"94","CXCL6",-0.38339517114484
"53","CD3E",-0.381259288366884
"47","CCL8",-0.377714333121252
"250","S100A12",-0.377195777780585
"116","GDNF",-0.37586013382246
"239","PDGFRB",-0.368193370781789
"129","IFNA1; IFNA13",-0.365373057691166
"72","CSF1R",-0.364028013665538
"51","CD274",-0.342656235449649
"163","IL1R2",-0.337881198568034
"185","IL6",-0.326045206742431
"8","ANXA1",-0.315734467496633
"311","VEGFC",-0.311871799095766
"171","IL27",-0.307970681551538
"170","IL24",-0.300111663589899
"153","IL17C",-0.28729555987123
"231","OSM",-0.28472387783566
"245","PSEN1",-0.270766549073153
"168","IL22",-0.270349198964286
"246","PTN",-0.269648190448117
"181","IL4",-0.268141424540269
"238","PDGFB",-0.266148276681539
"308","UCHL1",-0.264139635783045
"206","MDH1",-0.259187422251941
"201","LIF",-0.257981599366351
"268","SPP1",-0.256191340388935
"70","CRP",-0.255437414470797
"186","IL6R",-0.253251739084229
"19","BDNF",-0.250531931235907
"95","CXCL8",-0.238955868588901
"101","FASLG",-0.237704253751751
"150","IL17A",-0.234515923641963
"230","NTF3",-0.231560321027627
"165","IL1RN",-0.224595490669777
"14","Aβ38",-0.220682510205568
"139","IL10",-0.218919335958853
"262","SLIT2",-0.218282602130997
"32","CCL19",-0.212702051583264
"118","GOT1",-0.211193781531564
"323","pTau-231",-0.197498786978962
"9","ANXA5",-0.191815264136222
"84","CXCL1",-0.187144201841697
"156","IL17RB",-0.182596260557242
"45","CCL5",-0.176053819302267
"310","VEGFA",-0.17300196038632
"278","TIMP2",-0.170229895323431
"89","CXCL14",-0.155825818424226
"62","CD93",-0.154971322240512
"274","TGFB3",-0.139762183025066
"254","SCG2",-0.138577314098155
"282","TNFRSF11A",-0.12892901994526
"12","AREG",-0.126213414585776
"280","TLR3",-0.125790627506118
"31","CCL17",-0.123217623117946
"207","MERTK",-0.119317863951424
"315","VSTM1",-0.117294950544023
"161","IL1B",-0.112993631222785
"30","CCL16",-0.111412475684519
"158","IL18BP",-0.103176503533546
"131","IFNB1",-0.102716506972443
"121","GZMB",-0.0977262555959232
"281","TNF",-0.0929882335734835
"228","NPY",-0.0761730828028925
"208","MICA",-0.0761382514813848
"130","IFNA2",-0.076061596291343
"214","MMP3",-0.0647791329342829
"91","CXCL2",-0.0645199585695124
"71","CSF1",-0.0516128978365681
"178","IL36B",-0.0498917702982311
"56","CD40LG",-0.0479910178763369
"99","EPO",-0.0477898855536032
"11","APOE4",-0.0464986610587422
"87","CXCL12",-0.04134880007008
"110","FOLR1",-0.0367576833282592
"183","IL5",-0.0356103991826065
"247","PTX3",-0.0309429284759142
"233","Oligo-SNCA",-0.0291813344189566
"86","CXCL11",-0.026839894165387
"79","CTF1",-0.0164587682593842
"260","SIRPA",-0.0161077165542249
"204","LTA|LTB",-0.0136825935326844
"128","ICOSLG",-0.0115300057424764
"7","ANGPT2",-0.00899372132533093
"229","NRGN",-0.00625400067566916
"48","CD200",-0.00499866775082512
"160","IL19",0.00335700698290289
"154","IL17F",0.00366420534430073
"97","EGF",0.0107526056627457
"307","TSLP",0.0110064553199061
"242","PGK1",0.0169694800437445
"179","IL36G",0.0185347339859773
"258","SFRP1",0.0198533494600773
"317","WNT7A",0.0206822616001157
"90","CXCL16",0.0239907638729225
"98","ENO2",0.0248138643286691
"81","CTSS",0.0272990803063569
"220","NAMPT",0.0273056024201023
