"","name","coefficient"
"1","(Intercept)",-33.7648771069188
"5","AGRP",-2.43404197304151
"276","THPO",-2.2985019310191
"82","CX3CL1",-2.23184839865614
"195","KLRK1",-2.0849167339294
"20","BMP7",-1.97649578046719
"182","IL4R",-1.58611327400678
"227","NPTXR",-1.54712258743197
"314","VSNL1",-1.52773462594063
"255","SDC1",-1.50469849582198
"35","CCL21",-1.50435231070747
"17","BACE1",-1.49225246689456
"58","CD63",-1.36254080739097
"295","TNFSF10",-1.35680745311476
"159","IL18R1",-1.35610185986025
"189","IL7R",-1.27359350167263
"224","NGF",-1.23492875147747
"3","AGER",-1.14868596482215
"272","TEK",-1.09164319825454
"275","THBS2",-1.07606320777096
"219","MUC16",-0.967405879080878
"155","IL17RA",-0.937126884097317
"36","CCL22",-0.93252277812716
"205","MAPT",-0.923880718923399
"194","KLK6",-0.912042113816299
"270","TAFA5",-0.905203357019306
"296","TNFSF11",-0.86780460495143
"140","IL10RB",-0.867546342020752
"163","IL1R2",-0.861154049257316
"78","CST7",-0.825986555762675
"164","IL1RL1",-0.803401061871005
"175","IL33",-0.794595676187257
"106","FGF23",-0.778008915538531
"39","CCL25",-0.76074303784202
"318","YWHAZ",-0.760403643310553
"4","AGRN",-0.727615582775235
"293","TNFRSF8",-0.724515631930894
"40","CCL26",-0.708748458351183
"51","CD274",-0.698885588739721
"21","BST2",-0.69717512879923
"237","PDGFA",-0.637170872016213
"10","APOE",-0.608584889231858
"71","CSF1",-0.605383293281708
"248","REST",-0.596189830088224
"178","IL36B",-0.581786679411713
"94","CXCL6",-0.575138793131876
"136","IGF1R",-0.574577953905722
"256","SELE",-0.571502758433691
"245","PSEN1",-0.552816205587413
"69","CRH",-0.539805988881738
"118","GOT1",-0.536887406681693
"286","TNFRSF14",-0.518969423018538
"196","KNG1",-0.51226044824343
"285","TNFRSF13C",-0.510344080615068
"152","IL17B",-0.506942558326696
"310","VEGFA",-0.495129595803666
"147","IL15",-0.490977319653831
"250","S100A12",-0.471746209914998
"235","PDCD1",-0.457611839838427
"132","IFNG",-0.444995953280961
"201","LIF",-0.443614719371831
"150","IL17A",-0.418404708212835
"240","PDLIM5",-0.416699912889661
"217","MPO",-0.414607843895216
"311","VEGFC",-0.399477063852004
"74","CSF2RB",-0.395430016140453
"70","CRP",-0.394094920644055
"66","CLEC4A",-0.391908237484513
"161","IL1B",-0.388737443553872
"203","LTA",-0.384096665260776
"165","IL1RN",-0.383093712194999
"88","CXCL13",-0.37724314126031
"62","CD93",-0.364440796321544
"288","TNFRSF18",-0.36113060278724
"207","MERTK",-0.359235276501304
"251","S100A9",-0.35490016628665
"53","CD3E",-0.35029895109885
"61","CD83",-0.350250745544748
"269","SQSTM1",-0.346071842685091
"168","IL22",-0.345860729771076
"170","IL24",-0.335751009408438
"209","MICB",-0.334322540527165
"268","SPP1",-0.330609126437804
"34","CCL20",-0.324154088845609
"142","IL12B",-0.311092475131835
"267","SOD1",-0.308076761495676
"121","GZMB",-0.294167539046983
"102","FCN2",-0.279362593733205
"303","TNFSF8",-0.27552035544939
"158","IL18BP",-0.275091537582573
"47","CCL8",-0.264665083469718
"129","IFNA1; IFNA13",-0.258268617374684
"254","SCG2",-0.254403855651287
"101","FASLG",-0.254093868541266
"139","IL10",-0.253779207432197
"151","IL17A|IL17F",-0.250045699336809
"75","CSF3",-0.249956646559524
"116","GDNF",-0.249397730299727
"130","IFNA2",-0.245097389907257
"261","SLAMF1",-0.244021185525308
"8","ANXA1",-0.235826284185958
"84","CXCL1",-0.207977307683385
"246","PTN",-0.197732777373459
"247","PTX3",-0.194880357820717
"264","SNAP25",-0.192944791324963
"89","CXCL14",-0.189810718495248
"230","NTF3",-0.188244481306491
"83","CXADR",-0.186113612935678
"174","IL32",-0.179850923106214
"32","CCL19",-0.177611481612585
"206","MDH1",-0.171421683733904
"95","CXCL8",-0.168359320520252
"9","ANXA5",-0.157876079609691
"31","CCL17",-0.155581187758288
"30","CCL16",-0.148262050544912
"281","TNF",-0.141249037656097
"14","Aβ38",-0.131962190923706
"160","IL19",-0.129321366789775
"185","IL6",-0.127966340708209
"171","IL27",-0.123145522874759
"128","ICOSLG",-0.117729732336557
"86","CXCL11",-0.113486955674636
"49","CD200R1",-0.112889024202272
"231","OSM",-0.108757728961583
"97","EGF",-0.106872006389688
"176","IL34",-0.101047773302082
"99","EPO",-0.0996662858137423
"48","CD200",-0.0685904395632325
"11","APOE4",-0.0676636597505129
"308","UCHL1",-0.0631609519892107
"131","IFNB1",-0.060929755746034
"154","IL17F",-0.0606119068694387
"234","PARK7",-0.0595714488357477
"56","CD40LG",-0.0498569946284478
"24","CALCA",-0.0496469268772122
"133","IFNL1",-0.0420643850623704
"294","TNFRSF9",-0.0372323144579563
"19","BDNF",-0.0367301391475381
"7","ANGPT2",-0.0321671039696145
"265","SNCA",-0.0283456524052626
"45","CCL5",-0.02708181710829
"153","IL17C",-0.0264931405666066
"238","PDGFB",-0.0228676041017515
"91","CXCL2",-0.0202290303772229
"229","NRGN",-0.01886356482933
"172","IL2RA",-0.0105612425866346
"244","PRDX6",-0.00948307753086358
"233","Oligo-SNCA",-0.00810530494942417
"208","MICA",-0.00512619135501782
"54","CD4",-0.0024194182627586
"181","IL4",0.000265097881197825
"242","PGK1",0.00678521992631136
"80","CTLA4",0.00856427377232447
"274","TGFB3",0.0122997068504257
"141","IL11",0.0139892134205561
"87","CXCL12",0.0140157859916067
"271","TARDBP",0.0160983609210534
"215","MMP8",0.0170161420245618
"76","CSF3R",0.0223644965946626
"113","GDF15",0.0237801141283901
"260","SIRPA",0.0242045646126035
"173","IL2RB",0.0297992496285372
"16","Aβ42",0.0326123393133892
"239","PDGFRB",0.0348815229419516
"109","FLT4",0.0359598838848747
"81","CTSS",0.0367124476526281
"266","SNCB",0.0428729628580599
"319","pSNCA-129",0.0441510553512985
"134","IFNL2; IFNL3",0.0502096745148585
"249","RUVBL2",0.0516064803226642
"291","TNFRSF21",0.0519342878695726
"290","TNFRSF1B",0.0536135703747566
"156","IL17RB",0.0588301075435722
"183","IL5",0.0745433442796784
"278","TIMP2",0.0785853826681612
"72","CSF1R",0.0798735777798827
"6","ANGPT1",0.08020378818637
"262","SLIT2",0.0812738102528465
"320","pTDP43-409",0.0829335584706911
"317","WNT7A",0.0832082243372555
"282","TNFRSF11A",0.0849233596479215
"273","TGFB1",0.0865435223789244
"65","CHIT1",0.0875768351534139
"315","VSTM1",0.0880325716540919
"44","CCL4",0.0938467010060692
"258","SFRP1",0.0959818516222308
"25","CCL1",0.101402053743946
"67","CNTF",0.103131071259808
"323","pTau-231",0.106076289612986
"120","GZMA",0.10675004716443
"228","NPY",0.106940869752888
"280","TLR3",0.108919619925953
"204","LTA|LTB",0.110714112133658
"167","IL20",0.120111866970645
"253","SAA1",0.124684093792293
"138","IKBKG",0.125602826106961
"169","IL23",0.12938215127006
"313","VGF",0.129808400177404
"126","HTT",0.137181595927785
"186","IL6R",0.146943317025744
"79","CTF1",0.156728561277068
"220","NAMPT",0.164781243976148
"277","TIMP1",0.168967295658251
"299","TNFSF14",0.172368049391889
"216","MMP9",0.175069157593762
"188","IL7",0.177434231807776
"92","CXCL3",0.183016391249953
"298","TNFSF13",0.198925948231145
"283","TNFRSF11B",0.201734423958091
"104","FGF2",0.202926463649702
"42","CCL28",0.208418523018359
"263","SMOC1",0.21130012730625
"211","MME",0.218993833991985
"177","IL36A",0.225486853670503
"210","MIF",0.230498453550548
"107","FLT1",0.232167364563596
"135","IFNW1",0.232173822725469
"124","HGF",0.232563247282435
"197","LAG3",0.23386869820121
"38","CCL24",0.243303107748799
"191","IRAK4",0.253778572156136
"180","IL3RA",0.255669251474794
"18","BASP1",0.260286254043773
"322","pTau-217",0.268016772649289
"279","TIMP3",0.268159841685147
"23","CALB2",0.270116786417651
"222","NEFH",0.27391034390687
"307","TSLP",0.279034606988117
"127","ICAM1",0.294239421649598
"46","CCL7",0.301432234593669
"12","AREG",0.303351328518404
"90","CXCL16",0.304363686436387
"15","Aβ40",0.309848622654062
"146","IL13RA2",0.325387849443469
"243","POSTN",0.329150156663766
"292","TNFRSF4",0.342029819604635
"179","IL36G",0.348762032039172
"145","IL13",0.348867909812416
"212","MMP1",0.35268742361039
"110","FOLR1",0.362560732935088
"214","MMP3",0.362770723770922
"43","CCL3",0.366078255186329
"13","ARSA",0.376054819572303
"157","IL18",0.376195767347374
"73","CSF2",0.395991213982637
"301","TNFSF18",0.403106143650331
"52","CD276",0.404693896424597
"200","LGALS9",0.410640706630797
"93","CXCL5",0.420175895060702
"187","IL6ST",0.428969624753561
"123","HBA1",0.430936167705025
"50","CD27",0.449742807736722
"199","LCN2",0.454625597041246
"289","TNFRSF1A",0.455938465821899
"297","TNFSF12",0.464665971835121
"59","CD70",0.478950317447776
"29","CCL15",0.480288212246072
"259","SFTPD",0.491256982180835
"98","ENO2",0.497154860645065
"218","MSLN",0.508168209642255
"122","HAVCR1",0.522550537103791
"33","CCL2",0.533651298309103
"193","KITLG",0.53370021554962
"190","IL9",0.536419156438139
"257","SELP",0.562424314764035
"111","FTH1",0.565815491813649
"41","CCL27",0.579222908138025
"63","CEACAM5",0.583243097489715
"37","CCL23",0.586015775370862
"316","WNT16",0.596334585876616
"114","GDF2",0.599755825410965
"236","PDCD1LG2",0.611967853734735
"221","NCR1",0.612833002395947
"284","TNFRSF13B",0.616589627822967
"192","KDR",0.623672521583941
"27","CCL13",0.63827188409769
"119","GRN",0.645230584436197
"103","FGF19",0.664734427007805
"321","pTau-181",0.682195653721645
"225","NPTX1",0.687270834928729
"198","LAMP3",0.687545036972035
"302","TNFSF4",0.690510940030972
"252","S100B",0.697670151210373
"112","FURIN",0.697932976654089
"287","TNFRSF17",0.6990987239771
"57","CD46",0.71642960195283
"105","FGF21",0.716951327776507
"100","FABP3",0.72187171628154
"166","IL2",0.742275772136627
"304","TNFSF9",0.742544584785126
"85","CXCL10",0.752659269176346
"143","IL12RB1",0.756194226521706
"22","C1QA",0.770933438038433
"223","NEFL",0.810563718067674
"96","CXCL9",0.8135621222785
"213","MMP12",0.822167423236755
"60","CD80",0.840613143458764
"64","CHI3L1",0.859494328552761
"202","LILRB2",0.867517332652456
"55","CD40",0.868794495884533
"2","ACHE",0.872777274342787
"108","FLT3LG",0.946450748291121
"28","CCL14",0.968281454658658
"144","IL12p70",0.99118001519078
"149","IL16",1.02812063250636
"117","GFAP",1.04752640672279
"68","CNTN2",1.07704386997702
"305","TREM1",1.16008431127394
"241","PGF",1.18577468992144
"148","IL15RA",1.2648791253281
"137","IGFBP7",1.29322541415284
"162","IL1R1",1.30039688902063
"115","GDI1",1.3021963751244
"184","IL5RA",1.33747996476702
"232","OSMR",1.36394535778922
