"","name","coefficient"
"1","(Intercept)",-43.7326345503676
"5","AGRP",-2.32898594892266
"276","THPO",-2.07094550387391
"195","KLRK1",-1.86255248652292
"82","CX3CL1",-1.85335141074713
"20","BMP7",-1.81693744704531
"182","IL4R",-1.55741602650314
"227","NPTXR",-1.46978194980321
"314","VSNL1",-1.43809811740597
"255","SDC1",-1.42700958180314
"35","CCL21",-1.34308782175441
"58","CD63",-1.33899037120972
"17","BACE1",-1.23040258796983
"295","TNFSF10",-1.20515071372925
"159","IL18R1",-1.16027918286757
"189","IL7R",-1.15762729910637
"3","AGER",-1.0982177845782
"224","NGF",-1.05393446539464
"272","TEK",-1.04725952498696
"275","THBS2",-0.96146976439607
"219","MUC16",-0.91094304633462
"296","TNFSF11",-0.859962841812821
"36","CCL22",-0.840868778259864
"163","IL1R2",-0.837497936652441
"155","IL17RA",-0.775433427412632
"78","CST7",-0.749988579295729
"270","TAFA5",-0.743341938376237
"21","BST2",-0.715700599201099
"51","CD274",-0.711908687523276
"106","FGF23",-0.707852261258846
"164","IL1RL1",-0.704700708864492
"194","KLK6",-0.698775275334423
"318","YWHAZ",-0.697035676051669
"293","TNFRSF8",-0.692381162314209
"205","MAPT",-0.686289655496559
"39","CCL25",-0.66942779847077
"4","AGRN",-0.668466628941017
"71","CSF1",-0.644416932477646
"40","CCL26",-0.642658887720298
"175","IL33",-0.63924358702231
"140","IL10RB",-0.624217272468601
"256","SELE",-0.600231571708114
"178","IL36B",-0.569431951755307
"69","CRH",-0.566778100115621
"10","APOE",-0.566437096546805
"248","REST",-0.562325642504102
"118","GOT1",-0.549275938903488
"196","KNG1",-0.53142653241983
"285","TNFRSF13C",-0.509080828892111
"147","IL15",-0.493337279019247
"94","CXCL6",-0.484722509330378
"152","IL17B",-0.484650160385024
"237","PDGFA",-0.482185442539712
"286","TNFRSF14",-0.472848554145024
"310","VEGFA",-0.462366395902502
"245","PSEN1",-0.459604424466324
"250","S100A12",-0.453071711286924
"101","FASLG",-0.423667897628958
"235","PDCD1",-0.421673058413594
"203","LTA",-0.416635244226903
"201","LIF",-0.401722172050153
"217","MPO",-0.40098702695251
"74","CSF2RB",-0.386888830700441
"132","IFNG",-0.385188363680045
"240","PDLIM5",-0.374503320764125
"161","IL1B",-0.370613780027943
"311","VEGFC",-0.368905612798381
"251","S100A9",-0.362539923574903
"207","MERTK",-0.361261301714279
"53","CD3E",-0.360862184887938
"150","IL17A",-0.35733580705378
"66","CLEC4A",-0.35299543683892
"168","IL22",-0.350005680751305
"34","CCL20",-0.347042298987736
"88","CXCL13",-0.333929112338637
"70","CRP",-0.328082238437502
"288","TNFRSF18",-0.326799183187084
"209","MICB",-0.316004866089267
"170","IL24",-0.30605167695337
"102","FCN2",-0.302880879940366
"269","SQSTM1",-0.284461148905106
"62","CD93",-0.28342520395751
"49","CD200R1",-0.282145856573127
"165","IL1RN",-0.281943133022655
"142","IL12B",-0.281715784651298
"61","CD83",-0.273800465741678
"267","SOD1",-0.265957099768655
"75","CSF3",-0.257528861474474
"151","IL17A|IL17F",-0.249070548839835
"268","SPP1",-0.24864608375336
"116","GDNF",-0.248568540155494
"130","IFNA2",-0.23991399625412
"8","ANXA1",-0.228839167012911
"158","IL18BP",-0.221324089167875
"32","CCL19",-0.218087503181356
"47","CCL8",-0.215216371942274
"136","IGF1R",-0.212988264705119
"139","IL10",-0.211460007593209
"121","GZMB",-0.206252185337863
"129","IFNA1; IFNA13",-0.198041014362901
"247","PTX3",-0.195915859518006
"303","TNFSF8",-0.194129465653415
"89","CXCL14",-0.18571536801528
"261","SLAMF1",-0.179921722356375
"230","NTF3",-0.177063704492077
"174","IL32",-0.174052363184699
"254","SCG2",-0.172176008478157
"84","CXCL1",-0.17079442105904
"264","SNAP25",-0.156519870431489
"231","OSM",-0.147873308062061
"246","PTN",-0.147206911118674
"83","CXADR",-0.142520884042707
"30","CCL16",-0.139670177279385
"9","ANXA5",-0.135425653872022
"281","TNF",-0.134285633578929
"206","MDH1",-0.132429566492495
"160","IL19",-0.132060162436294
"31","CCL17",-0.123504393321862
"171","IL27",-0.120892631765634
"95","CXCL8",-0.112782187532514
"176","IL34",-0.0942113073689979
"97","EGF",-0.0924168304114702
"185","IL6",-0.0909277395715618
"131","IFNB1",-0.0825246615775734
"294","TNFRSF9",-0.0804788487580018
"86","CXCL11",-0.0801937765258902
"24","CALCA",-0.0793599984828778
"14","Aβ38",-0.0710806915251644
"99","EPO",-0.0710343590792805
"11","APOE4",-0.0687405819789443
"234","PARK7",-0.0664564080701392
"48","CD200",-0.0632832434144549
"7","ANGPT2",-0.0622467819371695
"56","CD40LG",-0.0528162318270084
"16","Aβ42",-0.0465262096096439
"244","PRDX6",-0.0445197586592498
"154","IL17F",-0.0439182838590599
"45","CCL5",-0.0422827498031233
"291","TNFRSF21",-0.0408292524113342
"128","ICOSLG",-0.037830282548589
"238","PDGFB",-0.0337309344679399
"133","IFNL1",-0.0332654007712869
"19","BDNF",-0.0248725609772195
"215","MMP8",-0.0209228940429917
"54","CD4",-0.0181858346294932
"153","IL17C",-0.0165640273417099
"172","IL2RA",-0.0089986171957113
"141","IL11",-0.0084948075366568
"290","TNFRSF1B",-0.00260805278145987
"87","CXCL12",-0.00240370219613225
"229","NRGN",-0.00169671364708482
"308","UCHL1",-0.000661840964826996
"80","CTLA4",-0.000654985641899044
"274","TGFB3",-0.000157203093431578
"208","MICA",0.00394425863598393
"91","CXCL2",0.00539242009590539
"181","IL4",0.0062982651997378
"233","Oligo-SNCA",0.012278242838557
"280","TLR3",0.0146182373857738
"271","TARDBP",0.0150202122890664
"260","SIRPA",0.0192215660355971
"134","IFNL2; IFNL3",0.0194666412020311
"242","PGK1",0.0211399069793918
"315","VSTM1",0.0249366334292884
"249","RUVBL2",0.028565089853975
"265","SNCA",0.0300872605971324
"282","TNFRSF11A",0.0318155467803312
"76","CSF3R",0.0322518404994734
"81","CTSS",0.0336865879264203
"319","pSNCA-129",0.03643401225085
"228","NPY",0.0405199011483974
"266","SNCB",0.0427513845827713
"113","GDF15",0.0436461764744137
"109","FLT4",0.0466435987480308
"156","IL17RB",0.0557556149405709
"120","GZMA",0.0566414405052932
"167","IL20",0.0583307954129503
"173","IL2RB",0.061731833882695
"320","pTDP43-409",0.0631799741730116
"67","CNTF",0.0669629739660792
"239","PDGFRB",0.0673828915513691
"204","LTA|LTB",0.0719538486505703
"44","CCL4",0.0724171725586671
"273","TGFB1",0.0745879534158127
