"","name","coefficient"
"1","(Intercept)",-47.1827673379907
"5","AGRP",-2.28973835261925
"276","THPO",-1.98991866479388
"195","KLRK1",-1.78491321767664
"20","BMP7",-1.76019572190557
"82","CX3CL1",-1.73818845186625
"182","IL4R",-1.53923575351555
"227","NPTXR",-1.43518193516401
"314","VSNL1",-1.40579237552239
"255","SDC1",-1.39700181661224
"58","CD63",-1.32482587665062
"35","CCL21",-1.29888003666956
"295","TNFSF10",-1.15272575976438
"17","BACE1",-1.14670948521818
"189","IL7R",-1.11816641538056
"159","IL18R1",-1.09305736112081
"3","AGER",-1.08035334142131
"272","TEK",-1.02523327186871
"224","NGF",-0.99088738755148
"275","THBS2",-0.921956917235833
"219","MUC16",-0.888130699203774
"296","TNFSF11",-0.854077865405289
"163","IL1R2",-0.826508359151632
"36","CCL22",-0.810037996471047
"155","IL17RA",-0.726435152552409
"78","CST7",-0.725231612869623
"21","BST2",-0.719004425253882
"51","CD274",-0.718747499006073
"270","TAFA5",-0.689448408721442
"106","FGF23",-0.684377045592159
"293","TNFRSF8",-0.679314028619085
"318","YWHAZ",-0.673817988008762
"164","IL1RL1",-0.669201535006623
"71","CSF1",-0.659374748956258
"4","AGRN",-0.648775111199705
"39","CCL25",-0.641438081919929
"194","KLK6",-0.628682699809898
"40","CCL26",-0.61867306520499
"205","MAPT",-0.608834250915255
"256","SELE",-0.605660914049437
"175","IL33",-0.586266649288248
"69","CRH",-0.571573700273165
"178","IL36B",-0.564625485527072
"140","IL10RB",-0.558682115962125
"10","APOE",-0.551900347931313
"118","GOT1",-0.549607727640725
"248","REST",-0.545439411916859
"196","KNG1",-0.535446642759663
"285","TNFRSF13C",-0.505389913947107
"147","IL15",-0.482110024516677
"152","IL17B",-0.477111541616408
"101","FASLG",-0.471126189043084
"94","CXCL6",-0.458137557642578
"286","TNFRSF14",-0.450066665069114
"310","VEGFA",-0.448127928826893
"250","S100A12",-0.445190998438012
"237","PDGFA",-0.436040808378682
"245","PSEN1",-0.427276110394527
"203","LTA",-0.427121579205774
"235","PDCD1",-0.40577470825708
"217","MPO",-0.394955325910936
"201","LIF",-0.387760703716171
"74","CSF2RB",-0.382957062194849
"132","IFNG",-0.364693097704737
"251","S100A9",-0.364444600495014
"161","IL1B",-0.363547875393557
"53","CD3E",-0.36179586936581
"240","PDLIM5",-0.360586673661364
"207","MERTK",-0.357564561773599
"311","VEGFC",-0.356806129931263
"34","CCL20",-0.353681090260426
"168","IL22",-0.348533619405858
"66","CLEC4A",-0.341851645297383
"150","IL17A",-0.337467217338112
"49","CD200R1",-0.335845870221898
"88","CXCL13",-0.322842356568952
"70","CRP",-0.309510726678399
"288","TNFRSF18",-0.309508198942362
"102","FCN2",-0.305897544851792
"209","MICB",-0.304683348563487
"170","IL24",-0.296200266553918
"142","IL12B",-0.271468727327585
"62","CD93",-0.270744208682337
"269","SQSTM1",-0.260244868288747
"61","CD83",-0.259341592749255
"75","CSF3",-0.257818333085155
"165","IL1RN",-0.252803636697381
"267","SOD1",-0.251817923706327
"151","IL17A|IL17F",-0.249351625042917
"116","GDNF",-0.247835370317737
"130","IFNA2",-0.236362808767361
"32","CCL19",-0.227777793670197
"8","ANXA1",-0.226749513443591
"268","SPP1",-0.222847557941967
"158","IL18BP",-0.204617024800842
"139","IL10",-0.199606142792907
"47","CCL8",-0.19929259789104
"247","PTX3",-0.195598650370022
"89","CXCL14",-0.184361009529269
"129","IFNA1; IFNA13",-0.180210806933856
"121","GZMB",-0.179779181361733
"174","IL32",-0.173211280401282
"230","NTF3",-0.171927372251936
"303","TNFSF8",-0.17092875952281
"84","CXCL1",-0.159168857418031
"231","OSM",-0.157941809959696
"261","SLAMF1",-0.154769015885966
"254","SCG2",-0.144140099240441
"264","SNAP25",-0.142683708267912
"30","CCL16",-0.1382435740626
"83","CXADR",-0.136308109059826
"160","IL19",-0.131287742986125
"246","PTN",-0.13115900933
"9","ANXA5",-0.128391028773197
"281","TNF",-0.128313613551443
"206","MDH1",-0.120543024072243
"171","IL27",-0.119483340957767
"31","CCL17",-0.113540708977491
"136","IGF1R",-0.111584263846517
"95","CXCL8",-0.097177428673359
"176","IL34",-0.0919863330456842
"24","CALCA",-0.0897529994873304
"294","TNFRSF9",-0.088939568542792
"131","IFNB1",-0.0883070009364306
"97","EGF",-0.0879078208579981
"185","IL6",-0.0774614102981356
"7","ANGPT2",-0.071590075540532
"86","CXCL11",-0.0709223703630973
"11","APOE4",-0.0686255195189524
"16","Aβ42",-0.0683897477097554
"234","PARK7",-0.0675192479892199
"291","TNFRSF21",-0.062338748216015
"99","EPO",-0.0618405052865244
"48","CD200",-0.0613681233854295
"14","Aβ38",-0.0552123678430282
"56","CD40LG",-0.0549482372375257
"244","PRDX6",-0.0527679057082416
"45","CCL5",-0.046586057156359
"154","IL17F",-0.0389364583042082
"238","PDGFB",-0.0356139185194964
"215","MMP8",-0.0340472084632859
"133","IFNL1",-0.0320179942166145
"54","CD4",-0.0300005802672232
"19","BDNF",-0.0215642055855959
"128","ICOSLG",-0.0151911218284828
"141","IL11",-0.0151760428877576
"290","TNFRSF1B",-0.0150938732192756
"153","IL17C",-0.0133987363901412
"280","TLR3",-0.0105107471976623
"87","CXCL12",-0.00823558005596859
"172","IL2RA",-0.00704997470818533
"274","TGFB3",-0.00482269074592961
"80","CTLA4",-0.00299590034445365
"229","NRGN",0.00380614436454586
"315","VSTM1",0.00511037704431497
"208","MICA",0.00687495494322745
"181","IL4",0.00817675595622307
"134","IFNL2; IFNL3",0.0107549229169594
"91","CXCL2",0.0119685908405153
"271","TARDBP",0.0159860463379714
"308","UCHL1",0.0176302378098264
"233","Oligo-SNCA",0.0185991263169097
"249","RUVBL2",0.0232113718484201
"260","SIRPA",0.0232389066357712
"282","TNFRSF11A",0.0242170475066901
"228","NPY",0.0249964954383405
"242","PGK1",0.0254126288731905
"76","CSF3R",0.0305043746320542
"81","CTSS",0.0325841972557383
"319","pSNCA-129",0.0346678874076186
"120","GZMA",0.0382347743703894
"167","IL20",0.0386039418001766
"109","FLT4",0.0432068696001293
"266","SNCB",0.0451660285170674
"265","SNCA",0.0466196322029967
"113","GDF15",0.0497055289441798
"156","IL17RB",0.0542529863824113
"320","pTDP43-409",0.0549659851092206
"67","CNTF",0.0563705906784522
"204","LTA|LTB",0.0600947626431087
"44","CCL4",0.064682042758631
"173","IL2RB",0.0679009401656861
"317","WNT7A",0.0762446627466916
"273","TGFB1",0.0767528193459181
"239","PDGFRB",0.0780982534304472
"6","ANGPT1",0.0802055807468911
"72","CSF1R",0.0804774926589249
"299","TNFSF14",0.0810157481814033
"25","CCL1",0.0810398232031546
"138","IKBKG",0.0869782586531425
"278","TIMP2",0.0874517408242546
"262","SLIT2",0.0874789558320047
"65","CHIT1",0.0893087335962943
"258","SFRP1",0.0902672228709305
"298","TNFSF13",0.0985733929485443
"253","SAA1",0.100719556678234
"188","IL7",0.118797491580136
"183","IL5",0.125452328481596
"277","TIMP1",0.125734995001021
"313","VGF",0.127011015210237
"216","MMP9",0.133688413470233
"107","FLT1",0.137513843121711
"323","pTau-231",0.13885663654286
"12","AREG",0.139243280476878
"220","NAMPT",0.141444693624488
"135","IFNW1",0.15179305814792
"79","CTF1",0.157498207100671
"42","CCL28",0.158300066772282
"177","IL36A",0.159024466479594
"126","HTT",0.163083605604002
"169","IL23",0.169505554574821
"92","CXCL3",0.172224535327877
"179","IL36G",0.182568293060655
"211","MME",0.184256712990709
"104","FGF2",0.189222551485789
"292","TNFRSF4",0.194605892057264
"243","POSTN",0.20382956337788
"127","ICAM1",0.207180127199292
"210","MIF",0.207774718094705
