"","name","coefficient"
"1","(Intercept)",-43.5637351909491
"5","AGRP",-2.28487427110355
"82","CX3CL1",-1.82245396952499
"276","THPO",-1.74881089775021
"20","BMP7",-1.66698450678462
"195","KLRK1",-1.62419510673125
"182","IL4R",-1.53868148665739
"227","NPTXR",-1.38499833646226
"35","CCL21",-1.36425598274895
"255","SDC1",-1.34101905989508
"314","VSNL1",-1.32294065074973
"58","CD63",-1.32070190396349
"3","AGER",-1.08989993178495
"189","IL7R",-1.07296344914773
"159","IL18R1",-1.05392056483961
"17","BACE1",-1.04430997150511
"295","TNFSF10",-0.984225896860136
"51","CD274",-0.98233897863635
"272","TEK",-0.851623126610616
"296","TNFSF11",-0.837679397187458
"219","MUC16",-0.83436986974539
"71","CSF1",-0.832645438339675
"36","CCL22",-0.806608003876964
"224","NGF",-0.806117834734526
"155","IL17RA",-0.796360693939956
"78","CST7",-0.763842105892054
"163","IL1R2",-0.759417390347551
"275","THBS2",-0.75640796083615
"140","IL10RB",-0.729505281519045
"21","BST2",-0.702462593249575
"106","FGF23",-0.701653289018062
"118","GOT1",-0.673963408510066
"39","CCL25",-0.660176535978362
"318","YWHAZ",-0.656950080480226
"4","AGRN",-0.650887735802592
"164","IL1RL1",-0.620866268545485
"40","CCL26",-0.608863890964897
"256","SELE",-0.595574311954481
"293","TNFRSF8",-0.562395555140503
"69","CRH",-0.558298217250616
"178","IL36B",-0.556808437901098
"194","KLK6",-0.547811632768856
"101","FASLG",-0.524235313144528
"10","APOE",-0.523222884723733
"94","CXCL6",-0.521198245138314
"196","KNG1",-0.512700142285501
"152","IL17B",-0.504413858410951
"270","TAFA5",-0.503239138217924
"175","IL33",-0.497492623825447
"61","CD83",-0.490107659523258
"62","CD93",-0.470383307408938
"205","MAPT",-0.454272395079634
"248","REST",-0.425753183116232
"147","IL15",-0.422316529519774
"74","CSF2RB",-0.418329936441526
"34","CCL20",-0.416577929109607
"250","S100A12",-0.415473362999281
"285","TNFRSF13C",-0.412261829582413
"203","LTA",-0.388685483841081
"251","S100A9",-0.37859164064901
"49","CD200R1",-0.378111420944683
"161","IL1B",-0.375677458553825
"201","LIF",-0.367366723609019
"136","IGF1R",-0.359986294171066
"88","CXCL13",-0.351758971364796
"66","CLEC4A",-0.345506504369525
"240","PDLIM5",-0.342150828866997
"53","CD3E",-0.339473530531889
"168","IL22",-0.32952732028937
"70","CRP",-0.329106911437478
"237","PDGFA",-0.324391238989597
"132","IFNG",-0.324172974488337
"142","IL12B",-0.319449167030148
"150","IL17A",-0.313428772345057
"310","VEGFA",-0.30874150800486
"170","IL24",-0.297683812412472
"217","MPO",-0.289084881719697
"102","FCN2",-0.284224133246149
"151","IL17A|IL17F",-0.281543677456947
"165","IL1RN",-0.280030242816962
"83","CXADR",-0.274438774562323
"245","PSEN1",-0.269462406362202
"32","CCL19",-0.261311843713617
"75","CSF3",-0.261201218196942
"207","MERTK",-0.259595338588563
"311","VEGFC",-0.25663882192366
"235","PDCD1",-0.252640275999466
"158","IL18BP",-0.251810820871398
"116","GDNF",-0.237117448547975
"209","MICB",-0.234908697940194
"8","ANXA1",-0.229980605242114
"130","IFNA2",-0.221885718833133
"139","IL10",-0.219017838893056
"47","CCL8",-0.209286247373092
"121","GZMB",-0.20472679418059
"267","SOD1",-0.191478105570618
"30","CCL16",-0.191141484831021
"54","CD4",-0.184938219624822
"89","CXCL14",-0.184237829815918
"84","CXCL1",-0.183518947742169
"174","IL32",-0.177617039901779
"286","TNFRSF14",-0.174007843897884
"230","NTF3",-0.173573350083202
"129","IFNA1; IFNA13",-0.170468593585677
"95","CXCL8",-0.168440167267918
"24","CALCA",-0.166530005676563
"231","OSM",-0.146844719141037
"160","IL19",-0.142062119000601
"16","Aβ42",-0.141134895906047
