"","Feature","Gain","Cover","Frequency"
"1","NEFL",0.463588397495458,0.0553426722784095,0.0237154150197628
"2","GFAP",0.116225367431116,0.0497518688359822,0.0276679841897233
"3","CCL11",0.0772608649386642,0.046328286952698,0.0316205533596838
"4","AGRP",0.0508616343583009,0.0373767196431937,0.0395256916996047
"5","MMP12",0.0240530628749648,0.0105220177146806,0.00790513833992095
"6","FABP3",0.0168671036799053,0.0131603743953766,0.0118577075098814
"7","CHIT1",0.0150868232148648,0.0376908097242289,0.0237154150197628
"8","CHI3L1",0.0149960830301888,0.0243733902883347,0.0237154150197628
"9","S100A9",0.0141603920484475,0.0328224134681827,0.0276679841897233
"10","SDC1",0.0128584544369666,0.0113386519253722,0.0158102766798419
"11","pTau-181",0.0116231437831563,0.0103963816822665,0.0118577075098814
"12","CXCL9",0.0109709175044978,0.00813493309881274,0.00790513833992095
"13","VCAM1",0.00914899604374577,0.00750675293674226,0.00790513833992095
"14","NEFH",0.00855698016949758,0.0194107670079779,0.0197628458498024
"15","IL5RA",0.00822345199996534,0.00402035303725108,0.00790513833992095
"16","CNTN2",0.00648843773192788,0.0239650731829889,0.0158102766798419
"17","IL4R",0.006467579550361,0.0245618443369558,0.0197628458498024
"18","HLA-DRA",0.00625900183535869,0.0223632137697092,0.0197628458498024
"19","IL12p70",0.00591594778219074,0.0154846409950374,0.0158102766798419
"20","HAVCR1",0.00560554737173218,0.0070356178151894,0.00790513833992095
"21","REST",0.00467656919650884,0.0111187888686475,0.0118577075098814
"22","KDR",0.00467179534903912,0.0289905144795527,0.0158102766798419
"23","IL16",0.00423018082201989,0.00461712419121804,0.00395256916996047
"24","TNFSF15",0.00384037266621881,0.0233054840128149,0.0118577075098814
"25","CLEC4A",0.00368949012698613,0.00216722155914316,0.00395256916996047
"26","CCL13",0.00367111663116456,0.0102707456498524,0.0118577075098814
"27","BST2",0.00366941269818108,0.00395753502104404,0.00395256916996047
"28","TSLP",0.00353386813639156,0.00461712419121804,0.00395256916996047
"29","CD200R1",0.00323720312048632,0.00380048998052642,0.00790513833992095
"30","FGF21",0.0032282160502888,0.00219863056724669,0.00395256916996047
"31","IL17B",0.00321618964385094,0.00524530435328852,0.00790513833992095
"32","HBA1",0.00313931008313417,0.0128462843143414,0.0118577075098814
"33","IL7R",0.00310444616350468,0.0118411960550286,0.0118577075098814
"34","CXCL16",0.00281636631712915,0.00141340536465858,0.00395256916996047
"35","NPTXR",0.00259222107573598,0.0043030341101828,0.00790513833992095
"36","CSF3R",0.00241411946115384,0.00568503046673786,0.0118577075098814
"37","KITLG",0.00232394272926563,0.00706702682329292,0.00790513833992095
"38","MMP3",0.00227071795164453,0.0284251523336893,0.0158102766798419
"39","FLT3LG",0.00223724820560001,0.00728688988001759,0.0118577075098814
"40","WNT7A",0.0020992034391635,0.00926565739053961,0.00790513833992095
"41","IL36A",0.00201096033060876,0.0278283811797223,0.0197628458498024
"42","IL9",0.00188980870171115,0.00229285759155726,0.00395256916996047
"43","OSMR",0.00178821599708477,0.00672152773415416,0.00790513833992095
"44","MME",0.00170811983467786,0.00323512783466298,0.00790513833992095
"45","TNFSF12",0.00164993144770959,0.00402035303725108,0.00395256916996047
"46","FGF23",0.0013706264266895,0.00424021609397575,0.00395256916996047
"47","VEGFD",0.00134520367304681,0.0213895345184999,0.0118577075098814
"48","FLT4",0.00133083529112805,0.00687857277467178,0.00790513833992095
"49","TREM2",0.00126086643166035,0.00194735850241849,0.00395256916996047
"50","IL10RB",0.00124933153959361,0.00197876751052202,0.00395256916996047
"51","IL10",0.00119544312566001,0.00131917834034801,0.00395256916996047
"52","RUVBL2",0.00112243040507859,0.00163326842138325,0.00395256916996047
"53","CD93",0.0011176430183393,0.00244990263207488,0.00395256916996047
"54","CD3E",0.00104099671838042,0.00499403228846033,0.00790513833992095
"55","CCL24",0.000961156335046602,0.0144167347195176,0.0118577075098814
"56","IGFBP7",0.000923686494880688,0.00386330799673346,0.00790513833992095
"57","BASP1",0.000923147168859186,0.00414598906966518,0.00790513833992095
"58","MMP1",0.000914660945584136,0.00204158552672907,0.00395256916996047
"59","GDNF",0.000852639283849854,0.0041773980777687,0.00790513833992095
"60","IL5",0.000851706558973418,0.00439726113449337,0.00790513833992095
"61","IL2RB",0.00080370765660278,0.00135058734845154,0.00395256916996047
"62","CX3CL1",0.000802917500588451,0.0044286701425969,0.00395256916996047
"63","VGF",0.000800296821187668,0.00138199635655506,0.00395256916996047
"64","CCL23",0.000785618273338796,0.00135058734845154,0.00395256916996047
"65","CD40",0.000776546105473708,0.011087379860544,0.0118577075098814
"66","BACE1",0.000775727006177492,0.0103335636660594,0.00790513833992095
