"","Variable","Importance","StDev"
"1","AGRP",0.870782544429536,0.0882960883515057
"2","BMP7",0.677338936531387,0.0625631709549654
"3","GFAP",0.657777667130696,0.0749096800619644
"4","CNTN2",0.633388416757623,0.0763067810096771
"5","CCL11",0.618504554929714,0.0584031398575841
"6","CHI3L1",0.610775702078176,0.0627462338514025
"7","TREM2",0.59086568104293,0.0592084385282926
"8","VEGFD",0.509766175033865,0.064447086408282
"9","CST7",0.500801251539718,0.0584678408366221
"10","CRH",0.417681454472306,0.046342241271308
"11","NEFL",0.407366181698876,0.0588956770717776
"12","NPTXR",0.393743879940652,0.0481791594099756
"13","TNFSF11",0.392904982049423,0.0461704681918279
"14","IL5RA",0.392365065871088,0.0517197720221433
"15","FGF21",0.391964375714826,0.0563664943911841
"16","NEFH",0.390807046879261,0.048929335307229
"17","IL17B",0.37218674820162,0.0551344586689815
"18","CCL21",0.356294483965468,0.0471914240167758
"19","THPO",0.35527993802998,0.0529835573160797
"20","FABP3",0.35362036296899,0.0439405469826751
"21","YWHAZ",0.346789580613488,0.0372430716862327
"22","KLRK1",0.335512648917282,0.049634892261048
"23","IL4R",0.315990668639729,0.0473086424001103
"24","SDC1",0.310291946169716,0.0518456460266757
"25","IL2",0.29796910996496,0.0507876120085289
"26","IGFBP7",0.29032085014477,0.0411381898365762
"27","GDNF",0.285533744850647,0.0478770891992735
"28","KNG1",0.281642183313705,0.0487486499948967
"29","BST2",0.281430472559811,0.0381242302088867
"30","HLA-DRA",0.258352491275549,0.0275874254366912
"31","IL15RA",0.250333928133947,0.0448401809171338
"32","IL13",0.247867562059533,0.0367151174164401
"33","VSNL1",0.244073436188804,0.040485001297733
"34","MICB",0.243601631782829,0.0340912948802602
"35","CD63",0.234324530562856,0.036136693484163
"36","LAMP3",0.233713600068785,0.0334522596462967
"37","S100A9",0.214003111618163,0.035706902229789
"38","CD40",0.211914429271922,0.0347661572332262
"39","HBA1",0.202797270590814,0.0367364285415031
"40","NPTX2",0.202723732140431,0.0289758159044204
"41","TEK",0.196233362338507,0.0367054595125278
"42","FASLG",0.192031322392271,0.0294014948105236
"43","TREM1",0.19095041020778,0.0316136633798927
"44","GDI1",0.184730776306813,0.0519186444112654
"45","TNFRSF8",0.18383424830838,0.0347066643454953
"46","PDCD1",0.181218481569089,0.0360248128732237
"47","GDF2",0.179311895465656,0.0315526620939518
"48","KDR",0.179027219792524,0.0292560393554792
