"","Feature","Gain","Cover","Frequency"
"1","GFAP",0.359006164345877,0.196338482749977,0.0861486486486486
"2","NEFL",0.352194872454792,0.171356500485695,0.0996621621621622
"3","AGRP",0.0733951422386347,0.0954939993106258,0.066722972972973
"4","CCL11",0.030815761515893,0.0390906527120609,0.0329391891891892
"5","FABP3",0.015187333474618,0.0192554758248989,0.03125
"6","MMP3",0.0130272781373579,0.0416444709052737,0.0447635135135135
"7","TREM1",0.0122379553143904,0.0153620781499702,0.0236486486486486
"8","pTau-181",0.0111955666410407,0.0220834769529659,0.0194256756756757
"9","CHIT1",0.0111268753067296,0.0272694513207784,0.0295608108108108
"10","HAVCR1",0.00847679484162318,0.0135368031836556,0.0152027027027027
"11","VEGFD",0.00803844298227899,0.0175477078306646,0.0202702702702703
"12","SDC1",0.00744371095224209,0.0235797323974556,0.0261824324324324
"13","OSMR",0.00739793198317032,0.0168661673925986,0.0185810810810811
"14","S100A9",0.00718018375946804,0.0194748221727823,0.0211148648648649
"15","SFTPD",0.00503627439089416,0.0065333876476671,0.0101351351351351
"16","IL5RA",0.00485292175167971,0.00882085670416445,0.0160472972972973
"17","MMP12",0.00461054899084486,0.0180334033152634,0.0202702702702703
"18","CNTN2",0.00382211966870902,0.00491962523109704,0.0101351351351351
"19","IL17B",0.0034361393380419,0.012667251590261,0.0228040540540541
"20","TIMP1",0.00340696465901892,0.00916554382226679,0.00844594594594595
"21","NPTXR",0.00335145335880394,0.0110848243662457,0.0143581081081081
"22","TLR3",0.00330552805400768,0.00592235139284931,0.0135135135135135
"23","Aβ40",0.00328695719997121,0.0131451132767211,0.0168918918918919
"24","IL7R",0.00318398472167223,0.00474728167204587,0.00844594594594595
"25","IL4R",0.00291432452032856,0.00542882211011187,0.0135135135135135
"26","CXCL13",0.00256123489001107,0.0032275248331401,0.00675675675675676
"27","FLT4",0.00225319074319383,0.0159182778178172,0.0236486486486486
"28","PDLIM5",0.00175254155333922,0.00449660013160781,0.00760135135135135
"29","CD3E",0.00161002080189747,0.00293767430200859,0.00591216216216216
"30","CCL13",0.00160641680101862,0.0127769247642027,0.0168918918918919
"31","IL6R",0.0014884876166767,0.00749694481872591,0.00929054054054054
"32","IL10",0.00146468049781841,0.00556983047660828,0.0101351351351351
"33","CD40",0.00145765031326626,0.00342336978660734,0.00675675675675676
"34","CHI3L1",0.00144601166056134,0.00225613386394259,0.00506756756756757
"35","LIF",0.00127568830491469,0.00206812270861404,0.00506756756756757
"36","TREM2",0.00121971495271231,0.00296117569642465,0.00168918918918919
"37","BMP7",0.00118253947485679,0.0066038918309153,0.0101351351351351
"38","CSF3",0.0011721810228209,0.00222479867138784,0.00337837837837838
"39","CXADR",0.00115693486975383,0.00220913107511046,0.00506756756756757
"40","IL12p70",0.00104614973838868,0.00350954156613292,0.00929054054054054
"41","GRN",0.00102376191772579,0.00156675962773791,0.00337837837837838
"42","SFRP1",0.000994448877362319,0.00336853319963651,0.00844594594594595
"43","IL13",0.000919440296163349,0.00380722589540313,0.00506756756756757
"44","TNFSF15",0.000902764208921788,0.00144141885751888,0.00337837837837838
"45","GDI1",0.000898308534588793,0.00736377025036819,0.0109797297297297
"46","FASLG",0.000845991892787629,0.00325886002569486,0.00675675675675676
"47","CTF1",0.000844474961551093,0.00245981261554852,0.00591216216216216
"48","MIF",0.000773403668875628,0.00144141885751888,0.00337837837837838
"49","CCL2",0.000750180857401017,0.00340770219032996,0.00591216216216216
"50","PDCD1",0.000699824947885854,0.000971390969197506,0.00168918918918919
"51","FGF21",0.000678585116072826,0.00177827217748253,0.00337837837837838
"52","CXCL5",0.00066995448652548,0.00394823426189954,0.00506756756756757
"53","CX3CL1",0.000623561138552483,0.00366621752890672,0.00506756756756757
"54","KITLG",0.000574805930599655,0.00502146460690001,0.0101351351351351
"55","CRH",0.000564111861012132,0.000329019521824962,0.000844594594594595
"56","CCL23",0.000447941511422468,0.00466110989252029,0.00506756756756757
"57","CRP",0.000436175226968468,0.000752044621314198,0.00168918918918919
"58","AGRN",0.0004077386754175,0.00313351925547582,0.00422297297297297
"59","IL10RB",0.000357470373178107,0.00517030677153511,0.00929054054054054
"60","SMOC1",0.000344218736048109,0.00169210039795695,0.00253378378378378
"61","CLEC4A",0.000339386148411579,0.00250681540438066,0.00422297297297297
"62","IL23",0.000330480125247233,0.0021777958825557,0.00168918918918919
"63","NEFH",0.000308156875136097,0.00207595650675273,0.00253378378378378
"64","IL5",0.000295163358413985,0.000814715006423714,0.00168918918918919
"65","TNFRSF13B",0.000265356895529984,0.000689374236204681,0.00168918918918919
"66","KDR",0.000247450822546425,0.00253815059693542,0.00506756756756757
"67","EGF",0.000245891382642619,0.000940055776642747,0.00253378378378378
"68","IL1R1",0.000226631992556794,0.000579701062263028,0.000844594594594595
"69","SOD1",0.000224184522364312,0.00133957948171592,0.00253378378378378
"70","VSTM1",0.000209849312071358,0.000814715006423714,0.00168918918918919
"71","TSLP",0.000208992303869905,0.00184877636073074,0.00337837837837838
"72","S100B",0.00020823114545241,0.00035252091624103,0.000844594594594595
"73","IL18",0.000186164467100678,0.00036035471437972,0.000844594594594595
"74","CALCA",0.00018192902907315,0.000430858897627926,0.000844594594594595
"75","AGER",0.000176092496542627,0.00234230564346818,0.00506756756756757
"76","PGF",0.000175694526242568,0.00279666593551217,0.00591216216216216
"77","NTF3",0.000167164260673936,0.00167643280167957,0.00253378378378378
"78","CD276",0.000162322501340127,0.00110456553755523,0.00253378378378378
"79","CXCL12",0.000161182585109413,0.00206028891047535,0.00253378378378378
"80","IL2",0.000160822901098095,0.00178610597562122,0.00168918918918919
"81","IL1RL1",0.000147772983522834,0.00161376241657005,0.00253378378378378
"82","IFNL2;_IFNL3",0.0001264696802362,0.00100272616175226,0.00168918918918919
"83","ANXA1",0.000115324207353157,0.00166076520540219,0.00337837837837838
"84","CTSS",0.000101612647049573,0.000705041832482061,0.00168918918918919
"85","CST7",9.93732504934358e-05,0.00282016732992824,0.00760135135135135
"86","IL1R2",8.48722608476056e-05,0.000336853319963651,0.000844594594594595
"87","Oligo-SNCA",6.26916389502471e-05,0.000438692695766616,0.000844594594594595
"88","CXCL9",6.2056466553888e-05,0.000759878419452888,0.000844594594594595
"89","CXCL14",4.15351174913041e-05,0.000689374236204681,0.00168918918918919
"90","IL2RB",4.0764403681534e-05,0.000423025099489236,0.000844594594594595
"91","APOE",3.70827161228618e-05,0.000407357503211857,0.000844594594594595
"92","BST2",3.66459833824398e-05,0.000446526493905305,0.000844594594594595
"93","S100A12",3.54897300659486e-05,0.000767712217591577,0.00168918918918919
"94","LAMP3",3.32064327924696e-05,0.000391689906934478,0.000844594594594595
"95","SELE",3.20012514296094e-05,0.000423025099489236,0.000844594594594595
