"","Feature","Gain","Cover","Frequency"
"1","GFAP",0.291480609359437,0.0236506895975527,0.0143497757847534
"2","NEFL",0.26254542029916,0.0166004704430648,0.0161434977578475
"3","CCL11",0.082334464095004,0.0180979189963881,0.0143497757847534
"4","AGRP",0.0641368524802056,0.017776578105117,0.0143497757847534
"5","FABP3",0.0239684589395755,0.00940886129641769,0.00986547085201794
"6","CHIT1",0.020334300488254,0.00860550906823995,0.00717488789237668
"7","HAVCR1",0.0147733937175136,0.00695381688710652,0.00717488789237668
"8","pTau-181",0.013508042399409,0.00397820023393617,0.0062780269058296
"9","MMP3",0.0109087447941887,0.00878545996735177,0.00807174887892377
"10","TREM1",0.00946618862640576,0.00225581305672309,0.00358744394618834
"11","CHI3L1",0.008755218376303,0.0231943855319477,0.0179372197309417
"12","VEGFD",0.00774988081671844,0.00353474980398206,0.00448430493273543
"13","S100A9",0.00741163866694162,0.00345762799007699,0.0062780269058296
"14","OSMR",0.00718395662405947,0.00552706332986285,0.00717488789237668
"15","NEFH",0.00685537918871071,0.0048972351829715,0.0062780269058296
"16","IL17B",0.00631619745434761,0.0124358924921914,0.00986547085201794
"17","TREM2",0.00547789763950089,0.0122687952287304,0.00717488789237668
"18","IL4R",0.00502895369164528,0.00381752978830062,0.0062780269058296
"19","NPTXR",0.00491149609847183,0.00678671962364555,0.00986547085201794
"20","SFTPD",0.00489032256025897,0.00417743158652425,0.00538116591928251
"21","CNTN2",0.0046458290559539,0.00590624558156275,0.0062780269058296
"22","SDC1",0.00457320845137465,0.00372755433874471,0.00448430493273543
"23","BMP7",0.00435557423346008,0.00962094628465661,0.010762331838565
"24","CXCL13",0.00430562596604955,0.0018187894445944,0.00269058295964126
"25","MMP12",0.0041798384689969,0.00229437396367563,0.00448430493273543
"26","IL7R",0.00412712305581311,0.00190876489415031,0.00358744394618834
"27","PDLIM5",0.00382173673102115,0.00404889523001581,0.00538116591928251
"28","GDI1",0.00333157641861842,0.00922248357948046,0.00896860986547085
"29","Aβ40",0.003104257404926,0.000706949960796411,0.000896860986547085
"30","IL5RA",0.00303635295569115,0.00854766770781115,0.0062780269058296
"31","FGF21",0.0029535461782557,0.00634969601151686,0.00538116591928251
"32","FLT4",0.00249579869075852,0.00534068561292562,0.00807174887892377
"33","IL10",0.0023844644537671,0.00314914073445674,0.00538116591928251
"34","CCL21",0.00238075292088417,0.00565559968637129,0.00448430493273543
"35","MIF",0.00224905754625309,0.00138176583246571,0.00269058295964126
"36","TNFSF15",0.00221304426587685,0.00760292548747413,0.00717488789237668
"37","SELE",0.00213236029318001,0.0038111029704752,0.00358744394618834
"38","LIF",0.00202922374379839,0.00124037584030643,0.00179372197309417
"39","TLR3",0.00200089041775611,0.00652322009280325,0.00358744394618834
"40","CD3E",0.00198730049926335,0.000784071774701474,0.00179372197309417
"41","CCL13",0.00194737598161362,0.00374683479222098,0.00717488789237668
"42","NCR1",0.00193785041826124,0.000379182251699893,0.000896860986547085
"43","THPO",0.00191697838982398,0.0252381136004319,0.0161434977578475
"44","IL2",0.00190443784512923,0.00634326919369144,0.00717488789237668
"45","WNT16",0.00176279495560269,0.0115297111788069,0.00717488789237668
"46","TNFRSF8",0.00172332872660314,0.000745510867748943,0.000896860986547085
"47","IL36B",0.00168587375517759,0.00625972056196095,0.00538116591928251
"48","IL6R",0.0016828445380884,0.00122109538683016,0.00179372197309417
"49","CD40",0.00164067987210719,0.000308487255620252,0.000896860986547085
"50","OSM",0.00160922612107729,0.000886900859908225,0.00179372197309417
"51","MME",0.00160887293486001,0.0200838057044435,0.010762331838565
"52","S100B",0.0014615690783711,0.00622758647283384,0.00538116591928251
"53","CXCL5",0.00141947899304444,0.0028149462075348,0.00448430493273543
"54","CRP",0.00136964279649256,0.00190876489415031,0.00358744394618834
"55","GDNF",0.00135585772996481,0.00724945050707593,0.00807174887892377
"56","CXCL1",0.00135133126058177,0.00109898584814715,0.00269058295964126
"57","FCN2",0.00133244733904662,0.00301417756012288,0.00358744394618834
"58","IL23",0.00130103624148275,0.00102829085206751,0.000896860986547085
"59","TNFRSF13C",0.00125503358531104,0.00390750523785653,0.00448430493273543
"60","CD276",0.00121044338565056,0.000758364503399787,0.00179372197309417
"61","CCL24",0.00120082094141006,0.0157135695831566,0.00896860986547085
"62","S100A12",0.00112043727855876,0.00273139757580432,0.00269058295964126
"63","FLT3LG",0.00110880376691998,0.00761577912312498,0.0062780269058296
