"","Feature","Gain","Cover","Frequency"
"1","GFAP",0.292677870431281,0.0289435600578871,0.0198675496688742
"2","NEFL",0.262321764315621,0.0185193560057887,0.0176600441501104
"3","CCL11",0.0825961434498494,0.0219337916063676,0.0165562913907285
"4","AGRP",0.0652991108962459,0.0206825856246985,0.0187637969094923
"5","FABP3",0.0236454744011377,0.0116527978774723,0.0121412803532009
"6","CHIT1",0.0202958190686231,0.0110121201157742,0.00883002207505519
"7","HAVCR1",0.0150254656506259,0.0117507838880849,0.011037527593819
"8","pTau-181",0.0134064062633669,0.00490683791606368,0.00662251655629139
"9","MMP3",0.0110938957055597,0.0136577424023155,0.0121412803532009
"10","TREM1",0.00946907014574444,0.00264562228654124,0.00441501103752759
"11","CHI3L1",0.00849204777567417,0.012971840328027,0.0121412803532009
"12","NEFH",0.0081519102398351,0.0089318017366136,0.0121412803532009
"13","VEGFD",0.00777668514620012,0.00341443560057887,0.0033112582781457
"14","S100A9",0.00748679161453085,0.00407018813314038,0.00772626931567329
"15","IL17B",0.00690815803545659,0.0102659189580318,0.011037527593819
"16","OSMR",0.00684273455570205,0.00233658948383985,0.00441501103752759
"17","TREM2",0.0056334490707197,0.0157908224794983,0.00993377483443709
"18","IL4R",0.00540563644516225,0.00468825373854317,0.00662251655629139
"19","CNTN2",0.00523181248106758,0.0126854196816208,0.00883002207505519
"20","SFTPD",0.00499943605644196,0.00348227206946454,0.00662251655629139
"21","NPTXR",0.00477674287759002,0.0102809937288953,0.0121412803532009
"22","SDC1",0.0047259334979958,0.00520833333333333,0.00662251655629139
"23","MMP12",0.00423870228790259,0.00572087554269175,0.00662251655629139
"24","BMP7",0.00422622564944725,0.0117432465026532,0.0143487858719647
"25","PDLIM5",0.00384364142533107,0.00632386637723107,0.00662251655629139
"26","CXCL13",0.00377773839699336,0.00165822479498312,0.0033112582781457
"27","IL7R",0.00367499247397718,0.00284913169319826,0.0033112582781457
"28","GDI1",0.00344952800612266,0.0104468162083936,0.00883002207505519
"29","Aβ40",0.00318994388725535,0.00229890255668114,0.0033112582781457
"30","IL5RA",0.00282998541240279,0.00371593101784853,0.00551876379690949
"31","FGF21",0.00276617828450915,0.00830619874577906,0.00662251655629139
"32","FLT4",0.00244494484241351,0.00707760492040521,0.00772626931567329
"33","IL10",0.00236065039967302,0.00444705740472745,0.00551876379690949
"34","IL2",0.00222758398892723,0.00663289917993247,0.011037527593819
"35","TLR3",0.00222373039192962,0.00970061505065123,0.0121412803532009
"36","CD3E",0.00210628457838439,0.00272099614085866,0.0033112582781457
"37","LIF",0.00204609258754555,0.00157531355523396,0.0033112582781457
"38","NCR1",0.00193836178599117,0.000444705740472745,0.0011037527593819
"39","MIF",0.0019324759019595,0.000346719729860106,0.0011037527593819
"40","TNFSF15",0.0019310402556556,0.00814037626628075,0.00551876379690949
"41","CCL21",0.00185360729809091,0.00315062711046792,0.0033112582781457
"42","CD40",0.00182249909852007,0.00253256150506512,0.0022075055187638
"43","THPO",0.00173871615060021,0.0337071876507477,0.0231788079470199
"44","TNFRSF8",0.00172378348548987,0.000874336710082007,0.0011037527593819
"45","OSM",0.00171778957323169,0.00183158465991317,0.0033112582781457
"46","IL36B",0.00170395418389884,0.00659521225277376,0.00772626931567329
"47","GDNF",0.00165423210267584,0.00988151230101302,0.00993377483443709
"48","IL6R",0.00164300474202476,0.00101754703328509,0.0022075055187638
"49","IL23",0.0016418477537227,0.00213308007718283,0.0033112582781457
"50","FCN2",0.0015879834508015,0.00430384708152436,0.00441501103752759
"51","MME",0.00153417650541845,0.0102056198745779,0.00772626931567329
"52","WNT16",0.00147896516565283,0.0100473347805113,0.00883002207505519
"53","S100B",0.00144992390199991,0.00376115533043898,0.00662251655629139
"54","CCL13",0.00144858260104314,0.00151501447178003,0.0033112582781457
"55","SELE",0.00139518801652734,0.0054570670525808,0.00441501103752759
"56","CRP",0.00138187485798265,0.00330137481910275,0.00441501103752759
"57","CXCL1",0.00134046554490755,0.000429630969609262,0.0011037527593819
"58","GZMA",0.00132381711993719,0.00243457549445248,0.00441501103752759
"59","CXCL5",0.00128784465206655,0.00300741678726483,0.00441501103752759
"60","KDR",0.00122308359204925,0.0077861191509889,0.00772626931567329
"61","S100A12",0.00119730901847384,0.00452243125904486,0.00551876379690949
"62","BST2",0.00117744757824451,0.004839001447178,0.00662251655629139
"63","CD276",0.00105719568326508,0.00088941148094549,0.0022075055187638
"64","SFRP1",0.00102187159890397,0.000324107573564882,0.0011037527593819
"65","FTH1",0.00101296548894765,0.00199740713941148,0.0033112582781457
"66","CSF3",0.00101228149588844,0.0173359864930053,0.00883002207505519
"67","CCL24",0.00098523834553219,0.0164088880849011,0.00993377483443709
"68","CXCL9",0.000933535625694426,0.00099493487698987,0.0011037527593819
"69","CTF1",0.000907731516747893,0.00885642788229619,0.00662251655629139
"70","TNFSF18",0.000905793625921711,0.000798962855764592,0.0011037527593819
"71","CXCL12",0.000883175266858471,0.00361040762180415,0.00441501103752759
"72","UCHL1",0.000835892605587375,0.00119090689821515,0.0033112582781457
"73","TNFSF12",0.000801804649519783,0.00520833333333333,0.00551876379690949
"74","IL17RA",0.000798996764871344,0.000670827303424988,0.0011037527593819
"75","TNFSF10",0.000774519361854868,0.00708514230583695,0.00662251655629139
"76","GOT1",0.000774048448221925,0.00649722624216112,0.00551876379690949
"77","BACE1",0.00076498662240047,0.00168837433671008,0.0022075055187638
"78","CLEC4A",0.00074924484378196,0.00256271104679209,0.0033112582781457
"79","EGF",0.000737678191757256,0.000301495417269658,0.0011037527593819
"80","CALB2",0.00073580880232656,0.000859261939218524,0.0022075055187638
"81","TNFSF9",0.00072127625603552,0.0015828509406657,0.0033112582781457
"82","FLT3LG",0.000715149172942121,0.0111402556681138,0.00772626931567329
"83","NTF3",0.000707145030483541,0.0037837674867342,0.00551876379690949
"84","KLRK1",0.000685983060878312,0.00152255185721177,0.0033112582781457
"85","AGRN",0.000657845592029317,0.00140195369030391,0.0033112582781457
"86","SOD1",0.000654287034209386,0.00110045827303425,0.0022075055187638
"87","ANXA1",0.000630544825297603,0.00138687891944042,0.0033112582781457
"88","KITLG",0.000600619571747937,0.000957247949831163,0.0022075055187638
"89","VGF",0.000589568206011781,0.00241196333815726,0.0022075055187638
"90","ANGPT2",0.000589456636271162,0.00665551133622769,0.00551876379690949
"91","TNFRSF13C",0.000555414716875586,0.00330891220453449,0.0033112582781457
"92","CSF1",0.000545640549820713,0.0036933188615533,0.0033112582781457
"93","SMOC1",0.000544689576989462,0.00404757597684515,0.00441501103752759
"94","POSTN",0.00050604151795772,0.000602990834539315,0.0011037527593819
"95","IL13",0.000497200659997452,0.00326368789194404,0.00662251655629139
"96","IL36A",0.000487486875022114,0.000331644958996623,0.0011037527593819
"97","IL18R1",0.000485912097806513,0.000648215147129764,0.0011037527593819
"98","MSLN",0.000479668631270485,0.0016732995658466,0.0033112582781457
"99","PGF",0.000478338300842988,0.0015828509406657,0.0033112582781457
"100","TNFRSF13B",0.000470665304007877,0.00330891220453449,0.0033112582781457
"101","RUVBL2",0.000438673663970204,0.000399481427882296,0.0011037527593819
"102","TAFA5",0.000428882807563521,0.00547967920887603,0.00551876379690949
"103","TEK",0.000419145638355946,0.00770320791123975,0.00883002207505519
"104","CALCA",0.000416478924737456,0.00429630969609262,0.00441501103752759
"105","YWHAZ",0.000409943615889379,0.0069494693680656,0.00772626931567329
"106","CD63",0.000392202349395599,0.00179389773275446,0.0033112582781457
"107","TGFB3",0.000378738608909727,0.00184665943077665,0.00441501103752759
"108","MUC16",0.000364847198471778,0.0183610709117221,0.00993377483443709
"109","IL15",0.00036077445054624,0.000957247949831163,0.0022075055187638
"110","TGFB1",0.000339661791104391,0.00523094548962856,0.00551876379690949
"111","AGER",0.000336831983299055,0.00236673902556681,0.00441501103752759
"112","REST",0.000319502909196298,0.00885642788229619,0.00551876379690949
"113","TNFRSF21",0.000317228972045992,0.00119844428364689,0.0022075055187638
"114","TNFSF11",0.000308262399034473,0.00918053545586107,0.00551876379690949
"115","VSTM1",0.000296229442297408,0.0080951519536903,0.00993377483443709
"116","CCL19",0.00027375167572312,0.0109141341051616,0.00551876379690949
"117","IL18BP",0.00026333243278032,0.00400988904968645,0.0033112582781457
"118","CST7",0.000260778107024332,0.00222352870236372,0.0022075055187638
"119","PSEN1",0.000243464592127512,0.000459780511336228,0.0011037527593819
"120","MPO",0.000237846728170926,0.00424354799807043,0.0033112582781457
