"","Feature","Gain","Cover","Frequency"
"1","GFAP",0.280952193513088,0.0360727792421413,0.0235720761559383
"2","NEFL",0.27760037058781,0.0422882721334241,0.029011786038078
"3","FABP3",0.0610833284029913,0.0232036079520558,0.0172257479601088
"4","CCL11",0.0570451627105733,0.030902190253406,0.0199456029011786
"5","TREM1",0.0227140999845538,0.00513014109573342,0.00543970988213962
"6","AGRP",0.0208813563387436,0.0124377270980659,0.0163191296464189
"7","CHIT1",0.0149962973778734,0.0134826310006135,0.00906618313689937
"8","CRH",0.0135937624953282,0.0106243132284834,0.014505893019039
"9","IL5RA",0.00916873103537943,0.0102265756139653,0.013599274705349
"10","CXCL10",0.00893965934102999,0.00958615064143617,0.00634632819582956
"11","CNTN2",0.00887754052722865,0.00204935991209325,0.00453309156844968
"12","HAVCR1",0.00877888214180559,0.0155656974902082,0.0126926563916591
"13","S100A9",0.0087515104554744,0.0132803915356043,0.013599274705349
"14","CHI3L1",0.00818146553398813,0.0174869724077957,0.013599274705349
"15","TREM2",0.00796708775037606,0.0115883213450273,0.0099728014505893
"16","IL12p70",0.00769179037448898,0.0166645319167582,0.00906618313689937
"17","pTau-181",0.0070769132058206,0.0040043414071822,0.00453309156844968
"18","CST7",0.00670819468249625,0.00719972495432759,0.00815956482320943
"19","WNT16",0.00519270483817272,0.00711882916832391,0.00634632819582956
"20","FCN2",0.00438319499813831,0.00573011817526072,0.00543970988213962
"21","TGFB1",0.00402620709657593,0.00351896669116011,0.00362647325475975
"22","FASLG",0.00386931197257981,0.00788733913535887,0.00815956482320943
"23","CD40",0.00381687077965367,0.00366727563216686,0.00453309156844968
"24","CSF3",0.00376742863583879,0.0187004091978509,0.0108794197642792
"25","OSM",0.00350834918448908,0.00527845003674017,0.00906618313689937
"26","TNFSF18",0.00328305200793648,0.00372794747166962,0.00634632819582956
"27","MMP3",0.00316224217783951,0.00756375599134415,0.0108794197642792
"28","C1QA",0.00305707713139907,0.000916818908041715,0.00271985494106981
"29","TNFSF15",0.00304501638838574,0.00899965619290948,0.00634632819582956
"30","SPP1",0.00279552517208632,0.0115883213450273,0.00815956482320943
"31","CCL25",0.0027043158149708,0.00396389351418036,0.00271985494106981
"32","THPO",0.00259692119891435,0.0226710440275315,0.0117860380779692
"33","IL4R",0.00227514984596487,0.0101726450899629,0.00815956482320943
"34","SDC1",0.00224121184558393,0.00273697409312453,0.00453309156844968
"35","NGF",0.00200814676631092,0.00258866515211778,0.00271985494106981
"36","CCL13",0.0019081553087127,0.00282461119462852,0.00453309156844968
"37","TNFRSF8",0.00189062258230685,0.00308078118364018,0.00362647325475975
"38","IL2",0.00187886471184389,0.00373468878716993,0.00815956482320943
"39","CXCL3",0.00181684590284042,0.000910077592541409,0.00271985494106981
"40","MME",0.00176052607509057,0.0129028778675871,0.00634632819582956
"41","EPO",0.00170489069874627,0.013010738915592,0.00906618313689937
"42","CD63",0.00169379144181916,0.00773228887885182,0.00815956482320943
"43","IL10",0.00166933585418877,0.00215047964459785,0.00453309156844968
"44","GDNF",0.00164723591439523,0.00784689124235703,0.00634632819582956
"45","IL1RL1",0.00159438251903195,0.00976142484444414,0.0108794197642792
"46","IL33",0.00159352772198192,0.00347851879815827,0.00362647325475975
"47","IL13",0.00158639544064322,0.00248080410411288,0.00362647325475975
"48","CD3E",0.00158153734469758,0.00597954684877207,0.00634632819582956
"49","ANXA1",0.00157048796285453,0.0131725304875993,0.0099728014505893
"50","IL12RB1",0.00156414205200416,0.0100108535179555,0.00634632819582956
"51","VGF",0.00156130952826171,0.00186734439358496,0.00271985494106981
"52","CST3",0.00153119653038012,0.00356615589966226,0.00362647325475975
"53","CXCL14",0.00151881699755405,0.00613459710527912,0.00906618313689937
"54","IKBKG",0.00149032693091007,0.00104490390254754,0.00181323662737987
"55","CCL21",0.00146672018182767,0.00227856463910367,0.00271985494106981
"56","MPO",0.00145385332747031,0.00109209311104969,0.00181323662737987
"57","CEACAM5",0.00142754121276184,0.00432792455119692,0.00271985494106981
"58","FLT3LG",0.0014014273210938,0.00157072651157147,0.00271985494106981
"59","VEGFD",0.00139174635436709,0.00198868807259049,0.00271985494106981
"60","PTX3",0.0013889605025162,0.00143590020156533,0.00271985494106981
"61","BDNF",0.0013865246496255,0.0159499524737257,0.00815956482320943
"62","BST2",0.00138628390756374,0.00544698292424784,0.00634632819582956
"63","THBS2",0.00138600815266713,0.00431444192019631,0.00634632819582956
"64","TAFA5",0.00137011664854089,0.00840642042888249,0.00815956482320943
"65","HBA1",0.00132117746566635,0.00174600071457944,0.00181323662737987
"66","WNT7A",0.00125808235329436,0.00548743081724968,0.00725294650951949
"67","CALB2",0.00125184718896793,0.00887157119840366,0.00543970988213962
"68","CLEC4A",0.0012349806079962,0.00485374716022085,0.0099728014505893
"69","GDI1",0.00122697721754456,0.00365379300116625,0.00634632819582956
"70","NEFH",0.0012264917986864,0.000829181806537728,0.000906618313689937
"71","CX3CL1",0.00122057666497437,0.00244709752661134,0.00271985494106981
"72","LAMP3",0.00121120183122001,0.00232575384760582,0.00181323662737987
"73","NPTX1",0.00119640691790108,0.0095187374864331,0.00906618313689937
"74","IL7R",0.00116385094910755,0.0044088203372006,0.00362647325475975
"75","CXCL13",0.00114085721244145,0.0018066725540822,0.00362647325475975
"76","LCN2",0.00112965945527141,0.0024066496336095,0.00362647325475975
"77","SNCA",0.00110185968241723,0.000269652620012269,0.000906618313689937
"78","SELE",0.00107658800809424,0.00874348620389783,0.00725294650951949
"79","CXCL5",0.0010712436912482,0.00349200142915889,0.00543970988213962
"80","KLK6",0.0010676079226126,0.020702579901442,0.0108794197642792
"81","AGER",0.00106055418252555,0.00418635692569048,0.00453309156844968
"82","IL32",0.00101143653405453,0.0016988115060773,0.00271985494106981
"83","FGF21",0.000999781365640099,0.0059053923782687,0.00362647325475975
"84","CXCL6",0.000969454202573327,0.000970749432044169,0.00181323662737987
"85","ACHE",0.00094415657592166,0.0106310545439837,0.00634632819582956
"86","SMOC1",0.00091515879331336,0.0067076089228052,0.00725294650951949
"87","FOLR1",0.000862260843549579,0.00355941458416195,0.00453309156844968
"88","NPTXR",0.00086183080956517,0.000566270502025765,0.00181323662737987
"89","BACE1",0.00085093623680474,0.00612785578977882,0.00725294650951949
"90","IL6R",0.000815929505594771,0.00134826310006135,0.00271985494106981
"91","IL17F",0.00079742723867433,0.00384929115067514,0.00634632819582956
"92","TEK",0.000783147492764941,0.00704467469782053,0.00725294650951949
"93","CD276",0.000767902933994312,0.000748286020534047,0.00181323662737987
"94","CXCL9",0.000762851650373777,0.000579753133026379,0.00181323662737987
"95","NAMPT",0.000762628020758339,0.000923560223542022,0.00181323662737987
"96","IL17B",0.000754542935627329,0.0104288150789745,0.00815956482320943
"97","MIF",0.00074322171703406,0.000532563924524232,0.000906618313689937
"98","VCAM1",0.000733553065429627,0.0015033133565684,0.00271985494106981
"99","CTSS",0.00073172939886001,0.00187408570908527,0.00271985494106981
"100","SFTPD",0.000719038989649374,0.00933672196792482,0.00634632819582956
"101","POSTN",0.000710425053455309,0.00192127491758742,0.00453309156844968
"102","MUC16",0.000698983286336809,0.00283135251012883,0.00362647325475975
"103","TNFRSF9",0.000685337331294921,0.0010044560095457,0.00271985494106981
"104","CCL22",0.000666199644540103,0.00176622466108036,0.00362647325475975
"105","PTN",0.000647017692020458,0.00175948334558006,0.00181323662737987
"106","pTau-231",0.000627070314175671,0.000566270502025765,0.000906618313689937
"107","MICB",0.000623288592098658,0.00219092753759969,0.00362647325475975
"108","RUVBL2",0.000615479043728677,0.000768509967034967,0.00181323662737987
"109","IL15RA",0.000613945658392665,0.00206284254309386,0.00181323662737987
"110","APOE4",0.000604546108134809,0.00271000883112331,0.00181323662737987
"111","TNFSF12",0.000596017011753718,0.00236620174060766,0.00453309156844968
"112","IFNB1",0.000583509141386156,0.00129433257605889,0.00271985494106981
"113","CALCA",0.000574859978368712,0.0147769635766724,0.00725294650951949
"114","CXCL8",0.000556591612512681,0.000431444192019631,0.000906618313689937
"115","CXCL16",0.000544909999098324,0.0031077464456414,0.00271985494106981
"116","IL17C",0.000539575245382666,0.000781992598035581,0.000906618313689937
"117","CSF1R",0.000518185941558951,0.00439533770619999,0.00543970988213962
"118","EGF",0.00049907655437123,0.00112579968855122,0.00271985494106981
"119","IL1R2",0.000487659767509523,0.00139545230856349,0.00271985494106981
"120","KNG1",0.00048600324090365,0.00914796513391623,0.00725294650951949
"121","IL4",0.00044048603637414,0.00696377891181685,0.00543970988213962
"122","IL19",0.000436273116646462,0.00135500441556165,0.00271985494106981
"123","REST",0.000416510571800744,0.011736630286034,0.00815956482320943
"124","TNFRSF18",0.000393007876709842,0.00248080410411288,0.00271985494106981
"125","IFNL2;_IFNL3",0.00039271839420083,0.000593235764026992,0.000906618313689937
"126","LIF",0.000385800347717996,0.000525822609023925,0.000906618313689937
"127","IGF1R",0.000360053361762068,0.000903336277041102,0.00181323662737987
"128","FGF23",0.000351394216760743,0.00233249516310613,0.00271985494106981
"129","SFRP1",0.000348761193354542,0.00324257275564754,0.00362647325475975
"130","IL36A",0.000348718144338394,0.00309426381464079,0.00271985494106981
"131","PGF",0.000337405765627485,0.00124714336755675,0.00271985494106981
"132","CCL24",0.000330356481975774,0.0129163604985877,0.00725294650951949
"133","NPTX2",0.000328833875689409,0.00347851879815827,0.00543970988213962
"134","BMP7",0.000326881188142102,0.00431444192019631,0.00453309156844968
"135","PDCD1",0.000323299191172224,0.00232575384760582,0.00362647325475975
"136","IL17A",0.000316756148788755,0.00151005467206871,0.00181323662737987
"137","SIRPA",0.000303886679292619,0.00107861048004908,0.00181323662737987
"138","CXCL12",0.000301481465742717,0.00039099629901779,0.000906618313689937
"139","IL2RA",0.000300431721003674,0.00101793864054632,0.00181323662737987
"140","LAG3",0.000299962925238237,0.00357289721516257,0.00453309156844968
"141","FURIN",0.000297477976082157,0.00114602363505214,0.00181323662737987
"142","IL1RN",0.000296130478758384,0.000714579443032513,0.00181323662737987
"143","HLA-DRA",0.000288977715068876,0.00318190091614478,0.00453309156844968
"144","IL34",0.000287958280393724,0.00204261859659294,0.00362647325475975
"145","IL24",0.000277392278712004,0.00204935991209325,0.00271985494106981
"146","IL36B",0.000270643221783612,0.00217744490659907,0.00271985494106981
