"","name","coefficient"
"1","(Intercept)",-87.887543129258
"5","AGRP",-0.91309546843099
"182","IL4R",-0.831637737669341
"58","CD63",-0.776545861325365
"195","KLRK1",-0.753502304574266
"255","SDC1",-0.740299427551985
"20","BMP7",-0.673949718493705
"189","IL7R",-0.640054778606952
"227","NPTXR",-0.633573588301484
"35","CCL21",-0.627822315491246
"101","FASLG",-0.625498551610162
"272","TEK",-0.579309848052783
"49","CD200R1",-0.541646722917174
"256","SELE",-0.527346984330958
"296","TNFSF11",-0.508716060773559
"276","THPO",-0.484584510725342
"71","CSF1",-0.466373380928878
"314","VSNL1",-0.448538246605282
"163","IL1R2",-0.431621685778799
"3","AGER",-0.398554187399003
"10","APOE",-0.381291192030887
"21","BST2",-0.381175671165359
"66","CLEC4A",-0.374364151377756
"219","MUC16",-0.368523648100197
"251","S100A9",-0.367985163126941
"285","TNFRSF13C",-0.36352897601314
"207","MERTK",-0.33997832956699
"152","IL17B",-0.331376272546314
"293","TNFRSF8",-0.315243457298583
"295","TNFSF10",-0.311932331328444
"53","CD3E",-0.310841155501904
"69","CRH",-0.302237848838978
"82","CX3CL1",-0.302190464429414
"78","CST7",-0.291602386259131
"264","SNAP25",-0.283285366448477
"224","NGF",-0.271382739520792
"235","PDCD1",-0.265073576267955
"74","CSF2RB",-0.261862301834941
"159","IL18R1",-0.261207544773861
"51","CD274",-0.260502992654425
"275","THBS2",-0.253736910714572
"178","IL36B",-0.250032932534481
"36","CCL22",-0.236674366748129
"39","CCL25",-0.234948394499553
"118","GOT1",-0.229636835174563
"231","OSM",-0.2290112345013
"88","CXCL13",-0.22549708275756
"161","IL1B",-0.215713875277417
"248","REST",-0.212588899864656
"106","FGF23",-0.202620659486441
"119","GRN",-0.201952312686315
"116","GDNF",-0.200086439344408
"102","FCN2",-0.193664688295379
"280","TLR3",-0.187060245277284
"171","IL27",-0.18189724840612
"89","CXCL14",-0.18019819808726
"155","IL17RA",-0.178972930049156
"17","BACE1",-0.177932766466468
"250","S100A12",-0.174433226654689
"40","CCL26",-0.173044236757991
"240","PDLIM5",-0.170507679196132
"179","IL36G",-0.167155038902883
"194","KLK6",-0.16692824637535
"34","CCL20",-0.165215426886542
