"","a","error","rmse","cor","auc","alpha","lambda"
"72",72,3.00260281501736,19.4074369054419,0.664022598476636,0.495089285714286,0.5,0.00200923300256505
"73",73,3.00388221065668,19.3001445455263,0.666255593555587,0.495982142857143,0.6,0.00200923300256505
"74",74,3.00541902060694,19.1931427385217,0.668479971788904,0.497321428571428,0.7,0.00200923300256505
"75",75,3.00721560457442,19.0879055248124,0.670658939500052,0.495089285714286,0.8,0.00200923300256505
"76",76,3.04714383153974,18.6703415221433,0.683312991455295,0.502232142857143,0.9,0.00200923300256505
"77",77,3.04892826949126,18.5808594018946,0.685241948917303,0.503571428571429,1,0.00200923300256505
"78",78,2.99980737022424,19.9544639360516,0.65276180619103,0.490625,0,0.00225701971963392
"79",79,2.99991253203388,19.8219170013187,0.655432113588435,0.493303571428571,0.1,0.00225701971963392
"80",80,3.0003335996513,19.6917607651232,0.658087441739771,0.493303571428571,0.2,0.00225701971963392
"81",81,3.00112604918818,19.5673835305124,0.660676394390288,0.494642857142857,0.3,0.00225701971963392
"82",82,3.00221202865937,19.4460495476545,0.663173604133098,0.495089285714286,0.4,0.00225701971963392
"83",83,3.00357295704662,19.3260202833802,0.665664554466276,0.496428571428571,0.5,0.00225701971963392
"84",84,3.0052357645714,19.2052581323076,0.668182685963959,0.496875,0.6,0.00225701971963392
"85",85,3.00723799502996,19.0876644056657,0.67061836101849,0.495535714285714,0.7,0.00225701971963392
"86",86,3.04739982426024,18.6579758594628,0.683587417340753,0.502678571428572,0.8,0.00225701971963392
"87",87,3.04933371553462,18.558911619256,0.685708875050383,0.503571428571429,0.9,0.00225701971963392
"88",88,3.05061602103496,18.4704149353753,0.687501160240494,0.502232142857143,1,0.00225701971963392
"89",89,2.99984805102023,19.9351901306746,0.653087373226087,0.490625,0,0.00253536449397011
"90",90,3.00003194488568,19.7868391846503,0.656081488067014,0.493303571428571,0.1,0.00253536449397011
"91",91,3.00063156976699,19.6422195617289,0.659071708191925,0.493303571428571,0.2,0.00253536449397011
"92",92,3.0016746804454,19.5046048702048,0.66190829497783,0.494642857142857,0.3,0.00253536449397011
"93",93,3.00306694653166,19.369377331218,0.664704564432923,0.495982142857143,0.4,0.00253536449397011
"94",94,3.00482783636512,19.2345589496957,0.667518536005246,0.496428571428571,0.5,0.00253536449397011
"95",95,3.00699775966112,19.1012779071698,0.670291145016178,0.495089285714286,0.6,0.00253536449397011
"96",96,3.04733202201654,18.657833853807,0.683581160040487,0.502232142857143,0.7,0.00253536449397011
"97",97,3.04941060260491,18.5478151604444,0.685921984044788,0.503125,0.8,0.00253536449397011
"98",98,3.05089559950154,18.4487630017909,0.687929789488533,0.501339285714286,0.9,0.00253536449397011
"99",99,3.01838761787308,18.6179707974603,0.681040593092906,0.497321428571428,1,0.00253536449397011
"100",100,2.99987027999444,19.9122761899515,0.653483735776487,0.491517857142857,0,0.0028480358684358
"101",101,3.00019259475085,19.7473932645996,0.656816470480274,0.492857142857143,0.1,0.0028480358684358
"102",102,3.00103946582616,19.5881273158294,0.660123170453612,0.494196428571428,0.2,0.0028480358684358
"103",103,3.00239750199255,19.4359464869265,0.663256438431359,0.495089285714286,0.3,0.0028480358684358
"104",104,3.00416529803167,19.2836663417907,0.66642976285171,0.495982142857143,0.4,0.0028480358684358
"105",105,3.00646769236637,19.1342985797798,0.66954446175168,0.495535714285714,0.5,0.0028480358684358
"106",106,3.04691249018601,18.6725313551236,0.683241219157754,0.502232142857143,0.6,0.0028480358684358
"107",107,3.04933142585395,18.5477688550805,0.685911839609663,0.503125,0.7,0.0028480358684358
"108",108,3.05122603181022,18.4345078553039,0.688241621092706,0.501785714285714,0.8,0.0028480358684358
"109",109,3.01923552906468,18.5903976551731,0.681610170556523,0.497767857142857,0.9,0.0028480358684358
"110",110,3.02239983101614,18.4432893312858,0.685050496644072,0.496875,1,0.0028480358684358
"111",111,2.99994007405003,19.887975509399,0.653898216620317,0.491964285714286,0,0.00319926713779738
"112",112,3.00040332097113,19.7032871960364,0.657650102755643,0.492857142857143,0.1,0.00319926713779738
"113",113,3.00155624679252,19.5280146344813,0.661286041934533,0.494642857142857,0.2,0.00319926713779738
"114",114,3.00329058781681,19.358394112378,0.664794364126565,0.495535714285714,0.3,0.00319926713779738
"115",115,3.00559995755794,19.1885486438067,0.668349940442054,0.495535714285714,0.4,0.00319926713779738
"116",116,3.00851152008367,19.0238817908194,0.671770843483401,0.495982142857143,0.5,0.00319926713779738
"117",117,3.04927174439849,18.5592110867821,0.685709663780896,0.502678571428572,0.6,0.00319926713779738
"118",118,3.05114863266041,18.4344044427894,0.6882262324466,0.501339285714286,0.7,0.00319926713779738
"119",119,3.01972130540846,18.5758081335965,0.68187227957289,0.498214285714285,0.8,0.00319926713779738
"120",120,3.0234491806113,18.4131464525465,0.685640441121559,0.496875,0.9,0.00319926713779738
"121",121,3.05686275375438,18.0958312848371,0.695497701360546,0.501339285714286,1,0.00319926713779738
"122",122,3.00003178111106,19.8607512444605,0.654364820032083,0.491964285714286,0,0.00359381366380463
"123",123,3.00070621199556,19.6554304205478,0.658570922767004,0.493303571428571,0.1,0.00359381366380463
"124",124,3.00223350646825,19.4623274920844,0.662556168898556,0.495089285714286,0.2,0.00359381366380463
"125",125,3.00443398898709,19.2716639410419,0.666528706771389,0.495982142857143,0.3,0.00359381366380463
"126",126,3.00744626271833,19.0847873899399,0.67043119447887,0.495089285714286,0.4,0.00359381366380463
"127",127,3.04878696167217,18.5902404462617,0.685077961164596,0.502678571428572,0.5,0.00359381366380463
"128",128,3.05100934531181,18.4474822153938,0.687975747945849,0.501339285714286,0.6,0.00359381366380463
"129",129,3.01972725542725,18.576051857523,0.681797438086491,0.497767857142857,0.7,0.00359381366380463
"130",130,3.02403904320887,18.3962528032637,0.685941773831851,0.496875,0.8,0.00359381366380463
"131",131,3.0575544391157,18.0687464122951,0.696011892061349,0.501785714285714,0.9,0.00359381366380463
"132",132,3.03569248846958,18.0775316707862,0.693353580959613,0.496875,1,0.00359381366380463
"133",133,3.00015233386003,19.8302977579067,0.654889401133472,0.492410714285714,0,0.00403701725859655
"134",134,3.00111762187566,19.6032296689056,0.659557875956176,0.49375,0.1,0.00403701725859655
"135",135,3.00306720523571,19.3880165714238,0.664007077284368,0.495535714285714,0.2,0.00403701725859655
"136",136,3.00592410479028,19.1755340897643,0.668458119587584,0.495535714285714,0.3,0.00403701725859655
"137",137,3.04722923714839,18.6520324005259,0.683683428563609,0.502678571428572,0.4,0.00403701725859655
"138",138,3.05035870633369,18.4817078616015,0.687259823729576,0.500892857142857,0.5,0.00403701725859655
"139",139,3.01913500763818,18.5965906534761,0.681250598087589,0.497767857142857,0.6,0.00403701725859655
"140",140,3.02401943622798,18.3967560191949,0.68585989856536,0.496428571428571,0.7,0.00403701725859655
"141",141,3.0580838630763,18.0513410620934,0.696352825880518,0.501785714285714,0.8,0.00403701725859655
"142",142,3.06267069629547,17.9075457446115,0.699321701148844,0.502232142857143,0.9,0.00403701725859655
"143",143,3.04522941284228,17.8735747679961,0.697828574679635,0.494196428571428,1,0.00403701725859655
"144",144,3.00031042989272,19.7962842623754,0.655478409468852,0.492410714285714,0,0.00453487850812858
"145",145,3.00163334289533,19.5451655477747,0.660652749106784,0.494196428571428,0.1,0.00453487850812858
"146",146,3.00412577262614,19.3055452501457,0.66563129597897,0.495535714285714,0.2,0.00453487850812858
"147",147,3.00781936799014,19.0703991339318,0.670558355184455,0.495089285714286,0.3,0.00453487850812858
"148",148,3.04940417567709,18.5399672823817,0.68607909794673,0.501339285714286,0.4,0.00453487850812858
"149",149,3.05244586512183,18.3634107637087,0.689677937232241,0.500892857142857,0.5,0.00453487850812858
"150",150,3.02421066691136,18.4397872685084,0.684585164136975,0.496875,0.6,0.00453487850812858
"151",151,3.05772555933849,18.048287848299,0.696336072015643,0.502232142857143,0.7,0.00453487850812858
"152",152,3.06328504618775,17.8881072514949,0.699714002101194,0.501785714285714,0.8,0.00453487850812858
"153",153,3.04719108736817,17.8336859988366,0.698657912877045,0.49375,0.9,0.00453487850812858
"154",154,3.05701724781357,17.6455523650631,0.702916528574454,0.491071428571428,1,0.00453487850812858
"155",155,3.00051690807365,19.7583543907184,0.65613893468605,0.491964285714286,0,0.00509413801481638
"156",156,3.00228617314345,19.4806665766072,0.661874221562119,0.495089285714286,0.1,0.00509413801481638
"157",157,3.00549699116428,19.2145222846907,0.667431325315232,0.495982142857143,0.2,0.00509413801481638
"158",158,3.04756722482179,18.6343639025141,0.684069837033345,0.502678571428572,0.3,0.00509413801481638
"159",159,3.05138632384464,18.424732885684,0.688429621701522,0.500892857142857,0.4,0.00509413801481638
"160",160,3.02255170145493,18.4916332374503,0.683376195238421,0.497767857142857,0.5,0.00509413801481638
"161",161,3.02962030264968,18.2475799025791,0.688942179315768,0.497321428571428,0.6,0.00509413801481638
"162",162,3.06330472349378,17.8872353821232,0.699717752373936,0.501785714285714,0.7,0.00509413801481638
"163",163,3.04820436316468,17.8130496076243,0.699050345627239,0.49375,0.8,0.00509413801481638
"164",164,3.05926118624337,17.6053358132672,0.703748970930383,0.491964285714286,0.9,0.00509413801481638
"165",165,3.07585058543403,17.2658720241019,0.711887387404032,0.496428571428571,1,0.00509413801481638
"166",166,3.00080930161767,19.7173987711104,0.656848607477103,0.492857142857143,0,0.00572236765935022
"167",167,3.00311002509383,19.4091401697606,0.663235681738559,0.494642857142857,0.1,0.00572236765935022
"168",168,3.00723192213278,19.1123414092748,0.669467715359158,0.495089285714286,0.2,0.00572236765935022
"169",169,3.04976893232611,18.5216212951478,0.686469222946416,0.500892857142857,0.3,0.00572236765935022
"170",170,3.05349428038076,18.3058578071464,0.69080954668978,0.500446428571428,0.4,0.00572236765935022
"171",171,3.02749310079426,18.302833087626,0.687631198104003,0.498214285714286,0.5,0.00572236765935022
"172",172,3.06254943002467,17.9076319025119,0.699273748154355,0.501339285714286,0.6,0.00572236765935022
"173",173,3.04803892351144,17.8152638364615,0.698918934159899,0.49375,0.7,0.00572236765935022
"174",174,3.06041719043718,17.5840287961635,0.704146593514011,0.491517857142857,0.8,0.00572236765935022
"175",175,3.07867178088639,17.2211091985414,0.712881320842684,0.496428571428571,0.9,0.00572236765935022
"176",176,3.08707937966694,17.109937565283,0.71514992436243,0.496428571428571,1,0.00572236765935022
"177",177,3.00117703663419,19.671745072039,0.657645428559726,0.493303571428571,0,0.00642807311728432
"178",178,3.00416299329142,19.3313895038247,0.664719776297362,0.494642857142857,0.1,0.00642807311728432
"179",179,3.04625543868537,18.677321826909,0.683024813702298,0.503125,0.2,0.00642807311728432
"180",180,3.05156351203369,18.4075906337203,0.688741518645215,0.500446428571429,0.3,0.00642807311728432
"181",181,3.02515380857979,18.4169270510642,0.684761063406979,0.497321428571428,0.4,0.00642807311728432
"182",182,3.06034069804806,17.954891904283,0.698178394491829,0.501339285714286,0.5,0.00642807311728432
"183",183,3.04640041986146,17.8469847292982,0.698112700031394,0.49375,0.6,0.00642807311728432
"184",184,3.06015794055633,17.587381209389,0.703975234007267,0.491964285714286,0.7,0.00642807311728432
"185",185,3.08006731595333,17.2004187539411,0.713329030333773,0.496428571428571,0.8,0.00642807311728432
"186",186,3.09020737278362,17.0587928964951,0.71636186410417,0.495982142857143,0.9,0.00642807311728432
"187",187,3.10633056196682,16.8043207767342,0.722519625232075,0.493303571428571,1,0.00642807311728432
"188",188,3.00163973003176,19.6209655980293,0.658538489495206,0.493303571428571,0,0.00722080901838546
"189",189,3.0054733251396,19.2436132657409,0.666418973665817,0.494642857142857,0.1,0.00722080901838546
"190",190,3.04916143874789,18.5593866596545,0.685692532631124,0.502232142857143,0.2,0.00722080901838546
"191",191,3.05390026062924,18.2863098882894,0.691185586578122,0.5,0.3,0.00722080901838546
"192",192,3.03063440783444,18.2235980678114,0.68912427015057,0.497767857142857,0.4,0.00722080901838546
"193",193,3.04303403214845,17.9127480287204,0.696544047699298,0.494642857142857,0.5,0.00722080901838546
"194",194,3.0581816462056,17.6197155426455,0.703136247074914,0.491964285714286,0.6,0.00722080901838546
"195",195,3.07450818516846,17.3502164901991,0.7093173618537,0.491964285714286,0.7,0.00722080901838546
"196",196,3.09157067141653,17.0408775546334,0.716728092155477,0.495982142857143,0.8,0.00722080901838546
"197",197,3.10980701884156,16.7565762665154,0.723630460317317,0.492410714285714,0.9,0.00722080901838546
"198",198,3.12987859267313,16.5225911831717,0.729159789854152,0.491517857142857,1,0.00722080901838546
"199",199,3.00224076297119,19.5658879637537,0.659506675419248,0.492857142857143,0,0.00811130830789687
"200",200,3.00714901677877,19.1482405656505,0.668266889000353,0.495535714285714,0.1,0.00811130830789687
"201",201,3.05092634992601,18.4485861453179,0.68791649357396,0.500892857142857,0.2,0.00811130830789687
"202",202,3.02597253596641,18.399551238598,0.684857009620168,0.496428571428571,0.3,0.00811130830789687
"203",203,3.06282768847172,17.8794322468552,0.699690722992169,0.5,0.4,0.00811130830789687
"204",204,3.05408521600508,17.693598169121,0.701358512802801,0.492410714285714,0.5,0.00811130830789687
"205",205,3.07205600822042,17.3863525488844,0.708364709956607,0.491517857142857,0.6,0.00811130830789687
"206",206,3.09089773475674,17.0565003990444,0.716282866321485,0.496428571428571,0.7,0.00811130830789687
"207",207,3.11142326347249,16.7368719730827,0.724053522833722,0.492410714285714,0.8,0.00811130830789687
"208",208,3.13397949336385,16.4739185861356,0.730246501818585,0.492410714285714,0.9,0.00811130830789687
"209",209,3.1556642411082,16.1401558936288,0.739708733794731,0.493303571428571,1,0.00811130830789687
"210",210,3.0029855672392,19.5047739095061,0.660590859600062,0.493303571428571,0,0.00911162756115489
"211",211,3.0458768764658,18.697605826669,0.682509155640428,0.501339285714286,0.1,0.00911162756115489
"212",212,3.05317014373441,18.3290965848395,0.690314410895272,0.5,0.2,0.00911162756115489
"213",213,3.03146914536258,18.2056651953154,0.689236195406718,0.497321428571428,0.3,0.00911162756115489
"214",214,3.04753491491829,17.8198601850763,0.698394540364372,0.49375,0.4,0.00911162756115489
"215",215,3.06705054836639,17.4652398550802,0.706420409893772,0.490625,0.5,0.00911162756115489
"216",216,3.08779780403523,17.1118857635482,0.7148827885856,0.495089285714286,0.6,0.00911162756115489
"217",217,3.110675357644,16.7506809044747,0.723656241271318,0.493303571428571,0.7,0.00911162756115489
"218",218,3.13930891339614,16.372456737104,0.733921895220846,0.495535714285714,0.8,0.00911162756115489
"219",219,3.15950250540907,16.0924514836649,0.740853710672401,0.49375,0.9,0.00911162756115489
"220",220,3.18477055482883,15.8208233546832,0.746280386853769,0.489732142857143,1,0.00911162756115489
"221",221,3.00390786050031,19.4371452522523,0.661802314411752,0.49375,0,0.0102353102189903
"222",222,3.04755756670399,18.594660269405,0.684656403449642,0.501339285714286,0.1,0.0102353102189903
"223",223,3.055641888174,18.2057731763125,0.692726828667253,0.499107142857143,0.2,0.0102353102189903
"224",224,3.04140943931832,17.994291999727,0.693865094968911,0.497321428571428,0.3,0.0102353102189903
"225",225,3.07748087810066,17.4919276587431,0.708086245476978,0.500446428571429,0.4,0.0102353102189903
"226",226,3.08197831391593,17.2310305952057,0.711827023644513,0.494196428571428,0.5,0.0102353102189903
"227",227,3.10693291828275,16.8114778162427,0.722103849935649,0.494642857142857,0.6,0.0102353102189903
"228",228,3.13503129386984,16.4701227941298,0.730196323800304,0.492857142857143,0.7,0.0102353102189903
"229",229,3.16131637065523,16.0712441064619,0.741338819605783,0.494196428571428,0.8,0.0102353102189903
"230",230,3.18905345281929,15.7773797535302,0.747332718801904,0.489285714285714,0.9,0.0102353102189903
"231",231,3.21581047783963,15.4892829235676,0.754674734238707,0.490178571428571,1,0.0102353102189903
"232",232,3.00506133359067,19.3637949878911,0.663120995246626,0.492857142857143,0,0.0114975699539774
"233",233,3.05023468782304,18.4781329859748,0.687172802367783,0.501785714285714,0.1,0.0114975699539774
"234",234,3.02996363190329,18.3025873815328,0.686441802953461,0.495982142857143,0.2,0.0114975699539774
"235",235,3.06843266112352,17.6745669117241,0.703639658199669,0.501339285714286,0.3,0.0114975699539774
"236",236,3.07300406476346,17.3666179781938,0.708404355110526,0.492410714285714,0.4,0.0114975699539774
"237",237,3.09940677600931,16.9352892678197,0.718952789895919,0.494642857142857,0.5,0.0114975699539774
"238",238,3.13043877437071,16.5088806139357,0.729309727871045,0.490625,0.6,0.0114975699539774
"239",239,3.1604802452831,16.0865193812853,0.740888176474554,0.494196428571428,0.7,0.0114975699539774
"240",240,3.19072452959471,15.7658675944891,0.747570383855313,0.490178571428571,0.8,0.0114975699539774
"241",241,3.22134311749553,15.4343322617578,0.756105077133226,0.489732142857143,0.9,0.0114975699539774
"242",242,3.2467543683685,15.2319916547259,0.761346118077433,0.489732142857143,1,0.0114975699539774
"243",243,3.00647460277917,19.2829597657005,0.664590835866746,0.492857142857143,0,0.0129154966501488
"244",244,3.05288328121451,18.356836069967,0.689719650193862,0.500446428571429,0.1,0.0129154966501488
"245",245,3.03728964818791,18.1220889693454,0.690220199042405,0.499107142857143,0.2,0.0129154966501488
"246",246,3.07844623292701,17.4702139461041,0.708455924664443,0.500446428571429,0.3,0.0129154966501488
"247",247,3.08846497147177,17.1244651417227,0.714166985548691,0.49375,0.4,0.0129154966501488
"248",248,3.12188825841568,16.6051758960784,0.727021642875958,0.491071428571428,0.5,0.0129154966501488
"249",249,3.15643712599479,16.1441523053036,0.739359612271264,0.49375,0.6,0.0129154966501488
"250",250,3.18968967164558,15.7815330106755,0.747157206018572,0.489732142857143,0.7,0.0129154966501488
"251",251,3.22352319340951,15.4185161086197,0.756486739364992,0.489732142857143,0.8,0.0129154966501488
"252",252,3.25257530178071,15.1898154367025,0.762427632861417,0.490625,0.9,0.0129154966501488
"253",253,3.28516266554955,14.9179874440972,0.769572229048209,0.487946428571429,1,0.0129154966501488
"254",254,3.04256718543548,18.8243862397199,0.679333154674468,0.501339285714286,0,0.0145082877849594
"255",255,3.05517854617065,18.2359460304375,0.69205407589708,0.5,0.1,0.0145082877849594
"256",256,3.04668715876041,17.8904985214248,0.695647128436258,0.497321428571428,0.2,0.0145082877849594
"257",257,3.07364065270832,17.3529647078376,0.70838610975661,0.492410714285714,0.3,0.0145082877849594
"258",258,3.10713005510886,16.8254227930744,0.721457750741565,0.495089285714286,0.4,0.0145082877849594
"259",259,3.14853496928295,16.2595991499585,0.736433759298766,0.492857142857143,0.5,0.0145082877849594
"260",260,3.18505872738611,15.8376280668296,0.745749739765346,0.489732142857143,0.6,0.0145082877849594
"261",261,3.2209884892041,15.4555712575239,0.755464463695898,0.490178571428571,0.7,0.0145082877849594
"262",262,3.25495791077567,15.1739997317746,0.7628187964448,0.490625,0.8,0.0145082877849594
"263",263,3.29115076545229,14.8689927047109,0.770902369865748,0.487946428571429,0.9,0.0145082877849594
"264",264,3.32516855455758,14.6053636581658,0.778947784070723,0.485267857142857,1,0.0145082877849594
"265",265,3.04423623258656,18.7290775966562,0.681330948807049,0.500446428571429,0,0.0162975083462064
"266",266,3.05886231705402,18.0960465317523,0.694954834685349,0.5,0.1,0.0162975083462064
"267",267,3.05734271000219,17.6769757842283,0.700266623907068,0.495535714285714,0.2,0.0162975083462064
"268",268,3.10184521097818,17.0222398704817,0.718611336211959,0.498214285714286,0.3,0.0162975083462064
"269",269,3.13147958827371,16.5063982107939,0.729137203044121,0.491517857142857,0.4,0.0162975083462064
"270",270,3.17231789665362,15.9296816542411,0.744735030844818,0.49375,0.5,0.0162975083462064
"271",271,3.21329344862539,15.5579995318927,0.752688778737084,0.509821428571429,0.6,0.0162975083462064
"272",272,3.25282025975024,15.1951935546375,0.76223410611641,0.490625,0.7,0.0162975083462064
"273",273,3.29418738996291,14.8481231448517,0.771452520902192,0.487946428571429,0.8,0.0162975083462064
"274",274,3.33214102273293,14.5513034488089,0.780380396526055,0.482589285714286,0.9,0.0162975083462064
"275",275,3.36833480366896,14.2868285255067,0.787454210387137,0.485267857142857,1,0.0162975083462064
"276",276,3.04638229188166,18.6246767096766,0.683557103099232,0.499553571428571,0,0.0183073828029537
"277",277,3.06403012483815,17.9416993902374,0.69830836955595,0.499553571428571,0.1,0.0183073828029537
"278",278,3.08368202754948,17.3423494390956,0.71103199907898,0.499107142857143,0.2,0.0183073828029537
"279",279,3.10754957899967,16.8253259994981,0.721212695000444,0.494642857142857,0.3,0.0183073828029537
"280",280,3.15721908942438,16.1462015175469,0.739113384412675,0.494642857142857,0.4,0.0183073828029537
"281",281,3.20241946566225,15.6705007482502,0.749818843445608,0.510714285714286,0.5,0.0183073828029537
"282",282,3.24565449839005,15.2616712903303,0.760425883303793,0.490178571428571,0.6,0.0183073828029537
"283",283,3.29206084955537,14.8646411888127,0.770993648638694,0.488392857142857,0.7,0.0183073828029537
"284",284,3.33511546419872,14.5224229651968,0.781118121648545,0.482142857142857,0.8,0.0183073828029537
"285",285,3.37385120730733,14.2386309039337,0.788311710895071,0.484375,0.9,0.0183073828029537
