"","j","error","rmse","cor","auc","max_depth","num_leaves","num_iterations","early_stopping_rounds","learning_rate"
"88",88,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,250,20,0.45
"89",89,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,250,20,0.45
"90",90,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,250,20,0.45
"91",91,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,21,250,20,0.45
"92",92,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,21,250,20,0.45
"93",93,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,21,250,20,0.45
"94",94,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,250,20,0.45
"95",95,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,250,20,0.45
"96",96,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,250,20,0.45
"97",97,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,250,20,0.45
"98",98,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,250,20,0.45
"99",99,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,250,20,0.45
"100",100,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,22,250,20,0.45
"101",101,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,22,250,20,0.45
"102",102,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,22,250,20,0.45
"103",103,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,250,20,0.45
"104",104,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,250,20,0.45
"105",105,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,250,20,0.45
"106",106,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,250,20,0.45
"107",107,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,250,20,0.45
"108",108,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,250,20,0.45
"109",109,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,23,250,20,0.45
"110",110,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,23,250,20,0.45
"111",111,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,23,250,20,0.45
"112",112,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,250,20,0.45
"113",113,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,250,20,0.45
"114",114,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,250,20,0.45
"115",115,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,250,20,0.45
"116",116,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,250,20,0.45
"117",117,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,250,20,0.45
"118",118,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,24,250,20,0.45
"119",119,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,24,250,20,0.45
"120",120,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,24,250,20,0.45
"121",121,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,250,20,0.45
"122",122,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,250,20,0.45
"123",123,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,250,20,0.45
"124",124,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,250,20,0.45
"125",125,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,250,20,0.45
"126",126,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,250,20,0.45
"127",127,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,25,250,20,0.45
"128",128,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,25,250,20,0.45
"129",129,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,25,250,20,0.45
"130",130,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,25,250,20,0.45
"131",131,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,25,250,20,0.45
"132",132,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,25,250,20,0.45
"133",133,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,25,250,20,0.45
"134",134,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,25,250,20,0.45
"135",135,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,25,250,20,0.45
"136",136,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,26,250,20,0.45
"137",137,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,26,250,20,0.45
"138",138,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,26,250,20,0.45
"139",139,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,26,250,20,0.45
"140",140,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,26,250,20,0.45
"141",141,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,26,250,20,0.45
"142",142,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,26,250,20,0.45
"143",143,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,26,250,20,0.45
"144",144,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,26,250,20,0.45
"145",145,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,27,250,20,0.45
"146",146,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,27,250,20,0.45
"147",147,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,27,250,20,0.45
"148",148,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,27,250,20,0.45
"149",149,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,27,250,20,0.45
"150",150,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,27,250,20,0.45
"151",151,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,27,250,20,0.45
"152",152,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,27,250,20,0.45
"153",153,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,27,250,20,0.45
"154",154,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,28,250,20,0.45
"155",155,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,28,250,20,0.45
"156",156,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,28,250,20,0.45
"157",157,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,28,250,20,0.45
"158",158,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,28,250,20,0.45
"159",159,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,28,250,20,0.45
"160",160,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,28,250,20,0.45
"161",161,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,28,250,20,0.45
"162",162,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,28,250,20,0.45
"163",163,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,20,300,20,0.45
"164",164,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,20,300,20,0.45
"165",165,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,20,300,20,0.45
"166",166,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,300,20,0.45
"167",167,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,300,20,0.45
"168",168,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,300,20,0.45
"169",169,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,300,20,0.45
"170",170,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,300,20,0.45
"171",171,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,300,20,0.45
"172",172,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,21,300,20,0.45
"173",173,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,21,300,20,0.45
"174",174,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,21,300,20,0.45
"175",175,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,300,20,0.45
"176",176,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,300,20,0.45
"177",177,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,300,20,0.45
"178",178,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,300,20,0.45
"179",179,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,300,20,0.45
"180",180,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,300,20,0.45
"181",181,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,22,300,20,0.45
"182",182,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,22,300,20,0.45
"183",183,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,22,300,20,0.45
"184",184,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,300,20,0.45
"185",185,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,300,20,0.45
"186",186,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,300,20,0.45
"187",187,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,300,20,0.45
"188",188,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,300,20,0.45
"189",189,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,300,20,0.45
"190",190,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,23,300,20,0.45
"191",191,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,23,300,20,0.45
"192",192,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,23,300,20,0.45
"193",193,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,300,20,0.45
"194",194,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,300,20,0.45
"195",195,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,300,20,0.45
"196",196,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,300,20,0.45
"197",197,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,300,20,0.45
"198",198,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,300,20,0.45
"199",199,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,24,300,20,0.45
"200",200,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,24,300,20,0.45
"201",201,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,24,300,20,0.45
"202",202,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,300,20,0.45
"203",203,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,300,20,0.45
"204",204,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,300,20,0.45
"205",205,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,300,20,0.45
"206",206,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,300,20,0.45
"207",207,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,300,20,0.45
"208",208,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,25,300,20,0.45
"209",209,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,25,300,20,0.45
"210",210,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,25,300,20,0.45
"211",211,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,25,300,20,0.45
"212",212,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,25,300,20,0.45
"213",213,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,25,300,20,0.45
"214",214,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,25,300,20,0.45
"215",215,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,25,300,20,0.45
"216",216,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,25,300,20,0.45
"217",217,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,26,300,20,0.45
"218",218,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,26,300,20,0.45
"219",219,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,26,300,20,0.45
"220",220,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,26,300,20,0.45
"221",221,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,26,300,20,0.45
"222",222,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,26,300,20,0.45
"223",223,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,26,300,20,0.45
"224",224,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,26,300,20,0.45
"225",225,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,26,300,20,0.45
"226",226,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,27,300,20,0.45
"227",227,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,27,300,20,0.45
"228",228,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,27,300,20,0.45
"229",229,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,27,300,20,0.45
"230",230,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,27,300,20,0.45
"231",231,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,27,300,20,0.45
"232",232,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,27,300,20,0.45
"233",233,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,27,300,20,0.45
"234",234,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,27,300,20,0.45
"235",235,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,28,300,20,0.45
"236",236,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,28,300,20,0.45
"237",237,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,28,300,20,0.45
"238",238,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,28,300,20,0.45
"239",239,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,28,300,20,0.45
"240",240,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,28,300,20,0.45
"241",241,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,28,300,20,0.45
"242",242,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,28,300,20,0.45
"243",243,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,28,300,20,0.45
"244",244,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,20,350,20,0.45
"245",245,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,20,350,20,0.45
"246",246,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,20,350,20,0.45
"247",247,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,350,20,0.45
"248",248,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,350,20,0.45
"249",249,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,350,20,0.45
"250",250,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,350,20,0.45
"251",251,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,350,20,0.45
"252",252,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,20,350,20,0.45
"253",253,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,21,350,20,0.45
"254",254,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,21,350,20,0.45
"255",255,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,21,350,20,0.45
"256",256,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,350,20,0.45
"257",257,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,350,20,0.45
"258",258,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,350,20,0.45
"259",259,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,350,20,0.45
"260",260,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,350,20,0.45
"261",261,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,21,350,20,0.45
"262",262,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,22,350,20,0.45
"263",263,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,22,350,20,0.45
"264",264,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,22,350,20,0.45
"265",265,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,350,20,0.45
"266",266,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,350,20,0.45
"267",267,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,350,20,0.45
"268",268,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,350,20,0.45
"269",269,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,350,20,0.45
"270",270,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,22,350,20,0.45
"271",271,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,23,350,20,0.45
"272",272,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,23,350,20,0.45
"273",273,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,23,350,20,0.45
"274",274,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,350,20,0.45
"275",275,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,350,20,0.45
"276",276,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,350,20,0.45
"277",277,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,350,20,0.45
"278",278,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,350,20,0.45
"279",279,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,23,350,20,0.45
"280",280,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,24,350,20,0.45
"281",281,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,24,350,20,0.45
"282",282,5.23779620770553,13.1781470328221,0.805448799516305,0.675819672131147,4,24,350,20,0.45
"283",283,1.20413279999217,12.6223065036389,0.823654970121824,0.671311475409836,5,24,350,20,0.45
