"","j","error","rmse","cor","auc","max_depth","num_leaves","num_iterations","early_stopping_rounds","learning_rate"
"84",84,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,20,250,20,0.45
"85",85,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,250,20,0.45
"86",86,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,250,20,0.45
"87",87,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,250,20,0.45
"88",88,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,250,20,0.45
"89",89,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,250,20,0.45
"90",90,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,250,20,0.45
"91",91,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,21,250,20,0.45
"92",92,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,21,250,20,0.45
"93",93,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,21,250,20,0.45
"94",94,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,250,20,0.45
"95",95,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,250,20,0.45
"96",96,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,250,20,0.45
"97",97,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,250,20,0.45
"98",98,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,250,20,0.45
"99",99,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,250,20,0.45
"100",100,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,22,250,20,0.45
"101",101,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,22,250,20,0.45
"102",102,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,22,250,20,0.45
"103",103,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,250,20,0.45
"104",104,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,250,20,0.45
"105",105,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,250,20,0.45
"106",106,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,250,20,0.45
"107",107,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,250,20,0.45
"108",108,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,250,20,0.45
"109",109,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,23,250,20,0.45
"110",110,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,23,250,20,0.45
"111",111,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,23,250,20,0.45
"112",112,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,250,20,0.45
"113",113,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,250,20,0.45
"114",114,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,250,20,0.45
"115",115,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,250,20,0.45
"116",116,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,250,20,0.45
"117",117,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,250,20,0.45
"118",118,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,24,250,20,0.45
"119",119,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,24,250,20,0.45
"120",120,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,24,250,20,0.45
"121",121,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,250,20,0.45
"122",122,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,250,20,0.45
"123",123,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,250,20,0.45
"124",124,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,250,20,0.45
"125",125,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,250,20,0.45
"126",126,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,250,20,0.45
"127",127,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,25,250,20,0.45
"128",128,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,25,250,20,0.45
"129",129,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,25,250,20,0.45
"130",130,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,25,250,20,0.45
"131",131,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,25,250,20,0.45
"132",132,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,25,250,20,0.45
"133",133,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,25,250,20,0.45
"134",134,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,25,250,20,0.45
"135",135,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,25,250,20,0.45
"136",136,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,26,250,20,0.45
"137",137,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,26,250,20,0.45
"138",138,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,26,250,20,0.45
"139",139,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,26,250,20,0.45
"140",140,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,26,250,20,0.45
"141",141,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,26,250,20,0.45
"142",142,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,26,250,20,0.45
"143",143,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,26,250,20,0.45
"144",144,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,26,250,20,0.45
"145",145,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,27,250,20,0.45
"146",146,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,27,250,20,0.45
"147",147,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,27,250,20,0.45
"148",148,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,27,250,20,0.45
"149",149,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,27,250,20,0.45
"150",150,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,27,250,20,0.45
"151",151,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,27,250,20,0.45
"152",152,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,27,250,20,0.45
"153",153,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,27,250,20,0.45
"154",154,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,28,250,20,0.45
"155",155,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,28,250,20,0.45
"156",156,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,28,250,20,0.45
"157",157,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,28,250,20,0.45
"158",158,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,28,250,20,0.45
"159",159,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,28,250,20,0.45
"160",160,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,28,250,20,0.45
"161",161,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,28,250,20,0.45
"162",162,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,28,250,20,0.45
"163",163,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,20,300,20,0.45
"164",164,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,20,300,20,0.45
"165",165,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,20,300,20,0.45
"166",166,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,300,20,0.45
"167",167,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,300,20,0.45
"168",168,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,300,20,0.45
"169",169,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,300,20,0.45
"170",170,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,300,20,0.45
"171",171,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,300,20,0.45
"172",172,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,21,300,20,0.45
"173",173,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,21,300,20,0.45
"174",174,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,21,300,20,0.45
"175",175,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,300,20,0.45
"176",176,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,300,20,0.45
"177",177,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,300,20,0.45
"178",178,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,300,20,0.45
"179",179,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,300,20,0.45
"180",180,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,300,20,0.45
"181",181,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,22,300,20,0.45
"182",182,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,22,300,20,0.45
"183",183,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,22,300,20,0.45
"184",184,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,300,20,0.45
"185",185,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,300,20,0.45
"186",186,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,300,20,0.45
"187",187,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,300,20,0.45
"188",188,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,300,20,0.45
"189",189,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,300,20,0.45
"190",190,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,23,300,20,0.45
"191",191,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,23,300,20,0.45
"192",192,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,23,300,20,0.45
"193",193,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,300,20,0.45
"194",194,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,300,20,0.45
"195",195,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,300,20,0.45
"196",196,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,300,20,0.45
"197",197,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,300,20,0.45
"198",198,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,300,20,0.45
"199",199,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,24,300,20,0.45
"200",200,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,24,300,20,0.45
"201",201,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,24,300,20,0.45
"202",202,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,300,20,0.45
"203",203,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,300,20,0.45
"204",204,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,300,20,0.45
"205",205,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,300,20,0.45
"206",206,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,300,20,0.45
"207",207,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,300,20,0.45
"208",208,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,25,300,20,0.45
"209",209,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,25,300,20,0.45
"210",210,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,25,300,20,0.45
"211",211,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,25,300,20,0.45
"212",212,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,25,300,20,0.45
"213",213,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,25,300,20,0.45
"214",214,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,25,300,20,0.45
"215",215,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,25,300,20,0.45
"216",216,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,25,300,20,0.45
"217",217,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,26,300,20,0.45
"218",218,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,26,300,20,0.45
"219",219,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,26,300,20,0.45
"220",220,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,26,300,20,0.45
"221",221,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,26,300,20,0.45
"222",222,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,26,300,20,0.45
"223",223,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,26,300,20,0.45
"224",224,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,26,300,20,0.45
"225",225,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,26,300,20,0.45
"226",226,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,27,300,20,0.45
"227",227,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,27,300,20,0.45
"228",228,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,27,300,20,0.45
"229",229,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,27,300,20,0.45
"230",230,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,27,300,20,0.45
"231",231,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,27,300,20,0.45
"232",232,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,27,300,20,0.45
"233",233,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,27,300,20,0.45
"234",234,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,27,300,20,0.45
"235",235,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,28,300,20,0.45
"236",236,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,28,300,20,0.45
"237",237,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,28,300,20,0.45
"238",238,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,28,300,20,0.45
"239",239,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,28,300,20,0.45
"240",240,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,28,300,20,0.45
"241",241,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,28,300,20,0.45
"242",242,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,28,300,20,0.45
"243",243,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,28,300,20,0.45
"244",244,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,20,350,20,0.45
"245",245,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,20,350,20,0.45
"246",246,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,20,350,20,0.45
"247",247,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,350,20,0.45
"248",248,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,350,20,0.45
"249",249,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,350,20,0.45
"250",250,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,350,20,0.45
"251",251,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,350,20,0.45
"252",252,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,20,350,20,0.45
"253",253,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,21,350,20,0.45
"254",254,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,21,350,20,0.45
"255",255,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,21,350,20,0.45
"256",256,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,350,20,0.45
"257",257,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,350,20,0.45
"258",258,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,350,20,0.45
"259",259,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,350,20,0.45
"260",260,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,350,20,0.45
"261",261,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,21,350,20,0.45
"262",262,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,22,350,20,0.45
"263",263,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,22,350,20,0.45
"264",264,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,22,350,20,0.45
"265",265,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,350,20,0.45
"266",266,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,350,20,0.45
"267",267,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,350,20,0.45
"268",268,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,350,20,0.45
"269",269,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,350,20,0.45
"270",270,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,22,350,20,0.45
"271",271,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,23,350,20,0.45
"272",272,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,23,350,20,0.45
"273",273,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,23,350,20,0.45
"274",274,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,350,20,0.45
"275",275,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,350,20,0.45
"276",276,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,350,20,0.45
"277",277,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,350,20,0.45
"278",278,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,350,20,0.45
"279",279,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,23,350,20,0.45
"280",280,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,24,350,20,0.45
"281",281,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,24,350,20,0.45
"282",282,0.30225562105548,10.5061177389297,0.886743382828635,0.662563667232598,4,24,350,20,0.45
"283",283,4.17044878615741,11.0621307545143,0.87553922832754,0.648981324278438,5,24,350,20,0.45
