"","j","error","rmse","cor","auc","max_depth","num_leaves","num_iterations","early_stopping_rounds","learning_rate"
"49",49,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,200,20,0.45
"50",50,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,200,20,0.45
"51",51,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,200,20,0.45
"52",52,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,200,20,0.45
"53",53,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,200,20,0.45
"54",54,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,200,20,0.45
"55",55,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,26,200,20,0.45
"56",56,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,26,200,20,0.45
"57",57,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,26,200,20,0.45
"58",58,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,200,20,0.45
"59",59,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,200,20,0.45
"60",60,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,200,20,0.45
"61",61,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,200,20,0.45
"62",62,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,200,20,0.45
"63",63,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,200,20,0.45
"64",64,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,27,200,20,0.45
"65",65,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,27,200,20,0.45
"66",66,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,27,200,20,0.45
"67",67,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,200,20,0.45
"68",68,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,200,20,0.45
"69",69,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,200,20,0.45
"70",70,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,200,20,0.45
"71",71,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,200,20,0.45
"72",72,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,200,20,0.45
"73",73,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,28,200,20,0.45
"74",74,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,28,200,20,0.45
"75",75,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,28,200,20,0.45
"76",76,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,200,20,0.45
"77",77,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,200,20,0.45
"78",78,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,200,20,0.45
"79",79,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,200,20,0.45
"80",80,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,200,20,0.45
"81",81,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,200,20,0.45
"82",82,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,20,250,20,0.45
"83",83,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,20,250,20,0.45
"84",84,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,20,250,20,0.45
"85",85,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,250,20,0.45
"86",86,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,250,20,0.45
"87",87,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,250,20,0.45
"88",88,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,250,20,0.45
"89",89,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,250,20,0.45
"90",90,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,250,20,0.45
"91",91,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,21,250,20,0.45
"92",92,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,21,250,20,0.45
"93",93,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,21,250,20,0.45
"94",94,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,250,20,0.45
"95",95,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,250,20,0.45
"96",96,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,250,20,0.45
"97",97,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,250,20,0.45
"98",98,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,250,20,0.45
"99",99,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,250,20,0.45
"100",100,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,22,250,20,0.45
"101",101,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,22,250,20,0.45
"102",102,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,22,250,20,0.45
"103",103,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,250,20,0.45
"104",104,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,250,20,0.45
"105",105,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,250,20,0.45
"106",106,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,250,20,0.45
"107",107,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,250,20,0.45
"108",108,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,250,20,0.45
"109",109,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,23,250,20,0.45
"110",110,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,23,250,20,0.45
"111",111,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,23,250,20,0.45
"112",112,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,250,20,0.45
"113",113,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,250,20,0.45
"114",114,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,250,20,0.45
"115",115,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,250,20,0.45
"116",116,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,250,20,0.45
"117",117,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,250,20,0.45
"118",118,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,24,250,20,0.45
"119",119,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,24,250,20,0.45
"120",120,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,24,250,20,0.45
"121",121,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,250,20,0.45
"122",122,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,250,20,0.45
"123",123,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,250,20,0.45
"124",124,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,250,20,0.45
"125",125,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,250,20,0.45
"126",126,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,250,20,0.45
"127",127,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,25,250,20,0.45
"128",128,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,25,250,20,0.45
"129",129,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,25,250,20,0.45
"130",130,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,250,20,0.45
"131",131,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,250,20,0.45
"132",132,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,250,20,0.45
"133",133,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,250,20,0.45
"134",134,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,250,20,0.45
"135",135,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,250,20,0.45
"136",136,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,26,250,20,0.45
"137",137,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,26,250,20,0.45
"138",138,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,26,250,20,0.45
"139",139,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,250,20,0.45
"140",140,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,250,20,0.45
"141",141,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,250,20,0.45
"142",142,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,250,20,0.45
"143",143,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,250,20,0.45
"144",144,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,250,20,0.45
"145",145,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,27,250,20,0.45
"146",146,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,27,250,20,0.45
"147",147,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,27,250,20,0.45
"148",148,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,250,20,0.45
"149",149,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,250,20,0.45
"150",150,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,250,20,0.45
"151",151,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,250,20,0.45
"152",152,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,250,20,0.45
"153",153,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,250,20,0.45
"154",154,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,28,250,20,0.45
"155",155,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,28,250,20,0.45
"156",156,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,28,250,20,0.45
"157",157,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,250,20,0.45
"158",158,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,250,20,0.45
"159",159,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,250,20,0.45
"160",160,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,250,20,0.45
"161",161,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,250,20,0.45
"162",162,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,250,20,0.45
"163",163,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,20,300,20,0.45
"164",164,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,20,300,20,0.45
"165",165,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,20,300,20,0.45
"166",166,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,300,20,0.45
"167",167,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,300,20,0.45
"168",168,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,300,20,0.45
"169",169,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,300,20,0.45
"170",170,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,300,20,0.45
"171",171,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,300,20,0.45
"172",172,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,21,300,20,0.45
"173",173,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,21,300,20,0.45
"174",174,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,21,300,20,0.45
"175",175,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,300,20,0.45
"176",176,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,300,20,0.45
"177",177,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,300,20,0.45
"178",178,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,300,20,0.45
"179",179,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,300,20,0.45
"180",180,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,300,20,0.45
"181",181,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,22,300,20,0.45
"182",182,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,22,300,20,0.45
"183",183,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,22,300,20,0.45
"184",184,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,300,20,0.45
"185",185,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,300,20,0.45
"186",186,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,300,20,0.45
"187",187,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,300,20,0.45
"188",188,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,300,20,0.45
"189",189,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,300,20,0.45
"190",190,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,23,300,20,0.45
"191",191,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,23,300,20,0.45
"192",192,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,23,300,20,0.45
"193",193,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,300,20,0.45
"194",194,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,300,20,0.45
"195",195,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,300,20,0.45
"196",196,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,300,20,0.45
"197",197,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,300,20,0.45
"198",198,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,300,20,0.45
"199",199,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,24,300,20,0.45
"200",200,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,24,300,20,0.45
"201",201,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,24,300,20,0.45
"202",202,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,300,20,0.45
"203",203,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,300,20,0.45
"204",204,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,300,20,0.45
"205",205,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,300,20,0.45
"206",206,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,300,20,0.45
"207",207,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,300,20,0.45
"208",208,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,25,300,20,0.45
"209",209,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,25,300,20,0.45
"210",210,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,25,300,20,0.45
"211",211,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,300,20,0.45
"212",212,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,300,20,0.45
"213",213,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,300,20,0.45
"214",214,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,300,20,0.45
"215",215,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,300,20,0.45
"216",216,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,25,300,20,0.45
"217",217,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,26,300,20,0.45
"218",218,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,26,300,20,0.45
"219",219,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,26,300,20,0.45
"220",220,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,300,20,0.45
"221",221,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,300,20,0.45
"222",222,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,300,20,0.45
"223",223,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,300,20,0.45
"224",224,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,300,20,0.45
"225",225,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,26,300,20,0.45
"226",226,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,27,300,20,0.45
"227",227,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,27,300,20,0.45
"228",228,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,27,300,20,0.45
"229",229,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,300,20,0.45
"230",230,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,300,20,0.45
"231",231,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,300,20,0.45
"232",232,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,300,20,0.45
"233",233,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,300,20,0.45
"234",234,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,27,300,20,0.45
"235",235,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,28,300,20,0.45
"236",236,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,28,300,20,0.45
"237",237,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,28,300,20,0.45
"238",238,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,300,20,0.45
"239",239,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,300,20,0.45
"240",240,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,300,20,0.45
"241",241,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,300,20,0.45
"242",242,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,300,20,0.45
"243",243,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,28,300,20,0.45
"244",244,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,20,350,20,0.45
"245",245,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,20,350,20,0.45
"246",246,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,20,350,20,0.45
"247",247,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,350,20,0.45
"248",248,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,350,20,0.45
"249",249,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,350,20,0.45
"250",250,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,350,20,0.45
"251",251,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,350,20,0.45
"252",252,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,20,350,20,0.45
"253",253,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,21,350,20,0.45
"254",254,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,21,350,20,0.45
"255",255,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,21,350,20,0.45
"256",256,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,350,20,0.45
"257",257,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,350,20,0.45
"258",258,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,350,20,0.45
"259",259,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,350,20,0.45
"260",260,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,350,20,0.45
"261",261,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,21,350,20,0.45
"262",262,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,22,350,20,0.45
"263",263,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,22,350,20,0.45
"264",264,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,22,350,20,0.45
"265",265,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,350,20,0.45
"266",266,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,350,20,0.45
"267",267,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,350,20,0.45
"268",268,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,350,20,0.45
"269",269,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,350,20,0.45
"270",270,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,22,350,20,0.45
"271",271,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,23,350,20,0.45
"272",272,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,23,350,20,0.45
"273",273,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,23,350,20,0.45
"274",274,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,350,20,0.45
"275",275,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,350,20,0.45
"276",276,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,350,20,0.45
"277",277,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,350,20,0.45
"278",278,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,350,20,0.45
"279",279,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,23,350,20,0.45
"280",280,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,24,350,20,0.45
"281",281,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,24,350,20,0.45
"282",282,3.41066070345238,10.858905356946,0.858667882983885,0.685267857142857,4,24,350,20,0.45
"283",283,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,350,20,0.45
"284",284,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,350,20,0.45
"285",285,1.09969683070627,10.5182031965274,0.867826617443453,0.651785714285715,5,24,350,20,0.45
