"","Feature","Gain","Cover","Frequency"
"1","NEFL",0.428760617600659,0.026055446190112,0.0178571428571429
"2","GFAP",0.124905792456248,0.0229082291575239,0.0160714285714286
"3","CCL11",0.0708529272600742,0.0142941331360576,0.00892857142857143
"4","CHIT1",0.042620137972086,0.0139932040174037,0.00892857142857143
"5","FABP3",0.0409660381490236,0.0105952127192707,0.00892857142857143
"6","FASLG",0.0208918255338517,0.00264566850149838,0.00714285714285714
"7","AGRP",0.0168948087239736,0.0107832934184294,0.0107142857142857
"8","IL15RA",0.0128662803191451,0.00334783644502401,0.00357142857142857
"9","VEGFD",0.0125631800410309,0.00371145913006407,0.00357142857142857
"10","IL22",0.0116424876178315,0.00343560743796472,0.00535714285714286
"11","CHI3L1",0.00967797598477967,0.00660790189710732,0.00535714285714286
"12","TREM1",0.00815517827888734,0.00609381465274034,0.00892857142857143
"13","PTX3",0.00809646725933983,0.0283124145800158,0.0160714285714286
"14","TNFRSF13C",0.0076046556242181,0.00407508181510413,0.00714285714285714
"15","NPTXR",0.00676846852560124,0.00257043622183492,0.00535714285714286
"16","MMP12",0.00657198367872196,0.00245758780233972,0.00357142857142857
"17","CXCL13",0.00534560716760379,0.00410015924165862,0.00535714285714286
"18","IL5RA",0.00512304669223161,0.00872694444096147,0.00892857142857143
"19","FCN2",0.00501902979439005,0.00921595425877396,0.00714285714285714
"20","IL4R",0.00466524734132973,0.00719722142113776,0.00714285714285714
"21","IL13RA2",0.00439973612488111,0.000564242097475957,0.00178571428571429
"22","IL17B",0.00437632644744478,0.00687121487592943,0.00892857142857143
"23","IL1RN",0.0041531494003317,0.00336037515830125,0.00535714285714286
"24","GDNF",0.00344038225073868,0.00554211126854162,0.00892857142857143
"25","pTau-181",0.00338991023837695,0.00240743294923075,0.00357142857142857
"26","SDC1",0.0033710318935348,0.00458916905947112,0.00357142857142857
"27","SFTPD",0.00300244737617031,0.00234473938284453,0.00357142857142857
"28","CST7",0.00298558673016905,0.000802477649743583,0.00178571428571429
"29","LCN2",0.00288350561590486,0.00125387132772435,0.00178571428571429
"30","TNFRSF14",0.00286390222820327,0.00120371647461538,0.00178571428571429
"31","PGF",0.00281220545608704,0.00618158564568104,0.00535714285714286
"32","SPP1",0.00277944265409024,0.00290898148032049,0.00535714285714286
"33","TEK",0.00256185869409962,0.0051910272967788,0.00357142857142857
"34","LAMP3",0.00238813674247354,0.00852632502852557,0.00535714285714286
"35","HTT",0.0022250436333357,0.00210650383057691,0.00357142857142857
"36","TREM2",0.00217528761211094,0.00252028136872594,0.00178571428571429
"37","IL11",0.00210912451250737,0.00234473938284453,0.00357142857142857
"38","GDI1",0.0020959612409,0.00150464559326922,0.00357142857142857
"39","IL1B",0.0020555537580001,0.00836332175592141,0.00892857142857143
"40","CXCL11",0.00204407948507585,0.00303436861309292,0.00714285714285714
"41","CD40",0.00202859518499337,0.0135041941995912,0.00892857142857143
"42","ANXA1",0.0020115197059803,0.00161749401276441,0.00357142857142857
"43","TNFRSF9",0.00197343925686545,0.00179303599864582,0.00357142857142857
"44","MERTK",0.00194664986277842,0.00180557471192306,0.00178571428571429
"45","TNFSF15",0.00190722700699598,0.00949180595087332,0.00535714285714286
"46","FGF21",0.00190547736033215,0.00180557471192306,0.00178571428571429
"47","TNFSF14",0.00187173585344386,0.000589319524030444,0.00178571428571429
"48","TGFB1",0.00180029985242953,0.0233721615487819,0.0125
"49","YWHAZ",0.00168081797762325,0.00902787355961531,0.00535714285714286
"50","IL12p70",0.00165862916274895,0.00305944603964741,0.00535714285714286
"51","CD80",0.0016144659561312,0.00110340676839743,0.00357142857142857
"52","S100B",0.00156420740755732,0.000526625957644227,0.00178571428571429
"53","CRH",0.00146282354511576,0.00694644715559289,0.00892857142857143
"54","CEACAM5",0.00145374469295287,0.00257043622183492,0.00357142857142857
"55","BST2",0.00142891856939264,0.00437601093375798,0.00535714285714286
"56","S100A9",0.00141547687229656,0.013077877948165,0.00892857142857143
"57","HAVCR1",0.0013666428915824,0.00275851692099357,0.00535714285714286
"58","CCL16",0.00136641195744951,0.00417539152132208,0.00714285714285714
"59","LTA|LTB",0.00136250896738036,0.00236981680939902,0.00535714285714286
"60","CSF3",0.0013561645147325,0.0115230775017868,0.0107142857142857
"61","SLAMF1",0.00134512181654779,0.00109086805512018,0.00357142857142857
"62","IL1R2",0.00129961556130024,0.019209308740737,0.0125
"63","IL18",0.00128938054074575,0.0030845234662019,0.00357142857142857
"64","SQSTM1",0.0012798505204257,0.00130402618083332,0.00357142857142857
"65","AGER",0.00126140578643445,0.00729753112735571,0.00714285714285714
"66","WNT7A",0.00124031348288596,0.00673328902987975,0.00714285714285714
"67","IFNA1;_IFNA13",0.00123039693374375,0.00326006545208331,0.00357142857142857
"68","TNFRSF13B",0.00122561986643681,0.00579288553408649,0.00357142857142857
"69","FURIN",0.00120276366566056,0.0040374656752724,0.00714285714285714
"70","IL33",0.00117551653424316,0.00549195641543265,0.00535714285714286
"71","CD46",0.00109456390826162,0.000677090516971148,0.00178571428571429
"72","ANGPT2",0.00106978556408166,0.00236981680939902,0.00357142857142857
"73","HLA-DRA",0.00102351314882167,0.00050154853108974,0.00178571428571429
"74","IL18BP",0.00101057223652674,0.00160495529948717,0.00357142857142857
"75","TSLP",0.000978269806176315,0.00660790189710732,0.00357142857142857
"76","FGF23",0.000970166546025202,0.00936641881810089,0.00535714285714286
"77","UCHL1",0.000961302123639881,0.00536656928266021,0.00714285714285714
"78","TNFSF18",0.000954919867228064,0.00130402618083332,0.00178571428571429
"79","CTLA4",0.000950146070106505,0.000564242097475957,0.00178571428571429
"80","KDR",0.000897119949908478,0.0114102290822916,0.00892857142857143
"81","CLEC4A",0.000894961151209141,0.00247012651561697,0.00357142857142857
"82","NPTX1",0.000866315328713975,0.0159241658620992,0.00892857142857143
"83","POSTN",0.000855601891226947,0.00245758780233972,0.00357142857142857
"84","VCAM1",0.000853685349898932,0.00141687460032851,0.00178571428571429
"85","CRP",0.000844975702994856,0.00109086805512018,0.00178571428571429
"86","EPO",0.000838671296824473,0.0177548180005768,0.0125
"87","OSMR",0.000822871536293084,0.00662044061038456,0.00535714285714286
"88","SELE",0.000793200320141844,0.00698406329542462,0.00714285714285714
"89","MMP3",0.000780783116071523,0.00155480044637819,0.00357142857142857
"90","HBA1",0.000776530093756252,0.0108710644113701,0.00714285714285714
"91","TNFRSF8",0.000742592092151811,0.00610635336601758,0.00714285714285714
"92","PDLIM5",0.000727255551939462,0.0040374656752724,0.00178571428571429
"93","TNFRSF4",0.000706408871217304,0.00284628791393427,0.00357142857142857
"94","IL23",0.000706156989397951,0.000714706656802879,0.00178571428571429
"95","CX3CL1",0.000691028916856897,0.000752322796634609,0.00178571428571429
"96","FLT4",0.00066772490230063,0.0027961330608253,0.00535714285714286
"97","CNTN2",0.000666200825314169,0.0158865497222675,0.00714285714285714
"98","BACE1",0.000640294091039868,0.0126766391232932,0.00714285714285714
"99","TARDBP",0.000626692820639758,0.00312213960603363,0.00535714285714286
"100","THPO",0.000625615354377315,0.00930372525171467,0.00714285714285714
"101","IFNL1",0.000617365855346767,0.00916579940566499,0.00892857142857143
"102","CST3",0.000615585509706906,0.00142941331360576,0.00178571428571429
"103","IL13",0.00061456751606382,0.00560480483492784,0.00357142857142857
"104","pTau-231",0.000594001103079101,0.00209396511729966,0.00357142857142857
"105","LGALS9",0.000585476585002961,0.000852632502852557,0.00178571428571429
"106","KITLG",0.000575574423790197,0.00206888769074518,0.00357142857142857
"107","SNAP25",0.000497183015417924,0.00170526500570511,0.00535714285714286
"108","CCL2",0.000496119254688519,0.00812508620365378,0.00535714285714286
"109","CD63",0.000479593539035616,0.00426316251426279,0.00357142857142857
"110","TNFSF13",0.00047485055609988,0.00142941331360576,0.00357142857142857
"111","WNT16",0.000463509362660705,0.0143442879891666,0.0107142857142857
"112","SIRPA",0.0004573430935741,0.00320991059897433,0.00714285714285714
"113","CTF1",0.000454343923699131,0.000865171216129801,0.00178571428571429
"114","CXCL8",0.000438943350110917,0.00677090516971148,0.00535714285714286
"115","IL12B",0.000398287991147202,0.00499040788434291,0.00357142857142857
"116","CCL7",0.000393740103793421,0.000689629230248392,0.00178571428571429
"117","FLT3LG",0.000386777132470108,0.0011535616215064,0.00357142857142857
"118","VEGFA",0.000384217450252763,0.00738530212029642,0.00714285714285714
"119","SMOC1",0.000370071857939167,0.00435093350720349,0.00714285714285714
"120","IL4",0.000367263052290545,0.00104071320201121,0.00178571428571429
"121","TNFRSF11B",0.000351806253004839,0.00260805236166665,0.00535714285714286
"122","NGF",0.000341518903391436,0.00124133261444711,0.00357142857142857
"123","CCL24",0.000339668288646202,0.00150464559326922,0.00178571428571429
"124","APOE4",0.000319630214433143,0.00433839479392625,0.00357142857142857
"125","MMP1",0.000316139756809631,0.000764861509911853,0.00178571428571429
"126","VSTM1",0.000313023259064056,0.00904041227289256,0.00714285714285714
"127","PDCD1LG2",0.000301108153629518,0.002883904053766,0.00535714285714286
"128","VSNL1",0.00028903392797557,0.00960465437036851,0.00714285714285714
"129","NAMPT",0.000287932041670264,0.00053916467092147,0.00178571428571429
"130","TIMP1",0.000275005585433641,0.00161749401276441,0.00357142857142857
"131","ACHE",0.000266230588549593,0.00245758780233972,0.00357142857142857
"132","MICB",0.000257356687944043,0.00351083971762818,0.00357142857142857
"133","CXCL12",0.000253265092259416,0.00573019196770027,0.00535714285714286
"134","THBS2",0.000248954881580294,0.00344814615124196,0.00357142857142857
"135","TNFRSF21",0.000242819541889294,0.00260805236166665,0.00178571428571429
"136","IL12RB1",0.000240182231541683,0.0154100786177322,0.00892857142857143
"137","TNFSF11",0.000235637866948576,0.0108459869848156,0.00714285714285714
"138","BMP7",0.000220128384112316,0.0131154940879967,0.00892857142857143
"139","CD276",0.000219443955470876,0.00141687460032851,0.00178571428571429
"140","IFNW1",0.000216837812692941,0.00489009817812496,0.00535714285714286
"141","CTSS",0.000214423786659397,0.00176795857209133,0.00178571428571429
"142","CSF1",0.000206607175095246,0.000664551803693905,0.00178571428571429
"143","GOT1",0.000204630091026235,0.00511579501711534,0.00357142857142857
"144","IL7",0.000183131639758882,0.00053916467092147,0.00178571428571429
"145","NPTX2",0.00018054979738288,0.0117738517673316,0.00714285714285714
"146","REST",0.00017744448163298,0.00541672413576919,0.00357142857142857
"147","CCL21",0.000174177963025284,0.00191842313141825,0.00535714285714286
"148","CD200",0.000172268779614375,0.00453901420636214,0.00357142857142857
"149","NTF3",0.000163878361294567,0.00260805236166665,0.00357142857142857
"150","CD3E",0.000160029570227731,0.00254535879528043,0.00357142857142857
"151","FGF19",0.000159316018436371,0.0013541810339423,0.00357142857142857
"152","IL6",0.000148310182951092,0.00312213960603363,0.00178571428571429
"153","VGF",0.000145083869234323,0.00342306872468747,0.00535714285714286
"154","CCL28",0.00012348763698696,0.00240743294923075,0.00357142857142857
"155","Aβ38",0.000119732981175172,0.00120371647461538,0.00178571428571429
"156","IL10",0.000119473661678094,0.000739784083357366,0.00178571428571429
"157","ICOSLG",0.00011837372175345,0.0076987699522275,0.00535714285714286
"158","CCL27",0.000111042166639481,0.0013541810339423,0.00178571428571429
"159","TNFRSF1B",0.000106692758047247,0.000526625957644227,0.00178571428571429
"160","PDGFRB",9.92585964358153e-05,0.00378669140972753,0.00357142857142857
"161","CD93",9.91027109526218e-05,0.000626935663862174,0.00178571428571429
"162","IL18R1",9.83264163565244e-05,0.00635712763156245,0.00714285714285714
"163","LIF",9.26507060950275e-05,0.00109086805512018,0.00178571428571429
"164","APOE",9.21708750731798e-05,0.00179303599864582,0.00178571428571429
"165","CD4",8.83772008096728e-05,0.00211904254385415,0.00357142857142857
"166","CD70",8.69573665211502e-05,0.00100309706217948,0.00178571428571429
"167","TNFSF4",8.65344402698413e-05,0.000526625957644227,0.00178571428571429
"168","IL24",8.21020274600607e-05,0.00053916467092147,0.00178571428571429
"169","TGFB3",8.15300441207772e-05,0.00384938497611375,0.00357142857142857
"170","IL17A|IL17F",8.13816306566868e-05,0.00249520394217145,0.00357142857142857
"171","pTau-217",7.8166487857729e-05,0.000877709929407044,0.00178571428571429
"172","FLT1",7.21258290065668e-05,0.0060561985129086,0.00714285714285714
"173","TNFSF12",6.50961944225329e-05,0.00194350055797274,0.00357142857142857
"174","CCL25",6.30961841605865e-05,0.00189334570486377,0.00357142857142857
"175","BASP1",6.3031950275387e-05,0.000752322796634609,0.00178571428571429
"176","IL17C",6.09559851944948e-05,0.00147956816671473,0.00178571428571429
"177","SELP",5.85093193431823e-05,0.00220681353679485,0.00178571428571429
"178","TLR3",5.75321155022302e-05,0.00130402618083332,0.00357142857142857
"179","IKBKG",5.70026235249534e-05,0.00204381026419069,0.00178571428571429
"180","GRN",5.39789422147465e-05,0.00240743294923075,0.00357142857142857
"181","IL32",5.14759880760131e-05,0.00110340676839743,0.00178571428571429
"182","IL17A",5.04371990670856e-05,0.00282121048737979,0.00178571428571429
"183","IL34",4.37182188007721e-05,0.00189334570486377,0.00535714285714286
"184","NRGN",4.34992770092964e-05,0.00156733915965544,0.00357142857142857
"185","PDCD1",4.24062175458311e-05,0.000764861509911853,0.00178571428571429
"186","MME",4.22717322798403e-05,0.000978019635624992,0.00178571428571429
"187","CXCL16",3.97012159117422e-05,0.00101563577545672,0.00178571428571429
"188","CXCL2",3.95130118688287e-05,0.00243251037578524,0.00178571428571429
"189","CCL22",3.78375193171994e-05,0.00680852130954321,0.00357142857142857
"190","MMP8",3.68371139983981e-05,0.000702167943525635,0.00178571428571429
"191","IL16",3.4248748422324e-05,0.00110340676839743,0.00357142857142857
"192","IFNL2;_IFNL3",3.41393993830875e-05,0.00244504908906248,0.00178571428571429
