"","Variable","Importance","StDev"
"1","GFAP",0.639114822551761,0.0838630006076929
"2","AGRP",0.615719243807633,0.0891478121647831
"3","BMP7",0.552485980674976,0.0896435351763359
"4","CCL11",0.431861952848762,0.0626989833903976
"5","CCL21",0.407177392593439,0.0711372189387324
"6","TREM2",0.403707047118888,0.0739664473202859
"7","NEFH",0.378037140134844,0.0703536850974855
"8","VEGFD",0.365283217743036,0.0781988891011876
"9","CNTN2",0.341352546725211,0.0663264513651849
"10","NEFL",0.322176422528352,0.0671273932273186
"11","S100A9",0.31943461300478,0.059346065424646
"12","THPO",0.290638856895037,0.0478413726232783
"13","CRH",0.279318200797126,0.0605583057773124
"14","KLRK1",0.231926211173844,0.0640102441124185
"15","NPTXR",0.222262238422084,0.0426072360111911
"16","CX3CL1",0.214623397124702,0.0481359308015421
"17","LAMP3",0.208118557110533,0.0382931782396317
"18","CST7",0.20639222820813,0.0505374993071827
"19","CD63",0.198380801965694,0.042110041919663
"20","KDR",0.191745818971408,0.0344811700713417
"21","TNFRSF13B",0.190460455998354,0.0503832324285948
"22","CHI3L1",0.188904741013036,0.0461918813832089
"23","IL7R",0.188707905809636,0.0420484945488219
"24","MICB",0.175310476847014,0.0391671150989758
"25","IL2",0.172847972174112,0.0429592906748457
"26","TNFSF9",0.17101107697473,0.0491724364805179
"27","IL5",0.166725251861135,0.0432395756253182
"28","CCL13",0.165878357758428,0.0538075933724752
"29","OSMR",0.162497108999569,0.0494164753190801
"30","IL32",0.145607963770536,0.0385705630683396
"31","PDLIM5",0.14230312258925,0.0377389073683949
"32","IL1R1",0.141484812700869,0.0491976785611195
"33","TNFRSF13C",0.141164196567372,0.0399179659538838
"34","IL4R",0.139464767827039,0.0378007341730149
"35","TNFSF15",0.13897007353922,0.0429672218254569
"36","TNFSF11",0.135730856216781,0.0469592320973895
"37","FGF21",0.134758288097906,0.043612613513805
"38","HAVCR1",0.13398954660603,0.0445733222447022
"39","GDNF",0.130369796467493,0.03606953138452
"40","TREM1",0.126459115332248,0.0339959745110783
"41","GDI1",0.126057266102112,0.0454246105032862
"42","NPTX2",0.121771017144256,0.0441851610421113
"43","IL5RA",0.121025540364971,0.0404193270427673
"44","REST",0.119765434225807,0.0356378073148285
"45","IL15RA",0.112548810029755,0.0377312385890775
"46","CXCL5",0.112453342541749,0.0362607771110394
"47","IL9",0.112428358895034,0.0301465510837925
"48","IL18R1",0.111049634947082,0.0282865547664501
"49","VSNL1",0.109981273928098,0.0311418150566899
"50","SELE",0.108381468875009,0.0317117943575313
"51","KLK6",0.105869337905451,0.0323571927802941
"52","BST2",0.105165131962353,0.0348663510925925
"53","CXCL14",0.104392990250029,0.0379989467456604
"54","HLA-DRA",0.102779747248197,0.0325337330688562
"55","SDC1",0.0992682367444539,0.0326776347392962
"56","TAFA5",0.0975224509094993,0.025825689857339
"57","FABP3",0.0962010172116703,0.0417870512208073
"58","IL24",0.0936672511372828,0.0282482633885226
"59","IFNW1",0.0924822032319082,0.0311149870355993
"60","Aβ42",0.0922352246763617,0.0255616880971529
"61","CCL2",0.0920037720696972,0.0389239303212666
"62","CD40",0.0915712548907154,0.034784632987088
"63","TNFRSF8",0.0903759250108424,0.0285850134096063
"64","S100A12",0.0880338114042142,0.028841172701208
"65","IL16",0.0867384762936917,0.0377232285767786
"66","IL12p70",0.0866961139132373,0.0259959761444192
"67","SMOC1",0.0865188466955306,0.0318636177459362
"68","IL22",0.0855190681857626,0.0279164646448222
"69","TNFSF10",0.0844811810362162,0.0304955478642721
"70","CST3",0.0836306004590157,0.0327238906386544
"71","IL10RB",0.0815140869357858,0.0267888116150297
"72","THBS2",0.0810524327493133,0.027412847744501
"73","FTH1",0.0795554358639932,0.0271191501149764
"74","GOT1",0.0789445082950442,0.0229198371120884
"75","GZMA",0.0773541418973333,0.0305723402774528
"76","IL17A",0.0769728017699294,0.0262911096856646
"77","MMP1",0.076159120574536,0.0311995702265766
"78","FGF23",0.0753308393251108,0.0261825553543317
"79","TEK",0.0742456374282103,0.0298686504676406
"80","CCL1",0.0739719143209172,0.0313259654081251
"81","WNT16",0.0733646169956073,0.0291636709361856
"82","CD83",0.071548513571424,0.0286499280796317
"83","MSLN",0.0698849054854402,0.0304032391649629
"84","IKBKG",0.0690693217684503,0.0315472604294723
"85","VCAM1",0.0667006229861521,0.0321969353157063
"86","FGF19",0.0662748061950102,0.0157642793909657
"87","CXCL13",0.0653221657172276,0.0202794428864124
"88","CCL22",0.0647162002461024,0.0239200191774345
"89","CSF2RB",0.0637919121969533,0.03090257736899
"90","MMP12",0.063526049960411,0.0351991302654916
"91","CCL4",0.0633039204668415,0.0264714288834527
"92","IL12RB1",0.0623769720573272,0.0235240031524903
"93","PDGFA",0.0620301509799063,0.0223477427775369
"94","pTau-217",0.0618049176699281,0.0338632107652358
"95","MAPT",0.061113319304446,0.0178220859469186
"96","TIMP2",0.0609497989497258,0.0192147040482784
"97","PTX3",0.0602980224651313,0.0217399473913798
"98","C1QA",0.0589790931183929,0.0293401456305799
"99","NCR1",0.0588448221865831,0.0224538965685813
"100","SLAMF1",0.05705674463588,0.0219719994233586
"101","IL17B",0.0561359198013521,0.0198363155156069
"102","BACE1",0.0546223156272756,0.0172908687029799
"103","CD274",0.0545701817488665,0.0236950128689951
"104","CSF2",0.0544017242898673,0.0222423559002758
"105","IL17F",0.0528945408104049,0.0233548349521487
"106","LCN2",0.0526171093711181,0.0258101759202631
"107","CCL25",0.0512115833398287,0.016326501612496
"108","IFNB1",0.0507452366916627,0.020924321800755
"109","IL33",0.0496407864567371,0.0181582079738368
"110","FASLG",0.0481578742110046,0.0242610510501285
"111","GDF2",0.0476875464718887,0.0225343770710409
"112","YWHAZ",0.0476707074176237,0.0135554376522901
"113","SPP1",0.0469827111576491,0.0139021823707897
"114","CD40LG",0.0469568314315253,0.0211931900585272
"115","PSEN1",0.0462205271083125,0.0163344723253997
"116","MUC16",0.0459585809664337,0.0173889502292988
"117","IL17RA",0.0458206306629381,0.0204455613633012
"118","FURIN",0.043759676390877,0.0260742434950497
"119","pTau-181",0.0428263330346517,0.0214341326913096
"120","HGF",0.0423518911278104,0.0261837350172251
