"","Variable","Importance","StDev"
"1","GFAP",0.641654243537105,0.0887507810515227
"2","AGRP",0.623991788992928,0.0769772690561171
"3","BMP7",0.532659390664228,0.0822487618136063
"4","CCL21",0.408354333857835,0.0658143124672743
"5","CCL11",0.406575921907788,0.0703729962227037
"6","TREM2",0.389265063123039,0.0660754631449658
"7","VEGFD",0.38149862909074,0.0615004461914107
"8","NEFH",0.375629661761323,0.0601466294006033
"9","CNTN2",0.334846266889283,0.057668093728549
"10","NEFL",0.329714440826211,0.0646586854827004
"11","S100A9",0.313228917986196,0.0731385281740931
"12","THPO",0.290636149635917,0.0585320423794005
"13","CRH",0.279675221128029,0.0540438050002992
"14","KLRK1",0.226878279157602,0.0516057747357914
"15","CST7",0.220463846859279,0.0405603788203987
"16","NPTXR",0.210513224010452,0.0516884883517437
"17","CD63",0.209820847639736,0.0457638732268743
"18","IL7R",0.196532618655526,0.0390778866893041
"19","CX3CL1",0.193505313184672,0.0387188524622637
"20","LAMP3",0.192914311896487,0.038776513993472
"21","KDR",0.192388707573864,0.0432253371346213
"22","CHI3L1",0.190207237629624,0.0397081718775588
"23","TNFSF9",0.17292814580909,0.0472106092427635
"24","CCL13",0.172141521661335,0.0510374855429078
"25","TNFRSF13B",0.171085932519403,0.0462677662996184
"26","MICB",0.169836696262204,0.0277911285711672
"27","OSMR",0.156307691088041,0.0592005613097223
"28","IL5",0.154973735210005,0.0517677775819846
"29","IL2",0.152380017965369,0.0446287806802817
"30","HAVCR1",0.147265990946118,0.0472779899027812
"31","IL1R1",0.144997067377151,0.0514458386586327
"32","IL4R",0.143626144805805,0.0346376377594952
"33","TNFSF11",0.142649943615652,0.0414736009510219
"34","TNFSF15",0.142616341926328,0.0346681396833168
"35","TNFRSF13C",0.140388324946533,0.0457565733131818
"36","IL32",0.134429062804781,0.0484707018825477
"37","FGF21",0.131171076457382,0.0395662400550793
"38","PDLIM5",0.128921665657888,0.0373126957831782
"39","NPTX2",0.1281097377988,0.0393114502317117
"40","GDNF",0.124430868576854,0.0383680404234037
