"","Feature","Gain","Cover","Frequency"
"1","CCL11",0.377657042029786,0.158573075966445,0.0829943043124491
"2","NEFL",0.266826978744241,0.149505943004439,0.0724165988608625
"3","GFAP",0.12389038528752,0.154043278036133,0.107404393816111
"4","CHIT1",0.0533528328337563,0.0998816675083097,0.0740439381611066
"5","AGRP",0.0329929503514177,0.0683765837334278,0.080553295362083
"6","HAVCR1",0.0183426599658705,0.0375196906773593,0.0569568755085435
"7","IL12p70",0.0170791257979153,0.0216917777761029,0.0341741253051261
"8","CHI3L1",0.0154522897158078,0.0182699337488789,0.0333604556550041
"9","TREM2",0.0134784709711849,0.00997158512779155,0.0170870626525631
"10","pTau-181",0.00952879207275872,0.0219932618313649,0.0252237591537836
"11","SPP1",0.00914961648988286,0.0224002653059686,0.0276647681041497
"12","Aβ40",0.00903688853245867,0.0225886928405074,0.0219690805532954
"13","TNFSF18",0.0067123422604697,0.0103861257037768,0.0211554109031733
"14","S100A9",0.00626301267163856,0.025060862093656,0.0349877949552482
"15","RUVBL2",0.00559386869335879,0.0077782886257603,0.0195280716029292
"16","CST7",0.00387644470414336,0.0178780044770382,0.0227827502034174
"17","VEGFD",0.00359259742050227,0.0187523082372981,0.032546786004882
"18","CSF2",0.00342768400923726,0.0194457215644008,0.0284784377542718
"19","CTSS",0.00263964474249167,0.0076878434091817,0.0122050447518308
"20","CXCL9",0.00185322894455838,0.00795917905891752,0.0097640358014646
"21","TSLP",0.00163788811640459,0.00354243764932882,0.0081366965012205
"22","IL36B",0.00140603769642497,0.00601460690247744,0.00895036615134255
"23","IL5",0.00111292897703294,0.00258522577387188,0.0048820179007323
"24","CD276",0.0010918685381563,0.00482374488419244,0.0065093572009764
"25","SDC1",0.000990068615426553,0.00357258605485502,0.0048820179007323
"26","BST2",0.000958331930212443,0.00364041996728898,0.00406834825061025
"27","pTau-231",0.000954950576622851,0.00269074519321359,0.00244100895036615
"28","FASLG",0.000909027445112863,0.00120593622104811,0.0032546786004882
"29","POSTN",0.000845847855666469,0.0049669498104419,0.0065093572009764
"30","FTH1",0.000804793882760329,0.00180890433157216,0.0048820179007323
"31","CST3",0.000672642658608889,0.00485389328971864,0.00569568755085435
"32","OSMR",0.000651751103280272,0.00319573098577749,0.0065093572009764
"33","FABP3",0.000608674644125126,0.00135667824867912,0.00244100895036615
"34","CTLA4",0.000525641529036648,0.00248724345591173,0.0048820179007323
"35","FLT3LG",0.000495917564256357,0.00470315126208763,0.0097640358014646
"36","GDF2",0.000458788646333425,0.00120593622104811,0.0032546786004882
"37","TNFRSF13B",0.000433633892293029,0.00076878434091817,0.0016273393002441
"38","IL17A",0.000430556662813444,0.00915757817858408,0.0219690805532954
"39","FGF21",0.000389854579772113,0.00353490054794727,0.00569568755085435
"40","GDNF",0.000377052471067182,0.000572819704997852,0.00081366965012205
"41","LTA|LTB",0.000375096759102616,0.00126623303210051,0.0032546786004882
"42","YWHAZ",0.000366782272640309,0.00198979476472938,0.00244100895036615
"43","HLA-DRA",0.000354264597582606,0.00210285128545264,0.00244100895036615
"44","NPTXR",0.000296597295317122,0.00119086201828501,0.0016273393002441
"45","AGER",0.000227995244121491,0.00854707296667847,0.0203417412530513
"46","PARK7",0.000210064921635442,0.00153756868183634,0.00244100895036615
"47","PRDX6",0.000184127485252661,0.00260029997663499,0.00569568755085435
"48","IL24",0.00018268537261211,0.000633116516050257,0.0016273393002441
"49","CXADR",0.000142014743142462,0.00167323650670425,0.00244100895036615
"50","CCL2",0.000137667893965422,0.000557745502234751,0.00081366965012205
"51","KDR",0.000131887878121501,0.00137928955282377,0.00244100895036615
"52","TNFRSF9",0.000125281226158116,0.000489911589800794,0.00081366965012205
"53","CCL22",0.000121804101383674,0.000301484055262027,0.00081366965012205
"54","IGFBP7",0.000120726277997549,0.00116071361275881,0.0016273393002441
"55","HBA1",0.000112665990911048,0.0027811904097922,0.0065093572009764
"56","TIMP3",8.27609296071993e-05,0.00165816230394115,0.00406834825061025
"57","GDF15",7.77520726720056e-05,0.000399466373222186,0.00081366965012205
"58","ENO2",7.47425124546642e-05,0.000452226082893041,0.00081366965012205
"59","BMP7",5.43745790601554e-05,0.000452226082893041,0.00081366965012205
"60","IL1R1",3.99329956115166e-05,0.000927063469930734,0.00244100895036615
"61","CEACAM5",2.69907520238987e-05,0.000407003474603737,0.00081366965012205
"62","CCL19",2.67413432997386e-05,0.000407003474603737,0.00081366965012205
"63","TNFRSF13C",2.39291309191702e-05,0.000633116516050257,0.0016273393002441
