"","name","coefficient"
"33","CCL21",-7.79532384440204
"250","THPO",-6.03584684707289
"267","TNFRSF8",-5.4376447847117
"123","IGF1R",-5.25603544170927
"48","CD274",-5.17762064194274
"137","IL17RA",-5.01165506783215
"75","CX3CL1",-4.44741787702344
"157","IL33",-4.04393547214671
"2","ACHE",-4.00638844045441
"5","AGRP",-3.544771223804
"18","BDNF",-3.50522848468927
"275","TNFSF4",-3.39876429590701
"20","BST2",-3.11515690893013
"4","AGRN",-2.93058778962332
"212","PDCD1LG2",-2.88881411723821
"19","BMP7",-2.59895274268044
"178","LAG3",-2.54410057852789
"213","PDGFA",-2.52270422698838
"186","MAPT",-2.41373503415839
"52","CD40LG",-2.40002471517659
"125","IL10RB",-2.39904365280672
"184","LTA",-2.38703888472895
"206","NPTXR",-2.23760375577657
"176","KLRK1",-2.21354254097284
"146","IL1RL1",-2.20451842745403
"259","TNFRSF13C",-2.12812347702205
"260","TNFRSF14",-1.95615437698689
"244","TAFA5",-1.8988772581964
"239","SNCA",-1.87456410852376
"140","IL18BP",-1.74738489578858
"34","CCL22",-1.72854241506455
"141","IL18R1",-1.71563614198275
"168","IL6R",-1.64340580129953
"187","MDH1",-1.55000355466419
"295","pTau-231",-1.54834463219003
"262","TNFRSF18",-1.52429406003295
"44","CCL7",-1.50266002951205
"222","PTN",-1.48929416702887
"218","PGK1",-1.48185138666345
"45","CCL8",-1.36191083299626
"124","IL10",-1.32010988395298
"182","LIF",-1.26054830617064
"37","CCL25",-1.25665322541231
"170","IL7R",-1.23921908020199
"265","TNFRSF21",-1.22015986247444
"16","BACE1",-1.20819693538018
"136","IL17B",-1.20202727111506
"116","ICOSLG",-1.17584512793034
"175","KLK6",-1.17467902636058
"287","VSNL1",-1.14503187212049
"227","S100A9",-1.12411546719249
"81","CXCL13",-1.07516798916728
"158","IL34",-0.997247873165908
"147","IL1RN",-0.988047810106755
"3","AGER",-0.987244770580317
"215","PDGFRB",-0.971824399730626
"86","CXCL6",-0.966380716797787
"229","SCG2",-0.907217014959906
"270","TNFSF11",-0.900141338537787
"117","IFNA1; IFNA13",-0.884769221531018
"264","TNFRSF1B",-0.880767231913046
"207","NRGN",-0.877162124409777
"87","CXCL8",-0.87553618613476
"284","VEGFC",-0.805210943453215
"120","IFNG",-0.801942029219468
"211","Oligo-SNCA",-0.780037333792704
"113","HGF",-0.769259187832176
"110","GZMB",-0.768033463376716
"145","IL1R2",-0.760906463693117
"230","SDC1",-0.75695398273502
"236","SLAMF1",-0.749742105542903
"225","RUVBL2",-0.736408181875794
"255","TNF",-0.736007498029658
"66","CSF1R",-0.728585502961005
"7","ANGPT2",-0.718644136594599
"283","VEGFA",-0.718061662102071
"241","SOD1",-0.714888945149619
"109","GZMA",-0.711510176284544
"196","MMP9",-0.700256866899756
"269","TNFSF10",-0.657930003119866
"67","CSF2",-0.654798145633838
"217","PGF",-0.648001582181613
"216","PDLIM5",-0.62757538244656
"142","IL19",-0.601752355318323
"156","IL32",-0.585474721940145
"252","TIMP2",-0.568321431211892
"249","THBS2",-0.558306258592631
"107","GOT1",-0.533690879009828
"9","APOE",-0.526269175769047
"98","FGF23",-0.525605033675749
"83","CXCL16",-0.502136452589691
