"","name","coefficient"
"65","CX3CL1",-7.66349992697446
"113","IL10RB",-4.48049855997078
"161","KLRK1",-3.60773256681409
"193","PDGFA",-3.30190958029443
"29","CCL21",-3.16726715410185
"223","THPO",-3.04101200919014
"129","IL18R1",-2.63520477137206
"218","TAFA5",-2.51164594976611
"109","IGF1R",-2.39667852958485
"4","AGRN",-2.3577299676849
"206","SDC1",-2.32185253278322
"134","IL1RL1",-2.10546132123553
"66","CXADR",-2.05898855862846
"15","BACE1",-2.0370365798301
"254","VSNL1",-2.0243370276704
"235","TNFRSF8",-2.01341912827045
"5","AGRP",-1.92219605966527
"236","TNFSF10",-1.91990788501192
"237","TNFSF11",-1.90166889104009
"150","IL4R",-1.77225819430395
"233","TNFRSF1B",-1.7636307834331
"19","BST2",-1.74925920666125
"30","CCL22",-1.73531050134044
"102","ICOSLG",-1.69771979904548
"170","MDH1",-1.66778299201865
"155","IL7R",-1.63826992837789
"74","CXCL6",-1.59846505185877
"70","CXCL13",-1.58452161565182
"230","TNFRSF13C",-1.5354337397907
"18","BMP7",-1.49634097605159
"33","CCL26",-1.42915909913426
"47","CD83",-1.36642130969086
"222","THBS2",-1.30921766148814
"61","CST7",-1.19326765172294
"119","IL15",-1.19051815986655
"200","PTN",-1.16817242693758
"86","FLT4",-1.10762543753011
"32","CCL25",-1.09699206749834
"244","TNFSF8",-1.07965206816589
"186","NGF",-1.04260414550133
"103","IFNA1; IFNA13",-1.03448490586716
"165","LIF",-1.01526479134047
"3","AGER",-0.913791873018741
"260","pTau-217",-0.902759431531897
"133","IL1R2",-0.868937518227362
"201","REST",-0.868764707326886
"257","YWHAZ",-0.86840681438479
"169","MAPT",-0.862433956288386
"58","CSF2RB",-0.854985568122717
"48","CD93",-0.841017501397908
"83","FGF23",-0.835658146869572
"9","APOE",-0.833459684115962
"144","IL33",-0.831289082718105
"135","IL1RN",-0.822933004837162
"6","ANGPT2",-0.810738854772676
"52","CLEC4A",-0.803557010415153
"181","MUC16",-0.78054544286009
"179","MPO",-0.77842679223643
"140","IL27",-0.75315391756208
"131","IL1B",-0.722842655047664
"96","GZMA",-0.720032372887205
"41","CD4",-0.709586008410608
"72","CXCL2",-0.678907193294806
"213","SNAP25",-0.663128744118946
"124","IL17B",-0.647513865812747
"205","SCG2",-0.617250433117922
"122","IL17A",-0.594708940484386
"152","IL6R",-0.593801855058968
"44","CD63",-0.59206373208839
"202","S100A9",-0.570102566181698
"172","MICB",-0.534272682527322
"196","PDLIM5",-0.523522507007838
"249","UCHL1",-0.510456499325298
"105","IFNG",-0.506973834235764
"7","ANXA1",-0.490341148602663
