"","name","coefficient"
"69","CX3CL1",-8.69196538451874
"116","IL10RB",-5.50206821256519
"198","PDGFA",-4.31976128109393
"165","KLRK1",-3.57592187368392
"231","THPO",-3.53825254846353
"33","CCL21",-3.49582353566024
"112","IGF1R",-2.80499465813238
"213","SDC1",-2.78976707936359
"226","TAFA5",-2.73065531672827
"134","IL18R1",-2.53811473505623
"242","TNFRSF1B",-2.50566692739288
"139","IL1RL1",-2.48736234359996
"264","VSNL1",-2.42762154886472
"70","CXADR",-2.36048242114812
"105","ICOSLG",-2.32747101183266
"4","AGRN",-2.2669143621182
"244","TNFRSF8",-2.10574309094069
"247","TNFSF11",-2.09999068005722
"238","TNFRSF13C",-2.06932070919437
"174","MDH1",-2.04387283742907
"73","CXCL13",-1.97198714563757
"192","NGF",-1.85804923553815
"123","IL15",-1.83515878025268
"159","IL7R",-1.82930183377038
"5","AGRP",-1.80815126420662
"21","BST2",-1.78323962489521
"246","TNFSF10",-1.75945522471624
"17","BACE1",-1.6207824050088
"77","CXCL6",-1.54686868621826
"34","CCL22",-1.52039921347945
"104","HTT",-1.50507286269205
"88","FLT4",-1.48168168025602
"205","PTN",-1.47984366454789
"37","CCL26",-1.47672065550646
"154","IL4R",-1.40850398046312
"169","LIF",-1.34603043961319
"173","MAPT",-1.34471303741799
"148","IL33",-1.34366356499109
"220","SNAP25",-1.30717877046222
"254","TNFSF8",-1.29736581976595
"106","IFNA1; IFNA13",-1.27960909662457
"36","CCL25",-1.27222760752702
"201","PGK1",-1.26823560542862
"212","SCG2",-1.24075288679974
"53","CD83",-1.23595952861576
"230","THBS2",-1.1929345229066
"140","IL1RN",-1.1862718596224
"3","AGER",-1.16877440673511
"47","CD4",-1.13712780711371
"138","IL1R2",-1.04823358382191
"10","APOE",-1.00532862768944
"272","pTau-217",-0.995695982940954
"185","MPO",-0.99328117518365
"20","BMP7",-0.979849084142976
"66","CST7",-0.974836482481612
"253","TNFSF4",-0.93029909386058
"252","TNFSF18",-0.927984940138956
"167","LAG3",-0.918341422022526
"146","IL27",-0.915239747130978
"7","ANGPT2",-0.882565403691162
"128","IL17B",-0.868201771716757
"207","REST",-0.858574245019821
"225","SQSTM1",-0.841781846760173
"221","SNCA",-0.839560463006098
"75","CXCL2",-0.821644847681567
"268","YWHAZ",-0.821038247556896
"62","CSF2RB",-0.819962158064232
"187","MUC16",-0.814776423350736
"177","MICB",-0.807708512107718
"156","IL6R",-0.792055815484069
"183","MMP8",-0.78603704395655
"85","FGF23",-0.784762426197317
"58","CLEC4A",-0.776956613719735
"50","CD63",-0.775048836428281
"9","ANXA5",-0.765144266922143
"126","IL17A",-0.723650862836634
"209","S100A9",-0.714526871168538
"109","IFNL1",-0.692326718529998
"54","CD93",-0.634067652368394
"79","ENO2",-0.609110371996431
"136","IL1B",-0.590075460240706
"108","IFNG",-0.583386202804085
"200","PDLIM5",-0.581420021808192
"8","ANXA1",-0.549939463280713
"224","SPP1",-0.540537822834651
"218","SLIT2",-0.533569180526149
"259","UCHL1",-0.529352601673648
"241","TNFRSF1A",-0.525817877881963
"25","CCL1",-0.523015724570541
"80","EPO",-0.452888944242317
"143","IL22",-0.452040863497602
"199","PDGFRB",-0.419071823611455
"150","IL36B",-0.41222256271376
"164","KLK6",-0.405192240955146
"145","IL24",-0.392015077101195
"133","IL18BP",-0.384133109194199
"24","CALCA",-0.378221889836873
"49","CD40LG",-0.351975870804762
"240","TNFRSF18",-0.299323491503361
"100","GZMB",-0.293246913573352
"81","FCN2",-0.289672655710727
"215","SFRP1",-0.2859362955203
"41","CCL8",-0.259341242852727
"99","GZMA",-0.258140972663462
"19","BDNF",-0.254415903308946
"89","FOLR1",-0.228416087647933
"12","AREG",-0.226211952753027
"219","SMOC1",-0.202852233736115
"92","GDF15",-0.198651453762755
"130","IL17F",-0.174318514687262
"153","IL4",-0.164670530401562
"74","CXCL14",-0.137661640340224
"95","GDNF",-0.131757405470862
"127","IL17A|IL17F",-0.0865714522912974
"228","TGFB1",-0.0764516946135277
"176","MICA",-0.0691664328589639
"132","IL17RB",-0.0658470967219174
"14","Aβ38",-0.050981060090689
"117","IL11",-0.0405801843889737
"194","NPY",-0.0366299577162496
"32","CCL20",-0.0343480065880665
"245","TNFRSF9",-0.0242473577396248
"203","PRDX6",-0.0158864428322133
"266","WNT16",-0.00240622057722094
"216","SFTPD",-0.00204674611444257
"55","CEACAM5",0.00442458440877766
"234","TLR3",0.0206378010159481
"256","TREM1",0.0230999263231214
"206","PTX3",0.0237602837776748
"193","NPTXR",0.0253149126589218
"144","IL23",0.0275362009467115
"68","CTSS",0.0352142599057863
"42","CD200",0.0400488435432489
"72","CXCL12",0.0490295556975519
"11","APOE4",0.072860097405508
"118","IL12B",0.0876019849801972
"188","NAMPT",0.0885263377988931
"6","ANGPT1",0.0939539816787168
"16","Aβ42",0.0940507774084155
"30","CCL17",0.100058845529978
"208","S100A12",0.103884394967514
"269","pSNCA-129",0.106539963411792
"121","IL13",0.107476862051976
"22","C1QA",0.118017895099194
"63","CSF3",0.118344857773323
"233","TIMP3",0.121468678647733
"57","CHIT1",0.140796132391475
"223","SOD1",0.144276467925082
"97","GOT1",0.149043318548846
"43","CD200R1",0.156767963921176
"129","IL17C",0.157714562998771
"135","IL19",0.158810386352584
"267","WNT7A",0.165452876256708
"222","SNCB",0.171826915728164
"265","VSTM1",0.192684997909283
"270","pTDP43-409",0.19690353974679
"161","IRAK4",0.203306671865282
"172","LTA|LTB",0.211853846993139
"119","IL12RB1",0.213005008136204
"115","IL10",0.224691257509972
"182","MMP3",0.225664864057388
"35","CCL24",0.256417815136366
"180","MMP1",0.260166676769761
"158","IL7",0.262864020219641
"163","KITLG",0.2648409886852
"190","NEFH",0.296180757004147
"91","FURIN",0.319725840071637
"114","IKBKG",0.329728994870759
"142","IL20",0.341008776975077
"40","CCL4",0.369187249004163
"258","TSLP",0.399362402738749
"111","IFNW1",0.40245418273607
"263","VGF",0.436710158725055
"93","GDF2",0.447958551623338
"38","CCL27",0.45533703759436
"82","FGF19",0.464484685400147
"250","TNFSF14",0.492410473896507
"67","CTLA4",0.502521434509325
"59","CNTF",0.503113832379208
"64","CSF3R",0.509062205947667
"15","Aβ40",0.512917910937316
"83","FGF2",0.527496926227385
"29","CCL16",0.552377756429045
"210","S100B",0.579035203910568
"78","CXCL9",0.581799328380921
"103","HLA-DRA",0.58278542660872
"160","IL9",0.583079130180271
"211","SAA1",0.594434857477125
"87","FLT3LG",0.595429358699422
"235","TNF",0.597392448748524
"189","NCR1",0.598973642695329
"18","BASP1",0.599953043153788
"179","MME",0.619605018472669
"102","HBA1",0.640209936356536
"184","MMP9",0.642036976203166
"101","HAVCR1",0.663268112639295
"229","TGFB3",0.687907907657853
"141","IL2",0.695557449452239
"39","CCL28",0.704202100480774
"149","IL36A",0.742866043542128
"76","CXCL5",0.750546881579645
"56","CHI3L1",0.768146628786327
"147","IL2RA",0.771938804149305
"84","FGF21",0.776148064706201
"23","CALB2",0.790273625606067
"171","LTA",0.793978046429655
"166","KNG1",0.832984033401284
