"","name","coefficient"
"80","CX3CL1",-13.1960054888829
"233","PDGFA",-7.66463266180585
"137","IL10RB",-6.26194654307101
"33","CCL21",-5.46425632760561
"290","TNFRSF9",-5.41055269999658
"285","TNFRSF1A",-5.09307393316598
"202","MDH1",-4.95239303539866
"125","ICOSLG",-4.92017488767942
"272","THPO",-4.83718439899473
"286","TNFRSF1B",-4.79124647294909
"106","FLT4",-4.44813888472446
"266","TAFA5",-4.19015670064147
"251","SDC1",-4.0840109393266
"261","SNCA",-4.0172765736531
"222","NPTX2",-3.98106737149344
"281","TNFRSF13C",-3.95956495077408
"52","CD4",-3.92815669125547
"292","TNFSF11",-3.7102123118232
"144","IL15",-3.65545951810277
"161","IL1RL1",-3.57182266665505
"297","TNFSF18",-3.48421056601158
"242","PTN",-3.45411809908732
"193","LAG3",-3.28725519384784
"86","CXCL13",-3.21545946622549
"220","NGF",-3.04397563949767
"213","MPO",-3.04168842222309
"81","CXADR",-2.9019513372798
"191","KLRK1",-2.90027269962407
"310","VSNL1",-2.85931640388224
"20","BST2",-2.84203120588812
"197","LIF",-2.77427421107878
"123","HTT",-2.66127103753585
"4","AGRN",-2.56950184059479
"160","IL1R2",-2.56547738122552
"298","TNFSF4",-2.50617577782367
"318","pTau-217",-2.5060776376949
"96","ENO2",-2.4446867935014
"195","LCN2",-2.41397524957298
"260","SNAP25",-2.38878255785481
"92","CXCL6",-2.32323599022524
"284","TNFRSF18",-2.29988829452285
"89","CXCL2",-2.19275449718492
"289","TNFRSF8",-2.11376678929132
"201","MAPT",-2.0491962487249
"126","IFNA1; IFNA13",-2.03769825416727
"299","TNFSF8",-2.01645700953286
"238","PGK1",-2.01335676235056
"250","SCG2",-1.9904773078381
"9","ANXA5",-1.97065511741503
"3","AGER",-1.93464212791083
"211","MMP8",-1.85165617566989
"279","TNFRSF11B",-1.82308335463026
"287","TNFRSF21",-1.79233005635719
"171","IL33",-1.79029627776432
"305","VCAM1",-1.7896101168376
"97","EPO",-1.77739096604105
"37","CCL25",-1.75653922048857
"60","CD93",-1.74657780161356
"182","IL6R",-1.73949197140897
"56","CD63",-1.72189596875993
"291","TNFSF10",-1.70096047678395
"265","SQSTM1",-1.69218521640563
"130","IFNL1",-1.64219568980246
"38","CCL26",-1.61614469546324
"149","IL17B",-1.61172645657095
"23","CCL1",-1.60741286463363
"54","CD40LG",-1.58647514053159
"10","APOE",-1.58635301696082
"168","IL27",-1.52798195863727
"5","AGRP",-1.52514953389169
"99","FASLG",-1.50446381719123
"185","IL7R",-1.48852850005496
"307","VEGFC",-1.44762599035564
"17","BACE1",-1.31903578924223
"107","FOLR1",-1.3076240973218
"12","AREG",-1.29398700238858
"190","KLK6",-1.21965661484105
"155","IL18BP",-1.18729702479495
"301","TREM1",-1.1550805937174
"162","IL1RN",-1.13567218587867
"55","CD46",-1.12786106454769
"312","WNT16",-1.10183569313222
"14","Aβ38",-1.08582706452348
"147","IL17A",-1.05268827088236
"215","MUC16",-1.04141251513003
"129","IFNG",-1.00724115287222
"25","CCL13",-1.00179469910918
"224","NPY",-0.967376378826785
"19","BDNF",-0.961480237657041
"205","MICB",-0.930616887623815
"255","SFTPD",-0.924207288659401
"235","PDGFRB",-0.919128702578185
"165","IL22",-0.901373323443733
"316","pTDP43-409",-0.819321241913695
"259","SMOC1",-0.810152508513744
"72","CSF2RB",-0.76728070874575
"254","SFRP1",-0.765086787387052
"154","IL18",-0.750581415270294
"314","YWHAZ",-0.738682740851057
"174","IL36B",-0.734465556142187
