"","Variable","Importance","StDev"
"1","CCL11",0.127553514073693,0.0152097616664361
"2","NEFL",0.0932080162856331,0.0144013176292064
"3","NEFH",0.092136064559258,0.0123277825297481
"4","TREM2",0.0896928834071288,0.0120545164185447
"5","CHI3L1",0.0885437816319754,0.0133730549944495
"6","TNFSF15",0.0881192737551037,0.0132354679001075
"7","GFAP",0.0689932009467407,0.0086576456472838
"8","SFTPD",0.0668016106982678,0.0104481470399322
"9","TNFSF11",0.05179184904529,0.00811854224870362
"10","VEGFD",0.0501537852120341,0.0101060337421636
"11","CCL13",0.0438790368935425,0.00954944789850491
"12","FABP3",0.0405682805715107,0.0092077905859783
"13","CXCL10",0.0395123700802387,0.00886468962824765
"14","HLA-DRA",0.0384646901827689,0.00945627476473427
"15","pTau-181",0.0376953167986041,0.0097783204471954
"16","FLT3LG",0.0376324888005276,0.00929106125567442
"17","TREM1",0.0373243537306384,0.00930557020911199
"18","IGFBP7",0.0368290364593092,0.008265602136047
"19","AGRP",0.0357787322602144,0.00707648361913459
"20","CNTN2",0.034686677494503,0.00635416037436461
"21","CEACAM5",0.0339832988382226,0.00854568030973415
"22","TNFSF9",0.0314918029424678,0.00741020852249417
"23","MMP12",0.028386677922491,0.0068849390780957
"24","pTau-231",0.0283533249205658,0.00819732744014948
"25","HAVCR1",0.028338229274593,0.00621819559470116
"26","LAMP3",0.0280993025374109,0.00864658461639895
"27","FGF21",0.0269984913507057,0.00630912516271961
"28","IL9",0.0266915958025637,0.00821016657629642
"29","FOLR1",0.0259895734067799,0.00867746537732838
"30","pTau-217",0.0256554335406332,0.00766767923824536
"31","TIMP1",0.0243152177519686,0.00598884924906044
"32","GDNF",0.0242870780809604,0.00655900263725361
"33","NPTX2",0.0235815976677745,0.00702964348879148
"34","CST3",0.0235378334265849,0.00807186111624904
"35","CCL2",0.0233959024707362,0.00662973109245417
"36","OSMR",0.0231109700380105,0.00598438462651451
"37","VCAM1",0.0226639408498256,0.00794107012914909
"38","TSLP",0.022659878664718,0.00565819113754801
"39","BMP7",0.0218003548892769,0.00549300357632812
"40","FASLG",0.0215983609286746,0.00393811070745009
"41","TNFSF18",0.0214301717928016,0.0083758131049083
"42","CD3E",0.0213134628448582,0.00608692240011485
"43","TNFRSF17",0.0212957917260579,0.00670289877919401
"44","SDC1",0.0209197291784712,0.00499035001137654
"45","LGALS9",0.0201764234159333,0.0100296202499887
"46","CALB2",0.0199828534637085,0.00756205463629429
"47","ANXA1",0.0199413140050977,0.00690550249896555
"48","IL5RA",0.0198465735759861,0.00562707515439875
"49","CD80",0.0197054503466609,0.00604058182701288
"50","SELE",0.0196994571361253,0.00546597409540622
"51","IL5",0.0196248917310509,0.00602874857369825
"52","FCN2",0.0190681615737724,0.0050740891471302
"53","TNFRSF11B",0.0188607612140805,0.00494214440189705
"54","IL7R",0.0188101947304567,0.00490091728485716
"55","GDI1",0.0186132229001306,0.00936760020216073
"56","Aβ40",0.0184614139853441,0.0079164137489853
"57","TNFRSF13B",0.0178753922101265,0.00547969285062906
"58","SMOC1",0.0177637902244371,0.00502506641282812
"59","CCL7",0.0175358685127779,0.00739366878499128
"60","CCL1",0.0170181845114963,0.0065671719315144
"61","MMP3",0.0169703920106255,0.00529734575039975
"62","IL1R1",0.0169195174366764,0.00568318019190226
"63","TIMP2",0.0168010086258216,0.00628337304177437
"64","MSLN",0.0165180612347736,0.00636409169382458
"65","CXCL9",0.0159590326925433,0.00597006049858111
"66","WNT16",0.0157670889108412,0.00542579125129601
"67","KITLG",0.0141652531417238,0.00703671310662366
"68","CRH",0.0135264494734538,0.0039200274108891
"69","IL18",0.0132821781527385,0.00576576721397977
"70","KLRK1",0.0131005823457066,0.00326102178946283
"71","VEGFC",0.0130118580303716,0.00701217276950291
"72","IGF1R",0.0130029489162848,0.00656207895754048
"73","IL4R",0.0125215032150211,0.0038519564917943
"74","MAPT",0.0125210943682803,0.00477693532159285
"75","IL15RA",0.0121939462158824,0.0061296290889947
"76","OSM",0.0121668935910542,0.00402926580885639
"77","CD200R1",0.0121362600222863,0.0046652548606969
"78","CCL17",0.0120740564953814,0.00607299660773828
"79","Aβ38",0.0120448369532729,0.00555647083119812
"80","BST2",0.0113996110373127,0.00398108571502153
"81","CCL3",0.0111475518406665,0.00652196347962103
"82","CXCL14",0.0110001862768858,0.00439797922616078
"83","S100B",0.0108818088007278,0.00532927057534111
"84","FGF23",0.0108581969908396,0.00260308291221855
"85","POSTN",0.010712016659873,0.00559268457841121
"86","PDCD1LG2",0.0104773895724173,0.00416589298622407
"87","PGF",0.0104509144324179,0.00415479888227325
"88","GDF15",0.0103821341962707,0.00408072525102385
"89","IL12p70",0.00985178389498444,0.00429506835303623
"90","CD27",0.00984551660449974,0.00639691964914668
"91","S100A9",0.00964287330282438,0.003113859724071
"92","GZMB",0.0096379911608252,0.00409468018830377
"93","MMP1",0.00934449437947087,0.00470493333171837
"94","TNFRSF1A",0.00908456478795507,0.00569812607773454
"95","NPTX1",0.0090676036048265,0.00475162962716314
"96","IL13RA2",0.00895924297635837,0.00385805423393502
"97","CXCL8",0.00888848941497884,0.00445561278745639
"98","CXCL12",0.00884959015299962,0.00383902347032742
"99","IL2",0.0087300795752305,0.00530730472399914
"100","FGF19",0.00866819920567714,0.00384029047975112
"101","C1QA",0.00863067095340981,0.00477723465617957
"102","CD46",0.00857418183281723,0.00444382234158327
"103","PDGFRB",0.00856985969103519,0.00472832216585153
"104","ACHE",0.00844462916820554,0.00336440369896101
