"","Variable","Importance","StDev"
"1","TREM2",0.0896494243651781,0.00933248855306486
"2","CCL11",0.0883779258547571,0.0117340907517816
"3","NEFH",0.0839388064800087,0.0103178584187397
"4","NEFL",0.0816902742379161,0.00941828653565132
"5","CHI3L1",0.0699323282409286,0.00949413501400495
"6","pTau-181",0.0674473956821469,0.0109574986878266
"7","TNFSF15",0.0666955467660836,0.00785737528429862
"8","FABP3",0.0650151417597921,0.00969282346867329
"9","GFAP",0.059121991873464,0.0100828775147652
"10","VEGFD",0.0570026898459825,0.00816817130176227
"11","pTau-231",0.054720203337866,0.00921602917302321
"12","TREM1",0.0499843560302016,0.00958115086686959
"13","CCL13",0.0463977280533203,0.00846264329904256
"14","MAPT",0.0417381603153535,0.00906540795267385
"15","HAVCR1",0.0405965688481501,0.00781428126688647
"16","FLT3LG",0.0383229238731233,0.0089449655099565
"17","IGFBP7",0.0382447746435476,0.00692668765616018
"18","pTau-217",0.0371537260651174,0.0057965701729641
"19","TNFSF11",0.0363155075767079,0.00645805120938395
"20","CST3",0.0358343964631615,0.00635015607968724
"21","CEACAM5",0.0351443224944555,0.00783524490696891
"22","TSLP",0.0326184604790184,0.00620897181839338
"23","LAMP3",0.0322444850311377,0.00735844677579674
"24","CCL2",0.0317700665019247,0.00745620472806268
"25","FGF21",0.0316184083328573,0.00637448463034859
"26","CNTN2",0.0305193996711822,0.00449982607243562
"27","LGALS9",0.0303477577592713,0.00696795788244353
"28","HLA-DRA",0.0301901082504917,0.00616678138508635
"29","KITLG",0.0289800017053436,0.00816339358679239
"30","TNFRSF17",0.0270106175871194,0.00732700656484298
"31","TNFSF18",0.0265799520653037,0.00632987244642507
"32","IL5RA",0.0261879568139281,0.00558975512482173
"33","IL15RA",0.0257705132326005,0.00676550706409317
"34","AGRP",0.0245320323639498,0.00484913820334237
"35","GDNF",0.0241219391038108,0.00587278954124332
"36","IL9",0.0238344852124933,0.00694749459547103
"37","FOLR1",0.0234958972395245,0.00462480343495075
"38","SFTPD",0.0227791521562515,0.00525081884165219
"39","CD40",0.0221622597846041,0.00610258977945528
"40","TIMP1",0.0214577948235691,0.00568301903654673
"41","CALB2",0.0212998279353008,0.00619599316017604
"42","CD27",0.0212909513343611,0.00674863937927905
"43","GDI1",0.0211066520831613,0.00675080503515233
"44","OSMR",0.0208892925124514,0.0051090603348595
"45","MSLN",0.0205911424144394,0.00577734373012561
"46","MMP3",0.0205382863091243,0.00544671557551971
"47","TNFRSF11B",0.0195955832419599,0.00509513618199606
"48","CXCL10",0.0195809981754449,0.00484915756022741
