"","Variable","Importance","StDev"
"1","TNFSF15",0.56619997614679,0.0766497432709923
"2","AGRP",0.53769615403809,0.0781811540358127
"3","CCL11",0.50162357298013,0.0639867152346637
"4","BMP7",0.435803109063166,0.0545065102108023
"5","NEFL",0.418576611439024,0.0600637523389197
"6","IL4R",0.41518019809037,0.0180826370204198
"7","CNTN2",0.398012217846593,0.0623308585406512
"8","GFAP",0.377583826298709,0.0612856921173794
"9","TREM2",0.370421930831796,0.0626436952947247
"10","NEFH",0.366846154272006,0.0859285378481428
"11","TNFSF11",0.363655243643285,0.0575171038626832
"12","NPTXR",0.356790038218614,0.0512656242327732
"13","THPO",0.314936636594848,0.0580808415045149
"14","SDC1",0.313392764797272,0.054454382644911
"15","KLRK1",0.301170316618415,0.0472660408624384
"16","GOT1",0.291791674612223,0.0518610741897074
"17","KLK6",0.283511026377738,0.0332655325406413
"18","FGF21",0.273945566741954,0.0513588669433841
"19","CHI3L1",0.257220286799147,0.0484957292742326
"20","VEGFD",0.248024677263574,0.0434216931050862
"21","PDCD1LG2",0.24463623754465,0.0394873896983719
"22","CXCL10",0.228503810988059,0.0471017645460624
"23","SLAMF1",0.228397024449533,0.0327094787955595
"24","CXCL13",0.22418798132865,0.0456190372774839
"25","IL18",0.218760598358367,0.0372128810844655
"26","CRH",0.209364126823864,0.0494759133738637
"27","HBA1",0.208495809260926,0.0358716040829614
"28","PDLIM5",0.200861558056862,0.0381560605257463
"29","TNFRSF13B",0.195819420372471,0.0233282378395526
"30","CCL26",0.194609886806243,0.0374773039520797
"31","FGF23",0.190186706499814,0.0429541765935948
"32","TNFSF10",0.189326367371465,0.0416463523940461
"33","IL9",0.186014449827143,0.040016075020772
"34","CX3CL1",0.179022563514552,0.033464821862288
"35","TREM1",0.179018841865956,0.0273227172473401
"36","MMP12",0.176734719034294,0.0294693743399492
"37","CSF2RB",0.16659471190641,0.0288923188325617
"38","FURIN",0.165062159599776,0.0539875059276945
"39","IL12p70",0.164537361850453,0.0268349712941913
"40","REST",0.161613954531384,0.0177111835015441
"41","NGF",0.161464188999445,0.0249175599589117
"42","IL2",0.156832687347727,0.0347495294647295
"43","VSNL1",0.155615057194058,0.0415465309233495
"44","IL16",0.15249447786781,0.04311675632456
"45","THBS2",0.152417091736577,0.0387515598769793
"46","TNFSF9",0.150689550575778,0.0374691935772912
"47","CD80",0.149980849967946,0.0366442157152062
"48","IL5RA",0.149643968456059,0.0272343947443745
"49","GZMB",0.14753851946178,0.0297751643135974
"50","OSMR",0.14745041932308,0.0673938532496774
"51","KDR",0.147137498372287,0.0285097587931751
"52","IL10RB",0.140741275674262,0.0406637229127607
"53","IL7R",0.140464996260849,0.0287721618892355
"54","IL22",0.134458438337084,0.0245030151494471
"55","IL17B",0.12870681012144,0.0420948573465892
"56","CXCL9",0.127278797808549,0.0264274646733365
"57","FCN2",0.12629776119983,0.0373727844531243
"58","CD63",0.125617680203086,0.0536246319779129
"59","LAMP3",0.125589764652263,0.0341382897290808
"60","IL15RA",0.124948229602091,0.0556955422263444
"61","MDH1",0.124887634300321,0.0360629357476722
"62","SFTPD",0.123340968369743,0.0503003347990813
"63","CST7",0.120692136211781,0.0319214285278113
"64","BST2",0.117323891776986,0.0270075112370682
"65","SELE",0.115409229208454,0.0445252476626955
"66","IL36B",0.114257827575978,0.0297943092952139
"67","IL15",0.113365109245006,0.0263025495191552
"68","CD27",0.111057417580163,0.0365462097170175
"69","IL32",0.110633951248241,0.0459905597355752
"70","SNCB",0.107855019988589,0.0411403550111036
"71","IL1R1",0.107105669703054,0.0483063558532336
"72","CSF1",0.105697072802974,0.0260391010772527
"73","CEACAM5",0.10509741399332,0.0315105504878503
"74","LILRB2",0.104910345476136,0.0421671833464917
"75","SMOC1",0.103049320560416,0.0323354330448609
"76","CD40",0.102535720873836,0.0367700163948139
"77","IL18R1",0.102250840088892,0.0280915842519219
"78","S100A9",0.101523093082994,0.0312555423333712
"79","IL1RL1",0.101448469206809,0.0317880417000292
"80","TNFRSF8",0.0974620941020323,0.0332841521217528
"81","HAVCR1",0.0969711455426403,0.0457965727745397
"82","CCL21",0.0968716732759197,0.021835713336207
"83","BACE1",0.0930488874520164,0.0239559834309295
"84","GDNF",0.0913810051503769,0.0271077567849456
"85","ANXA1",0.0913322542665509,0.0289410109747257
"86","YWHAZ",0.0903931261586481,0.032205443476382
"87","MAPT",0.0900868547198901,0.0269682798306589
"88","MUC16",0.089418804570523,0.0297242662538793
"89","AGRN",0.0891892243521231,0.0406626699344331
"90","GDI1",0.0886741868805195,0.0630386138209517
"91","OSM",0.0867991068837386,0.0386604869271329
"92","FLT3LG",0.0858441712505749,0.0131834949387794
"93","IL17RA",0.0837849403199186,0.0201664761620934
"94","IGFBP7",0.0833126440424306,0.0482576244568811
"95","SPP1",0.0811232447916574,0.0261057198312539
"96","PDCD1",0.0800282012388277,0.0133945227656806
