"","Variable","Importance","StDev"
"1","GFAP",0.0990963517571635,0.0144063609676872
"2","NEFL",0.0908717793621066,0.012823542862748
"3","TREM2",0.0887827692599755,0.012205337749537
"4","CCL11",0.0886464699204534,0.0132791186481453
"5","CHI3L1",0.0814220827144405,0.0152799163280906
"6","NEFH",0.0793813465689835,0.0112260715681668
"7","FABP3",0.0630807567983103,0.0109280049367966
"8","pTau-181",0.0583200723274117,0.0094640779636817
"9","TREM1",0.0517558699613345,0.010337452098471
"10","CST3",0.0514460631521025,0.00726522441367487
"11","TNFSF15",0.0511437267038961,0.00987307152075508
"12","VEGFD",0.0445936494103714,0.00906278909516786
"13","CRH",0.044164777215974,0.00953328431497212
"14","HLA-DRA",0.0421408137810684,0.00817434454844751
"15","TNFSF11",0.040463766094572,0.00728512152460361
"16","CEACAM5",0.0396471518015568,0.0105766700479496
"17","CCL13",0.0394789973481469,0.00817166723910424
"18","LAMP3",0.0391475360585358,0.00892330088719001
"19","HAVCR1",0.0389965374795298,0.00882909339534683
"20","CXCL10",0.0386017645193531,0.00684360298683556
"21","CNTN2",0.0381393245676793,0.00875117230228553
"22","pTau-231",0.0378996619646111,0.00860369430340986
"23","FGF21",0.0329655189561607,0.00888474022322861
"24","IGFBP7",0.032271615281299,0.007684218942142
"25","pTau-217",0.031945865011492,0.00772701234227743
"26","SFTPD",0.0318883572017813,0.00783458006490494
"27","GDNF",0.030970924897353,0.00789391416438083
"28","AGRP",0.0298665787408073,0.00518092098238678
"29","CCL2",0.0292178282925772,0.0073179785271516
"30","IL5RA",0.0261614856168252,0.00676816291440244
"31","LGALS9",0.0245315224518577,0.00959815125139532
"32","FOLR1",0.0234363062263942,0.00726670955570515
"33","MSLN",0.0229538972050386,0.00719324275059675
"34","MMP3",0.0229378254442553,0.00676522497774978
"35","FLT3LG",0.0223620719973235,0.00627035309196656
"36","CHIT1",0.0213406973521253,0.00647370009428998
"37","Aβ40",0.0213395943356086,0.00780106657313708
"38","CD200R1",0.0210221685266207,0.00531163799177251
"39","SMOC1",0.0208922378674255,0.0073909884365038
"40","CCL7",0.0207583069911563,0.00714163137612154
"41","TSLP",0.0196273866449692,0.00582495669954501
"42","NPTX2",0.0193359993096714,0.00535570403847433
"43","VCAM1",0.0191827563592388,0.0056700370241023
"44","CCL3",0.0190947578618302,0.00665844855985835
"45","IL16",0.019046899090111,0.00583307617495665
"46","FASLG",0.0189425942706001,0.00476455622867308
"47","CXCL9",0.0185978991368188,0.00752264050787669
"48","NPTX1",0.0183007640859066,0.00465569232319116
"49","CD46",0.0181031106623911,0.00812427922692059
"50","OSMR",0.017861585119485,0.0062888896017672
"51","IL9",0.0177929543977497,0.0082541200188971
"52","Aβ38",0.0174953081052418,0.00648484685206207
"53","CCL1",0.0171262236149228,0.0068312950056595
"54","GDI1",0.0167937638178628,0.00684966006095402
"55","SDC1",0.016766863086023,0.00374038119365472
"56","IL15RA",0.0167333826678581,0.00648615992004983
"57","IL7R",0.0165320157889328,0.00466159430497548
"58","TIMP1",0.0164229609278802,0.00673746928882659
"59","CD27",0.0163694858488626,0.00671454813750359
"60","MAPT",0.0162770728116512,0.00600143620013006
"61","TNFSF18",0.0157943667012923,0.00590670050100643
"62","LAG3",0.0151616997834325,0.00590237735043126
"63","FURIN",0.0144606093430193,0.00559075970078022
"64","S100B",0.0144177361244723,0.00572661455401927
"65","IGF1R",0.0143961029719732,0.00685194415842839
"66","CD40",0.013969211849232,0.00645913318392098
"67","ANXA1",0.0135406509245228,0.00381486676279279
"68","IL5",0.0133165601147756,0.00584496062990876
"69","IL18",0.0132322155599967,0.00558386258935601
"70","IL4R",0.0132067406514257,0.00379007556976771
"71","AGER",0.0130362612431514,0.00427115529484923
"72","CCL27",0.0126685498613914,0.00615328054081679
"73","KITLG",0.0126618117662436,0.00653758230303364
"74","TNFRSF1A",0.0124417170034474,0.00671225189981405
"75","PGF",0.012441327022533,0.0050654719488007
"76","IL1R2",0.012416121982311,0.00469384476275831
"77","TNFRSF13B",0.0120615571341016,0.00535668913887822
"78","BMP7",0.0118062804252089,0.00362327122185298
"79","TIMP2",0.0115500228015469,0.00487362620852347
"80","CCL21",0.0113965974710148,0.00348921550636739
"81","GDF15",0.0113287122416216,0.0036049551238895
"82","MMP1",0.0113283779356654,0.00590688872096461
"83","GZMB",0.0112468249683194,0.00486688528305775
"84","IL1R1",0.0109875445226487,0.00457112630536883
"85","MUC16",0.0109769181536432,0.00403367134668051
"86","VEGFC",0.0109079160337755,0.00581379235368024
"87","CXCL12",0.0106804159592728,0.00387989081187837
"88","CD3E",0.0106575843739242,0.00319128606779899
"89","CXCL14",0.0106447743446288,0.00383110875586207
"90","MMP12",0.0103722882031073,0.00610257941721941
"91","LILRB2",0.00995524560513196,0.00516435377895506
"92","HBA1",0.00994916735688093,0.00415374323474836
"93","S100A9",0.00994558703302182,0.00294834902753026
"94","IL13",0.00963594884475363,0.00380168142457158
"95","ACHE",0.00942313903631302,0.00331966446874276
"96","SELE",0.00941277680581649,0.00284605664391538
"97","CALB2",0.0093420788793167,0.00605958410289903
"98","IL6",0.00925321304447927,0.00442880080479874
"99","CD63",0.00921338098989587,0.00368007777688052
"100","TNFSF9",0.00914518516126705,0.00448879671216437
"101","CXCL8",0.00912272943968624,0.00480689611020722
"102","IL12RB1",0.00902410271913787,0.00275929290484013
"103","CD80",0.00875109004491286,0.00426295124460104
"104","SQSTM1",0.00864684031726753,0.00425279534588805
"105","IL2",0.00840776257219531,0.00523636120771169
"106","IL12p70",0.00838571474087331,0.00418386192706849
"107","VEGFA",0.00833047893027299,0.00542419638999241
"108","CCL17",0.0082141554289715,0.00487515722581443
