"","Variable","Importance","StDev"
"1","GFAP",0.662177061709008,0.0654229019774291
"2","TREM2",0.59460946088649,0.0945531185302984
"3","BMP7",0.463462075990873,0.0682084699638858
"4","AGRP",0.45451783120236,0.0607493878791969
"5","VEGFD",0.398514044548962,0.0778558253776357
"6","FGF21",0.386778919726699,0.0736337990771913
"7","CNTN2",0.329956489638909,0.0773780404163836
"8","KLRK1",0.3076886289167,0.0679031668079967
"9","IL5RA",0.294533067854117,0.0633014518541585
"10","CST7",0.290133140793259,0.046096822002045
"11","NEFH",0.276851503044499,0.0685080623115306
"12","SDC1",0.244569741423036,0.0483325149877564
"13","TNFRSF13B",0.238811234194091,0.0522167702582577
"14","KDR",0.235340629823117,0.0384783118746116
"15","CHI3L1",0.232204385991771,0.0478498720702177
"16","NEFL",0.231934790150063,0.0630782496558534
"17","IL4R",0.231022218105197,0.0591198882615552
"18","CCL11",0.228096679423984,0.050252107383306
"19","CD3E",0.221567004693624,0.0443776707447286
"20","BACE1",0.210691492661355,0.0472213978027246
"21","IL15RA",0.206066902555061,0.0570414133414678
"22","GDNF",0.204530834404178,0.0485088470272409
"23","CXCL13",0.202395249905796,0.046582997993345
"24","IGFBP7",0.193328570199723,0.0427695306527716
"25","LAMP3",0.191675260850668,0.0567573914102312
"26","CD63",0.183288489245229,0.044986481178764
"27","FTH1",0.180498022120909,0.0462882283617402
"28","IL7R",0.177323678483777,0.0428811958179913
"29","REST",0.175920284681503,0.0386799019577654
"30","TREM1",0.169538844992016,0.0468178954981123
"31","CCL21",0.167809421068244,0.05216650774637
"32","TNFSF11",0.163239782190645,0.044825008090024
"33","NPTX1",0.162392190074982,0.0511792794914288
"34","NPTXR",0.155776631393499,0.0331742069130635
"35","IL17B",0.152621338546869,0.0476000332940324
"36","GDF2",0.148233971453542,0.0498999965711681
"37","IL1B",0.147598762823998,0.038717807604787
"38","FLT3LG",0.145454224673696,0.0438990089283813
"39","IL1RL1",0.141694585294577,0.03626575269334
"40","IL10RB",0.141673763355812,0.0345650619662358
"41","THPO",0.140853699292221,0.0357334367534278
"42","FGF23",0.140194552579211,0.0321118295303349
"43","HBA1",0.137524862750818,0.0384802526076466
"44","TNFRSF8",0.133294604614843,0.0374922829873268
"45","IKBKG",0.130349251211335,0.0446686120591965
"46","APOE",0.130272270982204,0.0441885955671416
"47","CD27",0.128950072400168,0.046743722107236
"48","TNFSF15",0.128185427973779,0.0433199681144208
"49","SELE",0.12709876486092,0.0324620382319413
"50","THBS2",0.126946422326842,0.0371087634902449
"51","MMP12",0.125565427219196,0.0349405367089038
"52","GDI1",0.124635984152823,0.0376283018254129
"53","YWHAZ",0.122351189003133,0.0355674199707403
"54","HLA-DRA",0.121967484195319,0.0463934004858962
"55","PTX3",0.120819879762593,0.0313304246354003
"56","IL2",0.119011926173257,0.039367352641992
"57","CD274",0.117913356953531,0.0328020197974909
"58","BST2",0.117879461742801,0.0350433517402301
"59","FABP3",0.114621023605418,0.0423817976995805
"60","MAPT",0.113693404223946,0.0369292297345701
"61","WNT16",0.112760314646219,0.0293028501645439
"62","PDLIM5",0.109695838805884,0.0356370573501436
"63","MICB",0.106689804322875,0.0268119409611914
"64","IL32",0.103703137699604,0.0362494372009785
"65","LCN2",0.101543963591402,0.0374171430891414
"66","IL2RB",0.101260196373673,0.0345128321694487
"67","FASLG",0.100842051346723,0.0351399135462019
"68","CX3CL1",0.10065047325088,0.0306954172852648
"69","TNFSF10",0.0997235324745942,0.0390416462699172
"70","IL18R1",0.0975522657454709,0.0262675651687886
"71","S100A9",0.0972938923148283,0.027166810462411
"72","PGF",0.0970167442574062,0.0289876056522179
"73","SMOC1",0.0969236324630725,0.0426535405123955
"74","NGF",0.0967151279668371,0.0270581120155072
"75","VSNL1",0.0959286543438186,0.0375677849498679
"76","CCL26",0.0870527351885028,0.0252497953169985
"77","MSLN",0.0848588467621783,0.0458320456498307
"78","CD40",0.0847493428998341,0.0426923646040864
"79","TNFSF18",0.0844107396978941,0.029677021714953
"80","CXCL14",0.0803393329475361,0.0250085550730417
"81","VEGFC",0.0772890764348125,0.0241864806769921
"82","OSMR",0.0756013691868449,0.039212553842754
"83","IL10",0.0750627620733475,0.0258010987582693
"84","CSF1",0.0744890696191326,0.0298145459820079
"85","NPTX2",0.071411536429444,0.0408646559400973
