"","name","coefficient"
"1","(Intercept)",-16.1158424798171
"5","AGRP",-2.45339481199338
"82","CX3CL1",-2.3095181833228
"20","BMP7",-2.2437252140504
"195","KLRK1",-1.98190598616463
"182","IL4R",-1.87174586247391
"35","CCL21",-1.72205564841228
"189","IL7R",-1.58874002862928
"276","THPO",-1.57973125738474
"255","SDC1",-1.57070361395373
"140","IL10RB",-1.5490108660717
"58","CD63",-1.43368589438729
"159","IL18R1",-1.43150140707061
"17","BACE1",-1.38534713408427
"314","VSNL1",-1.29214929658304
"227","NPTXR",-1.21315729349197
"295","TNFSF10",-1.18457422479739
"224","NGF",-1.17967782277795
"272","TEK",-1.16645618400227
"163","IL1R2",-1.13209502795614
"296","TNFSF11",-1.11500954304718
"275","THBS2",-1.03612145626362
"293","TNFRSF8",-1.03009938677165
"3","AGER",-0.995401118251744
"235","PDCD1",-0.99419571605348
"194","KLK6",-0.987277491987765
"256","SELE",-0.97859947695156
"78","CST7",-0.965977037156256
"164","IL1RL1",-0.964409975719331
"248","REST",-0.962118152595817
"205","MAPT",-0.954765979726671
"21","BST2",-0.923489002334905
"36","CCL22",-0.921919333731588
"136","IGF1R",-0.895094601187629
"10","APOE",-0.883340954464907
"51","CD274",-0.863577429965639
"175","IL33",-0.824206377786133
"106","FGF23",-0.821675924343952
"155","IL17RA",-0.818297177457095
"152","IL17B",-0.765446636367869
"318","YWHAZ",-0.750003717445685
"246","PTN",-0.713229681392083
"251","S100A9",-0.683275469279318
"74","CSF2RB",-0.676690172540556
"209","MICB",-0.671713124052832
"101","FASLG",-0.659671867564751
"147","IL15",-0.659222855421698
"53","CD3E",-0.657415350144143
"94","CXCL6",-0.627705004327192
"219","MUC16",-0.624931971039046
"118","GOT1",-0.624692491291683
"247","PTX3",-0.624148105146704
"206","MDH1",-0.617336338546946
"237","PDGFA",-0.612652661048639
"88","CXCL13",-0.611258581657622
"4","AGRN",-0.599983290069646
"39","CCL25",-0.554215591563091
"165","IL1RN",-0.549045676985642
"311","VEGFC",-0.53044180432098
"281","TNF",-0.526370276031527
"269","SQSTM1",-0.51265541814301
"268","SPP1",-0.502865874842646
"116","GDNF",-0.502452886931525
"127","ICAM1",-0.497696331635503
"71","CSF1",-0.488349414552603
"270","TAFA5",-0.481931742800498
"285","TNFRSF13C",-0.458593540615163
"288","TNFRSF18",-0.457008168847915
"249","RUVBL2",-0.449214867200143
"61","CD83",-0.410331403630964
"161","IL1B",-0.403456341002967
"128","ICOSLG",-0.401081320458538
"129","IFNA1; IFNA13",-0.386207248366962
"245","PSEN1",-0.385054327193744
"207","MERTK",-0.384566983334723
"47","CCL8",-0.373285595524177
"278","TIMP2",-0.367346989223541
"254","SCG2",-0.361846509775226
"158","IL18BP",-0.357448126606751
"156","IL17RB",-0.356895996646614
"69","CRH",-0.351893802445376
"203","LTA",-0.34740480730146
"240","PDLIM5",-0.343831146149726
"89","CXCL14",-0.343226954587332
"132","IFNG",-0.339993862875607
"196","KNG1",-0.338735802432761
"102","FCN2",-0.331014510939094
"286","TNFRSF14",-0.317520161423963
"178","IL36B",-0.306315216606291
"171","IL27",-0.290354920715763
"62","CD93",-0.289900963677512
"139","IL10",-0.284996139280047
"84","CXCL1",-0.259231051563525
"150","IL17A",-0.247165018116594
"40","CCL26",-0.244590248048425
"168","IL22",-0.238841263574923
"290","TNFRSF1B",-0.233220063991929
"201","LIF",-0.217793523539654
"170","IL24",-0.215786646136369
"173","IL2RB",-0.214076014357563
"130","IFNA2",-0.210592595216062
"142","IL12B",-0.206235346987534
"181","IL4",-0.20605532393234
