"","name","coefficient"
"36","CX3CL1",-3.80664086352075
"4","AGRP",-3.30730544593469
"10","BMP7",-2.48047410281075
"98","KLRK1",-2.45604093258586
"8","BACE1",-2.43479779153089
"90","IL4R",-2.22083858421093
"93","IL7R",-2.04156257067588
"17","CCL21",-2.00904637665994
"65","IL10RB",-1.92684428276123
"146","THPO",-1.91582407436712
"154","TNFRSF8",-1.89722890559747
"76","IL18R1",-1.70120467817522
"103","MAPT",-1.61279551990365
"25","CD63",-1.5081030195841
"11","BST2",-1.41350939327212
"155","TNFSF10",-1.358171700258
"136","SDC1",-1.3353269691973
"166","VEGFC",-1.30807290436672
"78","IL1R2",-1.24984672619719
"79","IL1RL1",-1.2402054623654
"35","CST7",-1.23778783043396
"169","VSNL1",-1.23487694682381
"18","CCL22",-1.20596927442685
"156","TNFSF11",-1.20545691452576
"121","NPTXR",-1.1662687927938
"48","FGF23",-1.1595015357207
"3","AGRN",-1.13958722616346
"133","REST",-1.09714098119848
"118","NGF",-1.07396180675177
"2","AGER",-1.05768422355558
"134","S100A9",-1.02265156838079
"171","YWHAZ",-0.992838274770204
"132","PTX3",-0.951626779921329
"5","APOE",-0.93928871196052
"80","IL1RN",-0.867202554486819
"143","SQSTM1",-0.860391271370276
"145","THBS2",-0.82625210898024
"24","CD3E",-0.706569614661173
"54","GDNF",-0.689818751608984
"142","SPP1",-0.65141250218471
"33","CSF2RB",-0.617800077071303
"77","IL1B",-0.589427299032177
"125","PDCD1",-0.584655413417042
"97","KLK6",-0.55233327303864
"73","IL17B",-0.538225460513066
"113","MUC16",-0.500578456702997
"86","IL33",-0.483205986389749
"40","CXCL13",-0.466987440233826
"150","TNF",-0.461734899843675
"131","PTN",-0.461245544369684
"42","CXCL6",-0.458601158216331
"137","SELE",-0.448966026041649
"61","IFNG",-0.441569400077772
"128","PDLIM5",-0.403810687243359
"104","MDH1",-0.393977175408455
"135","SCG2",-0.360596912845851
"60","IFNA1; IFNA13",-0.284898140570988
"72","IL17A",-0.279430607616829
"20","CCL25",-0.27726554663533
"153","TNFRSF1B",-0.262622289714178
"105","MICB",-0.232022721136356
"56","GOT1",-0.206980225215153
"41","CXCL14",-0.206541409817418
"37","CXCL1",-0.202894541036813
"83","IL24",-0.178932270400041
"123","NTF3",-0.0870326672309287
"23","CD274",-0.068183653797675
"16","CCL19",-0.0506532861526529
"82","IL22",-0.0497447452838606
"84","IL27",-0.0490499321871976
"43","CXCL8",-0.043925082971582
"127","PDGFA",-0.0358264035271332
"89","IL4",-0.00987503055017118
"74","IL17F",-0.00508323874544303
"6","APOE4",-0.00352451864442422
"147","TIMP2",-0.00314404151659462
"139","SIRPA",3.34063380581089e-05
"108","MMP1",0.00396762347100439
"87","IL34",0.00834498219954596
"102","LTA|LTB",0.0132124437624633
"106","MIF",0.019337059652548
"7","AREG",0.027772550974936
"39","CXCL12",0.0529096045407969
"19","CCL24",0.0595524761204173
"114","NAMPT",0.0741016073128687
"91","IL5",0.0761590572979902
"45","FGF19",0.0863029398765563
"148","TIMP3",0.0887653887211228
"50","FLT4",0.108371371698152
"168","VGF",0.115794775264779
"30","CHIT1",0.117801893753956
"119","NPTX1",0.119804680174586
"44","CXCL9",0.131302710425284
"140","SLIT2",0.147168616575818
"68","IL13",0.15251431368333
"115","NCR1",0.164904082833948
