"","name","coefficient"
"44","CX3CL1",-3.50049117383929
"4","AGRP",-3.18147965875162
"11","BMP7",-2.43428383089327
"118","KLRK1",-2.24592940341391
"109","IL4R",-2.16094580430501
"9","BACE1",-2.05792265096204
"20","CCL21",-2.00027796276775
"81","IL10RB",-1.99915616822914
"113","IL7R",-1.8827688318493
"171","THPO",-1.8374288791274
"30","CD63",-1.52843205609122
"158","SDC1",-1.45483540386205
"93","IL18R1",-1.40976087912403
"182","TNFRSF8",-1.39335855459914
"12","BST2",-1.28784096921067
"197","VSNL1",-1.28068010225388
"96","IL1R2",-1.27086022390099
"184","TNFSF11",-1.26913377752936
"183","TNFSF10",-1.22057163722644
"21","CCL22",-1.1934178741975
"43","CST7",-1.18598126778373
"97","IL1RL1",-1.14950818919679
"124","MAPT",-1.13804981059654
"3","AGRN",-1.13213658830557
"142","NPTXR",-1.10986778245635
"2","AGER",-1.06115578195943
"139","NGF",-1.06081991062105
"154","REST",-1.0569843468484
"60","FGF23",-1.03497823635229
"200","YWHAZ",-0.960269461453558
"156","S100A9",-0.952484143061154
"194","VEGFC",-0.902856552426247
"6","APOE",-0.883154323249666
"98","IL1RN",-0.852210730945534
"153","PTX3",-0.824371049243958
"27","CD274",-0.766044896811885
"159","SELE",-0.724940262420128
"170","THBS2",-0.714185458852816
"146","PDCD1",-0.711436573525555
"117","KLK6",-0.700070578054444
"41","CSF2RB",-0.683636860809326
"28","CD3E",-0.680519305808077
"165","SPP1",-0.631169783757236
"67","GDNF",-0.626811835985625
"166","SQSTM1",-0.620289789116124
"89","IL17B",-0.607270872330916
"51","CXCL6",-0.568834158954417
"175","TNF",-0.523376010749108
"104","IL33",-0.518602787009092
"134","MUC16",-0.513515705351845
"48","CXCL13",-0.504676116401506
"125","MDH1",-0.488027276381948
"94","IL1B",-0.46859631681441
"152","PTN",-0.438408144909796
"23","CCL25",-0.427642512559889
"75","IFNG",-0.39117995769772
"74","IFNA1; IFNA13",-0.380552293436702
"149","PDLIM5",-0.357216182926685
"126","MICB",-0.355524962795072
"148","PDGFA",-0.351951149936885
"69","GOT1",-0.34611174682492
"157","SCG2",-0.324020784796784
"33","CD83",-0.316915564216732
"88","IL17A",-0.28360644174452
"1","(Intercept)",-0.278796825175782
"45","CXCL1",-0.242048474139766
"180","TNFRSF1B",-0.198323696858405
"49","CXCL14",-0.193530632563908
"101","IL24",-0.185933841111075
"90","IL17RA",-0.179838125567965
"168","TEK",-0.173553689769476
"179","TNFRSF18",-0.136797969451449
"91","IL17RB",-0.136505804608654
"177","TNFRSF13C",-0.135544007708091
"55","FASLG",-0.127882186762084
"80","IL10",-0.127339602616322
"100","IL22",-0.121647064170646
"102","IL27",-0.1134379357534
"144","NTF3",-0.112799257013078
"56","FCN2",-0.0784935357809394
"108","IL4",-0.074949351853526
"5","ANXA5",-0.06935545378632
"26","CCL7",-0.0667492050389193
"18","CCL19",-0.0493519397714544
"40","CSF1",-0.0482796145309892
"112","IL6",-0.0465961253579937
"198","VSTM1",-0.0463823081259653
"52","CXCL8",-0.0323168476411794
"172","TIMP2",-0.0318661573257575
"167","TAFA5",-0.0295741217673744
"39","CRH",-0.0243988489618238
"106","IL36B",-0.0181865461937937
"7","APOE4",-0.0165476905775733
"77","IGF1R",-0.00382486682680099
"155","RUVBL2",-0.000663937233802542
"95","IL1R1",0.00211828716163616
"123","LTA|LTB",0.00351381420280462
"22","CCL24",0.00975439053038787
"160","SFRP1",0.02506587791451
"29","CD40",0.0309250609412529
"47","CXCL12",0.046263768842607
"50","CXCL5",0.0478125824287872
"19","CCL2",0.0517448646483814
"8","Aβ42",0.0550745540327529
"105","IL34",0.0698616368789063
"110","IL5",0.0796458753103057
"135","NAMPT",0.0851813531919228
"15","CCL13",0.0929440887459231
"196","VGF",0.0942974081388754
"71","HAVCR1",0.0985901164712829
"129","MMP1",0.137121240750599
"36","CHIT1",0.137188705186778
"64","FURIN",0.139197911945948
"162","SIRPA",0.149640853447725
"84","IL13",0.152477512230994
"62","FLT4",0.154824831252098
"54","FABP3",0.161020148110717
