"","Variable","Importance","StDev"
"1","CCL11",0.0892146138498892,0.00979187155992493
"2","TREM2",0.0875318118774798,0.0105012422351886
"3","CHI3L1",0.0756983958094324,0.0102807751277006
"4","GFAP",0.0715788827940921,0.0101596999061349
"5","NEFL",0.0713381938889082,0.00952674505687147
"6","NEFH",0.0711492404401518,0.00913450579763219
"7","VEGFD",0.0665506765080059,0.00911972852612755
"8","FABP3",0.0618957880143333,0.00921573606481581
"9","HLA-DRA",0.0523323652141925,0.00865102777629725
"10","TNFSF15",0.0516529129515371,0.0062565254010626
"11","pTau-181",0.0500847464311726,0.00778214117491879
"12","TREM1",0.0445026122793885,0.00778521663514208
"13","IGFBP7",0.0396104021457061,0.00795451254472408
"14","HAVCR1",0.036973006733404,0.00693426466600442
"15","FGF21",0.0352076157495475,0.00659881661550715
"16","LGALS9",0.0338389078471275,0.00842658559793499
"17","pTau-231",0.0336984986060576,0.00742047540916707
"18","pTau-217",0.0315797408894434,0.00652205642970572
"19","VCAM1",0.0313145334096938,0.00652530964781562
"20","TNFSF11",0.0310374829983445,0.00532433907181673
"21","LAMP3",0.0306529747717352,0.00786113161039982
"22","Aβ40",0.0303932526868888,0.00693734724175302
"23","CCL13",0.0302629638444376,0.00681406312919927
"24","IL15RA",0.0291344944306981,0.00663082036272486
"25","FOLR1",0.0284114303611032,0.00592745425181098
"26","CXCL10",0.0280174360597554,0.00607922396135958
"27","NPTX2",0.0279182912146801,0.00550249715608038
"28","CALB2",0.0274115836698076,0.00724384466481591
"29","CRH",0.0269094538876202,0.00705365394124649
"30","IGF1R",0.0268545687137446,0.00629572008721055
"31","KITLG",0.0266223191767429,0.00490313708264138
"32","OSMR",0.0262998006308097,0.00521668039830109
"33","MMP3",0.0252739573329669,0.00555876478757511
"34","CNTN2",0.0243245408450455,0.00550205466957886
"35","CD27",0.0239094452861668,0.00735440932745697
"36","TIMP1",0.0238828776415208,0.00582032375969831
"37","FLT3LG",0.023529366653032,0.00494291474315972
"38","VEGFC",0.0229591901767339,0.00573137604188852
"39","IL5RA",0.022944096006917,0.00487162088436543
"40","CST3",0.0228585010808862,0.00527669546608067
"41","CD40",0.0226120310150495,0.00739020137108778
"42","SFTPD",0.0221598178471621,0.00547885862556081
"43","VEGFA",0.0218848929912223,0.00690938494233425
"44","MAPT",0.0216068679837917,0.00528820746210534
"45","TNFSF18",0.0214532555655583,0.00519156462084525
"46","TNFRSF11A",0.021428058552609,0.00531780988108531
"47","IL9",0.0210771488525003,0.00468505462873369
"48","TSLP",0.0210253642828452,0.00615125977382883
"49","CEACAM5",0.0206442908551518,0.00555263253931121
"50","TNFRSF1A",0.020606276485609,0.00657703703316618
"51","TNFRSF17",0.0206033995149104,0.00482530710593268
"52","MSLN",0.0205692950097778,0.00520194776044788
"53","CCL3",0.0205323387752646,0.00542699987239164
"54","CCL2",0.0205229226047688,0.00522621163747606
"55","IL1R1",0.020503182587418,0.00485677374184482
"56","CCL7",0.0193894063194902,0.00470821490113594
"57","Aβ38",0.0190142055904879,0.00432645920467321
"58","HBA1",0.018966583116359,0.00442918334482614
"59","CXCL9",0.0189491786306506,0.00493989115298566
"60","GDI1",0.0185704607580988,0.00551133371254276
"61","CCL14",0.0185473854349217,0.00565312132952391
"62","TNFSF9",0.0181308832461445,0.00539312191105851
"63","FGF19",0.0178795234449657,0.00441539252635398
"64","GDNF",0.0176876458425233,0.00479525018499219
"65","TNFRSF13B",0.0173007525602316,0.00460698321809461
"66","MMP1",0.0169773929412114,0.00487773907060234
"67","PGF",0.0165799563440918,0.00386155698158948
"68","AGRP",0.0159170817534072,0.00409553681889562
"69","AGRN",0.0158261834421047,0.00418159889456429
"70","IL12RB1",0.0157703469565085,0.00364954193166304
"71","IL12p70",0.0153970440507466,0.00419852469160163
"72","SMOC1",0.0152532624072013,0.00481132617089966
"73","CCL17",0.0148955393595325,0.00414351638305217
"74","SQSTM1",0.0144251832101318,0.00378711688061046
"75","NPTX1",0.0137704368016608,0.00384711422052671
"76","MMP12",0.0137573423271911,0.00425508601700213
"77","FASLG",0.013653858640861,0.00397254924342382
"78","CD46",0.0134338410266697,0.00389499774655949
"79","CCL1",0.0133232396848085,0.00409254257019187
"80","KLK6",0.0131706480262124,0.00461895116514345
"81","CD200R1",0.0127867732737227,0.00417884107578345
"82","IL18",0.0127779156670417,0.00418026679540015
