"","name","coefficient"
"1","(Intercept)",-57.5575091620375
"5","AGRP",-1.60987058043196
"182","IL4R",-1.37427060381626
"195","KLRK1",-1.23825277259502
"20","BMP7",-1.2382522086927
"255","SDC1",-1.14507782177463
"276","THPO",-1.13697712225661
"58","CD63",-1.09921434328932
"82","CX3CL1",-0.987816154152123
"272","TEK",-0.971554114665976
"35","CCL21",-0.956098300973343
"227","NPTXR",-0.886905803817191
"101","FASLG",-0.8814757677469
"3","AGER",-0.855042538810418
"189","IL7R",-0.826243143822587
"314","VSNL1",-0.786372554391326
"296","TNFSF11",-0.747937394632494
"163","IL1R2",-0.709390142499872
"10","APOE",-0.709061359592362
"275","THBS2",-0.680307785999451
"155","IL17RA",-0.666136830046316
"51","CD274",-0.651795824432617
"159","IL18R1",-0.650922076738426
"36","CCL22",-0.635708226300316
"224","NGF",-0.629711146488131
"295","TNFSF10",-0.568222975716659
"21","BST2",-0.55036658925201
"69","CRH",-0.542456312188527
"78","CST7",-0.534789550528161
"71","CSF1",-0.505345721011964
"219","MUC16",-0.491950078380188
"196","KNG1",-0.478605709114777
"39","CCL25",-0.47812810108673
"147","IL15",-0.476788215444627
"49","CD200R1",-0.464113300953478
"120","GZMA",-0.460990556813953
"256","SELE",-0.456831979187626
"264","SNAP25",-0.436755334617977
"285","TNFRSF13C",-0.433301073532733
"66","CLEC4A",-0.428017245410485
"54","CD4",-0.42664123184883
"251","S100A9",-0.422665192668335
"293","TNFRSF8",-0.413661647089924
"118","GOT1",-0.395897498608592
"106","FGF23",-0.388040310985133
"152","IL17B",-0.36892703655205
"178","IL36B",-0.365793440480897
"209","MICB",-0.358596891871469
"74","CSF2RB",-0.355069166705131
"248","REST",-0.352239071673516
"89","CXCL14",-0.34453570537599
"164","IL1RL1",-0.343267592704918
"207","MERTK",-0.336891316499558
"4","AGRN",-0.336381512639586
"203","LTA",-0.329596056230171
"94","CXCL6",-0.320410218813019
"102","FCN2",-0.319846189298809
"168","IL22",-0.295426861571265
"88","CXCL13",-0.289457074785783
"116","GDNF",-0.289391368948291
"34","CCL20",-0.283481417963403
"53","CD3E",-0.27866389959957
"235","PDCD1",-0.273745081993369
"179","IL36G",-0.270706865565956
"318","YWHAZ",-0.270424241990102
"231","OSM",-0.269543878787013
"240","PDLIM5",-0.269195089132372
"8","ANXA1",-0.263030805250276
"140","IL10RB",-0.256402631243412
"75","CSF3",-0.255731210271552
"161","IL1B",-0.246979006262581
"32","CCL19",-0.245972893997409
"270","TAFA5",-0.233099856403389
"171","IL27",-0.224139541866512
"267","SOD1",-0.223798752771264
"7","ANGPT2",-0.22252984535817
"61","CD83",-0.213796918969214
"194","KLK6",-0.209249415466719
"175","IL33",-0.209047317995741
"17","BACE1",-0.207872889872951
"130","IFNA2",-0.2010333190343
"250","S100A12",-0.198070519735267
"83","CXADR",-0.189773669863846
"40","CCL26",-0.181357438416856
"247","PTX3",-0.179844583726974
"158","IL18BP",-0.165477269155567
"170","IL24",-0.158074890858715
"76","CSF3R",-0.154524192865264
"151","IL17A|IL17F",-0.153385481075386
"286","TNFRSF14",-0.152474796257654
"217","MPO",-0.147829452767279
"215","MMP8",-0.144771096176235
"139","IL10",-0.13607753597445
"280","TLR3",-0.128349449167726
"167","IL20",-0.122820363263618
"98","ENO2",-0.120494581377233
"70","CRP",-0.11644634479304
"269","SQSTM1",-0.114944333657279
"128","ICOSLG",-0.114942407130727
"206","MDH1",-0.111853389321139
"174","IL32",-0.108510979166207
"230","NTF3",-0.107358746701031
"56","CD40LG",-0.107109003508689
"72","CSF1R",-0.103714640017042
"131","IFNB1",-0.101413907197233
"30","CCL16",-0.0977773148328842
"9","ANXA5",-0.0963831626873957
"246","PTN",-0.0963676513873517
"156","IL17RB",-0.0942285719759704
"237","PDGFA",-0.0910574782335279
"172","IL2RA",-0.090690622341967
"245","PSEN1",-0.0891108408117559
"281","TNF",-0.0861030333360602
"188","IL7",-0.0852924272599815
"99","EPO",-0.0851925354470432
"268","SPP1",-0.0842763600153737
