"","name","coefficient"
"1","(Intercept)",-31.0139085292737
"5","AGRP",-2.00661766090247
"20","BMP7",-1.86301555609826
"182","IL4R",-1.74110879185271
"195","KLRK1",-1.7285100627809
"82","CX3CL1",-1.66335854334528
"276","THPO",-1.64419925683945
"255","SDC1",-1.48561630429771
"58","CD63",-1.39597247783284
"272","TEK",-1.33111496874294
"35","CCL21",-1.30345735711856
"227","NPTXR",-1.10300995405748
"314","VSNL1",-1.08711789009173
"3","AGER",-1.04495580619968
"101","FASLG",-1.00828592173814
"189","IL7R",-0.978678590764365
"159","IL18R1",-0.968764037828582
"51","CD274",-0.953299156085486
"275","THBS2",-0.944910526879624
"36","CCL22",-0.930230932926553
"296","TNFSF11",-0.884516122082971
"155","IL17RA",-0.828618198343172
"10","APOE",-0.816311554303707
"78","CST7",-0.775229349288897
"224","NGF",-0.770977041190319
"163","IL1R2",-0.738458684695214
"147","IL15",-0.735892200583174
"295","TNFSF10",-0.710719325125945
"39","CCL25",-0.697863609731683
"21","BST2",-0.691021726434465
"69","CRH",-0.655667000872602
"120","GZMA",-0.619527231959665
"196","KNG1",-0.603517554854402
"219","MUC16",-0.603312630820345
"4","AGRN",-0.597332987398848
"248","REST",-0.576313521979611
"293","TNFRSF8",-0.551303342038327
"285","TNFRSF13C",-0.5496231890828
"106","FGF23",-0.530582339539519
"118","GOT1",-0.5284456793557
"209","MICB",-0.527366077066453
"54","CD4",-0.526986427983989
"164","IL1RL1",-0.515888265424793
"251","S100A9",-0.497648844488317
"74","CSF2RB",-0.489810923706255
"17","BACE1",-0.485462110603716
"140","IL10RB",-0.477135811884932
"256","SELE",-0.457288125024924
"152","IL17B",-0.452573333397101
"66","CLEC4A",-0.444034011368699
"94","CXCL6",-0.436107251153736
"194","KLK6",-0.429896985064843
"318","YWHAZ",-0.429080426097782
"71","CSF1",-0.424233483129372
"264","SNAP25",-0.415703352799538
"89","CXCL14",-0.409018166459856
"175","IL33",-0.397377732753189
"102","FCN2",-0.388556693302154
"168","IL22",-0.382899321598776
"270","TAFA5",-0.377950455292477
"61","CD83",-0.369167923611352
"240","PDLIM5",-0.36631277888652
"178","IL36B",-0.35361644447764
"75","CSF3",-0.350979778445175
"235","PDCD1",-0.34929254819924
"34","CCL20",-0.344543486455784
"267","SOD1",-0.342054872873145
"88","CXCL13",-0.328631421162292
"116","GDNF",-0.327148908194851
"7","ANGPT2",-0.317627038059418
"32","CCL19",-0.317325004408519
"8","ANXA1",-0.316803916002958
"136","IGF1R",-0.304306026792372
"53","CD3E",-0.291070345031028
"231","OSM",-0.276936102428077
"203","LTA",-0.27082394309288
"99","EPO",-0.269433411809902
"40","CCL26",-0.267108412243709
"83","CXADR",-0.255788520010411
"49","CD200R1",-0.251332601513935
"286","TNFRSF14",-0.24868000773347
"130","IFNA2",-0.245190317911132
"161","IL1B",-0.244947981312477
"30","CCL16",-0.243947127361255
"269","SQSTM1",-0.234401737373368
"72","CSF1R",-0.231785853703302
"171","IL27",-0.226305821862643
"128","ICOSLG",-0.224601844945077
"246","PTN",-0.221081116960781
"98","ENO2",-0.220085229421256
"237","PDGFA",-0.219807330376175
"250","S100A12",-0.218607162300756
"207","MERTK",-0.212933673522556
"170","IL24",-0.204294824325909
"179","IL36G",-0.188481023775419
"70","CRP",-0.186846823594322
"158","IL18BP",-0.181670269445844
"206","MDH1",-0.17265953563486
"205","MAPT",-0.169370313902016
"56","CD40LG",-0.166348485048373
"9","ANXA5",-0.164160650688112
"95","CXCL8",-0.163641104341265
"281","TNF",-0.159224660054561
"86","CXCL11",-0.156282924060236
"139","IL10",-0.154604534047683
"310","VEGFA",-0.152001033454802
"23","CALB2",-0.145848657338877
"151","IL17A|IL17F",-0.140151918135501
"150","IL17A",-0.139757329418031
"245","PSEN1",-0.127670108929874
"230","NTF3",-0.126444843008044
"288","TNFRSF18",-0.125481348148849
"268","SPP1",-0.122095625790986
"153","IL17C",-0.121401066896513
"186","IL6R",-0.112531926544075
"174","IL32",-0.109293670145258
"165","IL1RN",-0.107682036567485
"133","IFNL1",-0.10247289758058
"247","PTX3",-0.0999791044157748
"249","RUVBL2",-0.0990791443539193
"188","IL7",-0.0955861976404581
"156","IL17RB",-0.0939783320728857
"215","MMP8",-0.0915268309565155
"217","MPO",-0.0890770015397344
"132","IFNG",-0.085453149800428
"76","CSF3R",-0.0804192561157715
"73","CSF2",-0.0794195716458408
"47","CCL8",-0.0791986439306389
"11","APOE4",-0.0789141348927097
"131","IFNB1",-0.0780842537074689
"290","TNFRSF1B",-0.0772654730866802
"238","PDGFB",-0.0732043070103919
"62","CD93",-0.0720233433239175
"172","IL2RA",-0.0706166034268298
"141","IL11",-0.07022630734546
"84","CXCL1",-0.0697740457287988
"254","SCG2",-0.0629757463973964
"239","PDGFRB",-0.0626401713436796
"91","CXCL2",-0.062593981820108
"45","CCL5",-0.0603607990693264
"52","CD276",-0.0571349312806492
"24","CALCA",-0.053895640518865
"311","VEGFC",-0.0504601622796686
"12","AREG",-0.0499419819159802
"97","EGF",-0.0496902326856038
"167","IL20",-0.0479970975183826
"80","CTLA4",-0.0371590579521114
"280","TLR3",-0.0316224932178299
"79","CTF1",-0.0304562973359233
"87","CXCL12",-0.0292698860954285
"315","VSTM1",-0.0273507516616994
"299","TNFSF14",-0.0259981731518313
"291","TNFRSF21",-0.0244698535906736
"48","CD200",-0.0209367011758788
"274","TGFB3",-0.0102427376716084
"229","NRGN",-0.00774034518879044
"110","FOLR1",-0.00411613204447252
"177","IL36A",-0.00321171858437436
"154","IL17F",-0.00279399571430787
"134","IFNL2; IFNL3",-0.00183390399290227
"19","BDNF",-0.000388699170682762
"160","IL19",0.00359957773675935
"220","NAMPT",0.0036622142218568
"228","NPY",0.010085608371359
"90","CXCL16",0.010373883702866
"31","CCL17",0.0155650600772028
"282","TNFRSF11A",0.0163881203245057
"204","LTA|LTB",0.0228780138553301
"126","HTT",0.0234489374499793
"16","Aβ42",0.0246146870774718
"319","pSNCA-129",0.0248444176067916
"185","IL6",0.0261813731577471
"201","LIF",0.0270902126756903
"142","IL12B",0.0271821834035514
"261","SLAMF1",0.0272722816728322
"15","Aβ40",0.0290158412194635
"13","ARSA",0.0293928639876353
"81","CTSS",0.0297509153991036
"14","Aβ38",0.0460805247249302
"208","MICA",0.0545969498849134
"265","SNCA",0.0547056725095397
"233","Oligo-SNCA",0.0565592388630951
"124","HGF",0.0610219119039372
"181","IL4",0.06720337018739
"303","TNFSF8",0.0701070929908506
"129","IFNA1; IFNA13",0.0734174756819159
"320","pTDP43-409",0.0777864077354045
"294","TNFRSF9",0.0784703125259619
"308","UCHL1",0.0815644865691912
"169","IL23",0.0815813075047996
"253","SAA1",0.0816253162820544
"313","VGF",0.0880812478214982
"234","PARK7",0.0924006765674431
"242","PGK1",0.093660077242498
"55","CD40",0.0940035006223075
"216","MMP9",0.0984613163851671
"180","IL3RA",0.0995321299167617
"176","IL34",0.101374017082743
"65","CHIT1",0.109563052596099
"92","CXCL3",0.113285109849698
"262","SLIT2",0.119437539267131
"173","IL2RB",0.122881676032081
"109","FLT4",0.127293181287197
"104","FGF2",0.128279713131947
"127","ICAM1",0.128486509513622
"107","FLT1",0.128943657471104
"271","TARDBP",0.134843046957736
"113","GDF15",0.135098695674739
"38","CCL24",0.137150455259033
"6","ANGPT1",0.138800238312246
"307","TSLP",0.140777007144201
"46","CCL7",0.14775698131075
"258","SFRP1",0.148070021407034
"28","CCL14",0.149966288254591
"191","IRAK4",0.156567093804853
"279","TIMP3",0.16907115163347
"18","BASP1",0.169703535329814
"67","CNTF",0.170384071807912
"29","CCL15",0.173950175340364
"211","MME",0.180057951359684
"243","POSTN",0.183834608602846
"119","GRN",0.186521467107097
"121","GZMB",0.18808731912273
"187","IL6ST",0.188536426749441
"43","CCL3",0.192251308334584
"59","CD70",0.193824059914617
"37","CCL23",0.198320838355922
"266","SNCB",0.198463560816184
"135","IFNW1",0.199066049389195
"123","HBA1",0.200879221736277
"297","TNFSF12",0.204830438880867
"323","pTau-231",0.207242980643782
"93","CXCL5",0.208964572369625
"33","CCL2",0.216470047876016
"298","TNFSF13",0.217285938094529
"260","SIRPA",0.218175936559927
"145","IL13",0.225898537254506
