"","name","coefficient"
"1","(Intercept)",-48.020921375591
"5","AGRP",-1.66644716297454
"182","IL4R",-1.5138210137691
"195","KLRK1",-1.42917529512018
"20","BMP7",-1.36841805115665
"276","THPO",-1.34140761863152
"255","SDC1",-1.27719452709464
"58","CD63",-1.18017992180415
"82","CX3CL1",-1.09491614181563
"272","TEK",-1.08131554378215
"227","NPTXR",-0.980231562265788
"35","CCL21",-0.977459637811462
"101","FASLG",-0.90571452324592
"189","IL7R",-0.878470135760542
"3","AGER",-0.872611427046747
"314","VSNL1",-0.853088243858237
"275","THBS2",-0.795013973184513
"296","TNFSF11",-0.787852061775766
"159","IL18R1",-0.786168246315412
"224","NGF",-0.781689053011378
"10","APOE",-0.756432319082817
"163","IL1R2",-0.736797197500654
"155","IL17RA",-0.725350930940269
"36","CCL22",-0.699992461433347
"295","TNFSF10",-0.628579958110636
"51","CD274",-0.602401569458303
"147","IL15",-0.600910273818897
"69","CRH",-0.587945192130869
"78","CST7",-0.576943418746221
"21","BST2",-0.569891698475313
"219","MUC16",-0.530984344063872
"39","CCL25",-0.51431587383677
"285","TNFRSF13C",-0.494934466082479
"196","KNG1",-0.492854732991285
"264","SNAP25",-0.479896315703732
"256","SELE",-0.477520916318657
"248","REST",-0.472583024360451
"120","GZMA",-0.470009925910912
"251","S100A9",-0.443621556259829
"293","TNFRSF8",-0.439604507456858
"209","MICB",-0.438037133778948
"106","FGF23",-0.42757201107926
"118","GOT1",-0.425862196683901
"71","CSF1",-0.425340992608842
"66","CLEC4A",-0.42310716242485
"164","IL1RL1",-0.403979027403713
"49","CD200R1",-0.393827051576728
"178","IL36B",-0.392534634183517
"152","IL17B",-0.391205465110279
"207","MERTK",-0.387990387031107
"74","CSF2RB",-0.380601077932185
"54","CD4",-0.379662809641489
"235","PDCD1",-0.374229979878992
"89","CXCL14",-0.369823061022639
"203","LTA",-0.36668298269499
"102","FCN2",-0.342352361713987
"194","KLK6",-0.340204105646844
"270","TAFA5",-0.332952287070721
"4","AGRN",-0.331669190054885
"168","IL22",-0.324243152832062
"94","CXCL6",-0.322749410093102
"175","IL33",-0.318793741371241
"116","GDNF",-0.30555172493215
"318","YWHAZ",-0.304610068514878
"140","IL10RB",-0.297803991719535
"240","PDLIM5",-0.297385584715946
"88","CXCL13",-0.287915107252029
"231","OSM",-0.287084201378044
"53","CD3E",-0.279882237037323
"8","ANXA1",-0.279744301282522
"267","SOD1",-0.278814633006478
"17","BACE1",-0.272012343851325
"75","CSF3",-0.269164730642827
"179","IL36G",-0.262077052330995
"161","IL1B",-0.25332561258679
"34","CCL20",-0.248185185224113
"286","TNFRSF14",-0.234861276796925
"171","IL27",-0.232798920143977
"130","IFNA2",-0.224330731072469
"32","CCL19",-0.218315436406678
"250","S100A12",-0.215094015542523
"7","ANGPT2",-0.209343917154014
"158","IL18BP",-0.201340635712631
"40","CCL26",-0.196696574301208
"269","SQSTM1",-0.195008954201194
"247","PTX3",-0.194650062933526
"245","PSEN1",-0.184098074704699
"61","CD83",-0.179714176578066
"217","MPO",-0.173992152950821
"170","IL24",-0.169993859136369
"237","PDGFA",-0.160448869679148
"83","CXADR",-0.15875473350049
"246","PTN",-0.157188259433543
"151","IL17A|IL17F",-0.151903318250959
"206","MDH1",-0.146298233104715
"139","IL10",-0.143038896565984
"215","MMP8",-0.142195729225982
"268","SPP1",-0.141569666265291
"281","TNF",-0.13851669864746
"288","TNFRSF18",-0.136551581703361
"280","TLR3",-0.128520593633418
"172","IL2RA",-0.127281863734701
"188","IL7",-0.123460706724003
"128","ICOSLG",-0.122890998393214
"167","IL20",-0.122850585516288
"70","CRP",-0.120447761052464
"230","NTF3",-0.115775833259017
"205","MAPT",-0.114235643323092
"56","CD40LG",-0.108161297644222
"174","IL32",-0.105436808365172
"98","ENO2",-0.104466675057392
"131","IFNB1",-0.102020547438115
"9","ANXA5",-0.100918948285633
"150","IL17A",-0.100510561329766
