"","name","coefficient"
"1","(Intercept)",-3.20482100666589
"20","BMP7",-3.03241259598355
"82","CX3CL1",-3.01399380107216
"195","KLRK1",-2.65642140214795
"5","AGRP",-2.51531504438075
"276","THPO",-2.48807869498128
"35","CCL21",-2.305887162309
"182","IL4R",-2.13130994837198
"255","SDC1",-1.99485315789502
"272","TEK",-1.87941516746884
"58","CD63",-1.63623536243944
"314","VSNL1",-1.53537212771783
"36","CCL22",-1.47194274181354
"275","THBS2",-1.3862038360089
"159","IL18R1",-1.36931318817605
"51","CD274",-1.32858195423165
"3","AGER",-1.20794416445742
"4","AGRN",-1.18302974162559
"227","NPTXR",-1.14956161945133
"78","CST7",-1.1458041799543
"189","IL7R",-1.12956290134214
"296","TNFSF11",-1.10649127591036
"101","FASLG",-1.08628166700565
"39","CCL25",-1.04353571811346
"248","REST",-1.03398564657856
"140","IL10RB",-1.02859395795443
"136","IGF1R",-0.957138906887344
"293","TNFRSF8",-0.953557056751017
"21","BST2",-0.916216503241642
"147","IL15",-0.900113031269012
"17","BACE1",-0.891881752577126
"295","TNFSF10",-0.865831294918291
"155","IL17RA",-0.835193878385779
"120","GZMA",-0.820723678526343
"285","TNFRSF13C",-0.819406854449082
"175","IL33",-0.777673978265356
"164","IL1RL1",-0.76124649985974
"69","CRH",-0.750960342177961
"194","KLK6",-0.748472680670588
"209","MICB",-0.745065511219171
"10","APOE",-0.743122411127382
"219","MUC16",-0.703750189631901
"106","FGF23",-0.702214695661977
"267","SOD1",-0.645400750467524
"163","IL1R2",-0.64522046488973
"318","YWHAZ",-0.643525082579927
"110","FOLR1",-0.617401337164947
"61","CD83",-0.613076517219952
"152","IL17B",-0.609552646204134
"83","CXADR",-0.608672632816605
"270","TAFA5",-0.60767021056949
"99","EPO",-0.607269240856253
"30","CCL16",-0.598689722957855
"74","CSF2RB",-0.59821206174068
"94","CXCL6",-0.594003718860273
"224","NGF",-0.573975579610976
"251","S100A9",-0.564569464522153
"196","KNG1",-0.560832661585288
"7","ANGPT2",-0.548424735555302
"128","ICOSLG",-0.545852492521741
"311","VEGFC",-0.531893785677886
"75","CSF3",-0.527260666734739
"237","PDGFA",-0.527018996331093
"240","PDLIM5",-0.524489167634068
"54","CD4",-0.517128566557555
"205","MAPT",-0.507207869040733
"168","IL22",-0.500908989662247
"66","CLEC4A",-0.496494455987241
"286","TNFRSF14",-0.491127040782723
"102","FCN2",-0.461620360756926
"72","CSF1R",-0.451141024204237
"89","CXCL14",-0.44550490297456
"118","GOT1",-0.442437339201408
"88","CXCL13",-0.433760116939994
"235","PDCD1",-0.421917246112619
"47","CCL8",-0.42066855952623
"239","PDGFRB",-0.410117403859625
"23","CALB2",-0.397166153594983
"34","CCL20",-0.388496837641682
"98","ENO2",-0.382139672410203
"303","TNFSF8",-0.376864912785174
"269","SQSTM1",-0.369117593401385
"8","ANXA1",-0.368315795297872
"86","CXCL11",-0.3564475517801
"79","CTF1",-0.349640803338076
"186","IL6R",-0.337101494765023
"116","GDNF",-0.333204429257958
"9","ANXA5",-0.331395821382634
"246","PTN",-0.3305779967193
"70","CRP",-0.330499833660093
"32","CCL19",-0.328383936469226
"95","CXCL8",-0.305602186812871
"53","CD3E",-0.294933018149426
"206","MDH1",-0.289060530463521
"150","IL17A",-0.283660142611162
"310","VEGFA",-0.27619655390743
"56","CD40LG",-0.272653132558018
"250","S100A12",-0.269785366468624
"171","IL27",-0.247108159285915
"40","CCL26",-0.245157429237002
"170","IL24",-0.243183917676988
"133","IFNL1",-0.241276187251265
"256","SELE",-0.226905377572753
"132","IFNG",-0.222666583534595
"231","OSM",-0.220414227634961
"91","CXCL2",-0.218594427037426
"268","SPP1",-0.211605126592551
"281","TNF",-0.210098469139153
"130","IFNA2",-0.209333895220986
"153","IL17C",-0.203963683520475
"165","IL1RN",-0.203376763426632
"161","IL1B",-0.195656488850818
"52","CD276",-0.19335160006461
"178","IL36B",-0.188227525376255
"158","IL18BP",-0.185544862193163
"139","IL10",-0.168687069823403
"290","TNFRSF1B",-0.161046960817609
"174","IL32",-0.160267563469601
"46","CCL7",-0.156370930322608
"84","CXCL1",-0.155853870012294
"249","RUVBL2",-0.151639994110422
"19","BDNF",-0.147280566081003
"288","TNFRSF18",-0.143275881529809
"76","CSF3R",-0.13089558181996
"265","SNCA",-0.126232101416822
"45","CCL5",-0.120033433134062
"141","IL11",-0.106775472911128
"245","PSEN1",-0.0987420529413876
"71","CSF1",-0.0986728302578999
"238","PDGFB",-0.0929345522670519
"319","pSNCA-129",-0.0853707135960921
"254","SCG2",-0.0819532482677522
"203","LTA",-0.0765815346397875
"33","CCL2",-0.0754917221864456
"230","NTF3",-0.0746294852434321
"181","IL4",-0.074454716980073
"14","Aβ38",-0.0693015220001401
"156","IL17RB",-0.0668879667500624
"11","APOE4",-0.0657160123641803
"307","TSLP",-0.0587991258374483
"15","Aβ40",-0.0568224745595174
"24","CALCA",-0.05571057043432
"185","IL6",-0.0500933503170746
"323","pTau-231",-0.048390300176666
"220","NAMPT",-0.0448200490633808
"97","EGF",-0.0353824029473286
"264","SNAP25",-0.0343224803062102
"48","CD200",-0.0288913244845824
"229","NRGN",-0.0244844510875989
"31","CCL17",-0.016403187283914
"109","FLT4",-0.0158071702040246
"151","IL17A|IL17F",-0.00150619107152841
"215","MMP8",-0.000386074157386042
"208","MICA",0.000226403727654307
"154","IL17F",0.00453429238002475
"12","AREG",0.00467898411392732
"6","ANGPT1",0.00830938863312029
"62","CD93",0.0112754049147196
"169","IL23",0.0190849729923749
"261","SLAMF1",0.022441757180504
"274","TGFB3",0.0310567011399418
"13","ARSA",0.0329405674543077
"126","HTT",0.0350300499829672
"299","TNFSF14",0.0364118512925577
"113","GDF15",0.0406978665170558
"217","MPO",0.0424263622492533
"81","CTSS",0.0436036487166263
"129","IFNA1; IFNA13",0.045735263433321
"315","VSTM1",0.0470359533181429
"233","Oligo-SNCA",0.0645779395306455
"80","CTLA4",0.0677081300481627
"87","CXCL12",0.0768055885957149
"187","IL6ST",0.0814218198196159
"16","Aβ42",0.0881356461719522
"294","TNFRSF9",0.0881412044991817
"131","IFNB1",0.10052691917163
"55","CD40",0.103685266575604
"278","TIMP2",0.105892315223142
"65","CHIT1",0.106800222577357
"124","HGF",0.107072921648301
"188","IL7",0.108076765024751
"145","IL13",0.109293205473646
"291","TNFRSF21",0.113928423917669
"121","GZMB",0.116330954671941
"134","IFNL2; IFNL3",0.12360414221735
"179","IL36G",0.129209274243759
"160","IL19",0.130994891203452
"259","SFTPD",0.132637262510949
