"","name","coefficient"
"1","(Intercept)",-43.9745783322719
"5","AGRP",-1.71739716005369
"182","IL4R",-1.569623854602
"195","KLRK1",-1.50325380651573
"20","BMP7",-1.45157729846732
"276","THPO",-1.41731981676305
"255","SDC1",-1.32764620781476
"58","CD63",-1.22492004355254
"82","CX3CL1",-1.1850104888698
"272","TEK",-1.12956736177264
"35","CCL21",-1.01884902623783
"227","NPTXR",-1.01526581208042
"101","FASLG",-0.923054492291174
"189","IL7R",-0.901753622894513
"3","AGER",-0.896479687243227
"314","VSNL1",-0.892478784266987
"159","IL18R1",-0.839840762959033
"275","THBS2",-0.83479745709462
"224","NGF",-0.815526899252384
"296","TNFSF11",-0.807685871702925
"10","APOE",-0.77530096910961
"155","IL17RA",-0.75301798685458
"163","IL1R2",-0.744541839917595
"36","CCL22",-0.741176364383967
"295","TNFSF10",-0.650320214524073
"147","IL15",-0.647760571844734
"51","CD274",-0.632025142747695
"78","CST7",-0.609673690497261
"69","CRH",-0.605780263669488
"21","BST2",-0.587478847086714
"219","MUC16",-0.547268452964401
"39","CCL25",-0.54395693780682
"285","TNFRSF13C",-0.51263512921667
"196","KNG1",-0.509232924392769
"248","REST",-0.507904717172921
"120","GZMA",-0.490504305213925
"264","SNAP25",-0.48264902786824
"256","SELE",-0.479135578513424
"209","MICB",-0.464332548134616
"251","S100A9",-0.453065807737485
"293","TNFRSF8",-0.452668944601651
"106","FGF23",-0.449126638915568
"118","GOT1",-0.446802729270716
"164","IL1RL1",-0.430194074763478
"66","CLEC4A",-0.425324061738829
"71","CSF1",-0.41137898557428
"152","IL17B",-0.403198880859168
"74","CSF2RB",-0.400126662715512
"178","IL36B",-0.395807838608005
"235","PDCD1",-0.392760767959328
"54","CD4",-0.389552031532817
"89","CXCL14",-0.380591313212618
"194","KLK6",-0.380273078102838
"207","MERTK",-0.379666754734476
"49","CD200R1",-0.365156972518123
"203","LTA",-0.364630209242938
"4","AGRN",-0.359382130151817
"270","TAFA5",-0.359077176595842
"175","IL33",-0.353138004583144
"102","FCN2",-0.351998897506022
"94","CXCL6",-0.338216792955631
"168","IL22",-0.336830755397117
"140","IL10RB",-0.330716757051468
"318","YWHAZ",-0.325689601971324
"116","GDNF",-0.311806096328227
"240","PDLIM5",-0.311229304328988
"17","BACE1",-0.309876674608248
"267","SOD1",-0.296594541353042
"88","CXCL13",-0.29343076738456
"231","OSM",-0.289731058203352
"8","ANXA1",-0.288016287817083
"75","CSF3",-0.281088703505054
"53","CD3E",-0.280876376627057
"161","IL1B",-0.254644053819902
"179","IL36G",-0.252581493372495
"34","CCL20",-0.251649376171396
"286","TNFRSF14",-0.250651038820463
"171","IL27",-0.233920811724915
"130","IFNA2",-0.232712064420339
"32","CCL19",-0.223651173111321
"7","ANGPT2",-0.218465497885362
"250","S100A12",-0.217842167647822
"269","SQSTM1",-0.215492026579947
"158","IL18BP",-0.209795406273134
"40","CCL26",-0.209493663442763
"245","PSEN1",-0.198057062127586
"61","CD83",-0.19726295002735
"247","PTX3",-0.187492382567846
"237","PDGFA",-0.181649063722719
"246","PTN",-0.177770722453094
"170","IL24",-0.176768246441016
"217","MPO",-0.168644971696639
"83","CXADR",-0.164187150087257
"206","MDH1",-0.157293377692519
"205","MAPT",-0.151241938945797
"151","IL17A|IL17F",-0.151139491069886
"268","SPP1",-0.150681437685187
"281","TNF",-0.149759172731302
"139","IL10",-0.146694488102098
"288","TNFRSF18",-0.144106974782547
"128","ICOSLG",-0.135667764991673
"215","MMP8",-0.135388101845942
"172","IL2RA",-0.131783979050389
"188","IL7",-0.129965964271293
"70","CRP",-0.129284765466205
"99","EPO",-0.122549003252298
"230","NTF3",-0.119408206962466
"280","TLR3",-0.118900142039724
"167","IL20",-0.115838270487564
"56","CD40LG",-0.115761644362029
"98","ENO2",-0.114792766159839
"30","CCL16",-0.110169412390716
"9","ANXA5",-0.108482884093773
"150","IL17A",-0.108278089451147
"72","CSF1R",-0.106795557378795
"174","IL32",-0.104734296660849
"131","IFNB1",-0.10069079255261
"153","IL17C",-0.0961374739058823
"156","IL17RB",-0.0950653385941995
"165","IL1RN",-0.0927886648024634
"254","SCG2",-0.09192132460827
"86","CXCL11",-0.0870528236631899
"249","RUVBL2",-0.0851274332125311
"136","IGF1R",-0.083070251423978
"73","CSF2",-0.0823766648423408
"11","APOE4",-0.0744728167510595
"95","CXCL8",-0.0744644602763068
"291","TNFRSF21",-0.0742429463973259
"238","PDGFB",-0.0739232862403015
"133","IFNL1",-0.0725473310723532
"282","TNFRSF11A",-0.0693424200300396
"310","VEGFA",-0.068567667385213
"141","IL11",-0.0683681015384398
"87","CXCL12",-0.0584201014824354
"228","NPY",-0.0577271270433687
"290","TNFRSF1B",-0.0552495612355157
"201","LIF",-0.0542306822480901
"177","IL36A",-0.051901461965927
"97","EGF",-0.0492278116006764
"76","CSF3R",-0.0469088593819786
"186","IL6R",-0.0453279644514305
"132","IFNG",-0.0450532336198844
"299","TNFSF14",-0.0443394747960727
"274","TGFB3",-0.0396694838917027
"45","CCL5",-0.0385599492859023
"160","IL19",-0.0355439294702177
"84","CXCL1",-0.0336497472919917
"91","CXCL2",-0.0332044304767052
"229","NRGN",-0.0225665808911994
"315","VSTM1",-0.0202263103655997
"48","CD200",-0.0194317538783176
"134","IFNL2; IFNL3",-0.0185513758043689
"12","AREG",-0.0156827176126194
"154","IL17F",-0.0150039907132212
"204","LTA|LTB",-0.0104838905950422
"80","CTLA4",-0.0096092677201682
"24","CALCA",-0.00716316125038592
"142","IL12B",-0.00704877585337915
"239","PDGFRB",-0.000216012548877021
"23","CALB2",0.00361407618447065
"261","SLAMF1",0.00747440015227271
"62","CD93",0.00886210819374974
"220","NAMPT",0.0118132738110857
"47","CCL8",0.0190613981088364
"81","CTSS",0.023421838916762
"262","SLIT2",0.0243708728278018
"126","HTT",0.0275017515085885
"90","CXCL16",0.0276057872886399
"173","IL2RB",0.0286829431430671
"234","PARK7",0.0293604705311582
