"","name","coefficient"
"52","CX3CL1",-3.87972097376523
"5","AGRP",-3.37514101627733
"12","BMP7",-3.28879667817324
"123","KLRK1",-2.82423077555324
"115","IL4R",-2.56379412750256
"145","NPTXR",-2.46451731981901
"99","IL18R1",-2.40006610115991
"21","CCL21",-2.33763313312043
"170","THPO",-2.30574696464232
"179","TNFRSF8",-2.08999809720233
"72","GOT1",-1.79781292515646
"4","AGRN",-1.75567945904614
"118","IL7R",-1.71223678256579
"13","BST2",-1.68609159412186
"180","TNFSF10",-1.62351107404417
"181","TNFSF11",-1.38141690428211
"169","THBS2",-1.20846808253123
"89","IL15",-1.12189931835078
"122","KLK6",-1.09146503052971
"64","FGF23",-1.06706776296905
"93","IL17B",-1.04458684424299
"190","VSNL1",-1.03696813217269
"159","SDC1",-1.03648495549873
"26","CCL26",-1.03108659485598
"129","MAPT",-1.02600104260332
"166","SQSTM1",-1.02380295381707
"85","IL10RB",-1.01664274713318
"22","CCL22",-1.01608893117204
"46","CSF2RB",-1.00570924915414
"78","ICOSLG",-0.971090467973771
"137","MUC16",-0.845317207265525
"102","IL1RL1",-0.84126478831797
"31","CD3E",-0.830642437957521
"60","FCN2",-0.829401185919039
"50","CST7",-0.823149215207111
"165","SPP1",-0.796091308144765
"103","IL1RN",-0.70713910743562
"7","APOE",-0.702083046748052
"193","YWHAZ",-0.662450482024649
"175","TNFRSF13C",-0.605532770684502
"55","CXCL13",-0.603845353313055
"155","REST",-0.583384117104827
"110","IL33",-0.578998872756903
"142","NGF",-0.573431877604183
"80","IFNG",-0.57098625938076
"167","TAFA5",-0.52868978908834
"156","S100A12",-0.523856728292476
"130","MDH1",-0.49449093478753
"157","S100A9",-0.493220015377605
"152","PDLIM5",-0.463348846262767
"57","CXCL16",-0.456953648135347
"40","CLEC4A",-0.440119327849144
"168","TEK",-0.438294183757426
"92","IL17A",-0.437996921199121
"25","CCL25",-0.436215720169556
"95","IL17RA",-0.404205087342125
"43","CRH",-0.37079891169136
"3","AGER",-0.353031065250558
"160","SELE",-0.346666623590489
"177","TNFRSF18",-0.336316095843785
"135","MPO",-0.324120507981916
"172","TLR3",-0.323721459810356
"127","LTA",-0.267469476366961
"150","PDCD1",-0.246648660306011
"84","IL10",-0.199969844891949
"105","IL22",-0.194749055127784
"114","IL4",-0.187265204404294
"113","IL36G",-0.185817497539094
"11","BDNF",-0.176910378174172
"109","IL32",-0.173217664956322
"70","GDNF",-0.153682461583371
"34","CD63",-0.144868283587727
"106","IL24",-0.143792184409487
"162","SLAMF1",-0.141795207706306
"107","IL27",-0.141109830331782
"79","IFNA1; IFNA13",-0.139654184589886
"147","NTF3",-0.136985755573633
"195","pTau-231",-0.131767312901859
"100","IL1B",-0.13153165226307
"6","ANXA1",-0.126208677392907
"37","CD83",-0.115874525181761
"178","TNFRSF1B",-0.115594811403013
"94","IL17C",-0.112187533982444
"98","IL18BP",-0.0958580540889935
"44","CSF1",-0.0720155431645702
"112","IL36B",-0.0628175280527063
"148","OSM",-0.0582449681295208
"56","CXCL14",-0.0531055835289474
"8","APOE4",-0.0421162834504742
"29","CCL8",-0.0413625065014858
"53","CXADR",-0.039364070410773
"10","BACE1",-0.0135192363472664
"158","SCG2",-0.00627593010691053
"86","IL11",-0.000419629674750597
"51","CTSS",0.00272772659407311
"184","TNFSF18",0.00965793797552393
"33","CD40",0.0140363371229287
"17","CCL13",0.0163130805726924
"32","CD4",0.0187853966922029
"153","PGF",0.0252727585591234
"75","HAVCR1",0.037671461075446
"164","SNCB",0.0458118324061702
"35","CD70",0.047419182616791
"111","IL34",0.0575371521652989
"47","CSF3",0.0602135730237301
"24","CCL24",0.0748308112472078
"28","CCL4",0.0926628732626541
"171","TIMP3",0.099969844577728
"45","CSF2",0.100486309339405
"138","NAMPT",0.124072951208372
"62","FGF2",0.134430174703727
"128","LTA|LTB",0.137458875611826
"20","CCL2",0.155125779804435
"154","PRDX6",0.176198896183744
"74","GZMB",0.198275191213393
"146","NPY",0.21342163902099
"132","MIF",0.216947984202947
"136","MSLN",0.222693021676898
"191","WNT16",0.231895156421423
"48","CSF3R",0.232807305107807
"133","MME",0.234284553416144
"173","TNFRSF11B",0.24284691530975
"81","IFNW1",0.265205335591414
"59","FABP3",0.275106558667528
"188","VCAM1",0.278677127891596
"121","KITLG",0.278688913609164
"176","TNFRSF17",0.28139345955948
"41","CNTF",0.28523802458064
"96","IL17RB",0.291876921783611
"23","CCL23",0.300337178129948
