"","name","coefficient"
"44","CX3CL1",-4.1872139472096
"5","AGRP",-3.51077811389276
"11","BMP7",-3.40101828704421
"110","KLRK1",-2.77555651747141
"102","IL4R",-2.63293028892827
"132","NPTXR",-2.51287479257203
"19","CCL21",-2.42306937341439
"88","IL18R1",-2.39522243072633
"161","TNFRSF8",-2.37263679206696
"153","THPO",-2.25135449062185
"12","BST2",-1.80532830118098
"4","AGRN",-1.781064349717
"105","IL7R",-1.76397408352718
"63","GOT1",-1.74431779839121
"162","TNFSF10",-1.7035168265456
"163","TNFSF11",-1.54232967174462
"152","THBS2",-1.15118449145444
"149","SQSTM1",-1.1338998732234
"55","FGF23",-1.11708018641351
"24","CCL26",-1.0941054916119
"116","MAPT",-1.09131166422277
"83","IL17B",-1.0754742667981
"171","VSNL1",-1.0750419107683
"76","IL10RB",-1.05849479243329
"69","ICOSLG",-1.03172737659901
"144","SDC1",-1.03034212897345
"20","CCL22",-1.02526181653675
"40","CSF2RB",-1.00081073743494
"79","IL15",-0.970716273958476
"124","MUC16",-0.850465805139875
"43","CST7",-0.841122132238808
"109","KLK6",-0.814748002657394
"28","CD3E",-0.809483765794092
"91","IL1RL1",-0.790790809699496
"51","FCN2",-0.782193337909701
"148","SPP1",-0.756899539369101
"92","IL1RN",-0.743757392375064
"141","REST",-0.623872042965583
"7","APOE",-0.598233883485054
"142","S100A12",-0.574418677737175
"174","YWHAZ",-0.572913983919767
"71","IFNG",-0.563132961066169
"150","TAFA5",-0.557469047130899
"157","TNFRSF13C",-0.513449729273255
"139","PDLIM5",-0.461902035539175
"46","CXCL13",-0.45517087128014
"23","CCL25",-0.438376347049923
"82","IL17A",-0.430331477438426
"143","S100A9",-0.428121047605549
"34","CLEC4A",-0.421674226199939
"129","NGF",-0.386641626496227
"3","AGER",-0.353310187576375
"99","IL33",-0.338625366239879
"117","MDH1",-0.318125614701437
"47","CXCL16",-0.281145730570659
"155","TLR3",-0.280232238728686
"145","SELE",-0.26452050534257
"37","CRH",-0.245915716055342
"94","IL22",-0.204151414667693
"159","TNFRSF18",-0.193333875577011
"122","MPO",-0.19318484327443
"137","PDCD1",-0.192085944296172
"31","CD83",-0.179398697801954
"100","IL36G",-0.156050164803416
"61","GDNF",-0.138622023744203
"98","IL32",-0.138223105624103
"89","IL1B",-0.133684390750074
"10","BDNF",-0.118172624647251
"160","TNFRSF1B",-0.115729511888141
"95","IL24",-0.109678397344077
"135","NTF3",-0.107735475948759
"96","IL27",-0.103770829615155
"75","IL10",-0.0951748055119964
"6","ANXA1",-0.0866341766660024
"38","CSF1",-0.0810151165877461
"151","TEK",-0.0802608456426213
"101","IL4",-0.0775214928530503
"114","LTA",-0.0749953820500217
"85","IL17RA",-0.071463692606757
"84","IL17C",-0.0709851846994603
"70","IFNA1; IFNA13",-0.0474286148960337
"8","APOE4",-0.0424206596087948
"29","CD63",-0.0234164709849845
"48","CXCL8",-0.00845621166352891
"169","VCAM1",7.10382844449532e-05
"66","HAVCR1",0.000164376183573087
"50","FABP3",0.000661563113715518
"26","CCL4",0.00163294252858783
"39","CSF2",0.00764979864803639
"134","NRGN",0.0091316093703262
"154","TIMP3",0.0341678745384832
"22","CCL24",0.0636724596326997
"119","MIF",0.079421062287185
"18","CCL2",0.0862640659593289
"140","PRDX6",0.105442063896943
"65","GZMB",0.107359336959729
"115","LTA|LTB",0.108563863523263
"123","MSLN",0.109828482668737
"125","NAMPT",0.116524416868259
"21","CCL23",0.138504146045603
"53","FGF2",0.144019681300307
"72","IFNW1",0.145705193060149
"108","KITLG",0.158544453846374
"133","NPY",0.171770054002785
"120","MME",0.197753169208678
"30","CD80",0.221508965927508
"173","WNT7A",0.22610406520622
"158","TNFRSF17",0.229235822002896
"41","CSF3R",0.262662848552055
"35","CNTF",0.279709571652258
"9","Aβ42",0.282135888380879
"86","IL17RB",0.289827709049665
"25","CCL27",0.291461771523023
"172","WNT16",0.29156332860626
"146","SFTPD",0.299679988976863
"131","NPTX2",0.313235091987697
"49","CXCL9",0.32135323844656
"130","NPTX1",0.359577981531287
"118","MERTK",0.3941258637671
"52","FGF19",0.396260939262891
"126","NCR1",0.415996314187041
"127","NEFH",0.418035671317243
"27","CD276",0.41830818785251
"67","HBA1",0.449904505926155
"32","CEACAM5",0.470106971315433
"147","SMOC1",0.477141125952849
"57","FTH1",0.477549652447503
"175","pTDP43-409",0.519982378742621
"106","IL9",0.530056115203051
"68","HLA-DRA",0.589403946387162
"112","LCN2",0.590439018614368
"103","IL5",0.625541770470564
"121","MMP12",0.626770663948278
"33","CHI3L1",0.682940113396311
"74","IKBKG",0.729860421096082
"13","C1QA",0.740680850802797
"77","IL12p70",0.745624599646504
"90","IL1R1",0.746942617412738
"17","CCL15",0.754805319083441
"58","FURIN",0.770053505958444
"97","IL2RA",0.7811371851064
"14","CCL1",0.808967450661382
"107","KDR",0.897599726299205
"64","GRN",0.909802105663016
"167","TREM1",0.959853195362788
"2","ACHE",0.973123608987744
"60","GDI1",0.985727594360574
"59","GDF2",1.01174959674527
"62","GFAP",1.01709263620227
"16","CCL14",1.02747395714662
"78","IL13RA2",1.18556912931964
"128","NEFL",1.19552301852484
"156","TNFRSF13B",1.19726163081763
"56","FLT3LG",1.20652049707901
"54","FGF21",1.22745188228612
"113","LILRB2",1.24299395022891
"87","IL18",1.27324159801173
"45","CXCL10",1.36105776255209
"36","CNTN2",1.46993351166012
"138","PDCD1LG2",1.49981418173849
"104","IL5RA",1.52779821756199
"111","LAMP3",1.53290247168144
"81","IL16",1.75563769756579
"93","IL2",1.8758159054081
"15","CCL11",2.13686072772508
"136","OSMR",2.25000925778762
"164","TNFSF12",2.25393856470333
"166","TNFSF9",2.27935425564471
"170","VEGFD",2.96921150663582
"73","IGFBP7",2.99227827954238
"168","TREM2",3.05436411827186
"42","CST3",3.15365895555129
"80","IL15RA",3.33590415381885
"165","TNFSF15",3.41158003091195
"1","(Intercept)",6.47113479251025
