"","name","coefficient"
"48","CX3CL1",-3.8644576023238
"5","AGRP",-3.41281275186419
"11","BMP7",-3.30249800275684
"118","KLRK1",-2.78568055328818
"110","IL4R",-2.62998770361733
"140","NPTXR",-2.49980040891851
"94","IL18R1",-2.35342366520067
"164","THPO",-2.23099661814377
"20","CCL21",-2.22937219962675
"173","TNFRSF8",-2.04728662619064
"68","GOT1",-1.74647458869486
"113","IL7R",-1.66878990345952
"12","BST2",-1.65241124648373
"4","AGRN",-1.59338339540873
"174","TNFSF10",-1.5537244498462
"175","TNFSF11",-1.43309176472861
"163","THBS2",-1.14820546952723
"184","VSNL1",-1.08860927242697
"154","SDC1",-1.06304331971581
"60","FGF23",-1.05699676970656
"25","CCL26",-1.05590510351532
"88","IL17B",-1.040187047472
"84","IL15",-1.01798953887035
"42","CSF2RB",-1.01122202236858
"117","KLK6",-0.975969184456135
"81","IL10RB",-0.975457502842562
"124","MAPT",-0.956849010773393
"21","CCL22",-0.955662178076573
"160","SQSTM1",-0.943858841312676
"74","ICOSLG",-0.860800231295446
"132","MUC16",-0.834657797929312
"29","CD3E",-0.832617732330664
"46","CST7",-0.822177612477517
"56","FCN2",-0.790652774786924
"97","IL1RL1",-0.74280885047353
"159","SPP1",-0.717313456119311
"98","IL1RN",-0.678020135572512
"151","REST",-0.655628322707453
"7","APOE",-0.646081295167122
"187","YWHAZ",-0.593061291719111
"169","TNFRSF13C",-0.571888654533792
"137","NGF",-0.529340207016194
"76","IFNG",-0.51574486471201
"50","CXCL13",-0.511411012011594
"152","S100A12",-0.508745197744343
"161","TAFA5",-0.465965918133431
"153","S100A9",-0.462015428411555
"148","PDLIM5",-0.459612122504627
"24","CCL25",-0.45899904686985
"87","IL17A",-0.428430867919722
"125","MDH1",-0.416507760398807
"155","SELE",-0.403610609179224
"36","CLEC4A",-0.394518950868324
"105","IL33",-0.392929555356041
"52","CXCL16",-0.38109888305441
"39","CRH",-0.358521769190528
"3","AGER",-0.351958528397863
"166","TLR3",-0.328615507009634
"171","TNFRSF18",-0.295816895870598
"162","TEK",-0.288335206481293
"145","PDCD1",-0.211191499465325
"100","IL22",-0.208683860031742
"130","MPO",-0.20667971606537
"90","IL17RA",-0.205599135218533
"30","CD63",-0.193235387374925
"33","CD83",-0.183275878466333
"108","IL36G",-0.181486347642606
"80","IL10",-0.16427540022774
"66","GDNF",-0.158226588502231
"104","IL32",-0.158078087547716
"40","CSF1",-0.154543539932403
"10","BDNF",-0.129821532664004
"95","IL1B",-0.129635121676075
"101","IL24",-0.126639517405241
"142","NTF3",-0.125128941220814
"122","LTA",-0.123774393600883
"6","ANXA1",-0.116848536594876
"89","IL17C",-0.113242473044125
"109","IL4",-0.111170372088818
"102","IL27",-0.109641851493809
"172","TNFRSF1B",-0.109429822375725
"75","IFNA1; IFNA13",-0.101097882785533
"143","OSM",-0.070900592012018
"157","SLAMF1",-0.0629462096395094
"107","IL36B",-0.0465708127381727
"8","APOE4",-0.043557278252167
"93","IL18BP",-0.0291572795715725
"51","CXCL14",-0.0252914398488914
"53","CXCL8",-0.0136216039115331
"47","CTSS",0.000605003020906714
