"","name","coefficient"
"20","BMP7",-2.92560031232391
"5","AGRP",-2.42703067297282
"82","CX3CL1",-2.37382180975455
"195","KLRK1",-2.21401182437667
"182","IL4R",-2.21224049236592
"227","NPTXR",-1.97063777256199
"276","THPO",-1.89218456000624
"35","CCL21",-1.54545817600568
"159","IL18R1",-1.51903121804389
"295","TNFSF10",-1.36282020953238
"189","IL7R",-1.33673868155419
"4","AGRN",-1.27450691888383
"293","TNFRSF8",-1.27148560911844
"118","GOT1",-1.24690687334424
"147","IL15",-1.2313987125956
"314","VSNL1",-1.21746446394631
"272","TEK",-1.21381518322825
"255","SDC1",-1.20213049980776
"21","BST2",-1.12111170954138
"194","KLK6",-1.08022653987177
"296","TNFSF11",-1.03934114028287
"152","IL17B",-1.02364547003569
"102","FCN2",-1.00346043183357
"275","THBS2",-0.99475520686907
"51","CD274",-0.958201479016094
"74","CSF2RB",-0.9456231735282
"40","CCL26",-0.908256939263211
"285","TNFRSF13C",-0.881142249395709
"128","ICOSLG",-0.877846784355792
"224","NGF",-0.86944168812736
"17","BACE1",-0.855378728046061
"58","CD63",-0.831267948379386
"90","CXCL16",-0.829716986128122
"10","APOE",-0.822125576745277
"219","MUC16",-0.764199272905306
"53","CD3E",-0.758554967498698
"288","TNFRSF18",-0.755485357930788
"36","CCL22",-0.753451354389213
"88","CXCL13",-0.752346320388123
"318","YWHAZ",-0.749006537449727
"248","REST",-0.722600663581041
"140","IL10RB",-0.719400034142843
"3","AGER",-0.703568144039269
"106","FGF23",-0.685950591949569
"78","CST7",-0.669449519449954
"164","IL1RL1",-0.667921515670783
"269","SQSTM1",-0.600379861168982
"69","CRH",-0.60002649356427
"205","MAPT",-0.597483347656283
"261","SLAMF1",-0.596987982045203
"66","CLEC4A",-0.593018876762105
"256","SELE",-0.591335180695024
"175","IL33",-0.591037925138856
"251","S100A9",-0.582778646313283
"203","LTA",-0.546241773240791
"39","CCL25",-0.543931180950127
"206","MDH1",-0.512571307797352
"268","SPP1",-0.50728776568272
