"","Feature","Gain","Cover","Frequency"
"1","GFAP",0.386470324291029,0.201290445616935,0.0947002606429192
"2","NEFL",0.362869264391881,0.196149322992817,0.116420503909644
"3","FABP3",0.0606626628796739,0.0714671667408302,0.054735013032146
"4","TREM1",0.0282588316897176,0.0376326997647956,0.0338835794960904
"5","AGRP",0.0232887882786882,0.0476288856398195,0.0486533449174631
"6","CCL11",0.0205064479325874,0.0326822833894857,0.0495221546481321
"7","CXCL10",0.014402448555985,0.04056480834022,0.0390964378801043
"8","pTau-181",0.00969190613193,0.0338821435382366,0.0321459600347524
"9","CST7",0.00931053773531012,0.0276365138897718,0.0364900086880973
"10","CNTN2",0.00907891086991108,0.011744326489098,0.0165073848827107
"11","IL5RA",0.0087504398333802,0.0293687623164452,0.0312771503040834
"12","S100A9",0.00867936049483253,0.0284629076346068,0.0356211989574283
"13","WNT16",0.00602179942375168,0.00920952259869048,0.0147697654213727
"14","CRH",0.00503886865525654,0.0188163498823978,0.0330147697654214
"15","C1QA",0.00454048640311202,0.00858178119636387,0.0208514335360556
"16","CD40",0.00343866362916906,0.00621384527366347,0.0104257167680278
"17","TNFSF18",0.0034331922656862,0.0212875850232026,0.0312771503040834
"18","FLT3LG",0.00282795950416194,0.0189117030068019,0.0278019113814075
"19","HAVCR1",0.00265926386728297,0.00943995931600025,0.0156385751520417
"20","VGF",0.0022451879112698,0.00433856716038396,0.0112945264986968
"21","MPO",0.00193460817414654,0.00389358591316509,0.00868809730668984
"22","MMP3",0.00184570179236373,0.00382207106986206,0.00955690703735882
"23","CCL13",0.00182849905660583,0.00858178119636387,0.00868809730668984
"24","SPP1",0.00164962727195141,0.00553048121543449,0.00695047784535187
"25","OSM",0.00134708259367534,0.00476765622020215,0.00868809730668984
"26","CHIT1",0.00128554015319479,0.00397304685016846,0.00347523892267593
"27","LCN2",0.00127420886716993,0.00618206089886212,0.00781928757602085
"28","IL12p70",0.00120036388038139,0.002948000762825,0.00260642919200695
"29","CSF3",0.00118985060901027,0.00600724683745471,0.00608166811468288
"30","IL33",0.00106129183476571,0.00214544529909097,0.0052128583840139
"31","pTau-231",0.00105510340826543,0.00800966244993961,0.0104257167680278
"32","IL6R",0.0010376740149642,0.0111722077426737,0.0182450043440487
"33","IL32",0.000924406311465817,0.00867713432076791,0.0112945264986968
"34","CCL24",0.000869331380663197,0.00533977496662641,0.00608166811468288
"35","SQSTM1",0.000712302100565047,0.00478354840760282,0.00608166811468288
"36","IFNB1",0.000688853542739971,0.00307513826203039,0.00781928757602085
"37","TEK",0.000670426146911848,0.00174814061407412,0.00434404865334492
"38","PDGFA",0.000658338217746212,0.0013349437416566,0.00347523892267593
"39","POSTN",0.000619528176391178,0.00130315936685525,0.00347523892267593
"40","IL17A",0.00061838633962736,0.00756468120272074,0.0147697654213727
"41","ANXA1",0.000447145013611977,0.00222490623609434,0.00608166811468288
"42","FLT1",0.000437601903606081,0.00104888436844447,0.00260642919200695
"43","KLK6",0.0004330343505037,0.00338503591634353,0.0052128583840139
"44","VEGFD",0.000415412457690976,0.00677801792638739,0.0139009556907037
"45","CD276",0.000400656229912058,0.0020024156124849,0.00347523892267593
"46","IL18R1",0.000393977426555323,0.00100120780624245,0.00260642919200695
"47","IL1RL1",0.000369408750857983,0.0026698874833132,0.00608166811468288
"48","IL10",0.000275166832609645,0.0010329921810438,0.00173761946133797
"49","MME",0.000223967955088384,0.00255864217150849,0.00608166811468288
"50","SDC1",0.000201756845609189,0.00136672811645795,0.00347523892267593
"51","CD274",0.000198208943335044,0.0026698874833132,0.00608166811468288
"52","TSLP",0.000184294150897907,0.000357574216515161,0.000868809730668983
"53","ANGPT1",0.000178696374651974,0.0041319687241752,0.0112945264986968
"54","CTSS",0.00017718000052555,0.00168457186447143,0.00173761946133797
"55","IL36B",0.00016525743370403,0.00250301951560613,0.00608166811468288
"56","PDCD1",0.00015519440769921,0.000627741402326616,0.000868809730668983
"57","IL1R1",0.000144552379779144,0.00190706248808086,0.00347523892267593
"58","Aβ40",0.000131679792697294,0.000786663276333354,0.000868809730668983
"59","TNFRSF13B",0.000129579878849618,0.000683364058228975,0.00173761946133797
"60","SIRPA",0.000117524104480033,0.00178787108257581,0.00260642919200695
"61","MICA",6.28521903753733e-05,0.000619795308626279,0.000868809730668983
"62","BACE1",5.09817363018147e-05,0.000842285932235713,0.00173761946133797
"63","CCL19",3.05989476866339e-05,0.000778717182633018,0.00173761946133797
"64","ICAM1",2.88032757501641e-05,0.000381412497616172,0.000868809730668983
