"","Feature","Gain","Cover","Frequency"
"1","GFAP",0.330234774147272,0.157593231340524,0.0982066609735269
"2","NEFL",0.226989288583078,0.123999003720951,0.0563620836891546
"3","FABP3",0.197467947703565,0.132701350260014,0.07600341588386
"4","CCL11",0.0688473220023622,0.0985335074305812,0.0751494449188728
"5","AGRP",0.0310949115509676,0.0605994278943039,0.0649017933390265
"6","CHI3L1",0.0191703431561627,0.0213973568414935,0.0307429547395389
"7","CHIT1",0.0163752817526929,0.0455646713411275,0.0512382578992314
"8","S100A9",0.00927402498324816,0.0236993652494849,0.0281810418445773
"9","CCL3",0.00701372729596425,0.0120685621127154,0.0111016225448335
"10","Aβ40",0.00546126032159493,0.0117591118021329,0.0128095644748079
"11","POSTN",0.00520814329306193,0.0182273780501611,0.0273270708795901
"12","THPO",0.0050778851137688,0.00550972504207769,0.0119555935098207
"13","OSMR",0.00503226784146297,0.0101061942895096,0.0196413321947054
"14","FCN2",0.00473408486950722,0.0118723253303948,0.0111016225448335
"15","IL5",0.00467633648628251,0.0160159404647793,0.022203245089667
"16","HBA1",0.00412560050472174,0.0124987735201105,0.0119555935098207
"17","KDR",0.004037514195446,0.0167405070456552,0.0196413321947054
"18","FASLG",0.0033449320730686,0.00494365740076834,0.0111016225448335
"19","MMP1",0.0031699342108684,0.0117138263908282,0.0111016225448335
"20","CD200R1",0.00293324868292354,0.00721547553455654,0.0153714773697694
"21","TREM2",0.00275379696895535,0.00540405908236662,0.00341588385994876
"22","IL17A",0.00250597696631856,0.00710980957484546,0.0145175064047822
"23","CRH",0.00241268375086152,0.00761549666774849,0.013663535439795
"24","CXCL10",0.00223513821151815,0.00787211399847539,0.00597779675491033
"25","TNFRSF13C",0.00194667963528545,0.00649090895368057,0.0085397096498719
"26","IL22",0.00184752201084119,0.00362283290437985,0.00768573868488471
"27","SDC1",0.00171935576423667,0.00566822398164431,0.00683176771989752
"28","TIMP2",0.00164906494665665,0.00645317111092661,0.00768573868488471
"29","IGFBP7",0.00163810929070967,0.0101590272693652,0.0119555935098207
"30","TNFRSF8",0.00153440157364686,0.0066418603246964,0.00939368061485909
"31","TREM1",0.00146671264429421,0.00357754749307511,0.00768573868488471
"32","CCL27",0.00145203448452183,0.00664940789324719,0.00939368061485909
"33","IL7R",0.00138409675245584,0.00219634244828029,0.00512382578992314
"34","HAVCR1",0.00125018599704098,0.00234729381929611,0.00597779675491033
"35","TNFRSF18",0.00119169859042436,0.00486818171526043,0.0119555935098207
"36","ANXA1",0.0011457792748879,0.00177367860943597,0.00426985482493595
"37","FTH1",0.00113341866944152,0.00339640584785611,0.00512382578992314
"38","CD40",0.00112478186190972,0.0015698942585646,0.00426985482493595
"39","CTSS",0.000921620886664495,0.00424928109409554,0.0102476515798463
"40","SELE",0.000861481828385721,0.00511725147743654,0.0085397096498719
"41","IL1RN",0.000826635410463802,0.00876272708746877,0.0145175064047822
"42","CEACAM5",0.000729257500935684,0.00126799151653295,0.00256191289496157
"43","IL24",0.000693080881231396,0.0032303593397387,0.00341588385994876
"44","FOLR1",0.000670895768665648,0.00581162778410935,0.0102476515798463
"45","IL1R2",0.000627848391045155,0.0024454122104564,0.00512382578992314
"46","NGF",0.000593594839456119,0.00123780124232978,0.00341588385994876
"47","SPP1",0.000462249559599543,0.00190198727479942,0.00256191289496157
"48","IL15RA",0.000444772022336167,0.00181141645218993,0.00256191289496157
"49","MMP12",0.000425412635573793,0.000754756855079136,0.00170794192997438
"50","MME",0.000412536293385861,0.0029737420090118,0.00683176771989752
"51","TSLP",0.000410789924710057,0.00228691327088978,0.00256191289496157
"52","LIF",0.000358248379680085,0.00307186040017208,0.00512382578992314
"53","IL10",0.000310174565055817,0.0011321352826187,0.00256191289496157
"54","TNFSF18",0.000298717545665892,0.00284543334364834,0.00597779675491033
"55","CSF2",0.000297997607745198,0.00132837206493928,0.00170794192997438
"56","pTau-217",0.000293877555969065,0.0038492599609036,0.00512382578992314
"57","CCL1",0.000283813682203383,0.00150951371015827,0.00341588385994876
"58","CCL22",0.000275569776091933,0.00101892175435683,0.00256191289496157
"59","CD80",0.000249655607202085,0.0033209301623482,0.0085397096498719
"60","MMP3",0.000247879812063351,0.00132837206493928,0.00170794192997438
"61","CD3E",0.000243975753619685,0.00243031707335482,0.00426985482493595
"62","BST2",0.000231430888158415,0.00280769550089439,0.00512382578992314
