"","Feature","Gain","Cover","Frequency"
"1","GFAP",0.265735126276833,0.0370442358483016,0.0231958762886598
"2","NEFL",0.192784882060805,0.0172758766564147,0.0146048109965636
"3","FABP3",0.146318533332268,0.0167899568960589,0.0128865979381443
"4","CCL11",0.0826719844763552,0.0128854487040234,0.0103092783505155
"5","AGRP",0.0267250052737504,0.00549375164355213,0.0077319587628866
"6","TREM2",0.0261841779155543,0.00946114356928072,0.00687285223367698
"7","CHIT1",0.0240049001803834,0.019225272400901,0.0163230240549828
"8","CHI3L1",0.0197148805025554,0.00990132970513246,0.0103092783505155
"9","S100A9",0.00737780807739104,0.00234956495889691,0.00343642611683849
"10","THPO",0.00688863213822004,0.0132055840755519,0.00945017182130584
"11","OSMR",0.00666730444664334,0.00332712118267153,0.00429553264604811
"12","CD200R1",0.00600451988241793,0.00153779312394956,0.00429553264604811
"13","CCL3",0.00564053486706353,0.000703154476750169,0.000859106529209622
"14","TNFRSF8",0.00556698342017339,0.00315562009078124,0.00343642611683849
"15","TNFSF15",0.00522945437709861,0.0110332369116083,0.00859106529209622
"16","HBA1",0.0050721932463119,0.00211518013331352,0.00429553264604811
"17","FCN2",0.0044862825396235,0.00259538319060631,0.00429553264604811
"18","IL17A",0.00439561745967463,0.0016864274035878,0.00343642611683849
"19","CRH",0.00401814404380768,0.00610543887129415,0.00601374570446735
"20","IL5",0.00399992661630903,0.00274973417330757,0.00429553264604811
"21","pTau-181",0.00394552714987474,0.00412174290842985,0.00515463917525773
"22","BST2",0.0036865504553946,0.00205801310268342,0.00171821305841924
"23","Aβ40",0.00367203899657586,0.00256679967529127,0.00343642611683849
"24","POSTN",0.00348542307136829,0.00141202565656335,0.00343642611683849
"25","IL1R2",0.00338076749444783,0.00270400054880349,0.00429553264604811
"26","SMOC1",0.00333795684600156,0.00417890993905995,0.00515463917525773
"27","MMP1",0.00314096116264008,0.00102900655134171,0.00171821305841924
"28","KDR",0.00309787108238828,0.00368727347564113,0.00429553264604811
"29","GDI1",0.00309545977518889,0.00738026365434527,0.00687285223367698
"30","TNFSF10",0.00306683320561158,0.0174988280758721,0.0128865979381443
"31","TREM1",0.00304043280590693,0.00946686027234373,0.00687285223367698
"32","HAVCR1",0.00299080880633996,0.00775756605650389,0.00601374570446735
"33","FASLG",0.00290833295654516,0.00498496507094429,0.00429553264604811
"34","CXCL10",0.00271728003525213,0.00342430513474269,0.00429553264604811
"35","CSF3",0.00261299020435736,0.0253821615997622,0.0128865979381443
"36","FTH1",0.00247820744161769,0.000583103712426969,0.000859106529209622
"37","CXCL13",0.00244584069698289,0.00519648308427564,0.00515463917525773
"38","TNFRSF13C",0.00212311449989942,0.00274401747024456,0.00429553264604811
"39","IL12RB1",0.00210563256167465,0.0125310131141168,0.0077319587628866
"40","IL7R",0.0020910436296741,0.00493923144644021,0.00343642611683849
"41","REST",0.00202208451894694,0.0021037467271875,0.00429553264604811
"42","NPTXR",0.00198959982320244,0.0164355213061523,0.013745704467354
"43","ANXA1",0.00191607463831449,0.012605330253936,0.013745704467354
"44","SDC1",0.00182414968064854,0.00353292249293987,0.00429553264604811
"45","FGF21",0.00178338785782998,0.00477344705761293,0.00343642611683849
"46","CXCL16",0.00174582758926048,0.00629980677543647,0.00515463917525773
