"","Variable","Importance","StDev"
"1","NEFL",0.759896584766001,0.0756540911217384
"2","VEGFD",0.554155235509318,0.0784412457961341
"3","GFAP",0.535711423932339,0.0644784829744567
"4","CCL11",0.524818511835797,0.0720394146821241
"5","CNTN2",0.522496231570421,0.0665780354659492
"6","IL5RA",0.519178662528071,0.0670564352778879
"7","CD63",0.450444510936165,0.070732316066269
"8","TREM2",0.448144503845776,0.0594343296475213
"9","KLRK1",0.394231570361936,0.0630369509261466
"10","BMP7",0.386449711693357,0.0659672366458957
"11","THPO",0.380429170533889,0.0648753784782814
"12","CHI3L1",0.379727827335792,0.0471553347430158
"13","SELE",0.371536238946714,0.0511905132515658
"14","AGRP",0.370152363212238,0.0514885987112149
"15","CST7",0.364472375886684,0.0607922916816102
"16","IL2",0.345730791458155,0.0487510564115452
"17","FGF21",0.315071207553205,0.049248941889094
"18","BST2",0.30861483253646,0.0540794908072097
"19","S100A9",0.293557720304267,0.0430651649249606
"20","FASLG",0.274425395161114,0.0441228326207129
"21","LAMP3",0.258314646531019,0.0407051863939884
"22","IL4R",0.255116008621974,0.0489425975428751
"23","NEFH",0.251219812190522,0.0407770753023159
"24","KDR",0.249422716181034,0.0300315145605709
"25","FTH1",0.244058155806326,0.0483442112115113
"26","TNFRSF13B",0.24184351929411,0.0423809296130011
"27","SDC1",0.233788315656147,0.0429467645841803
"28","CCL21",0.22826694469069,0.0310397395310778
"29","IL16",0.22524671696305,0.0448049929671968
"30","GDNF",0.221859464630645,0.0453031846362991
"31","MSLN",0.215507581784262,0.0434281179221165
"32","TREM1",0.212414596864866,0.0436000628514455
"33","CXCL13",0.208345672736837,0.042810028099902
"34","NPTXR",0.203015635477534,0.036206841212418
"35","TNFSF11",0.201814418190673,0.047203503599263
"36","WNT16",0.201493435294294,0.0414725327921627
"37","IL7R",0.199921765098167,0.0401408797809948
"38","HLA-DRA",0.196765958414828,0.0359090568905127
"39","NAMPT",0.195275564026026,0.048718825343172
"40","IL15RA",0.195112102533865,0.0464190530957733
"41","CRH",0.194507953771662,0.0375644639327964
"42","HBA1",0.19119591678937,0.0402435057598916
"43","FLT3LG",0.1908144399121,0.0392774878440448
"44","PDLIM5",0.182516503992729,0.0329872505607899
"45","FGF19",0.179453724776773,0.0318273697909979
