"","Variable","Importance","StDev"
"1","NEFL",0.81616320911677,0.0706548634915681
"2","GFAP",0.663697271732933,0.0693326108453246
"3","IL5RA",0.632163085337102,0.056631254867243
"4","CCL11",0.627023996620829,0.0608867948024858
"5","VEGFD",0.617891763472554,0.0523586231467891
"6","TREM2",0.60941037475464,0.0536748049738921
"7","CNTN2",0.515205709356464,0.0631119768859493
"8","CHI3L1",0.508999725853713,0.0626255202918699
"9","NEFH",0.458190722383658,0.0430701870578483
"10","CD63",0.430206052232286,0.0499340978365109
"11","S100A9",0.401878465305012,0.0355573531568027
"12","CST7",0.399336449286659,0.0564212383260571
"13","IL2",0.362490004201073,0.0537535314124722
"14","FGF21",0.355294372671565,0.0354507257470506
"15","AGRP",0.354075675892541,0.0427527131797266
"16","BMP7",0.343884807627174,0.0391930912290444
"17","BST2",0.340419645474825,0.0471295757182619
"18","SELE",0.340005082537359,0.0375983574531509
"19","KLRK1",0.322931969497598,0.0431874137275207
"20","IL7R",0.314619378060188,0.0376682939758493
"21","THPO",0.311887695786686,0.0434604402124064
"22","LAMP3",0.307953800766968,0.0401437126212132
"23","CRH",0.302741428153793,0.0388765816214407
"24","TREM1",0.292354582666273,0.0328375217611719
"25","FGF19",0.289964833111016,0.0316142007865202
"26","FASLG",0.277891756822396,0.0396316577859022
"27","NAMPT",0.277405922142218,0.036829899158102
"28","FTH1",0.274660946943542,0.0438624971321307
"29","FABP3",0.270102119172932,0.0368838871389944
"30","HAVCR1",0.267626028590301,0.0414090388734398
"31","KDR",0.260972422085947,0.0432784378348048
"32","GDI1",0.258701108094048,0.0425649161540126
"33","SDC1",0.257910793774651,0.0409918409005756
"34","IL4R",0.255622220012864,0.0370628052299645
"35","GDNF",0.252194093446534,0.0344999797040558
"36","WNT16",0.248636738387786,0.0371667263656162
"37","PDLIM5",0.248094007165268,0.0392453459703332
"38","CD40",0.246584600034376,0.0414788808589917
"39","TNFRSF13B",0.246001697063166,0.0365304910176264
"40","HLA-DRA",0.245547409473746,0.0341120503196913
"41","TNFSF15",0.244743420576337,0.0324605633888745
"42","IL15RA",0.237312081315154,0.0312289765600877
"43","CCL14",0.235980010126068,0.0373104174938542
"44","TNFSF11",0.233495243726268,0.0362699979163075
"45","HBA1",0.232889666824312,0.0345773331599896
"46","NPTXR",0.230637370372724,0.0354350548175143
"47","MSLN",0.226834662445971,0.0299351634556223
"48","CD3E",0.226384727217085,0.0343168113357801
"49","CCL1",0.218273845937289,0.0359778194177995
"50","CCL2",0.216973196931602,0.0314752106067039
"51","IL12p70",0.210807332381804,0.0335959992893661
"52","IL17A",0.20990141192822,0.0325350743909289
"53","FLT3LG",0.207656248398368,0.0335060589270859
"54","VSNL1",0.204610427108581,0.0382009841076121
"55","IL17B",0.203547355855994,0.0405801234762219
"56","CXCL13",0.202286056349091,0.0423301440019934
"57","CXCL9",0.200709353278015,0.0315254405767618
"58","MICB",0.198631157113252,0.0299962507976624
"59","CD200R1",0.1969479011809,0.0356418772150513
"60","IL16",0.195434834774599,0.0337700875670646
"61","CCL21",0.195182733405816,0.0435602643421469
"62","AGER",0.194776321845157,0.0351624657677859
"63","OSMR",0.191686852607683,0.0330915196020126
"64","ANXA1",0.191324664734353,0.0278495084210539
"65","IL5",0.188893217494706,0.0258404517095244
"66","NPTX1",0.188105080060885,0.0260704404631351
"67","IGFBP7",0.187200108228516,0.0286900478856087
"68","LILRB2",0.180337268411544,0.0309942372667232
"69","MMP1",0.179084542362045,0.0273510999363819
"70","MMP12",0.178165785739908,0.0311945683409638
"71","IRAK4",0.176340354053208,0.0293091909857168
"72","CCL13",0.168130007962421,0.0281176941180781
"73","TEK",0.161950258868765,0.0293267959508284
"74","CD27",0.161413736394734,0.0224933185214567
"75","KITLG",0.158032030708368,0.0305433821071275
"76","S100A12",0.157338043666647,0.028935300449058
"77","pTau-181",0.156926439706785,0.020226337401587
"78","SMOC1",0.156867376101904,0.0234862386252316
"79","CCL27",0.156190121296704,0.0258779792004925
"80","CXCL10",0.151844579007921,0.0218641813098825
"81","PTX3",0.145855667138728,0.0222868104863532
"82","IL36B",0.145241204623267,0.0281371031082851
"83","CD46",0.144851251412183,0.0288711854082713
"84","pTau-217",0.14299800107002,0.0210564348768566
"85","SFTPD",0.142957423950768,0.0291302984511074
"86","IL9",0.140740738226022,0.028208320632749
"87","TNFSF9",0.140363096659272,0.0236806070820633
"88","REST",0.138847677947193,0.0347414196920176
"89","CD80",0.138658829755411,0.0273944241229687
"90","LGALS9",0.135757110014471,0.0241104186367377
"91","MIF",0.135599528888236,0.0261870804919667
"92","IL1R1",0.134766530026913,0.0201955127932809
"93","OSM",0.134676733066575,0.0222260486478386
"94","YWHAZ",0.13362635739628,0.0268790398170745
"95","IL1B",0.131663566286609,0.0244202528883175
"96","CCL22",0.127691803993141,0.0283740659617922
"97","PGF",0.127272866510045,0.0340228041932644
"98","CXCL5",0.121959044966798,0.0222755818707504
"99","APOE",0.117678754362113,0.0185030076297234
"100","TNFRSF8",0.116034516582325,0.0286656559947355
"101","CXCL8",0.115026325636713,0.0164658303223588
"102","CCL20",0.114995165319828,0.0277526257893643
"103","IL18",0.114691579119399,0.0310965761549768
"104","MAPT",0.114672672244,0.0274077004362337
"105","TNFRSF1A",0.113042315464954,0.0194412918055445
"106","IL24",0.112949757884548,0.0261957208793308
"107","CCL4",0.111005116513189,0.0197294339149318
"108","THBS2",0.107749865527495,0.0272437571689169
"109","S100B",0.107604649635863,0.0233142196203765
"110","TNFRSF17",0.106594606301913,0.0220955945938845
"111","TNFSF10",0.10394571826036,0.0216910713198758
"112","TGFB1",0.103667820582512,0.01942495926636
"113","PDCD1LG2",0.10331669045271,0.0239666822682299
"114","NCR1",0.100641012168165,0.0173044231301279
"115","PDCD1",0.100470032779625,0.0225013122474797
"116","APOE4",0.100339040491626,0.0207702058077717
"117","GDF15",0.0995564549425294,0.0260390350522417
"118","IL1RL1",0.0990348443173469,0.0216164061598105
"119","CD70",0.0987938510817591,0.0210984347121093
"120","SPP1",0.0980612594478929,0.0225905387915724
"121","TIMP1",0.097785098203645,0.0194512304119883
"122","GOT1",0.096455623277114,0.021121222467954
"123","NPY",0.0962168628940914,0.0197680462478684
"124","IFNA1; IFNA13",0.0954978441898131,0.0157940427671545
"125","VCAM1",0.0952880427322888,0.0141469529121951
"126","TNFRSF13C",0.0952505511779873,0.0235438564783041
"127","CTSS",0.0949335585128192,0.0159640656273893
"128","CSF3",0.0946355128263804,0.0285447750892955
"129","IL12RB1",0.0923863135283259,0.0197193842002495
"130","KLK6",0.0920850339199053,0.0197920367384777
"131","SAA1",0.0915067727741692,0.0183679567242834
"132","TNF",0.091322794965958,0.0223475524890047
"133","CST3",0.089708076116651,0.0218101778577781
"134","IFNG",0.0896456431067978,0.019461274817785
"135","BACE1",0.0894928002682418,0.0195596774512158
"136","CX3CL1",0.0880696936991611,0.0237257368594015
"137","ICOSLG",0.0878574006250392,0.0202179760634148
"138","FCN2",0.0866156870644552,0.0206731867389258
"139","IL23",0.0846373410352621,0.017338080465314
"140","IL18R1",0.0845665691287912,0.0170155357874703
"141","IKBKG",0.0844142736202059,0.0126295245167942
"142","SCG2",0.0839587943636898,0.0216361689225103
"143","FOLR1",0.0839071572189312,0.0171221687912645
"144","IFNW1",0.0835457493911724,0.0188310990589396
"145","CCL26",0.0827527614092541,0.0171269276735504
"146","IGF1R",0.0825206810321799,0.0168532693223262
"147","IFNA2",0.0818607911553476,0.0364305981325006
"148","IL32",0.0813822795794824,0.0168206291615692
"149","TSLP",0.0813343670558907,0.0150889400083132
"150","TNFRSF11B",0.0801975835396763,0.0159830189923087
"151","CD274",0.0790073353073169,0.0196339665501017
"152","CTLA4",0.0786274322290055,0.0400318072920093
"153","TGFB3",0.078567628904894,0.0183852172785203
"154","PARK7",0.078433718448228,0.018080743107406
"155","TIMP2",0.0783562272887446,0.018441162398924
"156","TNFSF18",0.0782745401265019,0.0116269554398872
"157","TIMP3",0.0774356045108235,0.0145430520312995
"158","IL13",0.0750844220606786,0.0174487697249555
"159","CCL28",0.0750081524570825,0.0163536756758829
"160","Aβ40",0.0746096996634819,0.0117311509511906
"161","CSF1",0.074263467201867,0.0172380811202264
"162","ANXA5",0.0740847085509993,0.0134633466774044
"163","AREG",0.0740562204299653,0.0197873168370716
"164","MMP8",0.0738928902397301,0.0166014440175113
"165","CXCL12",0.0738524168057978,0.0198825879817247
"166","IL22",0.0727860499242857,0.0146611220511075
"167","SNAP25",0.0726100728908553,0.0395495146534139
"168","KNG1",0.0714550726718707,0.0194284284230642
"169","TARDBP",0.0708558902284071,0.0129535843177961
"170","MUC16",0.0705986642284115,0.0123307424669926
"171","CCL15",0.0700409967690657,0.0143846537534495
"172","CSF3R",0.0698933371286866,0.015439223651999
"173","FGF23",0.0694418552283872,0.0185675825030365
"174","GZMB",0.0692412927189427,0.0170255470506538
"175","SLIT2",0.0691258880659684,0.0200948050024899
"176","TNFRSF11A",0.0676070537728163,0.0106373833035162
"177","IL15",0.0676044147304843,0.00972957617093644
"178","PTN",0.0673924932952838,0.0140212480858019
"179","SNCB",0.0672861917630227,0.0135143667843579
"180","TNFSF4",0.0671504433817007,0.0129453368193598
"181","NGF",0.0671062940063513,0.0148844653860675
"182","IL1R2",0.0669749409558288,0.0119913522900071
"183","LCN2",0.0669603459990125,0.0132748464648738
"184","HTT",0.0667011669553723,0.0139968411450186
"185","IL10",0.0660493184739464,0.0132975755986245
"186","CD40LG",0.065882061026432,0.0128748734479062
"187","pTau-231",0.065583463249831,0.00743323633719042
"188","Oligo-SNCA",0.0640629428990914,0.0111027901942502
"189","FURIN",0.0639841780148823,0.012873759801135
"190","SQSTM1",0.0634244357442483,0.0101200616661447
"191","IL6R",0.0634101796978462,0.0129337724808757
"192","TNFRSF18",0.0630227969061842,0.0111821571266628
"193","IL2RA",0.0628393717915549,0.0184242181747938
"194","CEACAM5",0.0626683217124385,0.0129168038744694
"195","MMP3",0.062337644046524,0.00842548578084432
"196","RUVBL2",0.0622129528236647,0.0129873837850536
"197","CCL17",0.0619369494152707,0.0138901483344534
"198","CCL25",0.0613742985559547,0.0145158799662064
"199","CTF1",0.0609335316539269,0.0127607650111022
"200","UCHL1",0.0607579540340574,0.0153922682209695
"201","HGF",0.0607037553022643,0.01006370562712
"202","ACHE",0.0602495160086846,0.0116276249170429
"203","NTF3",0.0598216204186304,0.0106716094370466
"204","CXADR",0.0598152483690678,0.00914274696327206
"205","pTDP43-409",0.0588089304882564,0.0121677980119664
"206","PDGFA",0.0586083367158464,0.0139521068127837
"207","CSF2RB",0.0582339992075577,0.0129294806225824
"208","MERTK",0.0580250497852091,0.0140796975078379
"209","Aβ38",0.0580219330885073,0.0135118302494634
"210","IL11",0.0574918576439,0.0106183594797835
"211","pSNCA-129",0.0574360487929269,0.00935244589525178
"212","ARSA",0.0573764282866971,0.00856352191170704
"213","ICAM1",0.0571079772968514,0.0102234837213333
"214","ANGPT1",0.0564642254620776,0.0146738222776197
"215","TLR3",0.0560276893756907,0.00988645447026446
"216","NPTX2",0.0560086127237177,0.0112470217968625
"217","ANGPT2",0.0553839031864257,0.0134174207632991
"218","CXCL2",0.055375339800152,0.0107307605758536
"219","EPO",0.0543181077083694,0.0139554051001401
"220","POSTN",0.0540857578979107,0.0109877593706058
"221","FGF2",0.0540831078845747,0.00837626705312774
"222","VGF",0.0540749544177734,0.0115848845120313
"223","MME",0.053990896535696,0.00632562751958177
"224","LTA",0.0538120291073436,0.0165258925475075
"225","ENO2",0.0533346002091106,0.0123842280144303
"226","IL1RN",0.0532622151365059,0.00578564469881671
"227","IL17RA",0.0531888293200214,0.00968301489357037
"228","IL34",0.0528329410308919,0.0162153199885567
"229","IL17C",0.0527320851436755,0.0138029682407566
"230","PGK1",0.0526081062370076,0.0109532761263868
"231","CCL5",0.0524824918783319,0.0145883699808136
"232","CXCL14",0.0519325444266623,0.0154879851245944
"233","SNCA",0.0514794661120109,0.00677661504110469
"234","GDF2",0.051321965639463,0.011564707871464
"235","LIF",0.0510779025477636,0.010797239713723
"236","IFNB1",0.0509797945613336,0.01234554777186
"237","CXCL16",0.0503580517367026,0.00771815714779095
"238","MPO",0.0502930834084668,0.00976062139293057
"239","IL3RA",0.0501828190237564,0.010556363763828
"240","IL17F",0.0499705759768041,0.010615639358428
"241","CXCL3",0.0499334460078291,0.00834689982242282
"242","IL6",0.049875943734916,0.00835541332748869
"243","TNFRSF1B",0.0497059574232881,0.0103582881612167
"244","CD276",0.0493064025376059,0.00920044369505573
"245","IL13RA2",0.0492888598326916,0.00838989330943205
"246","CSF2",0.0492682450473324,0.00806584864366659
"247","NRGN",0.0489844081452319,0.00836447900398412
"248","WNT7A",0.0486936518768168,0.010596750862431
"249","MMP9",0.0486301473799111,0.00718397605946367
"250","CCL7",0.0485075255456904,0.0078143727307861
"251","LAG3",0.0485023599108693,0.00903884398253108
"252","Aβ42",0.0482494857559263,0.0120262230983216
"253","CD93",0.0481057291471676,0.00953789292689447
"254","CD83",0.0480532751235891,0.0135674263105113
"255","CXCL11",0.0478774844474809,0.00907912435868895
"256","CALCA",0.0478559103007969,0.00727114388700015
"257","TNFRSF14",0.047799561731229,0.00916063243745206
"258","IL33",0.047748096243158,0.00707234495293496
"259","IFNL2; IFNL3",0.0476516545822865,0.00688148842053103
"260","TNFSF8",0.0475581108973569,0.00893170260965778
"261","IL6ST",0.0473134029606096,0.0155298705043721
"262","SELP",0.0472911978780599,0.00982091566907903
"263","IL17A|IL17F",0.0471564510453699,0.00886234189368921
"264","IL36A",0.0470093359493044,0.00971016665211024
"265","IL12B",0.0468489575234714,0.009493372222795
"266","TAFA5",0.0468213741286462,0.0105398134765538
"267","CLEC4A",0.0466260017104123,0.0104997485152347
"268","BASP1",0.0466211456840309,0.00956132071602202
"269","SOD1",0.046559216046235,0.0093534651125008
"270","IL19",0.0464872918076473,0.00803737344673564
"271","MDH1",0.0463485423897314,0.00908078361252683
"272","IL10RB",0.0463435841838455,0.0119445265546376
"273","AGRN",0.0461724682152325,0.00916184387285501
"274","CCL3",0.0461425696518886,0.00761658748465624
"275","BDNF",0.0455963749353527,0.0105441790678941
"276","VSTM1",0.0453538975628119,0.00835657191570686
"277","IL4",0.0453367147525819,0.0149338659414437
"278","TNFSF12",0.0451928807730934,0.00986436502916658
"279","IL36G",0.0450260984595599,0.0126911114052691
"280","LTA|LTB",0.0449838268442771,0.0100733972871868
"281","CCL16",0.0447646110386295,0.0117409498952423
"282","IL2RB",0.0447104783405981,0.00872579534198862
"283","GRN",0.0445133186195085,0.0069688798056859
"284","GZMA",0.0444210959753382,0.00955290912748103
"285","IL17RB",0.044269542523716,0.00686825529039808
"286","CD4",0.0441647994447388,0.00948623952818304
"287","IL18BP",0.0439086351466896,0.00673066663564941
"288","CXCL1",0.0437419380489584,0.00749604073566443
"289","CCL24",0.0437313758608246,0.00755675984190118
"290","CXCL6",0.0435577128451745,0.00831116713798774
"291","CNTF",0.0435477372703646,0.0107467817766054
"292","IL27",0.0435003927265659,0.0078592604745071
"293","PRDX6",0.0433020048859762,0.0078477182931598
"294","TNFSF13",0.0432330388597224,0.00602632479749755
"295","PSEN1",0.0431926313685959,0.0100387942649637
"296","CCL23",0.0426514768371305,0.00636094357098097
"297","FLT1",0.0426152260635011,0.0121072228953375
"298","SLAMF1",0.0424861939086802,0.00745949981461493
"299","C1QA",0.0421272429483073,0.00738116450690534
"300","MICA",0.041312795939943,0.00482449487004147
