"","Variable","Importance","StDev"
"1","NEFL",0.860679169509704,0.0676478098836035
"2","GFAP",0.730323288475707,0.0633180102774118
"3","VEGFD",0.723368990197585,0.0674792579651242
"4","IL5RA",0.692694627815313,0.0569054339916547
"5","CNTN2",0.664383885927526,0.0579634151003104
"6","CCL11",0.643519561172542,0.0509784365225372
"7","TREM2",0.599841440383807,0.0605319660407458
"8","CHI3L1",0.537781407968956,0.0549033495276236
"9","CD63",0.534310624722483,0.0555539970099641
"10","CST7",0.470172267706903,0.0581589158759254
"11","BMP7",0.437894572238668,0.0559320891008589
"12","IL2",0.434043708159063,0.0590295136836485
"13","THPO",0.421606066340348,0.0472998722612572
"14","BST2",0.421101107494742,0.0591635512072671
"15","NEFH",0.412384257477286,0.0426404780187453
"16","KLRK1",0.40533710967978,0.0536324012555865
"17","SELE",0.395117422121342,0.0459851734262671
"18","FGF21",0.392883611714286,0.0450594816639332
"19","AGRP",0.374085608023791,0.0432864201803158
"20","S100A9",0.373572002733769,0.0513637321334888
"21","FTH1",0.345982545181153,0.0511601942841788
"22","LAMP3",0.332505502458533,0.0475246794172598
"23","IL7R",0.31900155841808,0.0331650988016352
"24","TREM1",0.293298072029178,0.0432547443819269
"25","CRH",0.288965741369318,0.0328632711307171
"26","IL4R",0.288477431941411,0.0519952376565841
"27","KDR",0.285592431789834,0.0399563886595049
"28","NAMPT",0.285123592741972,0.0398697017095159
"29","FGF19",0.281008451554707,0.0437264602279897
"30","TNFRSF13B",0.278075053009305,0.0351337374829467
"31","HAVCR1",0.275470293898251,0.0377160638292045
"32","FASLG",0.275337098374401,0.0475935322806464
"33","IL15RA",0.271799581481508,0.0337214057470959
"34","MSLN",0.268109068936277,0.0428803465010015
"35","CXCL13",0.262685710712738,0.0411300583249012
"36","GDI1",0.260797179046768,0.0395322092571049
"37","IL16",0.26027230572848,0.0479575263571387
"38","SDC1",0.255239654860461,0.0393758925253531
"39","HBA1",0.253215598085619,0.0340343130254472
"40","WNT16",0.2529364677658,0.0365000370931588
"41","PDLIM5",0.250177447541919,0.0423357903537877
"42","CCL21",0.25011901620923,0.0470867194517738
"43","IL17A",0.24861685971564,0.0431027915621657
"44","CD40",0.246961629626359,0.0287258668077647
"45","GDNF",0.245767944030826,0.0325438869449693
"46","CD3E",0.244383544300258,0.0326434615063606
"47","CCL14",0.242739103913167,0.0291406614122735
"48","NPTXR",0.240961923252735,0.0354318078445806
"49","TNFSF15",0.238011866658532,0.034670593667118
"50","CCL2",0.234503087580038,0.0381634448889727
"51","FABP3",0.234015039145736,0.0349184530973155
"52","TNFSF11",0.228983870062344,0.0338130618562487
"53","CCL1",0.226294281366895,0.0353937519533322
"54","FLT3LG",0.225923050719361,0.0362785353618654
"55","IL17B",0.222240642602984,0.0392216807627913
"56","IL12p70",0.219168901767808,0.0405448687371177
"57","OSMR",0.218460873582229,0.0359291415671838
"58","MICB",0.218145718097043,0.0372224614500345
"59","VSNL1",0.217970060118206,0.0399501720162668
"60","AGER",0.217612377233271,0.0406813857260757
"61","CXCL9",0.215582064434124,0.0321714180868949
