"","Feature","Gain","Cover","Frequency"
"1","GFAP",0.450678313170688,0.191318542469452,0.088339222614841
"2","CCL11",0.229313560972125,0.176321014589432,0.106007067137809
"3","NEFL",0.103403254402918,0.0834085433327316,0.0556537102473498
"4","FABP3",0.0799186883448221,0.0768868553849052,0.0574204946996466
"5","pTau-231",0.016810890775459,0.0481867196145062,0.0477031802120141
"6","CD40",0.00896666448225753,0.0197220238422238,0.0159010600706714
"7","FASLG",0.00887231420706539,0.0131767918945857,0.0247349823321555
"8","IL5RA",0.00663901678673745,0.0176187598590499,0.0220848056537102
"9","IKBKG",0.00567264733614975,0.00561131995510944,0.0132508833922261
"10","MMP3",0.00474753847214047,0.0234184318126525,0.0212014134275618
"11","MMP9",0.0047343913869093,0.0149111998807104,0.0159010600706714
"12","CD27",0.00445474126307172,0.00821685593426515,0.015017667844523
"13","CXCL13",0.0041112297741753,0.0059330879525353,0.0132508833922261
"14","CST7",0.00367600705645132,0.00893102392855181,0.0185512367491166
"15","IL36B",0.00354210849770116,0.0142519678859843,0.019434628975265
"16","TREM2",0.00337690114196399,0.0122507279019942,0.0212014134275618
"17","CHIT1",0.00333284978346782,0.0137575438899396,0.0185512367491166
"18","TNFRSF11A",0.00332369584964189,0.00774597593803219,0.00618374558303887
"19","pTau-181",0.00262619103417297,0.0102337919181297,0.0114840989399293
"20","PRDX6",0.00240035699410932,0.00942544792459642,0.0132508833922261
"21","CXCL2",0.00219739707892148,0.0035315999717472,0.00706713780918728
"22","AGRP",0.00205907037854346,0.00510904795912762,0.0088339222614841
"23","S100A9",0.00177091025655215,0.0080441999356464,0.0114840989399293
"24","FGF21",0.00174164782062397,0.00526600795787194,0.00706713780918728
"25","BACE1",0.0017068106244171,0.00442627196458982,0.0106007067137809
"26","KLRK1",0.00169004008210404,0.00785584793715322,0.00971731448763251
"27","CXCL9",0.00146226119155321,0.0117092159063263,0.015017667844523
"28","HAVCR1",0.001332004317421,0.0034845119721239,0.00353356890459364
"29","CCL2",0.00129889221540441,0.00575258395397933,0.0088339222614841
"30","CXCL5",0.00125120849075512,0.0106654319146765,0.0114840989399293
"31","MME",0.00119225170150835,0.00638042394895661,0.00971731448763251
"32","TSLP",0.00118918006653827,0.00225237598198099,0.00618374558303887
"33","OSM",0.00111831765673582,0.00404956796760346,0.00441696113074205
"34","OSMR",0.0011176412670999,0.00388475996892192,0.00530035335689046
"35","IL16",0.00110616932527921,0.00207971998336224,0.00441696113074205
"36","SPP1",0.00107494453252699,0.00466955996264352,0.00971731448763251
"37","NTF3",0.000985324574284298,0.00666295194669638,0.0088339222614841
