"","Feature","Gain","Cover","Frequency"
"1","GFAP",0.329905579344534,0.0275636938260653,0.0166666666666667
"2","CCL11",0.210261661485305,0.0225527432009093,0.01875
"3","NEFL",0.105918449411466,0.019600232874054,0.015625
"4","FABP3",0.0735338906165214,0.0088436694297358,0.00833333333333333
"5","CHIT1",0.0238523543376693,0.0167863380555016,0.0135416666666667
"6","pTau-181",0.0134584315732305,0.00666740594937762,0.00520833333333333
"7","CD40",0.0111380874138718,0.0117753874303457,0.009375
"8","AGRP",0.0105044357746507,0.00678522913143522,0.00729166666666667
"9","VEGFD",0.0101523126567402,0.0131754040642067,0.00833333333333333
"10","FASLG",0.00878775446514773,0.00326439522053727,0.00520833333333333
"11","pTau-231",0.00786082853639293,0.00229408666241579,0.003125
"12","MMP3",0.00750248931043791,0.0078456377699537,0.00729166666666667
"13","HAVCR1",0.006827523294256,0.00413767292284661,0.00416666666666667
"14","CST7",0.0065044414903708,0.0168209919325774,0.015625
"15","IL5RA",0.00555677748066434,0.00651492889024424,0.00833333333333333
"16","CXCL13",0.00529847194445736,0.00311884893681905,0.00625
"17","FGF21",0.0052198504060218,0.0103476476948241,0.00625
"18","S100A9",0.00494099380441579,0.0166061378947077,0.0114583333333333
"19","IKBKG",0.00463033663253578,0.00196834021790358,0.00416666666666667
"20","CRH",0.00449092227279813,0.00437331928696183,0.00625
"21","CD27",0.00392941657181753,0.00224557123450972,0.00416666666666667
"22","TREM2",0.0037242042863595,0.00277231016606138,0.00416666666666667
"23","CCL20",0.00364486455427327,0.00184358626043082,0.003125
"24","TNFSF10",0.00363749834422773,0.0198428100135843,0.0125
"25","MMP9",0.00336060751074329,0.00695849851681406,0.00520833333333333
"26","CD63",0.00307473517745447,0.0149358210196557,0.0125
"27","GDI1",0.00290451207979033,0.00646641346233817,0.00625
"28","BACE1",0.00271909909648243,0.0145684899226525,0.0125
"29","CHI3L1",0.00258780382249399,0.00696542929222921,0.00625
"30","C1QA",0.0025510492006301,0.0113595409054365,0.00833333333333333
"31","SPP1",0.00231743912016582,0.00337528762717973,0.00729166666666667
"32","SMOC1",0.0022767244978455,0.005329766294253,0.00520833333333333
"33","HLA-DRA",0.00222805682279883,0.00384658035541016,0.00520833333333333
"34","CCL2",0.00222106077646232,0.00795653017659616,0.009375
"35","GDNF",0.00220462171468497,0.00812979956197499,0.009375
"36","IL1B",0.00217394592939105,0.00411688059660115,0.00625
"37","CX3CL1",0.0021280020032143,0.00514263535804386,0.00520833333333333
"38","TNFRSF13B",0.00205117747623439,0.00727731418591112,0.00625
"39","CXCL5",0.00182859349523429,0.00634859028028056,0.00833333333333333
"40","MME",0.00180613009356235,0.00186437858667628,0.00416666666666667
"41","ENO2",0.00179357298656572,0.00137922430761554,0.003125
"42","CSF2RB",0.00178848934386178,0.0129674808017521,0.009375
"43","PRDX6",0.00170497167870947,0.00243963294613401,0.003125
"44","IL17B",0.00169827011377729,0.00658423664439577,0.00729166666666667
"45","PGF",0.00166702614527506,0.00182972470960051,0.00520833333333333
"46","KLRK1",0.00164902736697788,0.000630700562778964,0.00104166666666667
"47","CXCL9",0.00157416265325465,0.00203764797205511,0.003125
"48","THBS2",0.00145327471097929,0.00268221008566438,0.00520833333333333
"49","SDC1",0.00142775960843314,0.0023079482132461,0.00520833333333333
"50","WNT16",0.00142234838080097,0.00217626348035818,0.00416666666666667
"51","NEFH",0.00139574144302813,0.00578719747165313,0.00520833333333333
"52","FGF23",0.00139213199986087,0.0240775137922431,0.0166666666666667
"53","IL4",0.00139026909366124,0.00163566299797621,0.00416666666666667
"54","CXADR",0.00137564205059243,0.00303567963183721,0.00416666666666667
"55","S100B",0.00136819108816377,0.0081436611128053,0.00833333333333333
"56","KITLG",0.00130965030565494,0.00289706412353414,0.00416666666666667
"57","POSTN",0.00126633140530222,0.00216933270494303,0.00416666666666667
"58","IL17A",0.00125319650290979,0.00151090904050345,0.00208333333333333
"59","MPO",0.00123500292102613,0.000325746444512212,0.00104166666666667
"60","NTF3",0.00122015274130471,0.00221091735743395,0.003125
"61","CXCL2",0.00120725235594309,0.00347924925840703,0.00729166666666667
"62","IL17F",0.00115262595474042,0.00162873222256106,0.003125
"63","IL20",0.00115202387108916,0.000651492889024424,0.00208333333333333
"64","IL23",0.00110801187569817,0.00301488730559175,0.00416666666666667
"65","VSTM1",0.0011045008487162,0.00166338609963683,0.00208333333333333
"66","SNCB",0.0010955865357363,0.000277231016606138,0.00104166666666667
"67","CXCL10",0.00108645817421282,0.000914862354800255,0.00208333333333333
"68","CD200R1",0.00108373720375821,0.00138615508303069,0.00208333333333333
"69","IL1RN",0.00107565985819623,0.00654958276732001,0.00520833333333333
"70","ICOSLG",0.00102663211794426,0.000693077541515345,0.00208333333333333
"71","LGALS9",0.000988503658334112,0.00299409497934629,0.00208333333333333
"72","TNFSF15",0.000973008280025062,0.0105070555293726,0.00729166666666667
"73","PARK7",0.00095634966364841,0.00187824013750658,0.003125
"74","IL36B",0.000952502955227805,0.00105347786310332,0.00208333333333333
"75","LAMP3",0.000951839973013186,0.000485154279060741,0.00104166666666667
"76","ACHE",0.000944501271558512,0.000706939092345652,0.00208333333333333
"77","BMP7",0.000922472016414269,0.000873277702309334,0.00104166666666667
"78","NPTX1",0.000917871374352329,0.00204457874747027,0.003125
"79","IL15RA",0.000915255634633871,0.000360400321587979,0.00104166666666667
"80","TNF",0.000912370475381867,0.00062376978736381,0.00104166666666667
"81","CCL14",0.000898937979433371,0.00319508746638574,0.00416666666666667
"82","FLT3LG",0.000894596090947263,0.00363865709295556,0.00416666666666667
"83","TNFRSF11B",0.000887716547881641,0.00347231848299188,0.00625
"84","SOD1",0.00088199720804239,0.00156635524382468,0.003125
"85","TNFRSF8",0.000880235542370386,0.000318815669097059,0.00104166666666667
"86","FCN2",0.00087190723381792,0.00295944110227052,0.003125
"87","CD83",0.000830177969064639,0.00336142607634942,0.003125
"88","SELE",0.000794334150996911,0.00618918244573203,0.00625
"89","IL11",0.00078512131503391,0.00510105070555294,0.00520833333333333
"90","CTSS",0.000734827702641507,0.00363172631754041,0.00416666666666667
"91","IL6R",0.000710253625579236,0.0071456294530232,0.00416666666666667
"92","KLK6",0.000705687490026957,0.00736741426630811,0.00625
"93","OSMR",0.000696331593742257,0.00329211832219789,0.003125
"94","REST",0.000666602285300754,0.012828865293449,0.00833333333333333
"95","MICA",0.000658900846027744,0.00216933270494303,0.00208333333333333
"96","BST2",0.000650594743705305,0.00451193479526489,0.00520833333333333
"97","TSLP",0.000623040165255053,0.00078317762191234,0.00208333333333333
"98","SNAP25",0.000616830959873293,0.00267527931024923,0.00416666666666667
"99","TNFSF11",0.000569206997369515,0.00507332760389232,0.00520833333333333
"100","TNFSF18",0.000564836417756533,0.000311884893681905,0.00104166666666667
"101","IL17RA",0.000561545718053643,0.000318815669097059,0.00104166666666667
"102","ANXA1",0.000556579807083632,0.00616839011948657,0.00520833333333333
"103","IL9",0.000548052435127465,0.00228022511158548,0.00208333333333333
"104","IL36A",0.000537390206008189,0.00137922430761554,0.00208333333333333
"105","CCL21",0.000531633495513513,0.00104654708768817,0.00208333333333333
"106","BDNF",0.000524836708536038,0.0026059715560977,0.00208333333333333
"107","HBA1",0.000509489016251259,0.0055376895567076,0.00625
"108","TAFA5",0.000501254842123943,0.00314657203847967,0.00520833333333333
"109","Aβ40",0.000498768334948502,0.000679215990685038,0.00208333333333333
"110","CCL15",0.000488841498983098,0.000873277702309334,0.00104166666666667
"111","SIRPA",0.000488066754868243,0.00596739763244712,0.00520833333333333
"112","LCN2",0.000485007074257367,0.00118516259599124,0.00208333333333333
"113","CEACAM5",0.000471067091414879,0.00486540434143772,0.00416666666666667
"114","CD200",0.000461352710154959,0.00900307726428433,0.009375
"115","CXCL16",0.000449184746298175,0.00827534584569322,0.00625
"116","IL4R",0.000436516620738822,0.00603670538659865,0.00625
"117","NGF",0.000430140563812449,0.00323667211887666,0.003125
"118","CNTN2",0.000421539303767615,0.00370103407169194,0.003125
"119","THPO",0.000412530477039307,0.0169665382162956,0.0104166666666667
"120","IL2RA",0.000406246630365564,0.000589115910288043,0.00104166666666667
"121","MICB",0.000401827645702589,0.00298023342851598,0.003125
"122","CCL28",0.000394524016170364,0.000395054198663747,0.00104166666666667
"123","AGRN",0.00039297640448514,0.0004019849740789,0.00104166666666667
"124","CXCL1",0.000389025792534537,0.00078317762191234,0.00208333333333333
"125","OSM",0.000376708845810192,0.000817831498988107,0.00104166666666667
"126","IGFBP7",0.000372514182377039,0.000866346926894181,0.00104166666666667
"127","GRN",0.000365055705265432,0.00460896565107704,0.00520833333333333
"128","KDR",0.000350719287091101,0.00579412824706828,0.00416666666666667
"129","CCL24",0.000347513916070523,0.0132585733691885,0.0104166666666667
"130","IL10",0.000342409346629631,0.000450500401984974,0.00104166666666667
"131","IL12RB1",0.000312713581250729,0.00078317762191234,0.00208333333333333
"132","IL17A|IL17F",0.000310694195531201,0.00118516259599124,0.003125
"133","PDLIM5",0.000309865532400973,0.00855257686229935,0.00625
"134","VSNL1",0.000298448623156,0.00871891547226304,0.00833333333333333
"135","TNFRSF9",0.000294305120734928,0.0012059549222367,0.00208333333333333
"136","IL12p70",0.000278728152203931,0.000277231016606138,0.00104166666666667
"137","SCG2",0.000276341814945978,0.00277924094147653,0.00520833333333333
"138","GDF2",0.000275404575550496,0.000512877380721355,0.00104166666666667
"139","SFRP1",0.000260626125007056,0.000360400321587979,0.00104166666666667
"140","NPTX2",0.000245590258895302,0.0100981397798786,0.00833333333333333
"141","FGF2",0.000234450832950004,0.00548224335338638,0.00416666666666667
"142","pTau-217",0.000233479534408168,0.000859416151479027,0.00208333333333333
"143","IRAK4",0.00022881926477094,0.000367331097003133,0.00104166666666667
"144","CD4",0.000226800663553151,0.000339607995342519,0.00104166666666667
"145","TNFRSF13C",0.000224330016512585,0.00277231016606138,0.003125
"146","CLEC4A",0.000222075111872558,0.00316736436472513,0.00416666666666667
"147","IFNG",0.000220553868767215,0.000914862354800255,0.00208333333333333
"148","VEGFA",0.000215514920889521,0.000436638851154667,0.00104166666666667
"149","IL2RB",0.000212288774521096,0.00316043358930997,0.00416666666666667
"150","IL36G",0.000196501787118285,0.00115743949433063,0.003125
"151","IL32",0.000194517662132336,0.00167031687505198,0.003125
"152","GDF15",0.000189487110056199,0.000332677219927365,0.00104166666666667
"153","LTA",0.00018827341850795,0.00591195142912589,0.00416666666666667
"154","TIMP3",0.000178674844469241,0.00162180144714591,0.003125
"155","IFNA1;_IFNA13",0.000159505149870249,0.000616839011948657,0.00208333333333333
"156","MSLN",0.000156399704163191,0.00456045022317097,0.00416666666666667
"157","CSF3",0.000156111307920433,0.00948130076792992,0.00520833333333333
"158","CALB2",0.000153014087914815,0.0119001413878185,0.00833333333333333
"159","LTA|LTB",0.000147489716489058,0.0113734024562668,0.00625
"160","IL15",0.000146213822730155,0.00215547115411272,0.003125
"161","CSF1R",0.000143328120518579,0.000741592969421419,0.00208333333333333
"162","IFNA2",0.000137018964988682,0.00535748939591361,0.00416666666666667
"163","GZMB",0.000130985131466378,0.00483075046436195,0.00625
"164","VCAM1",0.000129390398646842,0.00347231848299188,0.003125
"165","APOE",0.000123539526170797,0.00113664716808517,0.00208333333333333
"166","NAMPT",0.000123215594993072,0.00860802306562058,0.00416666666666667
"167","PDCD1LG2",0.000122244431510728,0.00259904078068254,0.003125
"168","IL27",0.000121077065708645,0.00163566299797621,0.00208333333333333
"169","SLIT2",0.000120957013468923,0.00527432009093177,0.00416666666666667
"170","CNTF",0.000117797578665244,0.00409608827035569,0.00416666666666667
"171","MDH1",0.00011014112440928,0.000665354439854731,0.00208333333333333
"172","TNFRSF17",0.000103669002081234,0.002709933187325,0.00208333333333333
"173","TGFB1",0.000103394983040534,0.00203764797205511,0.00104166666666667
"174","WNT7A",0.00010298533365123,0.00339607995342519,0.00520833333333333
"175","IL12B",0.000101590247678796,0.00465055030356796,0.00520833333333333
"176","IL1RL1",0.000100811125527138,0.00409608827035569,0.00416666666666667
"177","TNFRSF1A",9.76164888445203e-05,0.000748523744836572,0.00104166666666667
"178","YWHAZ",9.5573458528379e-05,0.000831693049818414,0.00104166666666667
"179","IL3RA",9.55384369555641e-05,0.000277231016606138,0.00104166666666667
"180","CCL22",9.23293444846337e-05,0.0018020016079399,0.00208333333333333
"181","CCL26",9.07039677888847e-05,0.0056277896371046,0.00416666666666667
"182","S100A12",9.04890816723335e-05,0.000637631338194117,0.00208333333333333
"183","MUC16",8.96408049780555e-05,0.0129051038230157,0.00729166666666667
"184","IL18",8.62872985286979e-05,0.000505946605306202,0.00104166666666667
"185","MAPT",8.54687754066224e-05,0.00299409497934629,0.003125
"186","AGER",8.15752286431498e-05,0.00292478722519475,0.00208333333333333
"187","MMP1",7.95820471867907e-05,0.00114357794350032,0.00208333333333333
"188","CD80",7.78375330497471e-05,0.00226636356075518,0.00208333333333333
"189","TREM1",7.72521409827336e-05,0.00142773973552161,0.00104166666666667
"190","TNFSF13",7.56788074382715e-05,0.00246042527237947,0.003125
"191","IFNW1",7.46540916764061e-05,0.00821989964237199,0.00625
"192","Oligo-SNCA",7.44015055906034e-05,0.00124753957472762,0.00208333333333333
"193","FLT4",7.2063441044752e-05,0.00306340273349782,0.003125
"194","IL2",7.19772547176526e-05,0.00371489562252225,0.003125
"195","AREG",7.02289929348391e-05,0.000304954118266752,0.00104166666666667
"196","IL10RB",6.94398957721415e-05,0.000956447007291176,0.00208333333333333
"197","APOE4",6.89549277521905e-05,0.00214854037869757,0.003125
"198","PTN",6.60060438934897e-05,0.00189903246375204,0.00208333333333333
"199","IL16",6.38112696446949e-05,0.00319508746638574,0.00208333333333333
"200","CTLA4",6.30692721836944e-05,0.00102575476144271,0.00208333333333333
"201","TEK",6.10907792126074e-05,0.000298023342851598,0.00104166666666667
"202","HGF",5.850753201843e-05,0.00865653849352666,0.00520833333333333
"203","IL7",5.8049356467851e-05,0.000415846524909207,0.00104166666666667
"204","EPO",5.66052309719891e-05,0.00305647195808267,0.00208333333333333
"205","ANGPT2",5.49981318739734e-05,0.00345152615674642,0.00208333333333333
"206","GOT1",5.44377241120921e-05,0.00264062543317346,0.003125
"207","HTT",4.54906525713299e-05,0.000457431177400128,0.00104166666666667
"208","CCL23",4.4857012626832e-05,0.000935654681045715,0.00208333333333333
"209","NCR1",4.42640687950401e-05,0.00333370297468881,0.003125
"210","CALCA",4.38124740777737e-05,0.00569709739125613,0.003125
"211","BASP1",4.29350656973196e-05,0.00140694740927615,0.00104166666666667
"212","pTDP43-409",4.24025842921878e-05,0.000499015829891048,0.00104166666666667
"213","TNFSF9",4.16073250826648e-05,0.000734662194006265,0.00208333333333333
"214","IL22",3.96669814853375e-05,0.00589115910288043,0.00416666666666667
"215","IL33",3.70908495790392e-05,0.00223864045909456,0.00208333333333333
"216","CXCL12",3.25870353074956e-05,0.000609908236533503,0.00208333333333333
"217","TLR3",3.24250144360951e-05,0.00402678051620415,0.003125
"218","MMP12",3.15494103075781e-05,0.000693077541515345,0.00104166666666667
"219","SAA1",3.06871268892954e-05,0.00373568794876771,0.003125
"220","NPTXR",2.97846406486449e-05,0.00234260209032187,0.003125
"221","TNFSF14",2.89146928593066e-05,0.000284161792021291,0.00104166666666667
"222","NPY",2.70129323910365e-05,0.000693077541515345,0.00208333333333333
"223","CCL19",2.58377266745775e-05,0.00670205982645338,0.00416666666666667
"224","IL7R",2.51195442505074e-05,0.00187130936209143,0.00104166666666667
"225","FTH1",2.4705422588937e-05,0.000353469546172826,0.00104166666666667
"226","IL6ST",2.44793064626852e-05,0.00060297746111835,0.00104166666666667
"227","IFNL2;_IFNL3",2.13442034600907e-05,0.0008039699481578,0.00104166666666667
"228","IL1R1",1.81495470458594e-05,0.00178814005710959,0.00208333333333333
"229","CD40LG",1.73662992859728e-05,0.00154556291757922,0.00104166666666667
"230","MIF",1.64382099159658e-05,0.00176041695544898,0.00104166666666667
"231","CCL7",1.58248588329803e-05,0.000339607995342519,0.00104166666666667
"232","TIMP1",1.51745483966512e-05,0.00158021679465499,0.00104166666666667
"233","FURIN",1.50883539047461e-05,0.000429708075739514,0.00104166666666667
"234","CD93",1.45021126979503e-05,0.00154556291757922,0.00104166666666667
"235","VGF",1.38724020661468e-05,0.00176734773086413,0.00104166666666667
"236","CCL5",1.37097645818235e-05,0.00112971639267001,0.00104166666666667
"237","CD3E",1.27642147750436e-05,0.000408915749494053,0.00104166666666667
"238","UCHL1",1.16375685594827e-05,0.000651492889024424,0.00208333333333333
"239","TNFSF12",1.10626488762503e-05,0.00173962462920352,0.00104166666666667
"240","LAG3",1.09230272985094e-05,0.00132377810429431,0.00104166666666667
"241","CTF1",1.08836082974791e-05,0.000318815669097059,0.00104166666666667
"242","TNFRSF4",1.0694003821064e-05,0.000970308558121483,0.00104166666666667
"243","CCL25",1.01256537445365e-05,0.000755454520251726,0.00104166666666667
"244","SLAMF1",9.9197114921183e-06,0.000949516231876022,0.00208333333333333
"245","CCL16",9.74055388446682e-06,0.000942585456460869,0.00104166666666667
"246","FLT1",9.71325689814881e-06,0.00194061711624297,0.00208333333333333
"247","MERTK",9.67740166466225e-06,0.0022178481328491,0.00208333333333333
"248","CD70",8.6021568126482e-06,0.000859416151479027,0.00104166666666667
"249","IL24",8.19967884426207e-06,0.000492085054475895,0.00104166666666667
"250","IL1R2",7.85438377228725e-06,0.00222477890826426,0.00104166666666667
"251","IL13",7.81189276315042e-06,0.00060297746111835,0.00104166666666667
"252","PGK1",7.78943546535107e-06,0.000748523744836572,0.00104166666666667
"253","CSF2",7.36330473554583e-06,0.000859416151479027,0.00104166666666667
"254","MMP8",6.88524788333395e-06,0.000277231016606138,0.00104166666666667
"255","PTX3",6.61272912566311e-06,0.000637631338194117,0.00104166666666667
"256","IL6",6.55711795432956e-06,0.000471292728230434,0.00104166666666667
"257","PDGFB",6.40228670455909e-06,0.00106040863851848,0.00104166666666667
"258","LIF",6.10105981000258e-06,0.00084555460064872,0.00104166666666667
"259","SQSTM1",5.57452680594976e-06,0.00129605500263369,0.00104166666666667
"260","TNFRSF1B",5.13342930708155e-06,0.000353469546172826,0.00104166666666667
"261","CSF3R",4.99478614521153e-06,0.0004019849740789,0.00104166666666667
"262","PDGFRB",4.80411888326768e-06,0.00207923262454603,0.00104166666666667
"263","PDCD1",4.69774405372462e-06,0.000325746444512212,0.00104166666666667
"264","ANXA5",4.20916276709595e-06,0.000554462033212276,0.00104166666666667
"265","TGFB3",3.97877338571395e-06,0.000415846524909207,0.00104166666666667
"266","CCL3",3.9069224160445e-06,0.000686146766100191,0.00104166666666667
"267","ARSA",3.83503096254728e-06,0.000374261872418286,0.00104166666666667
"268","CST3",3.37390757694697e-06,0.0011019932910094,0.00104166666666667
"269","CXCL3",3.30545588800846e-06,0.001309916553464,0.00104166666666667
"270","Aβ38",1.96343877056404e-06,0.000277231016606138,0.00104166666666667
