"","name","coefficient"
"1","(Intercept)",-9.83292874843971
"5","AGRP",-2.71767622932417
"20","BMP7",-2.21917346820369
"182","IL4R",-2.07123918606174
"82","CX3CL1",-1.97530852373486
"195","KLRK1",-1.83882486179393
"276","THPO",-1.69697622697247
"58","CD63",-1.67846681387865
"227","NPTXR",-1.50883872134788
"255","SDC1",-1.42625003251397
"314","VSNL1",-1.32110217429039
"272","TEK",-1.30542079081266
"35","CCL21",-1.25822213421825
"159","IL18R1",-1.24934528037388
"189","IL7R",-1.17143436562028
"295","TNFSF10",-1.05196054758734
"49","CD200R1",-1.02438160370386
"118","GOT1",-1.00897307361241
"293","TNFRSF8",-0.971783353618728
"296","TNFSF11",-0.938833874487561
"21","BST2",-0.920990237992491
"275","THBS2",-0.906357099252301
"69","CRH",-0.828804739904811
"288","TNFRSF18",-0.823004995602401
"51","CD274",-0.822799673436266
"78","CST7",-0.805508909353949
"251","S100A9",-0.79456652401117
"17","BACE1",-0.773045257312486
"318","YWHAZ",-0.771297667069442
"194","KLK6",-0.74425820693757
"101","FASLG",-0.712776760185261
"224","NGF",-0.707088338002272
"219","MUC16",-0.700299537489698
"36","CCL22",-0.676770661711386
"196","KNG1",-0.672176179403829
"3","AGER",-0.64128901754041
"163","IL1R2",-0.626424896662095
"147","IL15",-0.621528301114895
"4","AGRN",-0.61418969461732
"152","IL17B",-0.602217832646464
"235","PDCD1",-0.600156759526314
"120","GZMA",-0.596631295743177
"206","MDH1",-0.596501688601111
"248","REST",-0.563972431017446
"175","IL33",-0.561310807809184
"155","IL17RA",-0.559297001198878
"205","MAPT",-0.555285790545207
"285","TNFRSF13C",-0.554712491668946
"308","UCHL1",-0.539836699136465
"71","CSF1",-0.51310450796809
"74","CSF2RB",-0.512591133911409
"286","TNFRSF14",-0.507925542264765
"140","IL10RB",-0.507264288210766
"270","TAFA5",-0.506696666849873
"106","FGF23",-0.504624532878741
"10","APOE",-0.499724769384281
"102","FCN2",-0.498634423574471
"178","IL36B",-0.495144891751795
"165","IL1RN",-0.47227670004173
"269","SQSTM1",-0.469572111606776
"39","CCL25",-0.467588690530554
"66","CLEC4A",-0.464786506215872
"164","IL1RL1",-0.4607123622001
"245","PSEN1",-0.444964811160863
"237","PDGFA",-0.4439304308621
"158","IL18BP",-0.437948513559933
"250","S100A12",-0.420720006323157
"53","CD3E",-0.420191776104292
"256","SELE",-0.418871246087311
"209","MICB",-0.40802387961888
"203","LTA",-0.405323374178214
"268","SPP1",-0.39304079882105
"128","ICOSLG",-0.388425888567385
"89","CXCL14",-0.384802435543284
"240","PDLIM5",-0.380308505542062
"217","MPO",-0.37022965869806
"88","CXCL13",-0.366739821417548
"75","CSF3",-0.360389465580321
"116","GDNF",-0.353148628556553
"40","CCL26",-0.346392488429934
"267","SOD1",-0.333394085265717
"168","IL22",-0.326290148956253
"136","IGF1R",-0.311569579253008
"207","MERTK",-0.310904315229803
"61","CD83",-0.308816849337757
"150","IL17A",-0.306254313232613
"94","CXCL6",-0.296390386426066
"161","IL1B",-0.279905061109386
"30","CCL16",-0.273416838309231
"170","IL24",-0.259895280613117
"83","CXADR",-0.258220009033425
"16","Aβ42",-0.257644063738091
"139","IL10",-0.256653334233769
"174","IL32",-0.246830510973784
"142","IL12B",-0.243066630513724
"231","OSM",-0.233341242299521
"133","IFNL1",-0.207076713354907
"230","NTF3",-0.206313408769429
"201","LIF",-0.204197443122232
"132","IFNG",-0.200356274182249
"47","CCL8",-0.180420018547631
"56","CD40LG",-0.17982280694799
"280","TLR3",-0.179360722133103
"247","PTX3",-0.168530137180499
"291","TNFRSF21",-0.164196782462064
"70","CRP",-0.15379938722259
"282","TNFRSF11A",-0.150305191573543
"281","TNF",-0.148369491154067
"238","PDGFB",-0.13888241195262
"294","TNFRSF9",-0.136975083672207
"130","IFNA2",-0.135862025010329
"9","ANXA5",-0.130558265237295
"181","IL4",-0.128439332809132
"246","PTN",-0.121103211628704
"186","IL6R",-0.120750404028433
"19","BDNF",-0.120621406862172
"185","IL6",-0.117747003537286
"262","SLIT2",-0.117678117752375
"171","IL27",-0.108417717834991
"179","IL36G",-0.106641264430719
"97","EGF",-0.0996134680921378
"215","MMP8",-0.0995975942974866
"12","AREG",-0.0926837277185039
"34","CCL20",-0.0899870147314748
"156","IL17RB",-0.089157690596087
"86","CXCL11",-0.0780300984983518
"154","IL17F",-0.0779083605498309
"311","VEGFC",-0.0738937216546541
"11","APOE4",-0.0689907104634692
"8","ANXA1",-0.0680812266387517
"153","IL17C",-0.0669761286791593
"151","IL17A|IL17F",-0.0642402182299628
"45","CCL5",-0.0615280026669995
"212","MMP1",-0.0594352772640065
"197","LAG3",-0.0539051676908618
"91","CXCL2",-0.0534392092453275
"129","IFNA1; IFNA13",-0.0505069862878014
"243","POSTN",-0.0461789672929708
"172","IL2RA",-0.0441011468583305
"188","IL7",-0.041565059625352
"315","VSTM1",-0.0414078976082324
"84","CXCL1",-0.0362487805089692
"160","IL19",-0.0284253781777905
"87","CXCL12",-0.0257565897042613
"48","CD200",-0.0225164719083274
"121","GZMB",-0.0195531569876347
"310","VEGFA",-0.0190331081021584
"229","NRGN",-0.0164137693651459
"323","pTau-231",-0.00971743599116488
"99","EPO",-0.00406929253225579
"32","CCL19",-0.00271772048603866
"220","NAMPT",9.3972826383788e-05
"7","ANGPT2",0.00164717059546096
"54","CD4",0.00676301692918793
"242","PGK1",0.00877598493016799
"204","LTA|LTB",0.00919486359463911
"289","TNFRSF1A",0.00993636119023272
"31","CCL17",0.0260217142566731
"258","SFRP1",0.0276657244866255
"265","SNCA",0.0290749038823179
"266","SNCB",0.0311170112053172
"81","CTSS",0.0311835454537109
"274","TGFB3",0.0316145179988178
"131","IFNB1",0.0401905350431685
"208","MICA",0.0423087961030827
"249","RUVBL2",0.0430353847910497
"254","SCG2",0.0480888424724977
"169","IL23",0.0531081777255987
"299","TNFSF14",0.0539649100703752
"107","FLT1",0.0551536860535084
"180","IL3RA",0.057824705845978
"173","IL2RB",0.0589652258850226
"233","Oligo-SNCA",0.0607987958895901
"62","CD93",0.063595114078146
"24","CALCA",0.0649095489344054
"141","IL11",0.065564776131848
"319","pSNCA-129",0.0700098815764763
"317","WNT7A",0.0715248135358701
"6","ANGPT1",0.0716785954169915
"90","CXCL16",0.0719560158841059
"313","VGF",0.0724308809912063
"95","CXCL8",0.0724661843930574
"290","TNFRSF1B",0.072747752761774
"135","IFNW1",0.0739531067909312
"176","IL34",0.0739701585645773
"279","TIMP3",0.0884680689142817
"43","CCL3",0.0889193145349613
"14","Aβ38",0.0892776462472519
"307","TSLP",0.089434341478792
"234","PARK7",0.0902209385947044
"261","SLAMF1",0.0903823726528704
"92","CXCL3",0.093335590925816
"228","NPY",0.0958436142636534
"253","SAA1",0.103606575764619
"134","IFNL2; IFNL3",0.10430459473013
"271","TARDBP",0.105290499467585
"65","CHIT1",0.10679590374916
"113","GDF15",0.107987912201222
"124","HGF",0.124496585049447
"167","IL20",0.127948509306821
"216","MMP9",0.131025447752971
"239","PDGFRB",0.133057718875109
"191","IRAK4",0.133857088354287
"260","SIRPA",0.139541226178834
"72","CSF1R",0.144274450628882
"18","BASP1",0.147682536882418
"15","Aβ40",0.156794720449117
"67","CNTF",0.158879489139985
"221","NCR1",0.166600748618898
"277","TIMP1",0.168136929679387
"183","IL5",0.16852285910399
"80","CTLA4",0.169475861012169
"79","CTF1",0.171113530429784
"298","TNFSF13",0.172012312561617
"76","CSF3R",0.173338546138249
"264","SNAP25",0.18408929337431
"244","PRDX6",0.184832770838586
"46","CCL7",0.189562699527837
"93","CXCL5",0.196968748130454
"109","FLT4",0.201136597968353
"98","ENO2",0.20261053163517
"23","CALB2",0.221220317507909
"210","MIF",0.228024615219617
"110","FOLR1",0.229369638640191
"211","MME",0.230071190150639
"13","ARSA",0.230488693839986
"177","IL36A",0.23205994179101
"59","CD70",0.253999695921397
"123","HBA1",0.255277925122261
"127","ICAM1",0.256267864059882
"138","IKBKG",0.258757088296965
"29","CCL15",0.260619822033461
"322","pTau-217",0.265675081395595
"42","CCL28",0.269498648130627
"303","TNFSF8",0.272392194155384
"111","FTH1",0.272821999076212
"126","HTT",0.277833543140763
"278","TIMP2",0.30332632075667
"104","FGF2",0.30680625829541
"283","TNFRSF11B",0.311978302680765
"119","GRN",0.315402440175114
"263","SMOC1",0.326094286228572
"52","CD276",0.3365616764194
"145","IL13",0.34752151930387
"44","CCL4",0.347928901920657
"273","TGFB1",0.349303518706986
"218","MSLN",0.349822096568058
"222","NEFH",0.360652963950618
"320","pTDP43-409",0.368465948045126
"252","S100B",0.381157690975428
"259","SFTPD",0.385947658977129
"38","CCL24",0.392673440186646
"25","CCL1",0.401430145060721
"292","TNFRSF4",0.432431242062419
"192","KDR",0.434936529578487
"37","CCL23",0.440149603561522
"321","pTau-181",0.449485170418131
"297","TNFSF12",0.450288960085142
"103","FGF19",0.451237296813975
"33","CCL2",0.468712448617904
"85","CXCL10",0.478535866240371
"41","CCL27",0.48613785684712
"193","KITLG",0.492914672116901
"144","IL12p70",0.493720930297656
"187","IL6ST",0.495507055026502
"200","LGALS9",0.516349707546071
"162","IL1R1",0.52404172468386
"27","CCL13",0.526248302991362
"122","HAVCR1",0.541195418311207
"214","MMP3",0.542319165448119
"316","WNT16",0.544325003661562
"63","CEACAM5",0.547845833483308
"301","TNFSF18",0.572233082134202
"55","CD40",0.572629097047481
"213","MMP12",0.584097765820303
"149","IL16",0.586257762481817
"50","CD27",0.589606607604732
"199","LCN2",0.593396816137014
"22","C1QA",0.600985958365773
"143","IL12RB1",0.618676221846723
"223","NEFL",0.627931467330548
"146","IL13RA2",0.630422075269262
"225","NPTX1",0.635665903103002
"105","FGF21",0.638144807063032
"96","CXCL9",0.641147383582898
"190","IL9",0.64122320059873
"157","IL18",0.645212524306766
"284","TNFRSF13B",0.690100575662887
"100","FABP3",0.698720924599685
"73","CSF2",0.711194892722778
"304","TNFSF9",0.721162707176372
"60","CD80",0.728009478139696
"257","SELP",0.751988801649794
"114","GDF2",0.761103376607467
"198","LAMP3",0.812852619327361
"241","PGF",0.814713992346746
"287","TNFRSF17",0.815035049437999
"108","FLT3LG",0.826255354507875
"64","CHI3L1",0.8668474238886
"112","FURIN",0.89558423166999
"68","CNTN2",0.898463444774797
"232","OSMR",0.917932942451104
"148","IL15RA",0.9404142198333
"28","CCL14",0.993542191653946
"302","TNFSF4",1.00160647188547
"184","IL5RA",1.0101686413281
"202","LILRB2",1.04744452133168
"57","CD46",1.05068731263191
"226","NPTX2",1.06707129238588
"305","TREM1",1.08915050700649
"166","IL2",1.22659462252078
"117","GFAP",1.27388346411617
"312","VEGFD",1.31444283776909
"236","PDCD1LG2",1.31972651108482
"2","ACHE",1.32060730690197
"115","GDI1",1.32585245472791
"125","HLA-DRA",1.35809585425503
"309","VCAM1",1.56174388420008
"26","CCL11",1.56651165154221
"306","TREM2",1.72434875650628
"300","TNFSF15",1.73460283858287
"137","IGFBP7",2.0000296956893
"77","CST3",2.94341272257928
