"","name","coefficient"
"4","AGRN",-8.05333866155548
"193","KLRK1",-5.86998529862264
"134","IGF1R",-5.59780405126627
"20","BMP7",-5.00611374100362
"274","THPO",-4.9761533151409
"62","CD93",-4.70890669947602
"5","AGRP",-4.65377265961255
"192","KLK6",-4.58071014177958
"320","pTau-231",-4.2890172485662
"205","MERTK",-4.21966526767047
"81","CX3CL1",-4.02553027877669
"126","ICOSLG",-3.81158484371899
"290","TNFRSF8",-3.81093286271736
"195","LAG3",-3.76362457537505
"204","MDH1",-3.75529495402349
"35","CCL21",-3.61840315703871
"56","CD40LG",-3.51605311087694
"317","pTDP43-409",-3.25657666062855
"15","Aβ40",-3.13458928850518
"266","SPP1",-2.92715919901139
"116","GOT1",-2.84846942590771
"270","TEK",-2.83730251493976
"224","NPTX2",-2.83670443820486
"267","SQSTM1",-2.71784124001828
"19","BDNF",-2.68227362093233
"176","IL36B",-2.53170065247757
"82","CXADR",-2.51155179651324
"243","PSEN1",-2.46842195707812
"150","IL17B",-2.33617372884925
"292","TNFSF10",-2.28158138621459
"215","MPO",-2.27203069079477
"162","IL1RL1",-2.17295861678629
"131","IFNL1",-2.16759073944003
"244","PTN",-2.15081622877368
"66","CLEC4A",-2.1259161480005
"263","SNCA",-2.09238338946474
"86","CXCL13",-2.0759783356462
"249","S100A9",-2.05375570299027
"203","MAPT",-2.00140111392466
"145","IL15",-1.94132231325844
"170","IL2RA",-1.92629961637226
"315","YWHAZ",-1.91968899373683
"61","CD83",-1.87183748177685
"280","TNFRSF11B",-1.82616812948398
"138","IL10RB",-1.7970592605004
"187","IL7R",-1.78935212455277
"287","TNFRSF1B",-1.77859502030905
"194","KNG1",-1.76159773945371
"167","IL23",-1.72633642421669
"21","BST2",-1.722444250046
"273","THBS2",-1.70226444636716
"210","MMP1",-1.66779529955602
"285","TNFRSF18",-1.65182831064316
"137","IL10",-1.63355887928615
"260","SLIT2",-1.57975646946097
"39","CCL25",-1.55353426962665
"46","CCL7",-1.52675036305291
"297","TNFSF15",-1.50845273319922
"77","CST7",-1.50126227172868
"49","CD200R1",-1.46425651138964
"282","TNFRSF13C",-1.44417396843179
