"","name","coefficient"
"1","(Intercept)",-109.352595003186
"2","AGRP",-2.46376949294404
"26","IL4R",-0.998683659543114
"41","TNFSF11",-0.788499491341508
"37","SDC1",-0.746446984883989
"10","CD63",-0.70999923777232
"3","BMP7",-0.686662841372833
"17","FASLG",-0.532046483374271
"13","CRH",-0.437982082752009
"30","KLRK1",-0.42591602293611
"4","BST2",-0.389576613056107
"9","CD200R1",-0.35032513435909
"28","IL7R",-0.324497832812225
"20","GDNF",-0.155631425190872
"33","MUC16",-0.039541773093226
"38","SELE",-0.0260346993393072
"36","PDLIM5",-0.0212280719287433
"15","CXCL14",-0.0144270658068514
"8","CCL21",-0.00571015247965777
"40","SMOC1",0.00810545799976229
"43","TNFSF18",0.00941783699016566
"25","IL2",0.0591367127403389
"22","HAVCR1",0.0901141845574834
"19","FLT3LG",0.105673071076196
"7","CCL2",0.163276059989733
"32","MMP3",0.225033226824777
"29","IL9",0.233854102185225
"18","FGF21",0.280383879291428
"27","IL5RA",0.323509491486558
"12","CNTN2",0.372263353246428
"31","LAMP3",0.395480507976453
"39","SFTPD",0.490160739556291
"34","NEFH",0.51076518363031
"6","CCL13",0.607947394580854
"47","pTau-181",0.62491181617491
"23","HLA-DRA",0.747982225340818
"16","FABP3",0.904143906752305
"44","TREM1",0.967774543105436
"35","NEFL",0.994970651085566
"46","VEGFD",1.04548202618043
"11","CHI3L1",1.06118839699067
"14","CST3",1.23254808438255
"24","IGFBP7",1.33416944924571
"21","GFAP",1.52850152841881
"42","TNFSF15",2.1876460208403
"45","TREM2",2.36826385244902
"5","CCL11",2.40955718334495
