"","name","coefficient"
"71","CX3CL1",-5.30961982602037
"120","IGF1R",-4.34955767962825
"17","BMP7",-4.03696008450207
"4","AGRP",-3.77131746325738
"30","CCL21",-3.4881671993444
"170","KLRK1",-3.37093823070041
"3","AGRN",-3.17095703152498
"249","TNFRSF8",-2.7911421876208
"237","THPO",-2.69957596675188
"250","TNFSF10",-2.67570795803679
"169","KLK6",-2.52688593184712
"124","IL10RB",-2.4436814877386
"180","MDH1",-2.10908632775693
"179","MAPT",-2.08344262332677
"113","ICOSLG",-2.07303204383995
"172","LAG3",-1.98490034280376
"236","THBS2",-1.96973873366359
"230","SQSTM1",-1.66670565311926
"103","GOT1",-1.65810970759352
"166","IL7R",-1.64998322727381
"18","BST2",-1.62366096983225
"211","PSEN1",-1.55756057041384
"233","TEK",-1.55505985204307
"68","CST7",-1.55033937797454
"229","SPP1",-1.53677065881969
"266","VSNL1",-1.5265727160515
"48","CD40LG",-1.46775386119201
"270","YWHAZ",-1.46462819164139
"14","BACE1",-1.44618240224551
"76","CXCL13",-1.42396278303529
"216","S100A9",-1.39632037949814
"231","TAFA5",-1.25692186117552
"31","CCL22",-1.25062315024823
"155","IL33",-1.24740810212796
"197","NPTXR",-1.24086108476591
"117","IFNL1",-1.23512542380581
"204","PDGFA",-1.20437772557084
"218","SDC1",-1.18126338289364
"181","MERTK",-1.16663550638785
"43","CD200R1",-1.15961940869552
"164","IL6R",-1.12795416643611
"136","IL17B",-1.11399859784957
"189","MPO",-1.08802666481666
"141","IL18R1",-1.07938521055494
"246","TNFRSF18",-1.07516820206681
"50","CD63",-1.07221689773329
"158","IL36B",-1.03822554559168
"185","MMP1",-1.03740526576913
"58","CLEC4A",-1.03576663468519
"95","FOLR1",-1.01118763739121
"105","GZMA",-1.00263902463799
"138","IL17RA",-0.980317259370181
"244","TNFRSF13C",-0.954472291597718
"54","CD93",-0.927648123197104
"131","IL15",-0.91138120632987
"145","IL1RN",-0.891515725244504
"144","IL1RL1",-0.890866122023301
"33","CCL25",-0.890039491642315
"274","pTau-231",-0.888830372400873
"72","CXADR",-0.843507471013133
"190","MUC16",-0.82527613628302
"262","UCHL1",-0.82142089028882
"140","IL18BP",-0.808397285514864
"161","IL4R",-0.804889242768403
"16","BDNF",-0.802158293306331
"171","KNG1",-0.794559651544758
"40","CCL7",-0.779184539065205
"77","CXCL14",-0.701203220848786
"53","CD83",-0.700956435236859
"205","PDGFB",-0.690913031447541
"212","PTN",-0.671781974279571
"61","CRH",-0.662093276498741
"149","IL23",-0.661868995286496
"92","FGF23",-0.650636642354918
"109","HGF",-0.647636734898877
"227","SNCA",-0.60968766995016
"222","SFTPD",-0.580380106445186
"12","Aβ40",-0.55901439525137
"88","FCN2",-0.549566004797889
"20","CALB2",-0.543745368886726
"134","IL17A",-0.5396255482316
"126","IL12B",-0.538954884955704
"183","MICB",-0.530686259597524
"207","PDLIM5",-0.484440840160713
"79","CXCL2",-0.476664247723599
"41","CCL8",-0.46329944906867
"64","CSF2RB",-0.46309427585691
"101","GDNF",-0.462286366537619
"46","CD3E",-0.454627084657587
"224","SLIT2",-0.439894132305379
"73","CXCL1",-0.418184162480172
"154","IL32",-0.416507255007505
"65","CSF3",-0.4002628834084
